src,dst
C5808,C21170
C5808,C20422
C5787,C17197
C17693,C1961
C5802,C2846
C5808,C11294
C5787,C22746
C5802,C17597
C17693,C1173
C5802,C18151
C5802,C4013
C5802,C16547
C5802,C14119
C5808,C22309
C17693,C11178
C5808,C12505
C17693,C2217
C5787,C18984
C5802,C9182
C5787,C6551
C5802,C15597
C5802,C18485
C5802,C13164
C5808,C2048
C17693,C779
C17693,C231
C17693,C4106
C5808,C13899
C5787,C11094
C5787,C14787
C5802,C18880
C17693,C1821
C5802,C10311
C5808,C23783
C5802,C19538
C5787,C1883
C17693,C285
C17693,C61
C17693,C20455
C5787,C10674
C5808,C16009
C5787,C21953
C17693,C1952
C5808,C10392
C5802,C797
C5802,C717
C5787,C12977
C5787,C19266
C5787,C953
C5808,C17554
C5787,C20976
C5787,C24704
C5802,C614
C17693,C419
C5808,C21953
C5808,C11944
C5808,C17346
C17693,C853
C5787,C9990
C5802,C7737
C5802,C19231
C5787,C6310
C17693,C243
C17693,C152
C17693,C1755
C5802,C197
C5808,C22628
C5787,C18923
C5808,C12937
C5802,C1060
C17693,C3586
C5787,C112
C5808,C2465
C5787,C10964
C17693,C17105
C17693,C1732
C5802,C21692
C5808,C19585
C5808,C10252
C5802,C7822
C5802,C13819
C5808,C12352
C5808,C21394
C5808,C24633
C5787,C21102
C5808,C18939
C5802,C19071
C5808,C16581
C5808,C12154
C5802,C22790
C17693,C398
C5808,C20071
C5808,C5875
C5802,C21069
C5787,C17176
C5808,C1485
C5802,C22157
C5808,C20640
C17693,C21579
C5808,C14768
C5802,C23421
C5802,C7618
C5808,C300
C5808,C10670
C5802,C23978
C5808,C25006
C5802,C22561
C5787,C998
C5802,C6314
C5808,C10249
C5802,C246
C5808,C7272
C5787,C6959
C5802,C6219
C17693,C307
C17693,C1846
C5802,C600
C5802,C5969
C5787,C19605
C5787,C23293
C5802,C13115
C17693,C313
C5808,C19762
C5787,C8941
C5808,C16341
C5808,C3734
C17693,C3303
C5808,C22020
C5808,C21412
C5802,C10010
C5787,C830
C17693,C3430
C17693,C1275
C5802,C21301
C5802,C4828
C5802,C24699
C5787,C8766
C5802,C20595
C5808,C18483
C5787,C10614
C5802,C17348
C5787,C22519
C5802,C20889
C5808,C23293
C17693,C11194
C5802,C1775
C5787,C18844
C17693,C8172
C5802,C7420
C5808,C1229
C5802,C22570
C5802,C12294
C5787,C7450
C5808,C7658
C5802,C22603
C5787,C17249
C5802,C17598
C17693,C845
C17693,C1797
C5802,C1131
C5802,C12873
C5802,C24526
C5787,C12055
C5787,C12218
C5787,C311
C5787,C22042
C5808,C21108
C5787,C85
C5787,C11581
C5802,C17911
C5802,C23211
C5808,C1328
C5808,C6671
C5802,C22119
C17693,C2024
C5808,C18601
C5802,C17548
C5808,C3435
C5787,C12710
C5808,C23048
C5808,C17310
C17693,C9549
C5802,C17150
C5808,C22042
C17693,C126
C5802,C13855
C5802,C1156
C17693,C3640
C5808,C11581
C5802,C385
C17693,C1484
C5808,C9527
C5808,C19957
C5802,C12804
C5787,C24654
C5808,C22595
C5808,C1556
C5802,C2790
C5808,C16827
C17693,C2043
C5808,C18857
C5808,C13236
C17693,C8906
C5808,C17021
C5808,C14785
C5787,C20011
C5802,C8410
C5802,C2720
C5808,C189
C5808,C12513
C5802,C15987
C17693,C2593
C17693,C294
C17693,C359
C5808,C11677
C5787,C1345
C5802,C12638
C5802,C23192
C17693,C42
C17693,C1767
C5808,C18043
C5802,C1901
C5787,C1393
C5802,C11219
C5802,C15335
C5802,C1138
C5802,C16223
C17693,C977
C17693,C13851
C5802,C11223
C5802,C1991
C17693,C312
C5808,C10269
C5808,C21808
C17693,C3953
C17693,C3199
C5802,C18676
C5808,C18813
C17693,C626
C5787,C9220
C5802,C8310
C17693,C3292
C5808,C6767
C5787,C22452
C5802,C700
C5808,C23223
C5808,C22988
C17693,C89
C5802,C16860
C5802,C15172
C5787,C1460
C5802,C22389
C5787,C18403
C5787,C23302
C17693,C102
C5808,C13831
C5802,C6111
C5802,C19662
C17693,C5131
C5808,C19158
C5808,C590
C5787,C15120
C5802,C155
C5787,C4089
C5808,C22954
C5802,C5917
C5808,C2650
C5808,C15771
C5808,C17451
C5802,C2954
C5808,C358
C5802,C13001
C17693,C22766
C5808,C6687
C5808,C14724
C17693,C1887
C5808,C405
C5808,C8129
C5802,C9000
C17693,C429
C5808,C14095
C17693,C19646
C5802,C563
C5808,C19764
C5808,C496
C5787,C20393
C17693,C13410
C5808,C18564
C5808,C19682
C5802,C10287
C17693,C20203
C17693,C21919
C5787,C18632
C5808,C18856
C5808,C16443
C5808,C962
C17693,C1022
C5808,C20978
C5802,C22540
C5802,C7928
C17693,C923
C5787,C14431
C5802,C17464
C17693,C9006
C5808,C9937
C5802,C19404
C17693,C1511
C17693,C755
C5802,C8625
C5802,C20396
C5802,C4866
C5808,C18487
C5787,C18528
C5802,C19263
C17693,C1971
C5808,C4334
C5802,C22926
C5802,C20320
C5808,C19369
C5808,C14431
C5808,C1323
C5787,C3422
C17693,C19505
C5802,C22745
C5808,C24911
C5787,C11613
C5808,C19717
C5787,C17636
C17693,C3597
C5787,C7554
C5802,C8643
C17693,C22176
C5808,C17504
C5787,C2704
C5808,C15257
C5808,C19199
C5787,C10886
C5787,C17623
C5787,C7622
C5787,C20741
C5787,C16457
C5808,C17920
C5808,C19035
C5787,C9428
C5802,C23468
C5808,C19045
C5802,C17228
C5802,C20293
C5808,C12570
C5802,C15685
C5787,C19419
C5787,C17907
C5787,C16884
C17693,C7117
C5802,C10118
C17693,C2013
C17693,C423
C5787,C19776
C5808,C21397
C5787,C9117
C5802,C8248
C5808,C7590
C5808,C14421
C5802,C16974
C5802,C20431
C5802,C16403
C5802,C18111
C5787,C1120
C5787,C21138
C5808,C17907
C5802,C196
C5808,C882
C5802,C2935
C17693,C3755
C5808,C15848
C5787,C14816
C5787,C19059
C5808,C1277
C5808,C1551
C5802,C19721
C5808,C22171
C17693,C18872
C5802,C17768
C5808,C18837
C5787,C17119
C5808,C15659
C5802,C13905
C5808,C21138
C5808,C18727
C5808,C21974
C5808,C22320
C17693,C3173
C5787,C20023
C17693,C11727
C17693,C5746
C5787,C9152
C5808,C15427
C5808,C14990
C5808,C849
C5787,C23627
C5802,C20355
C5802,C774
C5787,C23128
C17693,C17931
C5787,C12578
C5808,C15713
C5802,C19225
C5802,C23286
C5787,C21639
C5802,C13809
C5787,C13205
C5808,C10022
C5802,C993
C17693,C96
C5802,C21033
C5802,C16798
C5802,C20187
C5787,C23094
C5787,C23541
C17693,C16746
C5802,C12739
C5787,C7964
C5808,C989
C17693,C306
C5787,C16854
C17693,C1616
C5802,C22555
C5802,C7740
C5802,C19029
C5808,C23541
C17693,C13713
C5802,C17378
C5787,C18475
C5808,C13709
C5787,C13348
C17693,C14319
C5808,C13754
C5787,C5778
C17693,C883
C5808,C14370
C5808,C19470
C5802,C21616
C5808,C11675
C5787,C251
C5787,C18765
C17693,C332
C5802,C11464
C5787,C9629
C5808,C16336
C5808,C14311
C5787,C20483
C5802,C18468
C5787,C6673
C5802,C9659
C5802,C18481
C5787,C1375
C5787,C22033
C5808,C644
C5802,C17459
C5808,C20301
C5787,C10978
C5808,C6957
C5787,C20069
C5787,C2813
C5802,C22195
C17693,C18106
C17693,C15244
C5802,C19520
C17693,C507
C5808,C10888
C17693,C1432
C5802,C12443
C5802,C22309
C5787,C2596
C5802,C2882
C5808,C13678
C5802,C18869
C5808,C5343
C5787,C23208
C5787,C2934
C5787,C3575
C5802,C6326
C5808,C21389
C5802,C11023
C17693,C2578
C17693,C1479
C5802,C706
C5808,C4474
C5802,C22373
C5808,C16549
C5787,C4284
C5802,C17909
C5802,C19042
C5808,C8441
C5802,C7936
C17693,C3388
C17693,C4851
C17693,C5252
C5802,C23280
C5808,C6344
C5808,C19976
C5808,C6741
C17693,C2653
C5808,C20125
C5808,C14059
C5787,C13764
C5808,C4016
C5802,C7720
C17693,C15648
C5808,C17122
C5802,C19852
C5802,C22440
C17693,C633
C5808,C363
C5787,C19393
C17693,C3758
C5787,C10753
C5802,C19127
C5808,C20367
C5808,C8606
C5802,C18063
C5787,C17363
C5808,C19808
C5808,C9941
C17693,C1536
C5787,C5167
C5808,C20244
C17693,C148
C5802,C13132
C5802,C12956
C5802,C22847
C17693,C1215
C5802,C12265
C17693,C1316
C5808,C11321
C5787,C3482
C5808,C19393
C5802,C19755
C5787,C20500
C5787,C17475
C5787,C7294
C5787,C2526
C5808,C5628
C5787,C19532
C5808,C7577
C17693,C1234
C5787,C1487
C5808,C6939
C17693,C2344
C5787,C22346
C5808,C15326
C5808,C10069
C5787,C1973
C17693,C1014
C17693,C375
C5802,C24793
C17693,C716
C5808,C17057
C5802,C22889
C5808,C1487
C5787,C7109
C5808,C20029
C17693,C356
C5808,C15902
C5802,C3279
C5787,C3580
C5802,C20389
C5802,C20858
C5808,C12371
C5802,C1441
C5808,C12525
C5802,C20418
C5802,C1602
C5787,C14997
C5808,C20181
C5787,C5913
C5787,C341
C5808,C533
C5808,C21761
C5787,C11009
C5802,C15705
C17693,C1117
C5787,C1315
C5787,C52
C5787,C14555
C5787,C753
C5808,C20287
C5787,C20075
C17693,C3147
C17693,C1503
C5808,C11009
C5802,C18975
C5808,C22933
C17693,C17425
C5808,C7219
C5808,C13356
C5787,C7635
C5808,C11143
C5808,C19268
C17693,C18113
C5802,C1381
C5802,C9717
C5802,C13490
C5802,C18806
C5802,C2603
C5808,C16234
C5808,C17153
C5787,C20532
C5802,C12628
C5802,C19572
C17693,C1183
C5808,C15412
C5787,C14473
C5802,C16528
C5802,C10692
C17693,C8585
C5802,C20218
C5787,C14010
C5787,C3526
C5802,C22042
C5802,C8964
C5802,C22591
C5787,C17092
C5787,C19741
C5808,C18005
C5808,C20532
C17693,C115
C5808,C17045
C17693,C3774
C5802,C14076
C5808,C21309
C5808,C18572
C5802,C14897
C17693,C5675
C5808,C13369
C5787,C19750
C5808,C25065
C5808,C9087
C17693,C506
C5787,C2047
C5787,C17560
C5802,C11686
C5808,C84
C5787,C1024
C5787,C20862
C5808,C11188
C5802,C17168
C5787,C11987
C5802,C19959
C5787,C20470
C5787,C69
C5802,C17860
C5787,C17903
C5802,C15568
C17693,C7464
C5802,C1346
C5787,C12436
C17693,C2594
C5787,C866
C5802,C10229
C5808,C8278
C17693,C18720
C5787,C729
C17693,C2378
C5787,C22237
C5787,C14443
C5787,C22161
C5787,C12091
C17693,C16563
C5802,C16081
C17693,C4934
C5808,C17127
C5802,C20344
C5787,C6398
C17693,C1036
C5808,C11178
C5802,C1141
C5808,C866
C5808,C10929
C5802,C1151
C17693,C2012
C5802,C20237
C5787,C24685
C5808,C15298
C5802,C22449
C5808,C17070
C5802,C1655
C5802,C19254
C17693,C1789
C5802,C17125
C5787,C20455
C5808,C372
C5808,C9208
C5787,C22964
C17693,C4431
C5802,C18757
C5802,C7884
C17693,C2604
C5787,C11364
C5802,C13793
C5808,C22077
C5808,C7371
C5808,C193
C17693,C12448
C17693,C1461
C5802,C9815
C5802,C14451
C5808,C22019
C5808,C12702
C5808,C12220
C5808,C984
C5802,C18493
C5787,C22144
C5802,C15663
C5802,C1460
C5787,C16138
C5787,C167
C5808,C1685
C17693,C1006
C5808,C20079
C5787,C19576
C5787,C6330
C5802,C3427
C5787,C17105
C5808,C23567
C5787,C14690
C17693,C5111
C5808,C19125
C5787,C17943
C5808,C1542
C17693,C504
C5808,C17387
C5808,C18489
C17693,C886
C5808,C15315
C17693,C2242
C17693,C3249
C5808,C1467
C5808,C17596
C5802,C818
C5787,C557
C5802,C22116
C5787,C17658
C17693,C5653
C5808,C18531
C5787,C185
C17693,C20742
C5787,C20259
C5802,C18628
C17693,C1448
C5787,C20185
C5808,C8982
C5802,C14431
C5787,C23038
C5787,C15070
C17693,C78
C5808,C21331
C5787,C15151
C5787,C19078
C5808,C19366
C5802,C12652
C5808,C876
C5808,C1136
C5802,C19570
C5808,C16125
C17693,C19402
C5787,C6717
C5787,C12749
C5802,C6933
C5787,C22532
C5808,C20220
C5808,C7867
C5787,C19412
C5802,C18016
C5808,C20226
C5787,C16734
C5787,C20398
C5802,C912
C5802,C5921
C5808,C7185
C5808,C6135
C17693,C1222
C17693,C754
C17693,C1703
C5808,C12558
C5787,C22728
C5787,C10552
C5802,C10340
C5808,C19898
C5787,C19084
C5802,C8054
C5808,C17244
C17693,C2508
C17693,C1610
C5808,C3522
C5802,C22725
C5787,C21298
C5808,C107
C17693,C2186
C17693,C90
C5802,C17566
C17693,C12682
C17693,C6513
C5808,C18584
C5787,C13475
C5802,C248
C5787,C592
C17693,C4403
C5808,C21619
C5787,C20222
C5787,C18637
C5787,C14482
C5802,C13136
C17693,C143
C5802,C408
C5787,C18586
C5787,C18328
C17693,C492
C5787,C15141
C17693,C1786
C17693,C1486
C17693,C1978
C17693,C3037
C5787,C9845
C5802,C23181
C5787,C18963
C5808,C20224
C5787,C5006
C5808,C10876
C5787,C18440
C5808,C18731
C5808,C19227
C5787,C1567
C5808,C17470
C5808,C19191
C5802,C8399
C17693,C12576
C5808,C20145
C5808,C21897
C17693,C1149
C5808,C19873
C5808,C3139
C5802,C24643
C5802,C30
C5808,C10946
C5787,C9799
C5802,C23189
C17693,C4610
C5808,C18963
C5808,C10375
C5808,C23212
C5787,C18141
C5802,C24599
C5802,C5416
C5802,C1341
C5787,C22016
C5808,C1100
C5808,C1484
C5802,C989
C5808,C13399
C5787,C7221
C17693,C17600
C5802,C21345
C5808,C20119
C5787,C20252
C17693,C3668
C5787,C8034
C5802,C13981
C5787,C22671
C5787,C14278
C5787,C12410
C5808,C6453
C5808,C1568
C17693,C8972
C17693,C17806
C5808,C22938
C5808,C15178
C5802,C7964
C5787,C19363
C5808,C17626
C17693,C728
C5808,C19477
C17693,C1587
C17693,C1611
C5787,C12490
C5808,C16996
C5787,C1236
C17693,C4159
C17693,C14251
C17693,C52
C5808,C352
C5802,C12554
C5787,C17713
C5802,C11729
C5802,C11021
C5802,C7889
C5808,C87
C5787,C18658
C17693,C13894
C5808,C19667
C5808,C22662
C5787,C1093
C5808,C12457
C5808,C22118
C5808,C22990
C5802,C1268
C5802,C4996
C5802,C16587
C5787,C14992
C5802,C22218
C5808,C201
C5787,C9400
C5808,C18749
C5808,C21476
C17693,C1555
C5808,C23845
C5808,C19373
C5802,C11439
C5808,C17821
C17693,C430
C5808,C16654
C17693,C1760
C5787,C1165
C5808,C12535
C5808,C323
C17693,C3813
C5808,C18656
C5787,C16580
C5787,C24067
C5787,C19692
C5808,C9504
C17693,C1500
C17693,C1371
C17693,C246
C5802,C12306
C5787,C3718
C5787,C12500
C5787,C21919
C5802,C11475
C5787,C8180
C5808,C22766
C5808,C11669
C5808,C11484
C5802,C16424
C5808,C24067
C5787,C19014
C17693,C670
C5802,C6471
C5808,C14504
C5802,C9739
C5787,C2462
C5802,C20125
C5808,C10707
C5802,C15582
C5808,C1226
C5808,C19391
C5808,C19197
C5787,C10309
C17693,C2651
C5808,C16555
C5808,C16801
C5808,C22536
C5787,C12572
C5802,C7776
C5802,C10152
C5802,C21686
C5808,C18542
C5802,C17800
C17693,C1679
C5808,C8320
C17693,C5264
C5787,C21353
C5787,C22186
C5787,C22997
C5787,C5474
C5802,C5815
C5787,C19895
C5802,C20089
C5787,C3597
C5787,C58
C5802,C16780
C5787,C9332
C5802,C832
C5808,C174
C5787,C15308
C5808,C4262
C5802,C12810
C5787,C10518
C5787,C15213
C17693,C2057
C5808,C22775
C5802,C4936
C5787,C18994
C17693,C6787
C5802,C4984
C5808,C890
C5802,C15358
C5808,C2081
C5808,C19865
C17693,C1944
C17693,C302
C5802,C958
C17693,C486
C5787,C18640
C5808,C10518
C5808,C20764
C5787,C21873
C5808,C8324
C5787,C22206
C5808,C9890
C5802,C22070
C17693,C395
C5808,C14848
C5802,C1487
C17693,C2091
C17693,C385
C5808,C22758
C17693,C19288
C17693,C2844
C17693,C965
C5808,C11583
C5787,C1663
C5787,C13771
C5808,C17144
C5802,C1752
C5787,C20875
C17693,C815
C17693,C8410
C5808,C10105
C5802,C8935
C5802,C230
C5808,C18825
C17693,C3437
C5802,C18398
C5808,C18526
C5787,C1171
C5787,C21504
C5802,C13842
C17693,C798
C5808,C13646
C5787,C6631
C17693,C1901
C5808,C1272
C5787,C268
C5802,C10865
C17693,C1626
C5802,C10357
C5787,C17931
C5802,C20921
C5808,C22513
C5808,C21504
C5787,C18623
C17693,C7131
C5808,C16297
C17693,C1360
C5787,C15607
C5802,C22933
C5808,C1070
C5802,C8369
C5808,C15688
C17693,C20677
C5787,C18524
C5808,C7769
C5802,C19268
C17693,C2927
C5787,C17599
C5808,C11051
C5787,C9933
C5808,C8151
C5802,C8842
C5808,C18434
C5787,C18491
C5802,C46
C5787,C11407
C5802,C376
C5802,C12550
C5808,C19416
C5808,C8327
C5787,C11879
C5787,C1898
C5802,C19310
C5808,C17176
C5802,C8032
C17693,C13194
C17693,C1438
C5787,C6703
C5808,C18428
C5808,C13508
C17693,C22174
C5808,C14988
C5802,C7339
C5802,C14569
C5787,C12469
C5787,C12107
C5802,C20532
C5787,C12149
C5808,C20179
C17693,C3455
C5787,C20416
C5787,C20051
C5787,C18630
C5787,C560
C5808,C19513
C17693,C5693
C5787,C8470
C17693,C10577
C5787,C11354
C17693,C3491
C5808,C23160
C5787,C19037
C5808,C20416
C5802,C15236
C5808,C21606
C5802,C236
C5787,C9132
C5802,C18927
C5787,C15371
C5787,C19560
C5802,C18644
C5787,C22854
C17693,C1125
C5802,C23
C5808,C1098
C5802,C3674
C5808,C5170
C17693,C1567
C5802,C6391
C5808,C18473
C5802,C9597
C17693,C1966
C5802,C15189
C5802,C18576
C5808,C9857
C5808,C19616
C5808,C14714
C5808,C8561
C5802,C22237
C5802,C6901
C5787,C17883
C5802,C24761
C5808,C6553
C5787,C24909
C5802,C5299
C5808,C9840
C5802,C16447
C5808,C16841
C5802,C303
C5802,C22077
C5787,C8843
C5802,C8357
C17693,C1172
C17693,C20431
C5787,C20267
C17693,C1823
C5808,C8843
C5808,C19737
C5808,C1577
C5787,C17342
C5808,C14638
C5787,C19974
C5808,C16358
C5802,C18504
C5787,C11459
C5787,C8064
C5808,C19696
C17693,C1526
C5808,C4291
C5802,C19400
C5802,C10916
C5787,C22792
C17693,C13866
C5808,C9847
C5787,C20099
C5802,C14055
C5808,C9313
C5808,C1393
C5808,C1536
C5787,C13121
C5802,C17839
C5808,C6079
C5808,C23009
C5808,C18739
C5808,C13076
C17693,C2195
C5802,C1255
C17693,C2706
C5802,C19183
C5808,C1219
C17693,C1720
C17693,C1646
C17693,C370
C5802,C602
C5787,C6878
C5787,C19004
C5808,C1875
C5802,C14110
C5808,C20481
C5787,C19454
C5802,C19162
C5787,C9560
C5787,C19410
C5808,C15045
C5802,C10839
C5802,C18546
C5787,C12471
C5802,C19614
C5808,C16262
C5808,C22833
C5802,C9583
C5787,C15279
C5787,C20496
C5802,C3194
C5787,C2511
C5802,C10419
C5808,C9947
C5787,C795
C5787,C16976
C17693,C19859
C5787,C14130
C5802,C22974
C5802,C803
C5808,C2657
C5787,C17283
C5787,C20063
C5802,C10293
C17693,C3521
C5808,C18613
C5787,C1228
C17693,C11811
C5802,C19948
C17693,C305
C17693,C346
C5808,C22123
C5808,C20393
C5802,C5401
C5802,C24133
C5787,C17425
C5787,C14842
C5802,C17808
C5787,C2532
C5808,C5602
C5808,C15654
C5787,C20446
C5787,C11120
C5787,C8498
C5787,C22475
C5802,C21425
C17693,C1119
C5802,C24870
C5802,C19033
C5802,C22728
C17693,C2341
C5787,C7416
C5787,C18756
C5802,C11039
C5808,C18842
C5802,C10760
C5802,C1286
C5787,C11099
C5802,C18533
C5802,C22592
C5808,C135
C5787,C19215
C5808,C7666
C5808,C9918
C5787,C8585
C5808,C9361
C5802,C10607
C5808,C16310
C5787,C19208
C5802,C9508
C5808,C3760
C5802,C5936
C5808,C4969
C5808,C15443
C5802,C5176
C5787,C17602
C17693,C2609
C5802,C10375
C5808,C6607
C5802,C19186
C5787,C1004
C5808,C17264
C5802,C6635
C17693,C11225
C5808,C18150
C17693,C21873
C5808,C24007
C17693,C4759
C5808,C18142
C17693,C824
C5787,C8799
C5808,C9430
C5787,C5691
C17693,C18626
C5808,C17610
C5787,C19965
C5802,C18141
C5802,C15333
C5787,C16373
C5808,C16828
C5787,C118
C5802,C6453
C5808,C1161
C5802,C22016
C5802,C810
C5802,C23494
C5802,C24804
C5808,C7724
C5802,C2593
C5787,C21356
C5808,C14601
C5802,C261
C5787,C7148
C5808,C19703
C5787,C10247
C5808,C19965
C5808,C8741
C5787,C14069
C5802,C19589
C5802,C9855
C5787,C24645
C5787,C24210
C5808,C18720
C5787,C22984
C5802,C17620
C5808,C10984
C5808,C16563
C5808,C164
C5808,C19641
C5808,C11890
C5802,C3635
C17693,C1003
C17693,C2079
C5787,C2604
C5808,C2012
C17693,C5453
C5787,C23346
C5802,C5748
C5787,C15734
C5808,C22984
C17693,C8221
C5787,C6467
C5787,C16784
C5787,C11977
C5808,C5750
C5787,C12448
C5787,C11494
C5808,C23154
C5802,C11743
C5808,C6819
C5808,C19055
C5802,C15497
C5802,C7036
C17693,C21963
C5787,C25045
C17693,C3130
C17693,C2631
C5808,C11494
C5787,C1189
C5787,C23826
C5808,C22935
C5808,C7200
C5802,C1444
C5802,C9232
C5787,C10909
C5787,C886
C5787,C714
C5787,C19436
C5802,C24067
C5787,C16985
C5802,C1887
C5808,C6294
C17693,C1382
C5802,C16173
C5787,C6891
C17693,C378
C5808,C21374
C5802,C20315
C5808,C18550
C17693,C116
C17693,C9958
C5802,C18664
C5802,C19646
C5787,C8919
C5808,C20483
C5802,C13555
C5802,C15749
C5787,C10841
C5802,C20203
C5802,C1233
C17693,C11787
C5802,C320
C5787,C9341
C17693,C2914
C5802,C19389
C5787,C14015
C5787,C5574
C5808,C5633
C17693,C12320
C17693,C4728
C5808,C10185
C5808,C20069
C5808,C10415
C5802,C1737
C5808,C16939
C5808,C1285
C5802,C1110
C5808,C15850
C5802,C20151
C5808,C1010
C5787,C10265
C5787,C6679
C17693,C12512
C5808,C24763
C5808,C19458
C17693,C1340
C5808,C11129
C5802,C14145
C5787,C21614
C5802,C20789
C5787,C21920
C5808,C789
C5808,C6542
C5787,C19468
C17693,C458
C5808,C22486
C5802,C17759
C5802,C1404
C5787,C23504
C5802,C7916
C5787,C12195
C5787,C5929
C5808,C17167
C17693,C9737
C5808,C21614
C5802,C18211
C17693,C765
C5787,C1610
C5802,C10
C5808,C2290
C17693,C2982
C5787,C22524
C5787,C18992
C5808,C19063
C5787,C14762
C5808,C17087
C5808,C13546
C5787,C20061
C5808,C3178
C5808,C7073
C5802,C1710
C5808,C17761
C5787,C22469
C5787,C6903
C5808,C19213
C5802,C15248
C5808,C11190
C5802,C21529
C5808,C3710
C5808,C4403
C5802,C5554
C5787,C19818
C17693,C4784
C17693,C353
C5808,C23215
C5787,C9182
C5802,C22419
C5802,C21504
C5802,C7270
C5808,C473
C17693,C3888
C5808,C5793
C5808,C14197
C17693,C703
C17693,C16401
C5802,C15368
C5787,C22289
C5787,C8770
C5802,C7769
C5802,C3407
C5787,C11631
C5808,C9182
C5787,C10263
C5787,C1283
C17693,C15232
C5802,C7709
C5802,C20035
C5802,C21853
C5802,C6763
C5787,C10759
C5802,C96
C5802,C7535
C5808,C17991
C5808,C17595
C17693,C2196
C5787,C5362
C5802,C15321
C5802,C13508
C5802,C22020
C5808,C10263
