name,node_type,is_machine
C1670,computer,False
C5139,computer,False
C11621,computer,False
C10867,computer,False
C127,computer,False
C15939,computer,False
C17047,computer,False
C3886,computer,False
C25298,computer,False
C7384,computer,False
C1973,computer,False
C846,computer,False
C2131,computer,False
C3424,computer,False
C4983,computer,False
C12141,computer,False
C1543,computer,False
C15688,computer,False
C12724,computer,False
C5927,computer,False
C1392,computer,False
C2912,computer,False
C3586,computer,False
C9597,computer,False
C9416,computer,False
C9544,computer,False
C11110,computer,False
C10709,computer,False
C10058,computer,False
C10892,computer,False
C14713,computer,False
C17016,computer,False
C1754,computer,False
C23306,computer,False
C3427,computer,False
C6849,computer,False
C6983,computer,False
C3116,computer,False
C10326,computer,False
C24448,computer,False
C13849,computer,False
C6161,computer,False
C8084,computer,False
C9818,computer,False
C1222,computer,False
C14530,computer,False
C3828,computer,False
C12367,computer,False
C1041,computer,False
C11103,computer,False
C14001,computer,False
C14789,computer,False
C14792,computer,False
C15160,computer,False
C15303,computer,False
C10527,computer,False
C360,computer,False
C5306,computer,False
C6062,computer,False
C7052,computer,False
C8926,computer,False
C2270,computer,False
C11775,computer,False
C4081,computer,False
C608,computer,False
C24447,computer,False
C12006,computer,False
C7513,computer,False
C14615,computer,False
C4929,computer,False
C10927,computer,False
C17644,computer,False
C1107,computer,False
C3871,computer,False
C23147,computer,False
C4131,computer,False
C16277,computer,False
C12716,computer,False
C12892,computer,False
C14000,computer,False
C436,computer,False
C8211,computer,False
C6487,computer,False
C64,computer,False
C11147,computer,False
C11973,computer,False
C5269,computer,False
C12794,computer,False
C13232,computer,False
C197,computer,False
C4299,computer,False
C3193,computer,False
C8032,computer,False
C13414,computer,False
C5638,computer,False
C11264,computer,False
C12618,computer,False
C4407,computer,False
C9916,computer,False
C3198,computer,False
C2232,computer,False
C10089,computer,False
C1173,computer,False
C1220,computer,False
C15020,computer,False
C25515,computer,False
C16926,computer,False
C25374,computer,False
C17375,computer,False
C109,computer,False
C5900,computer,False
C7997,computer,False
C10568,computer,False
C16678,computer,False
C11138,computer,False
C17735,computer,False
C13204,computer,False
C2056,computer,False
C25536,computer,False
C9467,computer,False
C9679,computer,False
C2420,computer,False
C8823,computer,False
C10131,computer,False
C10428,computer,False
C10484,computer,False
C10870,computer,False
C11165,computer,False
C11180,computer,False
C11813,computer,False
C12236,computer,False
C12613,computer,False
C12697,computer,False
C13152,computer,False
C14079,computer,False
C14837,computer,False
C15563,computer,False
C16234,computer,False
C17397,computer,False
C20472,computer,False
C11616,computer,False
C13892,computer,False
C1496,computer,False
C16794,computer,False
C27171,computer,False
C2823,computer,False
C2934,computer,False
C3684,computer,False
C3844,computer,False
C6526,computer,False
C6955,computer,False
C7296,computer,False
C7590,computer,False
C770,computer,False
C8126,computer,False
C8221,computer,False
C8553,computer,False
C8928,computer,False
C9587,computer,False
C9733,computer,False
C9780,computer,False
C9845,computer,False
C10512,computer,False
C7573,computer,False
C12063,computer,False
C1526,computer,False
C17001,computer,False
C13728,computer,False
C7083,computer,False
C415,computer,False
C1347,computer,False
C9192,computer,False
C9900,computer,False
C6546,computer,False
C9036,computer,False
C14706,computer,False
C13168,computer,False
C13717,computer,False
C13568,computer,False
C13976,computer,False
C14506,computer,False
C14514,computer,False
C16490,computer,False
C1730,computer,False
C3741,computer,False
C9195,computer,False
C14665,computer,False
C3859,computer,False
C262,computer,False
C3352,computer,False
C11267,computer,False
C202,computer,False
C13602,computer,False
C10026,computer,False
C13542,computer,False
C7630,computer,False
C9117,computer,False
C16903,computer,False
C3256,computer,False
C3156,computer,False
C1770,computer,False
C3959,computer,False
C12680,computer,False
C4176,computer,False
C7889,computer,False
C5513,computer,False
C5530,computer,False
C1185,computer,False
C2748,computer,False
C1411,computer,False
C1697,computer,False
C5590,computer,False
C15487,computer,False
C8939,computer,False
C16428,computer,False
C6093,computer,False
C8175,computer,False
C11327,computer,False
C2723,computer,False
C395,computer,False
C11225,computer,False
C1340,computer,False
C787,computer,False
C12071,computer,False
C12269,computer,False
C1507,computer,False
C17412,computer,False
C17477,computer,False
C4369,computer,False
C6453,computer,False
C15470,computer,False
C2851,computer,False
C4891,computer,False
C3471,computer,False
C5364,computer,False
C10083,computer,False
C10777,computer,False
C16272,computer,False
C11519,computer,False
C20593,computer,False
C23967,computer,False
C9897,computer,False
C10561,computer,False
C291,computer,False
C6175,computer,False
C13181,computer,False
C354,computer,False
C10010,computer,False
C1199,computer,False
C18590,computer,False
C3282,computer,False
C4285,computer,False
C6127,computer,False
C174,computer,False
C8299,computer,False
C8424,computer,False
C4468,computer,False
C2021,computer,False
C17277,computer,False
C10245,computer,False
C5474,computer,False
C3088,computer,False
C10841,computer,False
C11145,computer,False
C11716,computer,False
C13907,computer,False
C15272,computer,False
C3242,computer,False
C11285,computer,False
C14320,computer,False
C480,computer,False
C5301,computer,False
C7732,computer,False
C22442,computer,False
C359,computer,False
C8812,computer,False
C15405,computer,False
C2121,computer,False
C1336,computer,False
C7178,computer,False
C4797,computer,False
C10338,computer,False
C13239,computer,False
C11977,computer,False
C14848,computer,False
C15399,computer,False
C15403,computer,False
C16567,computer,False
C4135,computer,False
C21836,computer,False
C159,computer,False
C16741,computer,False
C14233,computer,False
C10160,computer,False
C13918,computer,False
C10045,computer,False
C10472,computer,False
C16955,computer,False
C17037,computer,False
C1968,computer,False
C6582,computer,False
C5746,computer,False
C940,computer,False
C14714,computer,False
C4157,computer,False
C11506,computer,False
C13378,computer,False
C13929,computer,False
C16097,computer,False
C19944,computer,False
C9276,computer,False
C95,computer,False
C2188,computer,False
C473,computer,False
C4986,computer,False
C13156,computer,False
C5424,computer,False
C7359,computer,False
C12702,computer,False
C14521,computer,False
C9373,computer,False
C12562,computer,False
C12802,computer,False
C12230,computer,False
C16518,computer,False
C1970,computer,False
C1056,computer,False
C379,computer,False
C11303,computer,False
C11325,computer,False
C11823,computer,False
C11908,computer,False
C12298,computer,False
C13117,computer,False
C13617,computer,False
C13916,computer,False
C13950,computer,False
C14517,computer,False
C24491,computer,False
C5582,computer,False
C4698,computer,False
C7314,computer,False
C8009,computer,False
C8645,computer,False
C17442,computer,False
C2035,computer,False
C22032,computer,False
C2957,computer,False
C843,computer,False
C18432,computer,False
C18741,computer,False
C18971,computer,False
C19050,computer,False
C19057,computer,False
C20242,computer,False
C20602,computer,False
C23058,computer,False
C26057,computer,False
C26059,computer,False
C6551,computer,False
C8472,computer,False
C9941,computer,False
C1069,computer,False
C10986,computer,False
C9954,computer,False
C11694,computer,False
C14816,computer,False
C388,computer,False
C2584,computer,False
C27048,computer,False
C4835,computer,False
C11270,computer,False
C10727,computer,False
C16875,computer,False
C16635,computer,False
C3627,computer,False
C2997,computer,False
C13044,computer,False
C17742,computer,False
C443,computer,False
C3774,computer,False
C17186,computer,False
C15311,computer,False
C6715,computer,False
C14938,computer,False
C5577,computer,False
C8266,computer,False
C5045,computer,False
C5396,computer,False
C5485,computer,False
C9550,computer,False
C15468,computer,False
C12333,computer,False
C1538,computer,False
C16236,computer,False
C12872,computer,False
C13661,computer,False
C362,computer,False
C15729,computer,False
C458,computer,False
C13323,computer,False
C1435,computer,False
C15196,computer,False
C12067,computer,False
C14296,computer,False
C1763,computer,False
C14374,computer,False
C2600,computer,False
C6369,computer,False
C15412,computer,False
C3178,computer,False
C320,computer,False
C972,computer,False
C10181,computer,False
C898,computer,False
C17327,computer,False
C5491,computer,False
C16535,computer,False
C13419,computer,False
C5853,computer,False
C15197,computer,False
C8435,computer,False
C1841,computer,False
C10523,computer,False
C11943,computer,False
C13551,computer,False
C2189,computer,False
C15279,computer,False
C5493,computer,False
C11663,computer,False
C6342,computer,False
C258,computer,False
C13738,computer,False
C17303,computer,False
C15540,computer,False
C6242,computer,False
C7679,computer,False
C10574,computer,False
C8818,computer,False
C14163,computer,False
C6310,computer,False
C1786,computer,False
C1273,computer,False
C14373,computer,False
C3933,computer,False
C5451,computer,False
C9749,computer,False
C5096,computer,False
C6304,computer,False
C8970,computer,False
C2174,computer,False
C17422,computer,False
C2655,computer,False
C15040,computer,False
C13966,computer,False
C6871,computer,False
C10065,computer,False
C9880,computer,False
C1021,computer,False
C7736,computer,False
C12628,computer,False
C12055,computer,False
C12078,computer,False
C12465,computer,False
C1251,computer,False
C13638,computer,False
C14030,computer,False
C14049,computer,False
C15007,computer,False
C15678,computer,False
C1587,computer,False
C16553,computer,False
C253,computer,False
C2883,computer,False
C2935,computer,False
C297,computer,False
C4750,computer,False
C5850,computer,False
C5997,computer,False
C6219,computer,False
C782,computer,False
C857,computer,False
C9570,computer,False
C9727,computer,False
C7231,computer,False
C11420,computer,False
C17456,computer,False
C2951,computer,False
C958,computer,False
C7960,computer,False
C8167,computer,False
C16160,computer,False
C7006,computer,False
C10779,computer,False
C11491,computer,False
C13779,computer,False
C14926,computer,False
C17975,computer,False
C22395,computer,False
C4653,computer,False
C3299,computer,False
C3444,computer,False
C3544,computer,False
C1549,computer,False
C8017,computer,False
C2893,computer,False
C15993,computer,False
C215,computer,False
C8964,computer,False
C2645,computer,False
C11950,computer,False
C5517,computer,False
C2986,computer,False
C2428,computer,False
C14204,computer,False
C11768,computer,False
C13923,computer,False
C15812,computer,False
C1646,computer,False
C1654,computer,False
C2320,computer,False
C4977,computer,False
C649,computer,False
C887,computer,False
C12449,computer,False
C7905,computer,False
C9943,computer,False
C1295,computer,False
C14179,computer,False
C10690,computer,False
C1607,computer,False
C5332,computer,False
C22976,computer,False
C3422,computer,False
C5756,computer,False
C13448,computer,False
C14351,computer,False
C2493,computer,False
C4539,computer,False
C8030,computer,False
C15134,computer,False
C904,computer,False
C12502,computer,False
C3928,computer,False
C16888,computer,False
C714,computer,False
C23640,computer,False
C24450,computer,False
C15341,computer,False
C3538,computer,False
C6853,computer,False
C14473,computer,False
C1883,computer,False
C14895,computer,False
C15005,computer,False
C5757,computer,False
C3021,computer,False
C6247,computer,False
C11596,computer,False
C14982,computer,False
C260,computer,False
C17492,computer,False
C14629,computer,False
C2651,computer,False
C12259,computer,False
C10468,computer,False
C1277,computer,False
C4123,computer,False
C12860,computer,False
C13202,computer,False
C13264,computer,False
C8390,computer,False
C4917,computer,False
C7507,computer,False
C11766,computer,False
C14945,computer,False
C2556,computer,False
C5443,computer,False
C13935,computer,False
C1565,computer,False
C16025,computer,False
C9655,computer,False
C1796,computer,False
C16897,computer,False
C7050,computer,False
C6336,computer,False
C6163,computer,False
C3029,computer,False
C11470,computer,False
C11286,computer,False
C9631,computer,False
C16856,computer,False
C17180,computer,False
C9412,computer,False
C12351,computer,False
C16492,computer,False
C679,computer,False
C17619,computer,False
C2328,computer,False
C23804,computer,False
C25192,computer,False
C590,computer,False
C12958,computer,False
C5661,computer,False
C3826,computer,False
C17354,computer,False
C11013,computer,False
C24568,computer,False
C6474,computer,False
C8772,computer,False
C8751,computer,False
C13325,computer,False
C6473,computer,False
C13701,computer,False
C15733,computer,False
C1584,computer,False
C1845,computer,False
C19099,computer,False
C3245,computer,False
C14802,computer,False
C17116,computer,False
C6477,computer,False
C11248,computer,False
C15656,computer,False
C113,computer,False
C11435,computer,False
C11400,computer,False
C26737,computer,False
C14879,computer,False
C16443,computer,False
C1804,computer,False
C3568,computer,False
C6756,computer,False
C10375,computer,False
C161,computer,False
C9833,computer,False
C7454,computer,False
C2683,computer,False
C7292,computer,False
C6133,computer,False
C10173,computer,False
C9883,computer,False
C1045,computer,False
C1177,computer,False
C16158,computer,False
C242,computer,False
C7442,computer,False
C6939,computer,False
C11376,computer,False
C7482,computer,False
C1131,computer,False
C8994,computer,False
C12554,computer,False
C12587,computer,False
C855,computer,False
C807,computer,False
C12104,computer,False
C21872,computer,False
C26850,computer,False
C16500,computer,False
C17640,computer,False
C4785,computer,False
C4198,computer,False
C16275,computer,False
C827,computer,False
C10964,computer,False
C1387,computer,False
C23671,computer,False
C11477,computer,False
C17590,computer,False
C16208,computer,False
C17584,computer,False
C2654,computer,False
C1903,computer,False
C10146,computer,False
C5713,computer,False
C10716,computer,False
C2225,computer,False
C797,computer,False
C13444,computer,False
C936,computer,False
C4064,computer,False
C5461,computer,False
C6592,computer,False
C10815,computer,False
C13223,computer,False
C11370,computer,False
C9402,computer,False
C607,computer,False
C11313,computer,False
C10380,computer,False
C15218,computer,False
C1219,computer,False
C2039,computer,False
C12391,computer,False
C15407,computer,False
C8623,computer,False
C1702,computer,False
C265,computer,False
C3714,computer,False
C992,computer,False
C10213,computer,False
C16358,computer,False
C13736,computer,False
C14283,computer,False
C10208,computer,False
C3090,computer,False
C3420,computer,False
C14005,computer,False
C12339,computer,False
C12907,computer,False
C1423,computer,False
C3574,computer,False
C22531,computer,False
C3300,computer,False
C2393,computer,False
C5611,computer,False
C9540,computer,False
C23564,computer,False
C3215,computer,False
C4381,computer,False
C396,computer,False
C12427,computer,False
C5151,computer,False
C9067,computer,False
C3812,computer,False
C14683,computer,False
C4645,computer,False
C14878,computer,False
C6828,computer,False
C9287,computer,False
C2438,computer,False
C323,computer,False
C352,computer,False
C7115,computer,False
C8023,computer,False
C9721,computer,False
C11080,computer,False
C9683,computer,False
C1480,computer,False
C7703,computer,False
C14728,computer,False
C16563,computer,False
C20512,computer,False
C8855,computer,False
C876,computer,False
C8504,computer,False
C5292,computer,False
C1259,computer,False
C15053,computer,False
C15593,computer,False
C17926,computer,False
C24954,computer,False
C10022,computer,False
C8789,computer,False
C9150,computer,False
C16770,computer,False
C17378,computer,False
C11272,computer,False
C3640,computer,False
C9224,computer,False
C5753,computer,False
C9857,computer,False
C15312,computer,False
C5991,computer,False
C11457,computer,False
C2288,computer,False
C8834,computer,False
C14406,computer,False
C15211,computer,False
C15087,computer,False
C8404,computer,False
C13343,computer,False
C5847,computer,False
C7460,computer,False
C7912,computer,False
C10230,computer,False
C1570,computer,False
C637,computer,False
C16241,computer,False
C5109,computer,False
C8161,computer,False
C16533,computer,False
C14184,computer,False
C12640,computer,False
C11772,computer,False
C3237,computer,False
C5696,computer,False
C7674,computer,False
C14959,computer,False
C12598,computer,False
C2827,computer,False
C16843,computer,False
C4029,computer,False
C5043,computer,False
C14984,computer,False
C326,computer,False
C10564,computer,False
C7270,computer,False
C1638,computer,False
C11292,computer,False
C11508,computer,False
C12051,computer,False
C6267,computer,False
C2648,computer,False
C9707,computer,False
C3224,computer,False
C8843,computer,False
C8889,computer,False
C5640,computer,False
C23382,computer,False
C14114,computer,False
C195,computer,False
C12856,computer,False
C14090,computer,False
C3042,computer,False
C1743,computer,False
C16154,computer,False
C7980,computer,False
C11777,computer,False
C928,computer,False
C9190,computer,False
C236,computer,False
C13979,computer,False
C12816,computer,False
C8914,computer,False
C314,computer,False
C4535,computer,False
C10563,computer,False
C10713,computer,False
C15930,computer,False
C2702,computer,False
C4232,computer,False
C4421,computer,False
C7539,computer,False
C10223,computer,False
C11453,computer,False
C12490,computer,False
C14438,computer,False
