edge_index,edge_rarity,src_out_degree,dst_in_degree,is_ntlm,is_network_logon,is_success_auth,source_fan_out,weight_norm,is_self_loop,is_user_edge,is_unusual_dst_port,protocol_rarity,byte_per_packet,duration_zscore,temporal_decay_weight
18,0.012345679012345678,2014,4,0.0,0.0,0.0,2014,0.012345679012345678,0.0,0.0,1.0,0.33994618506863683,0.2378136377801932,-0.5357403835603929,1.0
19,0.008928571428571428,2014,2,0.0,0.0,0.0,2014,0.008928571428571428,0.0,0.0,1.0,0.33994618506863683,0.2378136377801932,-0.5357403835603929,1.0
20,0.008333333333333333,2014,1,0.0,0.0,0.0,2014,0.008333333333333333,0.0,0.0,1.0,0.33994618506863683,0.2378136377801932,-0.5357403835603929,1.0
21,0.008333333333333333,2014,1,0.0,0.0,0.0,2014,0.008333333333333333,0.0,0.0,1.0,0.33994618506863683,0.2378136377801932,-0.5357403835603929,1.0
22,0.038461538461538464,2014,15,0.0,0.0,0.0,2014,0.038461538461538464,0.0,0.0,0.0,0.8762484608017512,0.14147809761251434,-0.5357403835603929,1.0
23,0.041666666666666664,2014,12,0.0,0.0,0.0,2014,0.041666666666666664,0.0,0.0,0.0,0.8762484608017512,0.14147809761251434,-0.5357403835603929,1.0
24,0.041666666666666664,2014,16,0.0,0.0,0.0,2014,0.041666666666666664,0.0,0.0,0.0,0.8762484608017512,0.14147809761251434,-0.5357403835603929,1.0
25,0.038461538461538464,2014,4,0.0,0.0,0.0,2014,0.038461538461538464,0.0,0.0,0.0,0.8762484608017512,0.14147809761251434,-0.5357403835603929,1.0
26,0.041666666666666664,2014,6,0.0,0.0,0.0,2014,0.041666666666666664,0.0,0.0,0.0,0.8762484608017512,0.14147809761251434,-0.5357403835603929,1.0
27,0.041666666666666664,2014,11,0.0,0.0,0.0,2014,0.041666666666666664,0.0,0.0,0.0,0.8762484608017512,0.14147809761251434,-0.5357403835603929,1.0
28,0.0125,2014,14,0.0,0.0,0.0,2014,0.0125,0.0,0.0,0.0,0.8762484608017512,0.14147809761251434,-0.5357403835603929,1.0
29,0.041666666666666664,2014,2,0.0,0.0,0.0,2014,0.041666666666666664,0.0,0.0,0.0,0.8762484608017512,0.14147809761251434,-0.5357403835603929,1.0
30,0.041666666666666664,2014,11,0.0,0.0,0.0,2014,0.041666666666666664,0.0,0.0,0.0,0.8762484608017512,0.14147809761251434,-0.5357403835603929,1.0
31,0.041666666666666664,2014,4,0.0,0.0,0.0,2014,0.041666666666666664,0.0,0.0,0.0,0.8762484608017512,0.14147809761251434,-0.5357403835603929,1.0
32,0.018867924528301886,2014,14,0.0,0.0,0.0,2014,0.018867924528301886,0.0,0.0,0.0,0.8762484608017512,0.14147809761251434,-0.5357403835603929,1.0
33,0.041666666666666664,2014,10,0.0,0.0,0.0,2014,0.041666666666666664,0.0,0.0,0.0,0.8762484608017512,0.14147809761251434,-0.5357403835603929,1.0
34,0.041666666666666664,2014,9,0.0,0.0,0.0,2014,0.041666666666666664,0.0,0.0,0.0,0.8762484608017512,0.14147809761251434,-0.5357403835603929,1.0
35,0.041666666666666664,2014,11,0.0,0.0,0.0,2014,0.041666666666666664,0.0,0.0,0.0,0.8762484608017512,0.14147809761251434,-0.5357403835603929,1.0
36,0.041666666666666664,2014,16,0.0,0.0,0.0,2014,0.041666666666666664,0.0,0.0,0.0,0.8762484608017512,0.14147809761251434,-0.5357403835603929,1.0
37,0.041666666666666664,2014,9,0.0,0.0,0.0,2014,0.041666666666666664,0.0,0.0,0.0,0.8762484608017512,0.14147809761251434,-0.5357403835603929,1.0
38,0.037037037037037035,2014,2,0.0,0.0,0.0,2014,0.037037037037037035,0.0,0.0,0.0,0.8762484608017512,0.14147809761251434,-0.5357403835603929,1.0
39,0.038461538461538464,2014,3,0.0,0.0,0.0,2014,0.038461538461538464,0.0,0.0,0.0,0.8762484608017512,0.14147809761251434,-0.5357403835603929,1.0
40,0.041666666666666664,2014,13,0.0,0.0,0.0,2014,0.041666666666666664,0.0,0.0,0.0,0.8762484608017512,0.14147809761251434,-0.5357403835603929,1.0
41,0.041666666666666664,2014,10,0.0,0.0,0.0,2014,0.041666666666666664,0.0,0.0,0.0,0.8762484608017512,0.14147809761251434,-0.5357403835603929,1.0
42,0.041666666666666664,2014,10,0.0,0.0,0.0,2014,0.041666666666666664,0.0,0.0,0.0,0.8762484608017512,0.14147809761251434,-0.5357403835603929,1.0
43,0.041666666666666664,2014,11,0.0,0.0,0.0,2014,0.041666666666666664,0.0,0.0,0.0,0.8762484608017512,0.14147809761251434,-0.5357403835603929,1.0
44,0.041666666666666664,2014,16,0.0,0.0,0.0,2014,0.041666666666666664,0.0,0.0,0.0,0.8762484608017512,0.14147809761251434,-0.5357403835603929,1.0
45,0.023809523809523808,2014,10,0.0,0.0,0.0,2014,0.023809523809523808,0.0,0.0,0.0,0.8762484608017512,0.14147809761251434,-0.5357403835603929,1.0
46,0.041666666666666664,2014,11,0.0,0.0,0.0,2014,0.041666666666666664,0.0,0.0,0.0,0.8762484608017512,0.14147809761251434,-0.5357403835603929,1.0
47,0.05555555555555555,14,1589,0.0,0.0,0.0,14,0.05555555555555555,0.0,0.0,0.0,0.8762484608017512,0.14147809761251434,-0.5357403835603929,1.0
48,0.0006464124111182935,3631,9,0.0,0.0,0.0,3631,0.0006464124111182935,0.0,0.0,0.0,0.33994618506863683,0.9002363922439021,-0.5357403835603929,1.0
49,0.0006406149903907751,3631,9,0.0,0.0,0.0,3631,0.0006406149903907751,0.0,0.0,0.0,0.33994618506863683,0.35767438678635766,-0.5357403835603929,1.0
50,0.041666666666666664,10,1589,0.0,0.0,0.0,10,0.041666666666666664,0.0,0.0,0.0,0.8762484608017512,0.14147809761251434,-0.5357403835603929,1.0
51,0.005025125628140704,3620,12,0.0,0.0,0.0,3620,0.005025125628140704,0.0,0.0,0.0,0.33994618506863683,0.344110336649919,-0.5357403835603929,1.0
52,0.029411764705882353,3620,15,0.0,0.0,0.0,3620,0.029411764705882353,0.0,0.0,0.0,0.33994618506863683,0.34128275096723193,-0.5357403835603929,1.0
53,6.976322361903699e-06,473,11,0.0,0.0,0.0,473,6.976322361903699e-06,0.0,0.0,0.0,0.33994618506863683,0.3176929333161043,-0.5357403835603929,1.0
54,0.00022040996253030638,6,11,0.0,0.0,0.0,6,0.00022040996253030638,0.0,0.0,0.0,0.8762484608017512,0.14147809761251434,-0.5357403835603929,1.0
55,0.041666666666666664,9,1589,0.0,0.0,0.0,9,0.041666666666666664,0.0,0.0,0.0,0.8762484608017512,0.14147809761251434,-0.5357403835603929,1.0
56,0.041666666666666664,11,1589,0.0,0.0,0.0,11,0.041666666666666664,0.0,0.0,0.0,0.8762484608017512,0.14147809761251434,-0.5357403835603929,1.0
57,0.041666666666666664,16,1589,0.0,0.0,0.0,16,0.041666666666666664,0.0,0.0,0.0,0.8762484608017512,0.14147809761251434,-0.5357403835603929,1.0
58,0.00022040996253030638,6,6,0.0,0.0,0.0,6,0.00022040996253030638,0.0,0.0,0.0,0.8762484608017512,0.14147809761251434,-0.5357403835603929,1.0
59,0.0006464124111182935,5,3630,0.0,0.0,0.0,5,0.0006464124111182935,0.0,0.0,0.0,0.33994618506863683,0.46470838622388094,-0.5357403835603929,1.0
60,1.0,276,12,0.0,0.0,0.0,276,1.0,0.0,0.0,0.0,0.33994618506863683,0.022700496347701826,-0.5357403835603929,1.0
61,0.041666666666666664,9,1589,0.0,0.0,0.0,9,0.041666666666666664,0.0,0.0,0.0,0.8762484608017512,0.14147809761251434,-0.5357403835603929,1.0
62,0.037037037037037035,2,1589,0.0,0.0,0.0,2,0.037037037037037035,0.0,0.0,0.0,0.8762484608017512,0.14147809761251434,-0.5357403835603929,1.0
63,0.038461538461538464,11,1589,0.0,0.0,0.0,11,0.038461538461538464,0.0,0.0,0.0,0.8762484608017512,0.14147809761251434,-0.5357403835603929,1.0
64,0.0038910505836575876,17,662,0.0,0.0,0.0,17,0.0038910505836575876,0.0,0.0,1.0,0.33994618506863683,0.022700496347701826,-0.5357403835603929,1.0
65,0.041666666666666664,13,1589,0.0,0.0,0.0,13,0.041666666666666664,0.0,0.0,0.0,0.8762484608017512,0.14147809761251434,-0.5357403835603929,1.0
66,0.041666666666666664,10,1589,0.0,0.0,0.0,10,0.041666666666666664,0.0,0.0,0.0,0.8762484608017512,0.14147809761251434,-0.5357403835603929,1.0
67,0.041666666666666664,10,1589,0.0,0.0,0.0,10,0.041666666666666664,0.0,0.0,0.0,0.8762484608017512,0.14147809761251434,-0.5357403835603929,1.0
68,0.006666666666666667,19,1753,0.0,0.0,0.0,19,0.006666666666666667,0.0,0.0,0.0,0.33994618506863683,0.022700496347701826,-0.5357403835603929,1.0
69,0.013157894736842105,1875,15,0.0,0.0,0.0,1875,0.013157894736842105,0.0,0.0,0.0,0.7838661619616607,0.3296721672836175,-0.5357403835603929,1.0
70,0.041666666666666664,11,1589,0.0,0.0,0.0,11,0.041666666666666664,0.0,0.0,0.0,0.8762484608017512,0.14147809761251434,-0.5357403835603929,1.0
71,0.0047169811320754715,1754,19,0.0,0.0,0.0,1754,0.0047169811320754715,0.0,0.0,0.0,0.33994618506863683,0.022700496347701826,-0.5357403835603929,1.0
72,0.005050505050505051,5,3622,0.0,0.0,0.0,5,0.005050505050505051,0.0,0.0,0.0,0.33994618506863683,0.45355386474715154,-0.5357403835603929,1.0
73,0.01098901098901099,663,16,0.0,0.0,0.0,663,0.01098901098901099,0.0,0.0,0.0,0.33994618506863683,0.022700496347701826,-0.5357403835603929,1.0
74,0.0035714285714285713,663,17,0.0,0.0,0.0,663,0.0035714285714285713,0.0,0.0,0.0,0.33994618506863683,0.022700496347701826,-0.5357403835603929,1.0
75,0.041666666666666664,16,1589,0.0,0.0,0.0,16,0.041666666666666664,0.0,0.0,0.0,0.8762484608017512,0.14147809761251434,-0.5357403835603929,1.0
76,0.045454545454545456,10,1589,0.0,0.0,0.0,10,0.045454545454545456,0.0,0.0,0.0,0.8762484608017512,0.14147809761251434,-0.5357403835603929,1.0
77,0.029411764705882353,7,3622,0.0,0.0,0.0,7,0.029411764705882353,0.0,0.0,0.0,0.33994618506863683,0.4513115588966335,-0.5357403835603929,1.0
78,0.0006406149903907751,5,3630,0.0,0.0,0.0,5,0.0006406149903907751,0.0,0.0,0.0,0.33994618506863683,0.4275431168811426,-0.5357403835603929,1.0
79,0.041666666666666664,11,1589,0.0,0.0,0.0,11,0.041666666666666664,0.0,0.0,0.0,0.8762484608017512,0.14147809761251434,-0.5357403835603929,1.0
80,0.041666666666666664,16,1589,0.0,0.0,0.0,16,0.041666666666666664,0.0,0.0,0.0,0.8762484608017512,0.14147809761251434,-0.47436375726227253,1.0
81,0.041666666666666664,2014,22,0.0,0.0,0.0,2014,0.041666666666666664,0.0,0.0,0.0,0.8762484608017512,0.14147809761251434,-0.47436375726227253,1.0
82,0.015625,2014,13,0.0,0.0,0.0,2014,0.015625,0.0,0.0,0.0,0.8762484608017512,0.14147809761251434,-0.47436375726227253,1.0
83,0.01,2014,4,0.0,0.0,0.0,2014,0.01,0.0,0.0,0.0,0.8762484608017512,0.14147809761251434,-0.47436375726227253,1.0
84,0.011904761904761904,2014,12,0.0,0.0,0.0,2014,0.011904761904761904,0.0,0.0,0.0,0.8762484608017512,0.14147809761251434,-0.47436375726227253,1.0
85,0.011363636363636364,2014,13,0.0,0.0,0.0,2014,0.011363636363636364,0.0,0.0,0.0,0.8762484608017512,0.14147809761251434,-0.47436375726227253,1.0
86,0.008333333333333333,2014,3,0.0,0.0,0.0,2014,0.008333333333333333,0.0,0.0,0.0,0.8762484608017512,0.14147809761251434,-0.47436375726227253,1.0
87,0.011904761904761904,2014,4,0.0,0.0,0.0,2014,0.011904761904761904,0.0,0.0,0.0,0.8762484608017512,0.14147809761251434,-0.47436375726227253,1.0
88,0.011904761904761904,2014,1,0.0,0.0,0.0,2014,0.011904761904761904,0.0,0.0,0.0,0.8762484608017512,0.14147809761251434,-0.47436375726227253,1.0
89,0.008333333333333333,2014,2,0.0,0.0,0.0,2014,0.008333333333333333,0.0,0.0,0.0,0.8762484608017512,0.14147809761251434,-0.47436375726227253,1.0
90,0.008333333333333333,2014,1,0.0,0.0,0.0,2014,0.008333333333333333,0.0,0.0,0.0,0.8762484608017512,0.14147809761251434,-0.47436375726227253,1.0
91,0.008333333333333333,2014,18,0.0,0.0,0.0,2014,0.008333333333333333,0.0,0.0,0.0,0.8762484608017512,0.14147809761251434,-0.47436375726227253,1.0
92,0.009615384615384616,2014,2,0.0,0.0,0.0,2014,0.009615384615384616,0.0,0.0,0.0,0.8762484608017512,0.14147809761251434,-0.47436375726227253,1.0
93,0.008333333333333333,2014,1,0.0,0.0,0.0,2014,0.008333333333333333,0.0,0.0,0.0,0.8762484608017512,0.14147809761251434,-0.47436375726227253,1.0
94,0.008928571428571428,2014,2,0.0,0.0,0.0,2014,0.008928571428571428,0.0,0.0,0.0,0.8762484608017512,0.14147809761251434,-0.47436375726227253,1.0
95,0.0009910802775024777,4,4752,0.0,0.0,0.0,4,0.0009910802775024777,0.0,0.0,1.0,0.33994618506863683,0.6719012473301358,0.2007791320170507,1.0
96,0.02040816326530612,16,2000,0.0,0.0,0.0,16,0.02040816326530612,0.0,0.0,1.0,0.33994618506863683,0.7781219358320475,0.26215575831517096,1.0
97,0.02040816326530612,1964,16,0.0,0.0,0.0,1964,0.02040816326530612,0.0,0.0,0.0,0.33994618506863683,0.47201298257082264,0.26215575831517096,1.0
98,0.007462686567164179,17,1927,0.0,0.0,0.0,17,0.007462686567164179,0.0,0.0,1.0,0.33994618506863683,0.8438481008809602,0.32353238461329126,1.0
99,0.007462686567164179,1900,17,0.0,0.0,0.0,1900,0.007462686567164179,0.0,0.0,0.0,0.33994618506863683,0.4505286521081476,0.32353238461329126,1.0
100,0.0017825311942959,3631,10,0.0,0.0,0.0,3631,0.0017825311942959,0.0,0.0,0.0,0.33994618506863683,0.9962298857564171,0.5690388898057724,1.0
101,0.0017889087656529517,4,3630,0.0,0.0,0.0,4,0.0017889087656529517,0.0,0.0,0.0,0.33994618506863683,0.04544659891609216,0.5690388898057724,1.0
102,0.00011563367252543941,2,29,0.0,0.0,0.0,2,0.00011563367252543941,0.0,0.0,0.0,0.33994618506863683,0.050546894596422955,0.691792142402013,1.0
103,0.0001156737998843262,17,2,0.0,0.0,0.0,17,0.0001156737998843262,0.0,0.0,0.0,0.33994618506863683,0.050546894596422955,0.691792142402013,1.0
104,0.00034317089910775565,17,3154,0.0,0.0,0.0,17,0.00034317089910775565,0.0,0.0,1.0,0.33994618506863683,0.6646422572038826,1.4283116579794566,1.0
105,0.00034281796366129587,1391,17,0.0,0.0,0.0,1391,0.00034281796366129587,0.0,0.0,0.0,0.33994618506863683,0.8704099239136218,1.4283116579794566,1.0
106,0.00011869436201780416,187,12,0.0,0.0,0.0,187,0.00011869436201780416,0.0,0.0,0.0,0.33994618506863683,0.022700496347701826,1.7965714157681785,1.0
107,0.0005257623554153522,4,3865,0.0,0.0,0.0,4,0.0005257623554153522,0.0,0.0,1.0,0.33994618506863683,0.6255349229634922,3.1468571943268246,1.0
108,0.000671591672263264,88,8,0.0,0.0,0.0,88,0.000671591672263264,0.0,0.0,0.0,0.7838661619616607,0.32003405264478074,3.1468571943268246,1.0
109,0.00025673940949935817,1977,4,0.0,0.0,0.0,1977,0.00025673940949935817,0.0,0.0,0.0,0.33994618506863683,0.515658135769719,3.1468571943268246,1.0
110,0.00024832381425378696,4,3865,0.0,0.0,0.0,4,0.00024832381425378696,0.0,0.0,1.0,0.33994618506863683,0.6198113422670852,3.1468571943268246,1.0
111,0.0008726003490401396,95,14,0.0,0.0,0.0,95,0.0008726003490401396,0.0,0.0,0.0,0.33994618506863683,0.022700496347701826,-0.5357403835603929,1.0
112,0.004132231404958678,1902,13,0.0,0.0,0.0,1902,0.004132231404958678,0.0,0.0,0.0,0.33994618506863683,0.022700496347701826,-0.5357403835603929,1.0
113,0.022727272727272728,11,1753,0.0,0.0,0.0,11,0.022727272727272728,0.0,0.0,0.0,0.33994618506863683,0.022700496347701826,-0.5357403835603929,1.0
114,0.001310615989515072,13,1642,0.0,0.0,0.0,13,0.001310615989515072,0.0,0.0,1.0,0.33994618506863683,0.06850434399252057,-0.5357403835603929,1.0
115,0.0005321979776476849,6,3630,0.0,0.0,0.0,6,0.0005321979776476849,0.0,0.0,0.0,0.33994618506863683,0.4092170172011462,-0.5357403835603929,1.0
116,0.004424778761061947,13,1925,0.0,0.0,0.0,13,0.004424778761061947,0.0,0.0,1.0,0.33994618506863683,0.06850434399252057,-0.5357403835603929,1.0
117,0.0005310674455655868,3631,6,0.0,0.0,0.0,3631,0.0005310674455655868,0.0,0.0,0.0,0.33994618506863683,0.35767438678635766,-0.5357403835603929,1.0
118,0.003968253968253968,3631,12,0.0,0.0,0.0,3631,0.003968253968253968,0.0,0.0,0.0,0.33994618506863683,0.3458813782199892,-0.5357403835603929,1.0
119,0.000564334085778781,26,2000,0.0,0.0,0.0,26,0.000564334085778781,0.0,0.0,0.0,0.33994618506863683,0.7893904728604981,-0.5357403835603929,1.0
120,0.003952569169960474,7,3630,0.0,0.0,0.0,7,0.003952569169960474,0.0,0.0,0.0,0.33994618506863683,0.45585697889192084,-0.5357403835603929,1.0
121,0.001310615989515072,1615,13,0.0,0.0,0.0,1615,0.001310615989515072,0.0,0.0,0.0,0.33994618506863683,0.022700496347701826,-0.5357403835603929,1.0
122,0.05555555555555555,1875,18,0.0,0.0,0.0,1875,0.05555555555555555,0.0,0.0,0.0,0.33994618506863683,0.9181786395664369,-0.5357403835603929,1.0
123,0.0008326394671107411,15,3219,0.0,0.0,0.0,15,0.0008326394671107411,0.0,0.0,0.0,0.33994618506863683,0.022700496347701826,-0.5357403835603929,1.0
124,0.02127659574468085,1754,11,0.0,0.0,0.0,1754,0.02127659574468085,0.0,0.0,0.0,0.33994618506863683,0.022700496347701826,-0.5357403835603929,1.0
125,0.0015174506828528073,3260,13,0.0,0.0,0.0,3260,0.0015174506828528073,0.0,0.0,0.0,0.33994618506863683,0.022700496347701826,-0.5357403835603929,1.0
126,0.0003832886163280951,7,13,0.0,0.0,0.0,7,0.0003832886163280951,0.0,0.0,0.0,0.33994618506863683,0.022700496347701826,-0.5357403835603929,1.0
127,0.0015503875968992248,1964,11,0.0,0.0,0.0,1964,0.0015503875968992248,0.0,0.0,0.0,0.7838661619616607,0.534615121502573,-0.5357403835603929,1.0
128,0.00047505938242280285,1964,26,0.0,0.0,0.0,1964,0.00047505938242280285,0.0,0.0,0.0,0.33994618506863683,0.7730596453356238,-0.5357403835603929,1.0
129,0.05555555555555555,18,1905,0.0,0.0,0.0,18,0.05555555555555555,0.0,0.0,0.0,0.33994618506863683,0.790800465183451,-0.5357403835603929,1.0
130,0.0049504950495049506,3221,14,0.0,0.0,0.0,3221,0.0049504950495049506,0.0,0.0,0.0,0.33994618506863683,0.925882290344403,-0.5357403835603929,1.0
131,0.008849557522123894,3221,10,0.0,0.0,0.0,3221,0.008849557522123894,0.0,0.0,0.0,0.33994618506863683,0.3856538031787536,-0.5357403835603929,1.0
132,0.0012970168612191958,11,2000,0.0,0.0,0.0,11,0.0012970168612191958,0.0,0.0,0.0,0.7838661619616607,0.5544994337227598,-0.5357403835603929,1.0
133,0.003048780487804878,3620,8,0.0,0.0,0.0,3620,0.003048780487804878,0.0,0.0,0.0,0.33994618506863683,0.34128275096723193,-0.47436375726227253,1.0
134,0.0030581039755351682,4,3622,0.0,0.0,0.0,4,0.0030581039755351682,0.0,0.0,0.0,0.33994618506863683,0.4513115588966335,-0.47436375726227253,1.0
135,0.001466275659824047,3260,15,0.0,0.0,0.0,3260,0.001466275659824047,0.0,0.0,0.0,0.33994618506863683,0.8386565927592524,-0.47436375726227253,1.0
136,0.0003894080996884735,8,17,0.0,0.0,0.0,8,0.0003894080996884735,0.0,0.0,0.0,0.33994618506863683,0.06075128647547526,0.07802587942081009,1.0
137,0.0003718854592785422,8,16,0.0,0.0,0.0,8,0.0003718854592785422,0.0,0.0,0.0,0.33994618506863683,0.06075128647547526,0.07802587942081009,1.0
138,0.0003716090672612412,8,15,0.0,0.0,0.0,8,0.0003716090672612412,0.0,0.0,0.0,0.33994618506863683,0.06075128647547526,0.07802587942081009,1.0
139,0.0003717472118959108,8,15,0.0,0.0,0.0,8,0.0003717472118959108,0.0,0.0,0.0,0.33994618506863683,0.06075128647547526,0.07802587942081009,1.0
140,0.0003716090672612412,8,18,0.0,0.0,0.0,8,0.0003716090672612412,0.0,0.0,0.0,0.33994618506863683,0.06075128647547526,0.07802587942081009,1.0
141,0.0003714710252600297,8,18,0.0,0.0,0.0,8,0.0003714710252600297,0.0,0.0,0.0,0.33994618506863683,0.06075128647547526,0.07802587942081009,1.0
142,0.0003716090672612412,8,17,0.0,0.0,0.0,8,0.0003716090672612412,0.0,0.0,0.0,0.33994618506863683,0.06075128647547526,0.07802587942081009,1.0
143,0.0003718854592785422,8,12,0.0,0.0,0.0,8,0.0003718854592785422,0.0,0.0,0.0,0.33994618506863683,0.06075128647547526,0.07802587942081009,1.0
144,0.00030665440049064706,187,13,0.0,0.0,0.0,187,0.00030665440049064706,0.0,0.0,0.0,0.33994618506863683,0.022700496347701826,1.7965714157681785,1.0
145,0.00031308703819661864,187,26,0.0,0.0,0.0,187,0.00031308703819661864,0.0,0.0,0.0,0.33994618506863683,0.022700496347701826,1.7965714157681785,1.0
146,0.0009478672985781991,3,26,0.0,0.0,0.0,3,0.0009478672985781991,0.0,0.0,0.0,0.8762484608017512,0.27524114289189044,-0.29023387836791165,1.0
147,0.0009505703422053232,26,1,0.0,0.0,0.0,26,0.0009505703422053232,0.0,0.0,0.0,0.8762484608017512,0.27524114289189044,-0.29023387836791165,1.0
148,9.475080538184574e-05,187,12,0.0,0.0,0.0,187,9.475080538184574e-05,0.0,0.0,0.0,0.33994618506863683,0.37212015718944064,3.1468571943268246,1.0
149,0.004608294930875576,7,3219,0.0,0.0,0.0,7,0.004608294930875576,0.0,0.0,0.0,0.33994618506863683,0.8620563844908445,3.1468571943268246,1.0
150,0.007936507936507936,6,3219,0.0,0.0,0.0,6,0.007936507936507936,0.0,0.0,0.0,0.33994618506863683,0.82287303988264,3.1468571943268246,1.0
151,4.3878894251864855e-05,6,15,0.0,0.0,0.0,6,4.3878894251864855e-05,0.0,0.0,0.0,0.33994618506863683,0.022700496347701826,3.1468571943268246,1.0
152,0.0002399232245681382,3,15,0.0,0.0,0.0,3,0.0002399232245681382,0.0,0.0,0.0,0.7838661619616607,0.3521560340830489,3.1468571943268246,1.0
153,0.00043956043956043956,29,15,0.0,0.0,0.0,29,0.00043956043956043956,0.0,0.0,0.0,0.33994618506863683,0.22177164965301266,3.330987073221186,1.0
154,0.0004385964912280702,9,29,0.0,0.0,0.0,9,0.0004385964912280702,0.0,0.0,0.0,0.33994618506863683,0.022700496347701826,3.330987073221186,1.0
155,8.778089887640449e-05,139,12,0.0,0.0,0.0,139,8.778089887640449e-05,0.0,0.0,0.0,0.33994618506863683,0.392414925395824,3.392363699519306,1.0
156,0.00023618327822390176,117,55,0.0,0.0,0.0,117,0.00023618327822390176,0.0,0.0,0.0,0.33994618506863683,0.26585386246684045,3.392363699519306,1.0
157,0.00014766686355581807,70,5,0.0,0.0,0.0,70,0.00014766686355581807,0.0,0.0,0.0,0.33994618506863683,0.8466034767142239,3.392363699519306,1.0
158,0.0003447087211306446,3,3154,0.0,0.0,0.0,3,0.0003447087211306446,0.0,0.0,1.0,0.33994618506863683,0.06604540859373219,3.392363699519306,1.0
159,0.0004894762604013706,95,11,0.0,0.0,0.0,95,0.0004894762604013706,0.0,0.0,0.0,0.33994618506863683,0.022700496347701826,-0.5357403835603929,1.0
160,0.008620689655172414,1902,14,0.0,0.0,0.0,1902,0.008620689655172414,0.0,0.0,0.0,0.33994618506863683,0.8755558258146411,-0.5357403835603929,1.0
161,0.010752688172043012,2,3154,0.0,0.0,0.0,2,0.010752688172043012,0.0,0.0,1.0,0.33994618506863683,0.6936668161537234,-0.5357403835603929,1.0
162,0.0005906674542232723,5,45,0.0,0.0,0.0,5,0.0005906674542232723,0.0,0.0,1.0,0.33994618506863683,0.06850434399252057,-0.5357403835603929,1.0
163,0.0005899705014749262,45,9,0.0,0.0,0.0,45,0.0005899705014749262,0.0,0.0,0.0,0.33994618506863683,0.022700496347701826,-0.5357403835603929,1.0
164,0.005847953216374269,15,1905,0.0,0.0,0.0,15,0.005847953216374269,0.0,0.0,0.0,0.7838661619616607,0.534615121502573,-0.5357403835603929,1.0
