src,dst
C10043,C585
C17693,C24340
C1857,C2026
C6257,C5721
C22758,C9883
C22222,C5721
C12202,C529
C17788,C754
C23012,C2651
C12004,C2651
C7346,C585
C6767,C743
C16875,C743
C346,C5721
C18401,C754
C18777,C754
C2270,C23881
C8119,C585
C19879,C585
C11096,C754
C1677,C585
C4308,C5721
C8787,C5720
C9910,C754
C12977,C5721
C22618,C754
C16565,C5721
C8355,C585
C17338,C754
C10091,C5721
C23030,C5721
C16841,C585
C18839,C585
C13158,C743
C24171,C754
C22869,C5721
C8139,C5720
C1349,C585
C17693,C17874
C11391,C2651
C19132,C5736
C1637,C368
C5858,C585
C1337,C585
C1544,C585
C16619,C5721
C18572,C754
C10990,C5721
C2850,C754
C1484,C5736
C22746,C585
C16976,C754
C18411,C5721
C13062,C4784
C16941,C5463
C7914,C585
C20199,C5721
C15852,C5720
C20000,C1719
C9142,C5721
C18067,C754
C1584,C5721
C7991,C754
C10,C5721
C17875,C754
C19556,C585
C20532,C2519
C22027,C754
C20505,C585
C10460,C585
C10688,C585
C19270,C585
C10572,C743
C19040,C5720
C9378,C5720
C9558,C754
C909,C2651
C18880,C2651
C9020,C2651
C1379,C5720
C10764,C585
C18852,C529
C11694,C754
C16375,C585
C8100,C585
C16457,C743
C16079,C457
C3112,C585
C10707,C585
C17368,C585
C19475,C585
C17693,C4798
C1849,C585
C1564,C2651
C7460,C2651
C18373,C585
C1588,C585
C7556,C2651
C1036,C5463
C11665,C1821
C22911,C585
C19501,C585
C10380,C5721
C15272,C5721
C13371,C743
C1410,C5721
C9238,C5720
C9386,C585
C18743,C585
C11766,C754
C12445,C5721
C17693,C5850
C8080,C585
C869,C5720
C14987,C585
C2277,C754
C7771,C5720
C20065,C5736
C11870,C2651
C6010,C5720
C22830,C585
C15987,C585
C20891,C625
C20455,C5721
C10079,C585
C21216,C2651
C11904,C754
C1690,C585
C9416,C5720
C9015,C585
C1083,C754
C23767,C754
C7154,C585
C21619,C5720
C10962,C5720
C10039,C585
C20773,C585
C8897,C612
C17796,C585
C11516,C2651
C6793,C585
C7668,C5720
C7944,C743
C22679,C585
C12085,C2651
C11099,C5720
C12911,C754
C1518,C5720
C166,C5721
C17693,C14736
C19867,C2651
C3081,C754
C6727,C585
C15900,C585
C8209,C2189
C22828,C754
C11344,C585
C8522,C5721
C9902,C5463
C8941,C5463
C18963,C754
C1477,C5721
C1287,C2651
C17693,C12599
C17693,C16234
C17693,C16576
C12414,C754
C8847,C5720
C993,C754
C3634,C5720
C740,C5720
C18309,C5466
C664,C585
C15024,C585
C14309,C5720
C13576,C529
C6377,C743
C776,C467
C876,C2109
C20846,C585
C11567,C585
C710,C2109
C2103,C5720
C9671,C585
C22987,C5736
C14967,C585
C22666,C585
C11021,C585
C2812,C585
C11418,C585
C1148,C5721
C11394,C5720
C3309,C754
C17693,C15027
C18353,C743
C5793,C585
C10552,C5720
C17157,C754
C19162,C585
C22558,C1763
C9544,C754
C15832,C754
C838,C585
C6998,C585
C7824,C743
C17693,C13254
C21714,C585
C9159,C5721
C1457,C2651
C22774,C585
C5763,C15507
C2485,C5736
C18833,C5720
C20347,C2651
C23912,C754
C21102,C754
C14229,C5721
C17693,C5782
C8346,C743
C1261,C754
C15457,C754
C4939,C754
C18546,C585
C14514,C5720
C222,C5720
C15540,C5720
C8587,C5721
C23286,C2651
C21061,C529
C17693,C12816
C18298,C5721
C6389,C5720
C7788,C585
C5224,C585
C10585,C585
C10245,C754
C1751,C585
C7413,C585
C20873,C754
C18225,C754
C17693,C6922
C17993,C5096
C14059,C2651
C7564,C529
C18512,C585
C7898,C754
C10118,C22398
C22554,C754
C12133,C585
C17833,C5721
C2039,C2835
C9469,C585
C6407,C5463
C7822,C743
C10537,C2651
C6467,C625
C12973,C585
C8513,C585
C2710,C612
C19697,C743
C10856,C585
C18540,C585
C14523,C5721
C15126,C585
C43,C585
C17813,C754
C7192,C5720
C20938,C5721
C13314,C5720
C14980,C5721
C17749,C5721
C12560,C754
C13254,C754
C620,C585
C2473,C5721
C1352,C2651
C23154,C5721
C829,C2026
C22665,C585
C22753,C754
C6865,C529
C19385,C585
C614,C585
C7884,C5720
C18353,C457
C219,C585
C19570,C754
C13248,C743
C9281,C743
C11637,C5720
C14025,C754
C1059,C585
C8040,C585
C8974,C743
C21081,C585
C16841,C612
C11954,C585
C1350,C5463
C16234,C754
C17039,C743
C321,C585
C16936,C5721
C6667,C585
C12244,C5720
C17693,C1587
C21787,C5721
C19993,C585
C11661,C5720
C11673,C5721
C21993,C5721
C14220,C5721
C16277,C529
C1906,C1973
C8754,C5720
C21193,C5720
C1141,C585
C14537,C5721
C16191,C612
C12835,C754
C20511,C2174
C19735,C5463
C9862,C5721
C6081,C5721
C11298,C585
C12313,C585
C10579,C5721
C13346,C754
C15965,C585
C22378,C585
C20084,C5720
C21606,C585
C14078,C585
C20069,C5721
C6574,C585
C22291,C2651
C7746,C5721
C22859,C5721
C1462,C585
C4267,C5721
C400,C754
C10607,C743
C22515,C754
C1073,C585
C347,C585
C17163,C585
C349,C585
C19240,C5721
C20546,C754
C13173,C457
C12517,C585
C7716,C457
C22812,C5720
C16845,C585
C12636,C585
C22171,C5721
C2378,C585
C9516,C585
C10022,C5721
C19134,C743
C1426,C585
C395,C16976
C10870,C5463
C10753,C743
C9138,C5721
C20317,C5721
C8517,C5096
C14214,C754
C7059,C585
C16869,C5720
C18043,C625
C22685,C585
C21147,C5721
C20491,C5720
C20281,C754
C9545,C585
C21800,C5736
C299,C585
C17066,C754
C7367,C585
C3422,C585
C12857,C585
C14092,C585
C17693,C7730
C739,C5720
C7871,C5096
C767,C5721
C8236,C5721
C1616,C529
C16224,C585
C331,C1056
C23084,C5720
C11733,C585
C4941,C754
C11514,C5721
C12623,C585
C23867,C754
C395,C9895
C1561,C5721
C1289,C743
C20212,C754
C21331,C754
C976,C585
C23009,C5721
C9698,C585
C1414,C585
C14465,C743
C16026,C2651
C8327,C585
C11569,C754
C891,C5720
C11300,C2651
C17693,C26866
C1637,C5721
C247,C743
C12798,C585
C14354,C754
C19292,C1065
C15324,C5721
C17968,C5721
C17929,C754
C11574,C5721
C8109,C585
C12951,C5721
C19019,C585
C17693,C19582
C17693,C4773
C9857,C585
C12513,C754
C7934,C585
C11815,C5721
C21334,C585
C719,C2651
C21556,C5720
C13956,C5720
C20015,C3574
C13489,C743
C22987,C754
C15477,C23778
C5808,C20114
C17693,C2346
C8011,C2651
C12236,C5736
C1450,C5720
C20002,C5720
C10390,C7298
C12654,C2651
C18599,C5720
C76,C585
C13279,C585
C16816,C743
C667,C585
C17857,C5720
C485,C585
C18147,C2651
C865,C2651
C18613,C5721
C1837,C585
C16843,C612
C468,C585
C8348,C585
C7215,C5721
C3349,C894
C7030,C585
C22671,C5720
C13899,C754
C22258,C5736
C5407,C754
C17693,C391
C17363,C2109
C234,C5721
C14220,C5463
C9176,C585
C22997,C5721
C20340,C585
C4854,C754
C6271,C585
C6775,C585
C4977,C5463
C17693,C12205
C8673,C743
C2521,C448
C20821,C5721
C19830,C529
C6878,C5721
C18588,C5463
C1050,C5720
C21436,C5721
C22484,C585
C1156,C754
C22548,C754
C15721,C585
C22370,C5721
C19976,C754
C1484,C18266
C20201,C754
C4767,C2651
C10974,C5720
C20406,C612
C8,C5720
C13709,C754
C18566,C467
C17693,C20744
C992,C754
C6917,C5721
C487,C585
C2535,C754
C6517,C5720
C1315,C585
C20168,C585
C21521,C754
C18771,C3245
C26969,C5721
C20269,C754
C1775,C5721
C11517,C22398
C10997,C754
C10796,C585
C22183,C754
C985,C743
C9755,C5721
C1382,C2983
C22161,C3574
C11637,C1065
C19130,C5736
C5820,C1065
C10743,C2651
C2849,C5721
C20246,C754
C4936,C2651
C20520,C612
C18407,C5720
C21814,C4784
C10907,C743
C13124,C754
C2505,C585
C10872,C585
C162,C5721
C17693,C14635
C8661,C5720
C11477,C743
C12251,C585
C10012,C5096
C1011,C754
C7127,C5721
C22336,C5720
C10846,C5720
C19025,C5463
C22930,C5721
C5787,C20667
C17693,C14455
C23680,C5721
C15432,C2109
C10520,C5721
C16042,C754
C21462,C585
C9799,C5720
C21432,C754
C14597,C5720
C1726,C5721
C17306,C754
C17693,C13142
C8028,C5721
C16070,C754
C18912,C585
C690,C585
C13311,C2651
C12397,C585
C10173,C585
C18751,C585
C16088,C585
C17422,C5736
C242,C585
C725,C5720
C6909,C5720
C19040,C5721
C16399,C743
C15967,C585
C8257,C5789
C15852,C585
C18420,C24540
C12798,C366
C24084,C754
C3282,C5721
C11517,C22396
C21216,C1065
C12469,C585
C22228,C754
C18151,C5721
C11527,C585
C5742,C5720
C18141,C5721
C22066,C5721
C18821,C585
C8728,C585
C19926,C754
C22303,C5736
C680,C17640
C13378,C754
C7073,C585
C1372,C585
C14663,C754
C805,C585
C22668,C743
C2410,C585
C1360,C2651
C14003,C585
C19199,C743
C17693,C21814
C10521,C5720
C17815,C457
C22752,C457
C8026,C2855
C8011,C743
C19350,C5721
C17125,C754
C9024,C5720
C1037,C5720
C21207,C612
C241,C585
C11811,C585
C1199,C754
C6973,C585
C9904,C743
C16258,C5720
C18379,C5721
C19737,C585
C138,C1056
C15897,C585
C5808,C16369
C22675,C5720
C21800,C754
C17993,C5720
C12773,C743
C20851,C754
C7637,C5720
C1112,C3468
C17693,C20811
C8970,C754
C1162,C5721
C898,C743
C20114,C743
C13074,C585
C17701,C754
C23911,C585
C1015,C585
C13372,C585
C232,C5096
C149,C5721
C99,C5721
C20023,C585
C7668,C5721
C1322,C529
C1090,C585
C13640,C2651
C18211,C5736
C17881,C2651
C8475,C2651
C14284,C585
C22914,C585
C528,C2951
C22660,C2069
C7444,C585
C3292,C585
C16069,C5721
C20229,C585
C9487,C2651
C6775,C467
C1303,C20738
C272,C5721
C7740,C743
C16447,C743
C12076,C457
C3634,C5721
C19195,C585
C1202,C612
C16033,C5720
C21650,C5721
C5763,C25022
C25685,C17640
C6332,C754
C19086,C5720
C22909,C5720
C5763,C24510
C8344,C585
C12082,C754
C11394,C5721
C6398,C754
C10163,C585
C8756,C5720
C8847,C585
C118,C585
C740,C585
C9637,C5721
C115,C5720
C11372,C5721
C8011,C457
C20195,C754
C2660,C585
C10759,C754
C1292,C754
C1567,C1763
C18282,C5720
C12956,C5721
C6935,C625
C10909,C5720
C7208,C5721
C18908,C5720
C21800,C3065
C15368,C754
C16173,C585
C8232,C5721
C16592,C5720
C8420,C5721
C327,C2651
C44,C754
C22258,C754
C534,C585
C16827,C754
C19632,C5721
C6071,C5721
C14476,C743
C17693,C8131
C2,C9883
C693,C5720
C7416,C743
C1311,C504
C3071,C585
C1012,C585
C20750,C585
C7235,C1065
C7050,C5720
C16794,C754
C16775,C2651
C395,C12996
C20684,C585
C25760,C754
C6931,C4682
C8060,C5736
C9524,C5721
C12100,C754
C214,C504
C4144,C585
C1623,C585
C14683,C585
C16318,C585
C13492,C754
C350,C2651
C16673,C754
C659,C585
C1845,C585
C22824,C2651
C1227,C5721
C11352,C5721
C19057,C2651
C14988,C743
C1089,C4682
C919,C754
C20206,C743
C17693,C1971
C15300,C754
C3542,C743
C1542,C585
C5429,C754
C20944,C754
C19343,C5721
C22092,C754
C1116,C585
C2057,C2021
C14544,C585
C17205,C467
C2287,C585
C24386,C585
C16572,C2651
C10438,C585
C1442,C366
C22881,C5721
C2567,C754
C403,C585
C5834,C585
C16547,C743
C10388,C754
C12275,C585
C6947,C585
C5401,C743
C26666,C585
C11637,C5721
C20133,C754
C20813,C625
C15672,C754
C11374,C1065
C11847,C5720
C10355,C585
C395,C20099
C14307,C754
C252,C5720
C15765,C585
C983,C585
C11165,C754
C19534,C585
C136,C754
C20862,C585
C5778,C1527
C13553,C743
C21052,C585
C12071,C754
C8719,C585
C21983,C5720
C13918,C1065
C256,C3245
C6883,C529
C10900,C754
C19889,C2651
C699,C5720
C22108,C5721
C16085,C3034
C597,C585
C2812,C2651
C23254,C2651
C10421,C5463
C8264,C585
C20242,C743
C14079,C5736
C15905,C5789
C15304,C754
C7416,C457
C457,C3049
C9448,C585
C5163,C585
C1857,C743
C12100,C3065
C8717,C585
C11009,C754
C16748,C743
C3173,C5720
C5632,C754
C12337,C754
C1345,C585
C9958,C5720
C20185,C585
C6419,C754
C22524,C9883
C3745,C2651
C8441,C2109
C7194,C585
C20206,C457
C9222,C585
C19787,C2651
C22210,C585
C8758,C585
C711,C585
C9778,C5720
C13942,C2651
C10118,C1487
C1266,C9883
C18739,C754
C1952,C585
C8768,C2651
C1349,C743
C17693,C2293
C17693,C10805
C1161,C754
C12430,C585
C281,C585
C1211,C3468
C10997,C3287
C6649,C754
C940,C5736
C1248,C585
C8681,C754
C8437,C585
C6551,C743
C16251,C743
C18142,C2651
C13981,C585
C21353,C625
C20420,C5720
C20539,C5720
C22571,C754
C10227,C5721
C11585,C3574
C755,C2651
C7470,C5720
C20982,C585
C18348,C585
C6045,C585
C22583,C754
C322,C754
C14028,C2109
C13553,C457
C13068,C585
C1324,C754
C15723,C585
C9729,C2109
C22844,C585
C22706,C2651
C22536,C585
C1015,C25840
C21043,C585
C15556,C585
C17162,C5720
C9070,C754
C8454,C1065
C11888,C2651
C10321,C5721
C23297,C529
C912,C585
C20358,C2174
C12125,C5721
C10764,C743
C14599,C754
C183,C585
C16373,C743
C8100,C743
C16869,C585
C13785,C585
C18487,C9883
C16191,C5720
C11208,C585
C11464,C585
C4120,C5721
C13026,C754
C1091,C585
C1454,C585
C23812,C743
C12199,C1065
C17693,C15170
C15180,C585
C77,C585
C6939,C625
C12046,C625
C9568,C2651
C12638,C2511
C16961,C5826
C11629,C457
C12,C625
C20114,C1065
C23286,C5721
C6600,C585
C7121,C5720
C18813,C5720
C158,C585
C17693,C11225
C21902,C5720
C11086,C5721
C8653,C5721
C12438,C585
C6963,C585
C10486,C5721
C21643,C585
C9992,C5720
C17378,C585
C9723,C585
C11129,C754
C18244,C754
C21129,C754
C22758,C5721
C19057,C743
C6066,C585
C21161,C754
C21036,C754
C6590,C585
C15572,C5721
C591,C1549
C6349,C585
C1053,C585
C1668,C5720
C6843,C585
C6945,C5720
C11021,C2109
C1497,C585
C15538,C754
C12604,C585
C16587,C5721
C206,C5720
C16522,C5721
C19660,C5736
C16549,C5721
C23694,C585
C17558,C585
C22863,C754
C1445,C585
C15530,C5721
C9262,C585
C22700,C585
C8180,C5721
C14934,C457
C18986,C612
C19805,C585
C6696,C585
C9578,C585
C15213,C754
C16373,C457
C2657,C754
C13136,C2651
C19530,C5721
C18313,C5721
C17693,C20059
C15485,C5720
C6467,C529
C5997,C754
C12640,C5826
C16698,C2651
C8823,C754
C22666,C743
C14967,C743
C12720,C2651
C20267,C5720
C1747,C5721
C19587,C585
C16397,C5720
C6003,C5721
C14848,C1065
C1375,C585
C26975,C2651
C14268,C9883
C3238,C2651
C3153,C5720
C11631,C743
C704,C5721
C9341,C585
C19671,C754
C17693,C12100
C8960,C625
C5594,C754
C23029,C585
C1050,C585
C7635,C585
C21050,C5721
C2382,C5721
C18466,C585
C1279,C743
C22085,C5720
C15189,C754
C16048,C754
C14619,C585
C6269,C5721
C9498,C5720
C7889,C5463
C19509,C754
C22878,C585
C19505,C585
C10403,C5720
C976,C2651
C17420,C754
C17528,C585
C11557,C2651
C18420,C20724
C7462,C585
C5574,C5721
C2076,C529
C12057,C585
C1251,C3574
C22208,C754
C9974,C743
C11374,C5721
C21787,C22400
C7296,C5736
C460,C585
C17217,C585
C26606,C754
C3268,C5720
C22656,C5721
C14938,C754
C13309,C5720
C3762,C743
C22157,C754
C1112,C504
C2039,C4682
C20896,C743
C13225,C585
C13555,C754
C9026,C585
C13945,C2651
C16371,C5721
C5811,C754
C12588,C754
C2969,C5721
C14722,C2651
C4109,C585
C3596,C2651
C22336,C585
C13896,C2651
C903,C5721
C18139,C585
C1067,C585
C1130,C743
C6480,C585
C653,C5721
C7724,C585
C1211,C549
C22714,C585
C14262,C5721
C19111,C5720
C8196,C5463
C9370,C5720
C15497,C754
C1725,C585
C16580,C5720
C59,C3370
C21856,C5721
C6625,C612
C20274,C5721
C12759,C754
C157,C754
C15868,C5721
C9799,C585
C1817,C5720
C22873,C754
C66,C585
C342,C1056
C10458,C5720
C9347,C5720
C22333,C5721
C2164,C585
C16087,C612
C10697,C5720
C20933,C5721
C22118,C585
C739,C467
C18603,C585
C8964,C3574
C22050,C585
C5802,C23107
C5107,C2651
C6909,C585
C6847,C5720
C5818,C9883
C13412,C754
C9929,C585
C10568,C754
C9389,C5720
C8698,C754
C11856,C754
C497,C585
C1796,C754
C940,C754
C7404,C585
C7505,C5721
C22471,C5721
C7369,C625
C18672,C585
C17377,C585
C6064,C754
C2842,C2651
C12689,C5720
C22340,C2651
C1030,C5721
C6485,C467
C18346,C5736
C15857,C2651
C17693,C11173
C8941,C754
C16461,C5720
C18727,C585
C70,C5721
C17682,C5721
C10150,C2651
C487,C2651
C22859,C5720
C17526,C5736
C18628,C5721
C21337,C529
C4574,C585
C13521,C585
C2548,C585
C9057,C585
C3342,C5721
C14587,C585
C8009,C612
C5778,C743
C8668,C585
C19493,C585
C22154,C26737
C144,C585
C11719,C2651
C14296,C754
C19240,C5720
C5891,C585
C22693,C754
C3916,C2651
C18473,C585
C1514,C585
C22677,C585
C11449,C5720
C12770,C5736
C20791,C754
C1382,C2021
C17693,C12697
C17693,C548
C23156,C585
C14589,C754
C21709,C754
C16901,C585
C8194,C585
C7705,C5720
C592,C17640
C17993,C585
C13164,C5721
C21974,C585
C7285,C1065
C18197,C5720
C22158,C585
C11388,C754
C18442,C5721
C12199,C5721
C2084,C5721
C17693,C20125
C5751,C585
C18326,C585
C19969,C585
C23280,C5721
C19189,C743
C1382,C1763
C8784,C19684
C21510,C585
C9545,C743
C22894,C754
C20884,C9883
C10782,C5721
C8026,C2651
C21054,C585
C6576,C585
C18371,C5721
C10303,C5721
C7219,C5721
C3787,C585
C18644,C754
C6407,C754
C23099,C5721
C18923,C5721
C22775,C754
C17679,C5782
C11738,C754
C2915,C585
C1206,C2651
C6992,C585
C3036,C585
C6834,C2511
C11609,C5720
C20413,C2651
C16033,C585
C8741,C743
C19797,C585
C7027,C585
C17131,C3574
C22523,C754
C954,C5721
C19481,C585
C15836,C585
C22909,C585
C18481,C585
C18959,C585
C8673,C612
C20903,C529
C19821,C5720
C4334,C5721
C5628,C5736
C17481,C585
C7237,C754
C11342,C457
C23200,C5721
C16814,C5720
C8149,C5720
C17693,C20096
C17976,C457
C9317,C5720
C233,C754
C19109,C5721
C16070,C528
C8470,C754
C16465,C743
C1023,C585
C9252,C585
C7192,C586
C5763,C26021
C17693,C24992
C816,C585
C11677,C585
C24084,C528
C20866,C5720
C16993,C585
C6521,C1065
C13369,C5720
C23118,C585
C18146,C754
C1202,C5720
C7658,C5720
C768,C754
C1532,C9883
C9743,C625
C22047,C5720
C12747,C5720
C27,C754
C23158,C612
C18239,C585
C545,C5720
C12766,C743
C12733,C585
C3223,C5720
C394,C585
C16038,C585
C444,C5721
C21491,C5721
C21801,C754
C6548,C585
C4574,C5463
C1425,C585
C13606,C5720
C8615,C5721
C23021,C585
C5843,C612
C10010,C585
C11502,C585
C6733,C5720
C252,C585
C13352,C5721
C19848,C585
C9755,C5720
C6192,C366
C6687,C754
C21095,C625
C16154,C754
C12137,C585
C2689,C5736
C22988,C754
C21983,C585
C17993,C5463
C12298,C743
C1539,C5720
C17668,C5721
C20503,C754
C32,C585
C18332,C5721
C6257,C585
C15432,C612
C20995,C585
