src,dst
C17014,C5720
C18141,C5721
C12061,C585
C22524,C9883
C16224,C585
C17693,C13043
C19993,C585
C520,C754
C20896,C743
C17083,C754
C7413,C585
C16070,C754
C10146,C743
C652,C585
C7952,C3065
C12269,C585
C4407,C585
C12397,C585
C15518,C585
C16088,C585
C21650,C585
C22756,C585
C5429,C754
C12652,C754
C10364,C3245
C21,C585
C22336,C585
C6332,C754
C12240,C754
C4120,C5721
C460,C585
C7808,C585
C3268,C2651
C6001,C5720
C17420,C754
C17368,C5720
C1141,C5721
C21800,C3065
C6251,C585
C823,C5721
C441,C754
C11578,C585
C18603,C585
C7523,C754
C17217,C5463
C8664,C5720
C19272,C5721
C5924,C2109
C16251,C1065
C20384,C754
C1588,C585
C17693,C708
C1016,C585
C1409,C5721
C16038,C585
C20084,C5720
C15857,C2651
C295,C585
C16079,C457
C18420,C24540
C1064,C585
C7369,C585
C8653,C5721
C8901,C585
C1097,C1759
C18353,C743
C1073,C585
C17895,C2651
C19509,C754
C20042,C585
C1349,C743
C17264,C754
C20851,C754
C5407,C754
C1953,C754
C22677,C585
C1518,C5720
C16704,C467
C18520,C743
C13795,C754
C11174,C585
C20137,C585
C18313,C585
C16277,C529
C5802,C11238
C6064,C754
C5609,C585
C8941,C5463
C15358,C754
C6729,C2511
C5751,C743
C737,C754
C9399,C9883
C15477,C23778
C21950,C754
C23254,C2651
C2637,C585
C8758,C585
C6679,C585
C17552,C5736
C18462,C457
C22027,C585
C15530,C5721
C976,C585
C9721,C754
C8026,C2651
C1637,C368
C15477,C1015
C12733,C585
C12438,C585
C18971,C457
C22220,C5720
C6073,C4682
C20002,C585
C17693,C375
C9778,C5720
C24710,C4592
C9820,C743
C15315,C754
C11021,C2109
C7328,C24135
C21418,C5720
C70,C5721
C18146,C754
C23911,C585
C395,C792
C17334,C585
C9343,C585
C12798,C585
C14984,C754
C13311,C2651
C17815,C457
C18996,C585
C20530,C5721
C9026,C585
C7123,C585
C2505,C585
C22859,C5721
C8180,C585
C1502,C585
C13386,C5698
C9633,C754
C468,C585
C10990,C5721
C7918,C5721
C17202,C754
C7144,C467
C22660,C2069
C54,C754
C17909,C754
C9820,C2651
C10561,C754
C14555,C743
C13369,C5720
C11844,C5463
C12445,C585
C704,C585
C15187,C754
C7824,C743
C21415,C529
C12275,C585
C14078,C585
C17693,C13194
C17182,C612
C1141,C5720
C11671,C754
C9359,C585
C20361,C585
C149,C5721
C19272,C5720
C1322,C529
C2657,C754
C10390,C7298
C5843,C529
C18690,C585
C1325,C5721
C17701,C754
C15663,C754
C15897,C585
C871,C585
C10835,C5721
C17070,C754
C14130,C585
C14848,C1065
C18586,C585
C22775,C754
C7756,C585
C5891,C585
C16262,C467
C7639,C585
C11105,C5096
C8196,C585
C8011,C457
C8823,C754
C1365,C585
C16275,C5721
C6003,C585
C11665,C1821
C12263,C585
C6931,C4682
C18935,C754
C22656,C585
C3282,C5721
C8257,C5789
C10458,C585
C12071,C754
C21521,C754
C15397,C585
C16069,C5721
C8535,C585
C313,C2651
C22866,C585
C487,C2651
C9165,C2651
C800,C585
C14919,C585
C12076,C457
C8232,C5721
C10527,C585
C13062,C4784
C9743,C625
C8784,C9883
C14220,C585
C23099,C585
C20107,C754
C6847,C5720
C15432,C5721
C20168,C585
C7577,C5721
C23769,C5720
C10508,C5721
C6843,C585
C18872,C5720
C10118,C22399
C2174,C54
C17693,C16576
C16373,C457
C3112,C585
C20813,C625
C14409,C754
C5632,C754
C25760,C754
C16822,C585
C1209,C5720
C16,C585
C9729,C2109
C17693,C7730
C19477,C585
C18495,C585
C22033,C585
C9578,C585
C8040,C585
C8117,C5721
C5742,C5720
C7194,C585
C18880,C2651
C13730,C457
C11841,C2651
C659,C585
C9950,C743
C17693,C5782
C18225,C754
C7556,C2651
C12956,C5721
C6574,C585
C10523,C5720
C21983,C585
C11492,C754
C22859,C5720
C1410,C585
C15432,C1065
C9544,C754
C1506,C754
C6775,C585
C13750,C5463
C17662,C5721
C19402,C2651
C19470,C754
C9399,C5721
C9537,C754
C11461,C585
C19446,C2651
C22912,C754
C27,C754
C18613,C585
C18142,C5721
C12306,C585
C10589,C14980
C6865,C529
C16869,C585
C20944,C754
C8522,C585
C22085,C5721
C11344,C5720
C1116,C585
C20209,C585
C9289,C5721
C20425,C612
C2846,C585
C16841,C612
C18139,C585
C8011,C529
C9974,C743
C6649,C754
C132,C754
C9098,C5720
C532,C4289
C15900,C585
C17378,C743
C17693,C12599
C1690,C5721
C14619,C743
C3542,C5721
C12773,C585
C9723,C585
C9549,C5721
C9611,C585
C7030,C5720
C334,C585
C17693,C24340
C14692,C585
C18466,C585
C12810,C2026
C16103,C231
C15672,C754
C21364,C585
C1730,C2651
C22885,C5736
C22878,C585
C6192,C5720
C21801,C754
C814,C754
C19191,C743
C13981,C625
C6793,C585
C614,C5721
C1449,C754
C1248,C585
C14519,C754
C19780,C5826
C9884,C2651
C6115,C743
C10579,C5721
C2560,C585
C9378,C5720
C3745,C2651
C920,C585
C18986,C612
C8849,C5721
C16377,C754
C9309,C467
C5828,C5720
C22852,C585
C6659,C585
C17945,C612
C891,C585
C16354,C366
C684,C585
C14759,C612
C10380,C743
C99,C5721
C1090,C585
C5909,C585
C2162,C5721
C8410,C585
C7154,C585
C23154,C585
C9256,C754
C12100,C3065
C15868,C5721
C7235,C1065
C11435,C5736
C3342,C585
C18893,C754
C14523,C585
C20429,C585
C16572,C2651
C14220,C5463
C19391,C5720
C6071,C5721
C6257,C585
C6771,C1065
C17693,C16739
C247,C743
C8080,C585
C2470,C754
C23133,C24512
C12125,C5721
C3422,C585
C8717,C585
C18644,C754
C8100,C585
C22481,C754
C10486,C5721
C19643,C743
C281,C5721
C11398,C743
C20988,C754
C386,C585
C15368,C754
C17693,C1526
C6667,C5720
C173,C4784
C5902,C754
C18411,C5721
C7845,C5721
C7429,C5720
C7227,C585
C1845,C743
C17815,C585
C6269,C5721
C23021,C585
C22364,C585
C22085,C5720
C7674,C585
C11768,C585
C16843,C612
C19920,C5720
C1663,C5721
C16936,C5721
C18923,C585
C1023,C585
C11904,C754
C11856,C5736
C11719,C2651
C21402,C2651
C19524,C5720
C935,C585
C1541,C5721
C8248,C585
C634,C585
C15540,C5720
C6259,C743
C1289,C585
C16748,C743
C21510,C585
C22523,C754
C19746,C754
C8615,C585
C22671,C585
C23188,C585
C3067,C585
C16841,C586
C23085,C754
C13362,C585
C17693,C25144
C10311,C457
C7658,C5720
C670,C585
C10492,C754
C22824,C585
C11356,C585
C12854,C585
C15538,C754
C788,C754
C9281,C743
C241,C5720
C17956,C754
C6271,C585
C17682,C743
C21491,C5721
C12753,C5720
C16522,C585
C6389,C5720
C21650,C5721
C575,C9883
C22047,C5720
C13191,C5720
C18906,C585
C8849,C5720
C325,C754
C10585,C585
C17528,C585
C22583,C754
C20375,C585
C811,C754
C1130,C743
C13489,C585
C283,C585
C3238,C2651
C17749,C5721
C234,C19174
C11569,C754
C20356,C754
C6990,C2651
C6834,C2511
C12313,C585
C7215,C743
C22258,C5736
C348,C18266
C1251,C3574
C497,C585
C2162,C5720
C1369,C754
C10599,C3245
C14749,C585
C21524,C754
C14476,C5720
C1532,C9883
C3036,C585
C12747,C5720
C2783,C5720
C22158,C5720
C3256,C2651
C9862,C5721
C10743,C2651
C21095,C625
C528,C2647
C222,C5720
C8513,C585
C10091,C5721
C8475,C2651
C11827,C2174
C11587,C585
C10933,C585
C18751,C585
C23276,C5736
C157,C754
C8344,C585
C18322,C585
C3450,C5720
C1040,C5720
C9370,C5720
C9553,C5721
C17125,C754
C18821,C585
C15800,C5721
C138,C1056
C9040,C585
C22333,C585
C17693,C1971
C8935,C754
C12428,C585
C19199,C743
C21054,C585
C7597,C2651
C12759,C754
C1775,C5721
C9799,C585
C677,C585
C118,C585
C16663,C585
C2382,C585
C15905,C5789
C16289,C754
C18959,C585
C15304,C754
C19238,C5720
C5500,C5736
C21036,C585
C15937,C585
C9751,C585
C22171,C585
C3194,C585
C2087,C585
C21974,C5721
C13243,C5696
C18369,C585
C13412,C754
C17976,C457
C11449,C5720
C8026,C5721
C22930,C585
C13726,C754
C7396,C754
C18363,C585
C13918,C1065
C1349,C5721
C1589,C585
C14644,C5721
C22666,C585
C18420,C23411
C22668,C585
C21380,C754
C15713,C754
C10900,C754
C14089,C754
C10870,C5463
C13150,C5721
C22830,C585
C15575,C585
C15432,C612
C4866,C754
C5751,C5721
C11766,C754
C18092,C5720
C21069,C5720
C11645,C9883
C9142,C5721
C22380,C754
C11125,C754
C11609,C5720
C7235,C467
C436,C754
C18309,C5466
C22679,C585
C1360,C2651
C18353,C1065
C2954,C5720
C1305,C504
C15729,C743
C1616,C529
C10725,C585
C12770,C5736
C14284,C585
C1311,C504
C9057,C5721
C22107,C585
C234,C585
C20283,C754
C9666,C754
C6703,C612
C16070,C528
C12445,C5721
C9309,C586
C6484,C585
C1397,C2651
C20933,C5721
C3268,C5720
C144,C585
C19240,C5721
C9359,C5721
C17693,C9180
C18481,C585
C13346,C754
C220,C5720
C14354,C754
C17558,C585
C1089,C4682
C9649,C5720
C19556,C5720
C10520,C585
C20664,C2651
C8052,C743
C13279,C5721
C11514,C5721
C12973,C585
C16291,C743
C5401,C743
C14969,C2519
C499,C585
C19168,C2651
C3153,C5720
C4977,C585
C118,C17640
C7869,C585
C2689,C5736
C22289,C585
C14169,C2651
C15961,C585
C749,C585
C23812,C743
C19050,C743
C22303,C5736
C6752,C5463
C15511,C585
C1329,C585
C22369,C5720
C17368,C585
C11872,C585
C13715,C585
C1578,C585
C11551,C1065
C7924,C754
C16592,C585
C17315,C5721
C17693,C16234
C21919,C585
C4854,C754
C11472,C743
C16210,C585
C19697,C2109
C6594,C585
C9152,C625
C6467,C625
C14599,C754
C958,C2651
C18101,C754
C15794,C585
C15729,C754
C10847,C5721
C11567,C5721
C6767,C529
C690,C585
C17233,C2651
C17833,C5721
C17693,C4866
C2855,C754
C9276,C754
C331,C1056
C12107,C7298
C16528,C5721
C1059,C585
C13228,C9883
C17105,C754
C21035,C2651
C12382,C585
C19848,C457
C19748,C2651
C7194,C5721
C2812,C585
C6425,C743
C1382,C1763
C11502,C585
C8155,C585
C22911,C585
C11459,C5720
C19821,C5720
C8038,C754
C6081,C5721
C22758,C9883
C1162,C5721
C2410,C585
C1514,C585
C18729,C585
C9637,C585
C5751,C5720
C23290,C754
C719,C2651
C1036,C585
C395,C15213
C22370,C585
C15682,C754
C9389,C5720
C395,C20462
C8437,C2651
C852,C585
C6198,C2651
C16214,C754
C11013,C754
C13205,C5721
C17244,C5721
C1382,C2021
C19752,C5720
C19109,C585
C14527,C754
C17338,C754
C12702,C754
C14136,C612
C5858,C585
C10529,C585
C9453,C585
C18325,C23778
C7705,C5721
C12638,C2511
C22543,C754
C20509,C585
C11827,C754
C13785,C22400
C22881,C585
C8028,C5721
C21202,C754
C9657,C585
C8659,C743
C7416,C1065
C16150,C585
C17693,C3668
C22161,C3574
C6203,C529
C6834,C5463
C11733,C585
C14453,C585
C9072,C585
C19040,C5721
C16758,C5720
C256,C3245
C19240,C5720
C13724,C585
C355,C743
C17157,C754
C2548,C585
C3611,C585
C11418,C585
C10283,C2651
C23280,C5721
C6992,C585
C17451,C2519
C18442,C585
C14010,C5721
C10759,C754
C14451,C585
C23192,C585
C1337,C585
C6600,C743
C10301,C743
C18432,C585
C16580,C5720
C17693,C26739
C1468,C585
C463,C2651
C20104,C1065
C7914,C585
C19086,C612
C22649,C2651
C17693,C13348
C21147,C5721
C18365,C585
C21814,C4784
C21389,C18266
C22094,C585
C6763,C754
C20889,C529
C12616,C585
C1141,C585
C21746,C754
C17718,C585
C6909,C5720
C18005,C585
C16405,C467
C14619,C5721
C1574,C585
C11013,C7298
C19272,C585
C1409,C585
C9512,C585
C10118,C22396
C11694,C754
C16816,C743
C5763,C26021
C12904,C529
C19059,C585
C2526,C585
C8843,C754
C13956,C5720
C11567,C5720
C6935,C457
C10033,C585
C16457,C585
C10445,C457
C23694,C5721
C22820,C2651
C4977,C5463
C19031,C5736
C16048,C754
C21216,C2651
C22116,C5721
C14500,C754
C2549,C5721
C1535,C2651
C8820,C5721
C17363,C2109
C21711,C754
C20546,C754
C5778,C1527
C22540,C754
C10138,C467
C11673,C5721
C9647,C625
C21482,C754
C12515,C2651
C22157,C754
C6515,C585
C7633,C585
C21050,C5721
C18434,C585
C10764,C743
C25685,C585
C10978,C586
C21529,C754
C6338,C743
C14848,C743
C14477,C754
C14629,C2651
C6524,C5720
C8741,C743
C17180,C5736
C12036,C5736
C7705,C5720
C6407,C5463
C13372,C585
C15429,C5720
C17205,C467
C9248,C5721
C18923,C5721
C16555,C1065
C10523,C585
C22859,C585
C19040,C5720
C20530,C585
C18468,C585
C22758,C5721
C17693,C21356
C348,C5736
C247,C5721
C12638,C754
C7918,C585
C16344,C2651
C7059,C585
C1063,C585
C3067,C5721
C23156,C5720
C21436,C5721
C20267,C585
C1845,C5721
C7254,C754
C8528,C5736
C17738,C2109
C20496,C743
C912,C5720
C14526,C5698
C528,C2645
C919,C754
C20069,C5721
C6419,C754
C10293,C743
C16004,C585
C19130,C5736
C7635,C585
C5997,C754
C9122,C5720
C9098,C585
C18906,C5721
C149,C585
C17528,C5721
C7030,C585
C17693,C24719
C6045,C5720
C23077,C2651
C502,C585
C17010,C754
C891,C5720
C17911,C2651
C13158,C743
C17163,C5721
C816,C585
C11290,C585
C13418,C585
C1187,C585
C8577,C754
C8919,C743
C25554,C585
C17682,C5721
C3282,C585
C7462,C585
C1567,C4667
C20548,C2651
C18013,C5721
C591,C1549
C23767,C754
C17800,C5721
C6865,C625
C18777,C754
C2287,C585
C18833,C5720
C25685,C17640
C10384,C5720
C15526,C5721
C10890,C5721
C13465,C5721
C20011,C1065
C8232,C585
C5763,C15507
C592,C17640
C11637,C5721
C17885,C754
C22835,C754
C15432,C585
C22753,C754
C10508,C585
C5828,C585
C17693,C8490
C252,C585
C2236,C754
C152,C27020
C16369,C743
C242,C743
C17924,C754
C24386,C2651
C20455,C5721
C18423,C743
C19503,C467
C21619,C5720
C21514,C754
C22869,C5721
C11936,C5720
C22168,C585
C7215,C5721
C7237,C754
C8117,C585
C9330,C585
C321,C585
C6979,C585
C23048,C754
C1849,C585
C6377,C743
C22171,C5721
C10273,C585
C395,C1338
C9992,C5720
C2915,C585
C18533,C5721
C11637,C1065
C12956,C585
C2969,C5721
C8109,C585
C22716,C2519
C5862,C25022
C8897,C612
C8454,C1065
C3174,C754
C12651,C467
C1473,C585
C12657,C585
C368,C754
C11496,C1065
C8960,C625
C7746,C5721
C10303,C5721
C17847,C754
C7838,C585
C9093,C743
C403,C585
C9399,C585
C13424,C585
C8021,C5721
C396,C754
C6667,C585
C394,C743
C22222,C5721
C18142,C585
C13239,C743
C12604,C743
C9871,C5721
C7910,C754
C1050,C5721
C7367,C585
C17693,C9372
C9159,C743
C18407,C5720
C6736,C585
C14922,C743
C16173,C5721
C10432,C5721
C10701,C585
C17693,C500
C17693,C14635
C15117,C754
C401,C585
C20080,C585
C347,C585
C10978,C743
C576,C5463
C6607,C754
C1690,C585
C19025,C5463
C17459,C612
C2848,C2651
C13942,C2651
C18965,C5736
C17693,C11225
C5594,C754
C15047,C585
C6931,C22400
C1457,C2651
C17774,C585
C16399,C743
C17554,C5721
C16704,C625
C1817,C5720
C20114,C743
C241,C585
C11574,C5721
C18947,C585
C8209,C2189
C10407,C585
C614,C585
C5763,C24510
C12753,C585
C16555,C467
C9192,C754
C17377,C585
C4984,C754
C10579,C585
C1426,C585
C6687,C754
C22452,C5721
C15882,C585
C19499,C457
C22574,C585
C232,C5096
C3767,C585
C22047,C585
C10925,C754
C11637,C5720
C20503,C754
C13568,C754
C22378,C5721
C2057,C4667
C16461,C5720
C18798,C585
C15961,C5721
C17390,C5720
C18072,C754
C9423,C743
C17699,C754
C6947,C5721
C158,C5721
C16845,C5720
C19737,C5720
C10872,C585
C7113,C585
C17137,C585
C20866,C5720
C536,C2651
C17693,C15170
C7320,C2008
C17693,C14417
C22291,C2651
C17500,C754
C366,C754
C7666,C5720
C8236,C5721
C2162,C585
C4002,C5720
C12747,C585
C952,C754
C22158,C585
C20187,C1065
C15868,C585
C1148,C5721
C14134,C585
C4109,C5721
C19757,C5721
C15765,C585
C11736,C754
C18309,C3499
C19223,C5721
C9416,C5720
C625,C3049
C7746,C5720
C9258,C585
C16969,C754
C18771,C3245
C12251,C5721
C16042,C754
C22731,C5736
C12964,C585
C19385,C585
C1050,C5720
C9524,C5721
C7346,C5720
C236,C754
C14814,C754
C20013,C5721
C6452,C585
C12812,C9883
C17693,C12816
C9260,C2651
C17693,C2346
C22210,C9883
C15998,C585
C8437,C5721
C21312,C754
C14842,C7298
C3433,C754
C17146,C5721
C22875,C2651
C8458,C457
C8526,C585
C2485,C754
C16782,C585
C17788,C754
C151,C1638
C7558,C754
C22881,C5721
C20135,C467
C18624,C585
C6727,C585
C19526,C2651
C8994,C5736
C12013,C585
C2833,C585
C12977,C5721
C17693,C19540
C1030,C743
C16601,C585
C2521,C448
C14229,C5721
C15965,C5721
C7683,C5720
C1788,C585
C10607,C743
C10199,C5720
C11021,C1065
C8264,C585
C14309,C5720
C136,C754
C18825,C2651
C18092,C585
C13248,C743
C18727,C585
C711,C5721
C17693,C12205
C26975,C2651
C21491,C585
C18442,C5721
C12745,C754
C9906,C5721
C18420,C23139
C12539,C754
C20664,C5720
C19697,C743
C7724,C585
C19632,C5721
C9386,C585
C13309,C5720
C22378,C5720
C17066,C754
C14206,C585
C1503,C4667
C8287,C743
C602,C5721
C20539,C743
C2057,C4682
C714,C754
C1037,C5720
C16592,C5720
C21734,C2651
C1387,C743
C22179,C5720
C17693,C7117
C20229,C585
C15487,C5736
C19556,C585
C20541,C2651
C10146,C585
C11888,C2651
C20846,C5721
C16827,C754
C17378,C457
C940,C754
C20864,C754
C9553,C585
C13191,C5463
C17693,C548
C1112,C1056
C8149,C5720
C19897,C743
C15800,C585
C8198,C585
C19572,C585
C16447,C743
C44,C754
C23812,C5720
C8192,C585
C1481,C585
C86,C2983
C15584,C754
C13640,C2651
C22228,C754
C11374,C5721
C1020,C2651
C395,C16976
C17693,C20125
C8141,C9883
C14967,C625
C1775,C585
C21193,C25879
C7608,C2651
C17993,C5720
C14529,C2651
C1217,C5736
C1091,C585
C14025,C754
C23925,C23778
C11753,C585
C20135,C612
C23200,C5721
C137,C3245
C636,C585
C1251,C4784
C886,C5721
C1486,C585
C21974,C585
C973,C585
C16596,C585
C1426,C5096
C14322,C585
C10390,C754
C8437,C5720
C1040,C5463
C9061,C754
C19530,C5721
C8517,C5463
C5211,C754
C16941,C5463
C1261,C754
C6330,C5463
C18572,C754
C19462,C585
C17813,C754
C18986,C5720
C6283,C585
C680,C17640
C13691,C585
C1349,C585
C1747,C5721
C19350,C5721
C11374,C1065
C16040,C585
C21216,C1065
C8169,C743
C14644,C585
C6669,C585
C19900,C2651
C4262,C585
C14471,C5721
C14529,C754
C10071,C5721
C13150,C585
C5751,C585
C21776,C754
C9545,C743
C16251,C5720
C19083,C1065
C1430,C585
C16148,C585
C16983,C585
C11099,C5720
C9142,C585
C9295,C585
C133,C754
C21612,C754
C903,C5721
C8441,C5720
C8424,C1973
C8756,C5720
C21147,C529
C6903,C585
C19752,C585
C17693,C4798
C12640,C5826
C12852,C5720
C10438,C585
C13744,C585
C5208,C5720
C15804,C585
C1721,C585
C21247,C754
C8517,C5096
C11165,C754
C9057,C585
C8188,C5736
C1175,C5721
C8169,C2651
C17693,C21248
C13623,C585
C23867,C754
C9154,C2651
C22812,C5720
C19660,C5736
C6652,C585
C200,C585
C189,C743
C14816,C5721
C8705,C5720
C20933,C585
C16087,C612
C1567,C1763
C20938,C5721
C19240,C585
C11551,C585
C14785,C754
C18566,C625
C9895,C754
C355,C5720
C2914,C585
C8472,C743
C23012,C2651
C9737,C585
C16670,C754
C17151,C18266
C7740,C743
C21052,C585
C21298,C743
C1477,C5721
C16841,C467
C502,C5721
C17356,C743
C4785,C18057
C9696,C754
C6467,C743
C72,C585
C19969,C585
C18676,C2651
C13279,C585
C11514,C585
C10455,C5721
C7701,C2651
C6883,C1065
C18282,C5720
C14823,C5721
C22412,C2651
C18054,C754
C6810,C25879
C22961,C754
C8034,C586
C14738,C585
C10039,C585
C10221,C754
C17899,C585
C16555,C529
C8111,C5721
C14465,C743
C9631,C754
C22820,C5720
C7075,C585
C11555,C585
C7824,C585
C14514,C5720
C11661,C5720
C10482,C585
C1068,C5720
C17693,C15057
C7416,C743
C6909,C585
C6458,C585
C21823,C231
C117,C743
C177,C2651
C7889,C5463
C3407,C754
C17693,C10805
C1156,C754
C487,C585
C19139,C467
C106,C585
C6066,C585
C12720,C2651
C4574,C585
C20491,C5720
C23158,C612
C17668,C5721
C14589,C754
C13807,C5721
C12689,C5720
C4837,C585
C17566,C743
C395,C10874
C252,C5721
C26606,C754
C14625,C743
C16673,C754
C528,C2679
C10847,C585
C11567,C585
C10779,C743
C16033,C743
C17693,C14455
C17833,C585
C16270,C2021
C13352,C5721
C1011,C754
C15958,C585
C20496,C1065
C18273,C585
C20731,C625
C12430,C585
C7067,C585
C16528,C585
C1277,C2651
C4260,C585
C16860,C585
C13877,C5721
C14967,C2109
C9941,C743
C7420,C585
C18371,C5721
C1849,C5721
C8412,C5736
C6363,C1065
C6081,C585
C6213,C2651
C2269,C754
C17996,C457
C14856,C754
C1162,C585
C10630,C3649
C9902,C5463
C10946,C754
C20000,C1719
C11843,C5720
C18197,C5720
C17595,C2651
C218,C585
C16375,C585
C7556,C585
C8891,C754
C16366,C585
C940,C5736
C233,C754
C1232,C585
C15410,C585
C17693,C5850
C15987,C5720
C18320,C585
C22844,C585
C17693,C23790
C17693,C2293
C6383,C585
C12588,C754
C11637,C586
C20267,C5720
C19857,C9883
C20007,C585
C22210,C5720
C8741,C5720
C7705,C585
C15588,C585
C183,C585
C15429,C585
C8563,C585
C8028,C585
C166,C5721
C1287,C2651
C18827,C585
C8873,C743
C19515,C754
C656,C585
C7635,C5720
C19040,C585
C18975,C5720
C13371,C743
C16310,C585
C19889,C2651
C18584,C585
C10118,C22398
C18420,C20724
C7069,C5720
C19970,C754
C9070,C754
C830,C754
C18244,C754
C1425,C585
C22685,C585
C2586,C585
C1725,C5721
C23286,C2651
C502,C5720
C13785,C585
C17116,C754
C9448,C585
C1991,C743
C751,C2651
C23156,C585
C12199,C5721
C21397,C467
C327,C2651
C15602,C585
C1146,C585
C6949,C5721
C21193,C5720
C19057,C743
C21024,C5721
C8009,C2651
C7564,C529
C9159,C5721
C15513,C754
C912,C585
C12290,C5721
C10245,C754
C21216,C467
C10378,C585
C8084,C2651
C8223,C743
C150,C743
C5931,C743
C20548,C5720
C2287,C5720
C17378,C585
C12680,C754
C13156,C754
C216,C743
C528,C2189
C22161,C4784
C14619,C585
C6963,C585
C22064,C9883
C18312,C2174
C9430,C585
C17693,C9881
C24171,C754
C16182,C1193
C6045,C585
C12387,C625
C12469,C585
C6454,C585
C7505,C5721
C111,C585
C9753,C5721
C13212,C5720
C23458,C754
C12517,C585
C17693,C396
C252,C5720
C11950,C2651
C131,C585
C6528,C754
C12199,C1065
C1544,C585
C15189,C754
C13669,C754
C19057,C2651
C17151,C754
C23767,C528
C21714,C585
C5983,C585
C653,C585
C10118,C1487
C5787,C19636
C1315,C585
C20114,C5721
C23694,C585
C1015,C25840
C8196,C5463
C740,C5720
C17678,C743
C15024,C585
C10537,C2651
C16154,C754
C18963,C754
C13068,C585
C2549,C585
C23026,C754
C7103,C5721
C731,C754
C545,C5721
C21995,C585
C10384,C585
C7771,C5720
C15126,C5721
C11673,C585
