src,dst,label,one_class_svm_score,isolation_forest_score
C1521,C6393,0,-41.68242764705701,0.5517466012136827
C2359,C612,0,-47.3371518854824,0.5214756968048694
C1521,C181,0,-42.99046165852701,0.5012316342257479
C12546,C457,0,-21.088852327284485,0.6063996967192513
C23900,TGT,0,-141.4549068042097,0.4577817551645041
C5517,C529,0,-32.667233466466996,0.6165746345280606
C14742,C2327,0,-99.67020497959061,0.47835531248525326
C18328,C529,0,-27.03444800354032,0.5276728089079277
C19673,C467,0,-56.213733664641495,0.48881870125280186
C2671,C586,0,-51.61507824703472,0.511118080614822
C7560,C231,0,-75.3840766899159,0.4480699977887183
C1521,C2530,0,-42.99046165852701,0.5012316342257479
C2128,C14206,0,-154.3494619728665,0.475093017700704
C357,C612,0,-17.935214152532126,0.5335310043803527
C14222,C625,0,-29.929862723290853,0.6323602810429678
C10285,C625,0,-50.16247879875891,0.5064709914514662
C24482,C529,0,-120.93425241747036,0.4557577199173976
C5653,TGT,0,-45.71524232468937,0.5282471129400405
C19402,C383,0,-157.35532824153415,0.4906031508432031
C10003,C5769,0,-49.22857662656088,0.45998835048251957
C24582,C586,0,-32.71233586113226,0.5810922886278466
C995,C467,0,-95.293257164034,0.4790139758898524
C586,C3173,0,-135.83048962576413,0.5108478928686597
C16373,C467,0,-113.22929413021711,0.4317466443135999
C12500,C612,0,-12.856094559531812,0.4469294360539339
C8388,C743,0,-144.074842186355,0.44733890839680707
C12242,C625,0,-150.17381809162475,0.45036336695192936
C1138,C457,0,-55.74219786055323,0.5041162367520772
C20625,C2553,0,-86.34972976607287,0.4688770099902889
C16243,C2553,0,-139.87918134290567,0.46098144369601024
C7462,C586,0,-99.88228095327418,0.4605744985851672
C6261,C231,0,-98.61715138325553,0.4898011802991804
C754,C15744,0,-103.35842885481838,0.5159408712215016
C16693,C612,0,-54.38487604570241,0.561322934057233
C9283,C2106,0,-59.59829070423484,0.4336576425691354
C10978,C467,0,-113.13085780336019,0.4652939401824342
C2288,C706,0,-158.43482378753356,0.4955277667722545
C2805,C612,0,-25.31274267155777,0.5237813982161355
C15230,C231,0,-90.57786388558475,0.48134209672760636
C1511,TGT,0,-73.83859942296954,0.44329396101547613
C23646,C2106,0,-62.59650985355847,0.4618587329396804
C20044,C625,0,-108.27265703121247,0.4466942815522243
C23143,C2173,0,-94.98287844967763,0.5430325482376064
C15477,C2327,0,-26.048257502398428,0.4554664820503237
C22823,C612,0,-107.80721214691607,0.44353154824366353
C16345,C625,0,-84.47775667382439,0.4752919003284282
C12668,C3058,0,-79.40183246972015,0.552434213337976
C4215,C10,0,-69.86855629333604,0.6208906566241568
C19852,C528,0,-120.3646795140121,0.4763991755087195
C22741,C2106,0,-8.107013335436932,0.4403172252680413
C17867,C231,0,-90.57786388558475,0.48134209672760636
C3824,C467,0,-46.577286744261755,0.4387460788927987
C11143,C586,0,-87.64501587991663,0.47051659383835864
C20677,TGT,0,-50.99242657004356,0.5005687142885888
C20811,C2525,0,-138.28192969782776,0.507885459327484
C740,C1065,0,-52.33366470281703,0.49362964684271776
C11938,C528,0,-115.61062715223147,0.4398043533698388
C958,C467,0,-115.47349976587498,0.43832070175660554
C16896,C612,0,-68.60965085095017,0.4968395193462797
C15570,TGT,0,-44.292526570551445,0.45536285300846535
C15565,C2389,0,305.40083733597453,0.7043555358265416
C1521,C6497,0,-40.04098437752896,0.520371767394268
C853,C10,0,-43.74395574468622,0.45099895565084885
C7850,C10,0,-91.61257497485462,0.4377882953744591
C19630,C754,0,49.411822614991706,0.64278966005908
C14074,C743,0,-87.22205231398698,0.4423075661057643
C17755,TGT,0,-51.2947375411552,0.4466553567236447
C7258,C528,0,-116.09916867824563,0.4506522306464942
C21061,C457,0,-92.8815471871826,0.4626753180990408
C13515,C529,0,-35.48855214997252,0.5240275725285697
C9853,C1877,0,-131.87931447111123,0.4725807295011376
C21516,TGT,0,-69.99761039699479,0.5155092316816774
C16522,C423,0,-51.937389977391604,0.4550651968453443
C660,C586,0,-146.1918381274579,0.4447082643848928
C18906,C529,0,-147.42966655032615,0.4337654632367828
C3137,TGT,0,-92.62390128755897,0.4735528795771452
C2162,C8601,0,-116.8536336341217,0.5178048605707352
C1521,C2090,0,-43.13456467257629,0.5032235084148843
C11412,C586,0,-47.061083034157946,0.5015517157306884
C12731,TGT,0,-102.67661739110667,0.4531353725738221
C575,C586,0,-105.10694357288276,0.4621096908015849
C20252,C457,0,-77.81494675473937,0.47256391757246646
C18144,C743,0,-9.416606734981087,0.4455347906256213
C15244,C585,0,-0.000310017505853466,0.5723987751902464
C23062,C467,0,-73.6899658575337,0.49293416210243324
C15575,C2162,0,-45.32360047367297,0.45175072366465957
C2196,C586,0,-59.486189291965275,0.4837172455868111
C13948,C457,0,4.118543522473601,0.6424446094478664
C9698,C2553,0,-55.656683891346574,0.4609519722967311
C20403,C625,0,34.13652438001304,0.64593139121799
C96,C231,0,-89.49447954160019,0.48075280616373445
C9727,C457,0,-52.03771710880437,0.528162166737421
C24816,C529,0,376.97255365182036,0.7110308546103266
C18491,C528,0,-30.46825956004386,0.5224830310241289
C12024,C449,0,-62.22268660198392,0.4415800109567562
C22273,C625,0,-122.32748642052434,0.4547880919178838
C437,C1065,0,-47.34636798180372,0.5087430833536474
C11013,C2327,0,-169.69270853677745,0.4620927963266993
C15600,C586,0,-120.91185047406316,0.45593796234298284
C12651,C1065,0,-90.61447856620339,0.5245925705697017
C23953,C2106,0,-65.12437425197322,0.45051165250766156
C13663,C3398,0,-104.36944154274374,0.4440812671386907
C17065,C2106,0,-1.399162437764062,0.640977365845752
C5362,C586,0,-120.84047202809188,0.44862590457590523
C10566,C1640,0,-7.929035958556824,0.4469849426618083
C16867,C529,0,-12.966542798777027,0.5414574747078006
C6458,C231,0,-27.646212725609985,0.44686186761618313
C18890,C2327,0,-107.18284173204438,0.43749114606398204
C15244,C11149,0,-0.000310017505853466,0.5723987751902464
C8464,C2553,0,-112.16199489788346,0.4691929267972239
C21432,C2173,0,-100.53221857444419,0.5084723762926653
C6141,C467,0,158.73842428295188,0.6277030153361742
C12929,C492,0,-11.977546793236115,0.44823878305802844
C16612,C2106,0,-49.3793712939123,0.4486667156142697
C8990,C1640,0,-32.51091684233165,0.43888452812304324
C22805,C2327,0,-47.90569930722472,0.5417712492825425
C15244,C21045,0,-0.000310017505853466,0.5723987751902464
C17448,C17378,0,2.2914859376926415,0.584655255747509
C13303,C528,0,-118.42753065267834,0.6107217558301643
C1183,U20,0,-103.59590943110106,0.49264152033663083
C3698,C457,0,9.330672653964712,0.6345510567632541
C12236,C324,0,-129.26252433583204,0.5083665590433898
C5515,C585,0,-155.0515343416173,0.46451931302094146
C5493,C10,0,-11.510165370465074,0.4434815676206484
C16088,C16090,0,-28.714521745667753,0.45144793436481856
C895,C585,0,-123.40543209279122,0.4353225499859987
C9211,C1065,0,-28.267629667016763,0.453515675493617
C23015,C586,0,184.25335138869218,0.6375475166684553
C24475,C585,0,-88.69304030889657,0.5330019630699372
C9883,C2106,0,148.77385478179713,0.6256657355030368
C11731,C528,0,-66.22667375144806,0.4563830553339173
C20797,C467,0,-14.595298104891071,0.44337308517699975
C1900,C625,0,17.859537555124234,0.6087733246240957
C22854,C529,0,-111.13738936152936,0.4385606104032273
C1798,C19699,0,-2.989007034078668,0.5134298841730925
C9366,C528,0,-104.95020996928179,0.43552044461745154
C14407,C612,0,-14.301811398416476,0.6258801586999793
C20746,C2173,0,-0.000530411348108828,0.5873456830892353
C5402,C5733,0,-154.8333891177308,0.49688083433438157
C9727,C17927,0,55.773681329926376,0.5896967448092623
C13185,C467,0,-79.13115290610722,0.5978447244573191
C15525,C15524,0,-48.24725244471006,0.5039168974859772
C13448,C467,0,-150.85177479125264,0.45289703315039975
C18637,C1877,0,-132.05472261705495,0.46254853252429146
C1221,C457,0,-86.02351098622762,0.4312521504734207
C16583,C706,0,-49.054788480670595,0.4984496516275424
C7904,C586,0,-98.35354233699536,0.6081259233059199
C1798,C4013,0,-1.3837078376218415,0.5129032145861656
C20958,C1640,0,-81.28533215116363,0.47025780770170394
C20775,C612,0,-102.32529796096674,0.4443210340783527
C1798,C8238,0,-4.771892936536005,0.5270133788982356
C20446,C528,0,-68.60965085095017,0.4968395193462797
C2529,C1640,0,-60.76120004024369,0.48734174161827504
C18009,C231,0,-98.50224807350037,0.4818780344617667
C23314,C585,0,-76.10397253638894,0.5630127743709522
C1521,C12168,0,-43.616785652130375,0.5135532171733483
C15922,C586,0,-160.54455984934884,0.4724701156640189
C13041,C1640,0,-149.79952957921023,0.46930409576295373
C1521,C262,0,-23.10025427054461,0.5462343493518376
C13746,C467,0,-154.72911420118567,0.4380082557643344
C12798,C457,0,-119.36928525042777,0.4418229346952405
C18979,C2327,0,-13.38289266959282,0.44376733882692215
C23174,C612,0,-2.565825233643409,0.43970950002559206
C16345,C706,0,-76.31920886776561,0.4511165669849527
C13209,C529,0,-107.77708892908777,0.6011110160024481
C492,C4515,0,-145.0531136537993,0.49502366959002475
C18180,C457,0,-75.62470091519754,0.4676058112697439
C13981,C743,0,-147.51885254755484,0.4836888762751861
C1798,C11049,0,-1.3837078376218415,0.5129032145861656
C22490,C754,0,-18.131973568407147,0.6058027204204101
C2057,C10817,0,-122.37907032289013,0.5105199095641733
C10990,C457,0,-110.63170381251871,0.44056065962406443
C7460,C1691,0,-149.92650875120557,0.4750177800795146
C18988,C2327,0,-75.85958978245844,0.4400688747620784
C18074,C2173,0,-118.5163125285776,0.5016958488072996
C7523,C1877,0,18.679768506956634,0.5863416903142211
C1698,C2173,0,-6.078414305261276,0.5870474364029403
C8958,C612,0,-31.707801191742874,0.5105193216006181
C14508,C528,0,-143.3551884263959,0.4362124629022524
C1521,C21884,0,-29.84243836724272,0.5681324637856086
C3454,C1527,0,141.54272393008546,0.6567267154492406
C251,C457,0,-66.9604467334866,0.43663301579935526
C3112,C467,0,-78.47992723592256,0.6033492054936929
C188,C625,0,-109.95667309431883,0.4744646520080196
C2667,C625,0,-74.92721554846207,0.4903858042270909
C15244,C7381,0,-0.000310017505853466,0.5723987751902464
C18147,C5571,0,-74.4966056891069,0.447970306328358
C24344,C231,0,217.86795072075574,0.6467488303308002
C15244,C9404,0,-0.000310017505853466,0.5723987751902464
C24476,C3173,0,-68.6238114060834,0.4430200092674629
C11686,C231,0,-106.93739670244872,0.5069297090387577
C21356,C706,0,-11.38400992959555,0.4438932354464856
C1521,C6879,0,-43.82410424131308,0.5251965532284262
C7105,C706,0,-137.24139864117888,0.489935912635787
C15848,C12304,0,-74.03685299184303,0.4701831161776899
C23479,C2173,0,-122.2545728845264,0.527919675623263
C8155,C586,0,-68.94419177563123,0.47390912640444366
C26,C528,0,-60.15379622328578,0.48866113858539756
C1521,C19335,0,-38.961239816953594,0.5257401275837553
C20456,C529,0,-97.79596356650927,0.6046148681714735
C11044,C2106,0,24.119371187305205,0.650965295310801
C16318,C529,0,-54.137469202906914,0.49032103432420104
C11686,C1640,0,-26.833500864268217,0.44868584285250246
C21081,TGT,0,-75.22518832077049,0.4442033859991817
C1462,C16512,0,-141.95044757062692,0.5124709701006885
C12189,C706,0,-138.44428702754726,0.46104394795540504
C1521,C6213,0,-42.61976557963908,0.49777595065974506
C4991,C457,0,-28.808634292458237,0.5236695677797781
C16138,C743,0,-94.53463912582902,0.5566427690629911
C11047,C612,0,-3.8750096315675364,0.6104523062843007
C19760,TGT,0,-78.1666844886231,0.43977946630677694
C1556,TGT,0,-71.39438068772301,0.4866112067823845
C23572,C585,0,-104.40828747806881,0.5074358221164803
C14816,C754,0,-37.855416806201674,0.6238719959402848
C12704,C706,0,-95.49791444977313,0.42749784896893595
C13566,C706,0,-125.32421611703876,0.5012019252920612
C4200,C528,0,-164.78164867160694,0.4522449160854274
C9864,C423,0,-145.3419710034459,0.5107831331360044
C17273,C625,0,-15.567041905881979,0.5273756559281106
C1849,C2327,0,-152.95637299272312,0.4628132491060772
C9112,C467,0,-120.39030658703427,0.4514526767209868
C21919,C625,0,-117.64027542258395,0.5005119777002689
C13968,C706,0,-119.50216811527139,0.511374029114606
C11142,C586,0,-121.21389037883228,0.4487338957316517
C14242,C585,0,-80.39903154192825,0.4669792350730245
C14564,C1640,0,-77.15733527770453,0.4434883112370128
C13294,C1640,0,-66.95761430959078,0.4432753592570768
C11851,C467,0,-120.97725903457194,0.46213322124029
C10309,C612,0,-67.800279646038,0.484075653130925
C8086,C612,0,-133.3937267973131,0.4693489721624816
C15244,C592,0,-0.000310017505853466,0.5723987751902464
C1521,C16806,0,-43.48559296759936,0.5331300222033506
C729,C529,0,-112.06475951458833,0.4563876235951831
C6458,C586,0,-47.48848079041318,0.44815642097066954
C1064,C625,0,-84.4537979275633,0.48700750239685753
C22262,C612,0,-46.215756400537884,0.4616333897762663
C15244,C15875,0,-0.000310017505853466,0.5723987751902464
C20813,C2173,0,-86.87349726653156,0.5282736458805734
C18261,C529,0,98.1636391627867,0.6129738009839709
C1075,C5716,0,-66.50131560897512,0.46560140180290477
C14977,C231,0,-66.50131560897512,0.46560140180290477
C11621,C625,0,-114.60232019281511,0.4316025222116671
C17231,C529,0,-161.02334598445213,0.46788138587678607
C12697,C585,0,-113.51695303040128,0.48466946975626746
C19151,C586,0,-23.63009016783667,0.522359461831566
C18337,C10,0,-0.2806520836384152,0.4377640182495056
C22540,C457,0,-37.79627486984691,0.45113753377279375
C12498,C585,0,-9.234966393227296,0.44605825510567854
C14005,C706,0,-125.32421611703876,0.5012019252920612
C10919,C612,0,-65.4754907865181,0.5012924993478187
C15244,C16841,0,-0.000310017505853466,0.5723987751902464
C179,C586,0,-111.05226366231977,0.4629851232311178
C12154,C467,0,-50.47265445176822,0.4950846897144148
C1573,C612,0,-5.329937978428916,0.5340275777786178
C11870,C5818,0,-170.32240034697952,0.6267011292615629
C829,C625,0,-107.09652463415205,0.45629829979296505
C23997,C457,0,0.0001541962396913732,0.5753243374055026
C18462,C743,0,-77.32182021983272,0.46965040699002925
C16543,C586,0,-95.64895497096336,0.4600821640021166
C22609,TGT,0,-118.90035791780588,0.49181793105691385
C602,TGT,0,-128.56067634635747,0.43774171944010454
C2191,C612,0,112.36803482130381,0.5912903220607577
C11472,C529,0,-69.34812723781329,0.4847991561237102
C12078,U7,0,-124.07858210663107,0.4501501840293056
C1343,C2327,0,-118.12842384932901,0.44490803500574266
C20756,C1640,0,-100.02308159393283,0.5394637060215304
C2077,C528,0,-30.616642157941897,0.5117337102330434
C12111,C586,0,-158.87222270529924,0.4744864261751172
C2695,C457,0,-59.558657882347234,0.508515048828775
C20944,C1640,0,-51.937389977391604,0.4550651968453443
C20225,C529,0,-26.596324840090347,0.6438660007605889
C18736,C1139,0,31.99350402718096,0.6003757286984417
C23429,TGT,0,-105.88875149778937,0.5474603066807616
C10684,C1065,0,-87.37475347817985,0.4734179632678607
C9860,C586,0,-89.63012884060117,0.4687181735385687
C6477,C2106,0,-70.41412953927784,0.4982234696601145
C25038,C2519,0,-105.17569282007139,0.6235681529826005
C17755,C1065,0,-53.350618410072684,0.4940330601942622
C7891,C529,0,-116.09916867824563,0.4506522306464942
C9812,TGT,0,-96.86469736745516,0.4645715847095156
C2186,C467,0,-118.9333391702146,0.4602346944758902
C2079,C754,0,-9.971562741274965,0.6300713805442458
C14339,TGT,0,-87.80376800471822,0.4296716099777863
C15620,TGT,0,-113.60773893257829,0.45973115657429
C11679,C2553,0,-74.25323001899437,0.4475919765581384
C3476,C1640,0,-84.4237004856493,0.5224652284665097
C18957,C5716,0,-104.36944154274374,0.4440812671386907
C3536,C528,0,-68.53412593195617,0.4722188566640282
C19676,C231,0,-148.8007609709589,0.5037150543377054
C14139,C586,0,-133.14970242919526,0.6012915822902059
C18161,C743,0,-146.08418991478493,0.46285069949507757
C7560,C1877,0,-112.16199489788346,0.4691929267972239
C18512,C5716,0,-105.62523007981144,0.4680979483587932
C13899,C528,0,-136.50254446492977,0.5992790661224532
C7100,TGT,0,-44.78337194434698,0.4388875470740084
C20666,C529,0,-47.15609712221908,0.45778514594380765
C6175,C706,0,-122.7289342467966,0.476100379119604
C172,C1640,0,-48.37213073532939,0.5038461934166752
C7916,C467,0,14.92482321511693,0.5490405998625836
C17623,C612,0,-51.2947375411552,0.4466553567236447
C18710,C612,0,-145.96937965726943,0.44490215492864293
C24533,C467,0,-96.87312609022138,0.4537131487246657
C2935,TGT,0,-62.91834473824997,0.4953213296250152
C8228,C528,0,-71.09375592230526,0.6252094248674711
C701,C5697,0,1.22777389606199e-05,0.5869931163749263
C15410,C1065,0,-122.24027988367357,0.4545702457235005
C9357,C743,0,-54.675943422742876,0.4435026667273737
C754,C22731,0,-92.95527365355497,0.5533365842193756
C234,C1640,0,-17.916115399034425,0.4472447395429384
C5602,C1763,0,-117.48982294049893,0.5124217832102201
C5446,C231,0,-147.51885254755484,0.4836888762751861
C1030,C2553,0,-17.10054980128848,0.45512196728501564
C2117,C457,0,-99.23092447953195,0.48228071336292416
C22738,C743,0,-93.46024954733298,0.4467100283582528
C827,C612,0,-96.7302310881878,0.4727507366751527
C820,C625,0,-114.07848737516565,0.4599214590639929
C7202,C2553,0,-10.012406830412829,0.5882767600939108
C2448,C1640,0,-40.69229645295036,0.5174718421666239
C1798,C575,0,-0.6065011828261504,0.5139413575834905
C17477,C625,0,-122.29848733163317,0.458933835354517
C10386,C9302,0,0.17390934352374643,0.587001165986785
C1229,C457,0,-57.25608087806859,0.5065739465018196
C1798,C15518,0,-0.306202508974593,0.5147405233095493
C15794,C231,0,-13.02404923285826,0.4392969006686424
C4887,C231,0,-0.2806520836384152,0.4377640182495056
C6988,C231,0,-136.64775017179113,0.4641031495994158
C7425,C586,0,-104.52902204143402,0.43299335594745
C678,C754,0,41.595009828000684,0.6463043924721673
C3356,C231,0,-35.53206721851893,0.5177779391195692
C543,C743,0,-78.72452822699665,0.4538518887827732
C5006,C1877,0,-12.415668168952607,0.4392152363149592
C11317,U7,0,-139.10749756655423,0.4834425974048632
C20894,C586,0,-11.329958204101104,0.5310743438508316
C22830,C1640,0,-95.56090167558159,0.479061960980982
C11013,C4784,0,-127.29949118495483,0.4600692636604495
C882,C42,0,-112.86493519901751,0.5375146697849194
C22409,C528,0,-113.26571378866561,0.44773944583486835
C3982,C586,0,-84.17004362029775,0.4975164026927443
C1366,C528,0,-113.01654453372089,0.44024401887530523
C22262,C2327,0,-0.000530411348108828,0.5873456830892353
C12441,C2327,0,-81.7902850632438,0.42903420736996273
C24765,C586,0,-13.778002321501845,0.5346090632112142
C5534,C2327,0,-128.02506103398446,0.4449515027407568
C15397,C706,0,-60.2879611988742,0.4642894153801771
C9694,C612,0,-35.53884240461889,0.6066607056810647
C1798,C16074,0,-0.6065011828261504,0.5139413575834905
C10477,C2058,0,159.37135405098866,0.6635187332013017
C10508,C2327,0,-119.77665518903018,0.4361995430407999
C272,C457,0,-136.86384138054223,0.4554648772292006
C17566,C625,0,-70.59295123886727,0.4842336076244302
C15210,C2106,0,14.858534903129794,0.5491568562617762
C9451,TGT,0,-158.5726700192031,0.4591691758021582
C11163,C2651,0,-114.11561128826838,0.4696719647771361
C9319,C457,0,-115.43133296734663,0.4793042432131602
C1798,C7884,0,-4.354047600912736,0.5289190301199236
C1129,C2983,0,-44.435150260371756,0.4592928926828283
C5129,C612,0,-1.3030444062262632,0.4420847775746253
C462,C467,0,-111.00161745631658,0.6124627523627278
C21298,C2106,0,-83.39528406425347,0.43934341889734874
C16854,C1640,0,-77.81494675473937,0.47256391757246646
C7244,C2553,0,-49.3793712939123,0.4486667156142697
C17315,C585,0,2.2914859376926415,0.584655255747509
C6183,C625,0,-122.23273369646927,0.4599166393978308
C2079,C231,0,-4.309731975868999,0.44431337125890763
C11796,C743,0,-40.84530444201005,0.4478378982389464
C272,C1640,0,-65.12437425197322,0.45051165250766156
C15990,C15636,0,-61.42265242532221,0.521144452796291
C21081,C612,0,-23.474013228374133,0.6146314888861222
C2126,C2553,0,-104.40828747806881,0.5074358221164803
C3665,C3468,0,-5.041926863922754,0.5998912121441425
C21412,C3395,0,-100.53221857444419,0.5084723762926653
C1798,C24122,0,238.8959861116673,0.6410230261105573
C16996,C586,0,36.35096479012327,0.5692649560649392
C1737,C706,0,-135.36079655007848,0.4740282176036509
C18767,C1640,0,-33.888804444631205,0.4484228805617941
C1798,C24428,0,62.61651079519925,0.5929952547816574
C11103,C2106,0,-114.21389278096126,0.43065927861440995
C19618,C706,0,-114.01435469065882,0.44286624242466394
C4927,C3058,0,-113.43349323576331,0.530394160183608
C754,C20580,0,-92.95527365355497,0.5533365842193756
C16383,C2525,0,-128.0736448158052,0.461124956312918
C23636,C1152,0,-59.04120912746157,0.46098065598906524
C2842,C231,0,-159.1852418521446,0.49849142934683377
C5613,C457,0,52.70416648514288,0.6114212375696171
C7586,C529,0,-106.1374364628507,0.597899681025712
C22531,C3309,0,740.9518430466692,0.6625650395895493
C166,C2525,0,-86.87349726653156,0.5282736458805734
C1216,TGT,0,-111.61075097618709,0.42819204832118457
C12931,C2327,0,-117.31798293527731,0.44376521992378987
C1477,C583,0,-112.62517747974903,0.6252822748358414
C13483,C743,0,-80.02039710871941,0.4777821939651236
C7497,C1790,0,-4.309731975868999,0.44431337125890763
C17849,C585,0,-126.31952557726913,0.4537853638567088
C2701,C467,0,-1.199853860225403,0.44206421256094797
C18700,C457,0,-45.678884486572315,0.5107615730935151
C7371,C2327,0,-22.105996916666754,0.4565537296359576
C10206,C529,0,-64.87527784612803,0.4908407693456775
C12063,C1015,0,-48.62263099961933,0.6082236146329761
C16824,C923,0,550.6330985878978,0.6930105201014588
C5394,C528,0,-125.66275096876234,0.44312260913852797
C18640,C3953,0,-105.65951506031388,0.44822928949253005
C16258,C612,0,-116.63427117171977,0.4620039014388251
C14660,C2106,0,-8.870483759548506,0.6283630240980532
C7335,C586,0,-142.31571592331784,0.44464106686397564
C13738,C13670,0,178.87618614827898,0.6663781429307045
C1360,C423,0,-181.22397027149577,0.6222879174882892
C19352,C467,0,-123.7250857376057,0.4547245757569939
C25792,C528,0,-86.59938454661074,0.4347733969644219
C2047,C1640,0,-59.43243964699309,0.45126385253494533
C9252,C457,0,-113.52056427850744,0.4394216141746271
C14411,C625,0,-25.55688416781186,0.5140978443400663
C19703,C529,0,-113.48418210910472,0.44024401887530523
C11370,C1640,0,-65.12437425197322,0.45051165250766156
C10825,C528,0,-75.04185120828333,0.4941876449526842
C6783,C801,0,-91.16523139068431,0.4347897598619248
C9506,C231,0,-90.57786388558475,0.48134209672760636
C2260,TGT,0,-58.15410910067271,0.489004267788119
C9114,C87,0,-137.25600557302982,0.6235697547766006
C1398,C743,0,-26.49880349617206,0.445892617479478
C6211,C457,0,-94.50292531887999,0.42760430457562126
C2640,C1065,0,-72.11440942744707,0.4904120521575148
C22495,C528,0,-92.20363019162278,0.4377882953744591
C13657,C529,0,-152.06179453171126,0.45177980741885804
C7869,C612,0,-83.85707634778782,0.48700750239685753
C7737,C467,0,-105.77742083271323,0.4585510945939202
C124,C528,0,-32.281946617752055,0.5268425731850142
C10527,C585,0,-100.53221857444419,0.5084723762926653
C9089,C586,0,-38.90061576978064,0.44988182689578277
C5808,C18813,0,-29.5783032202296,0.6135488923593737
C4867,C2327,0,-135.39873177405593,0.439568999604302
C3625,C457,0,-21.484819397203864,0.5234955941852006
