src,dst,label,one_class_svm_score,isolation_forest_score
C14247,C1973,0,-40.526927630312684,0.4698064766440755
C231,C2971,0,-124.21805219434214,0.4933912156594522
C11264,C1993,0,-67.7452966037099,0.4850675985413538
C706,C12365,0,-64.05914488639678,0.5005444838335839
C612,C18281,0,-92.24264034044108,0.4749529144665097
C928,C1685,0,-110.57349726526832,0.5140429657529718
C231,C14839,0,-53.895952758367685,0.512247545631197
C16465,C5721,0,22.63897419906425,0.5551695199594587
C23388,C689,0,-32.903544776291255,0.5186501620978644
C706,C6689,0,-47.38318858857997,0.5196328245620782
C2150,C23294,0,7.9142239450591205,0.5958528046000122
C18800,C457,0,-114.52674590672973,0.4831262091230739
C625,C15423,0,-82.43672929763329,0.47381243948250024
C1065,C5941,0,-87.35139915546847,0.46762351621617404
C5198,C1685,0,-110.57349726526832,0.5140429657529718
C3028,C2883,0,-129.57405838267687,0.4954172731569638
C20821,C586,0,-157.47641117879516,0.4985140618037395
C15244,C20906,0,-54.07063949475992,0.5053217142209168
C1795,C4314,0,-69.55510226615434,0.518515191178295
C21446,C2493,0,-44.78770354447852,0.5341607397343756
C5008,C16712,0,-39.779674875890805,0.5511278417805324
C15244,C18867,0,-19.97196910570824,0.5156574199048375
C7383,C5721,0,-109.92135372964685,0.5126698208906305
C706,C714,0,-49.83226879519134,0.5177277412283389
C5720,C12057,0,-104.55904980019591,0.4977882149650577
C4983,C528,0,-146.3162729863177,0.5383852602957824
C1685,C17416,0,-30.85001793698757,0.48099831815874433
C5030,C9082,0,41.30928247154611,0.5570541429341114
C585,C18566,0,-51.090626330293844,0.5605285085921837
C22645,C16947,0,-58.21027231504172,0.4920133349072138
C9956,C5721,0,-100.30277306601329,0.4995361567734055
C15244,C10305,0,-28.257492634125583,0.5368540800786052
C21405,C529,0,-192.0436831699526,0.4829015234959031
C586,C12498,0,-61.5968723174974,0.47529768378170395
C4174,C1207,0,-56.29438237581826,0.4712662943004293
C586,C3762,0,-59.50975941922684,0.478125745232591
C15244,C9860,0,-49.060122771371425,0.5093692377348398
C586,C16841,0,-55.11830261615705,0.47102596005879677
C1685,C1988,0,-85.5604865934954,0.49687626896383463
C13665,C2511,0,-99.10704728986138,0.49990459163822326
C18218,C1707,0,-138.23365970608847,0.5046986335781545
C2150,C24954,0,-58.31925931420756,0.4913850020578296
C467,C4114,0,-79.28263849910763,0.4766149317968349
C586,C9222,0,-82.36223665972557,0.4879583304576835
C273,C1707,0,-123.60952216263058,0.5245437051325481
C8741,C625,0,-107.43527700069376,0.4789456603848977
C11453,C706,0,-152.29631351914622,0.5116069199920386
C13730,C26408,0,59.44563939445925,0.5530076650610962
C706,C20257,0,-71.21436878927534,0.4945585504294396
C16358,C5721,0,-81.51052082578553,0.5037215263375877
C1685,C12309,0,-113.71380715021428,0.48228381207972115
C22303,C1973,0,-73.09183450865999,0.47792059810947185
C154,C2174,0,-12.069379172774006,0.518881885778056
C4269,C5721,0,-6.25009031015793,0.5653356180216441
C15244,C20565,0,47.781557679305706,0.6005388653627816
C4920,C7537,0,-45.61038277456464,0.4651276543314836
C7014,C2651,0,23.293553168296967,0.534613612066543
C457,C6249,0,-22.465927926124323,0.4623552507299137
C12616,C4174,0,-161.7023273446839,0.4867382579372533
C11772,C231,0,-153.9796723219988,0.5021425885453712
C2057,C12820,0,-26.26725560757427,0.5323793536790801
C21527,C16589,0,-14.09701471399535,0.5396092555242378
C1883,C17219,0,-31.071140346501124,0.5003853631174925
C1685,C1342,0,-91.15541667090702,0.47587987629796896
C5721,C7595,0,-6.547479618332545,0.5843267987113354
C4061,C5721,0,-6.25009031015793,0.5653356180216441
C5721,C4909,0,-31.941019392724684,0.5341560851358923
C10886,C231,0,-170.73373687702042,0.5000161389923721
C231,C4515,0,-92.96774133206281,0.49185080290640787
C4174,C2548,0,-69.70339631948309,0.48225831815531617
C1707,C20418,0,-68.57581537757869,0.5268345009795461
C2496,C754,0,-115.98463115633012,0.46472864495808186
C3350,C706,0,-160.89055853767968,0.5021548924192241
C2109,C771,0,-71.16808963245944,0.48157368081910956
C5721,C3660,0,-65.42769544748603,0.4918431666892693
C15244,C2909,0,-35.64204673254653,0.518239066722468
C18971,C529,0,-82.4124833252663,0.4977362772048184
C17407,C231,0,-170.73373687702042,0.5000161389923721
C12205,C3028,0,6.009760804405914,0.5381512807920492
C1922,C876,0,-36.790041573732196,0.508903845919787
C1065,C15678,0,-94.70092518878437,0.4775075011508364
C175,C1611,0,33.777670754653855,0.5320218088158711
C706,C2226,0,-33.5516115850055,0.5631551205348525
C4920,C1730,0,-84.59627942295583,0.5100614289320131
C15507,C5763,0,24.62034395954538,0.5320333475141232
C1162,C5721,0,-6.25009031015793,0.5653356180216441
C706,C20285,0,-52.528994013927786,0.4950253439960184
C15244,C22977,0,-28.378701070866327,0.5274524253909209
C5763,C945,0,14.979467495330255,0.5364729925098868
C9098,C5720,0,-21.190423077267496,0.5087079706110275
C1219,C706,0,-155.26472871861552,0.5229545556773281
C23388,C8857,0,-36.045409370402695,0.5202363065032736
C13561,C1685,0,-12.090609571846016,0.5694330288899407
C1065,C2947,0,-51.49491346091486,0.45163292766774454
C15939,C529,0,-166.71592373502517,0.49002580811537005
C13097,C625,0,-114.88571841658245,0.4762199303888818
C727,C5720,0,-63.098145083322606,0.5027698904340754
C22529,C5424,0,-112.27274550728634,0.4886058829449657
C706,C22885,0,-10.068066512345467,0.5483815274420788
C16712,C8100,0,-80.06146101882996,0.5082944796179842
C368,C17442,0,850.8505926358207,0.6745804434305437
C22645,C11686,0,16.38357117333794,0.572905064344477
C528,C5429,0,-79.98153491616722,0.5058383187990224
C133,C1973,0,-61.18298281536636,0.49357028240058026
C1973,C14732,0,-73.92089873647319,0.4801247730648464
C15101,C9120,0,-75.9028047229815,0.5098823634196301
C4174,C3007,0,-68.53269057033458,0.5434008968734177
C586,C16528,0,-60.036577859064664,0.46973000936528564
C6509,C5720,0,-64.95933622558573,0.46367857849323174
C1685,C1296,0,-104.61468908503821,0.486880928214871
C16712,C13214,0,-50.14655432869063,0.4666879596759697
C5640,C14160,0,-91.84853866145659,0.5081662119908544
C15244,C10208,0,-45.922172680777976,0.5164352752648242
C24994,C1707,0,-123.60952216263058,0.5245437051325481
C4174,C6259,0,-82.48257047754214,0.49676280963507574
C1973,C5806,0,-140.6793220979148,0.47559502598430053
C5913,C231,0,-141.63386033947518,0.5145792633670674
C529,C19006,0,-57.54428983326602,0.47352910550584254
C15407,C1685,0,-9.322094524577551e-05,0.544500564061113
C5608,C231,0,-170.73373687702042,0.5000161389923721
C5030,C18174,0,-33.601557958592366,0.525507566726967
C5721,C11213,0,-96.4696537236864,0.4823497424316709
C20806,C586,0,-62.058802577776305,0.5060569498737911
C9313,C5720,0,-82.64623301036158,0.46504841600275304
C19812,C706,0,-89.48861723801565,0.5317821069458971
C4174,C19376,0,-33.705112188293924,0.5529338720151151
C1065,C2229,0,-123.26515477241651,0.4871584560958494
C415,C1685,0,27.038898874749293,0.5546369798295262
C5736,C17855,0,-121.68745875855075,0.4861478030078695
C5736,C5997,0,-120.11464323449741,0.4870952239328773
C5720,C9974,0,-61.45162924801343,0.497053231875294
C15244,C13220,0,-8.295949318699058,0.5437958675443907
C1743,C6694,0,-67.04659048588019,0.49443788633252733
C14240,C2109,0,-126.07392073181745,0.5170643349526364
C15244,C19071,0,-53.575807708232105,0.5089955426775296
C2174,C9305,0,-122.25851621045967,0.46446250106698894
C11629,C612,0,-157.92085051387744,0.4791003430956101
C2109,C12298,0,-19.28611466840448,0.4576604925214315
C17728,C1707,0,-128.43493132393723,0.503207726868403
C16537,C5720,0,-82.64623301036158,0.46504841600275304
C6655,C231,0,-137.7947450265924,0.517079181899352
C1268,C16739,0,-82.78665713044165,0.5105799605345942
C231,C17102,0,-69.76821732354006,0.4805701617027727
C5030,C827,0,-31.682084990614612,0.5078792454732503
C5720,C3719,0,-109.83628438892356,0.49520287090309
C612,C8483,0,-103.05495017126168,0.4961501628877744
C1707,C1866,0,24.161184665447763,0.5699583749638174
C19,C467,0,-179.19093487307646,0.47620516224115905
C10767,C1707,0,-138.23365970608847,0.5046986335781545
C14542,C16712,0,-42.70940826758169,0.5404087977822071
C1883,C16095,0,-63.59120371848553,0.5308278178669801
C940,C2186,0,-29.605147096662904,0.47158020191159705
C1611,C17037,0,-92.77815632804504,0.507244098772171
C529,C15158,0,-6.559764718910401,0.4785325905211895
C612,C18432,0,-128.1137598752848,0.538157361668831
C1685,C18246,0,-98.2883276294317,0.47741358427118274
C21311,C4174,0,-42.81437366399223,0.50686503346601
C231,C5530,0,-45.75178824322711,0.5306727503005729
C3526,C5763,0,-24.056410973755646,0.47488594824051444
C5721,C13199,0,-70.34995936341215,0.4925473793898223
C457,C12810,0,-17.23903644690222,0.46571396995254194
C1707,C15729,0,-74.57719938488731,0.47926810142234355
C20515,C4174,0,-150.62981666303972,0.49014057797364374
C17693,C20746,0,-64.88504414479485,0.4908223856168695
C528,C7744,0,-124.32407616661567,0.47345264928829667
C529,C3496,0,-111.54016051756503,0.47694398929488513
C7223,C26408,0,-24.697972782118313,0.4736494875707305
C21231,C1065,0,-179.62690847213503,0.4802734751751221
C21227,C1973,0,-38.93366362683378,0.5023291817414236
C18436,C19741,0,-48.008571023310196,0.5246973301758717
C14332,C612,0,-171.79413664755725,0.4725138219764638
C11257,C5721,0,-85.8513437976219,0.5063385537427535
C17792,C467,0,-72.16773245852823,0.49486668094120906
C3832,C4941,0,-46.624257418995285,0.5293936573824484
C5720,C10718,0,-94.41269171824865,0.4920183815385871
C13890,C5720,0,-82.64623301036158,0.46504841600275304
C2651,C231,0,-179.6509093346424,0.518397413817165
C10962,C5720,0,-64.95933622558573,0.46367857849323174
C3359,C585,0,-84.29479041126615,0.4780478351834068
C5536,C5720,0,-82.64623301036158,0.46504841600275304
C15244,C19597,0,-20.876275816515772,0.5347766137341342
C706,C12850,0,-50.294095291170834,0.5231960954989191
C13772,C5720,0,-48.10166131690403,0.4988363206779868
C23949,C706,0,-89.48861723801565,0.5317821069458971
C14862,C5463,0,1.692728545719774,0.4749307507037486
C11708,C1685,0,-81.57859055649305,0.5368481841815189
C5588,C15279,0,-111.45445818328722,0.48457846943234767
C5721,C9091,0,-57.74292867518602,0.4821449697609768
C8926,C585,0,-62.03247064740481,0.4730651732831931
C15244,C21442,0,-35.59746699106449,0.5232259670706468
C148,C214,0,-128.0840346216321,0.4837228616815203
C5721,C19823,0,645.3519423308782,0.6379552184168557
C22543,C148,0,118.1722299637654,0.6052921539518172
C2588,C7139,0,-126.73097048000704,0.4769565681910519
C25298,C1707,0,-123.60952216263058,0.5245437051325481
C529,C5156,0,-91.01003593081896,0.5109980906347442
C17387,C359,0,-48.51850529426292,0.48354329289228504
C14476,C1973,0,-61.33095789915137,0.47654305379798456
C89,C15311,0,-45.86480807762882,0.5174566489566604
C5588,C8299,0,-72.28371644339177,0.5122218200813623
C5309,C13060,0,-120.80569260155266,0.48427206003854817
C231,C9851,0,-127.55524471309786,0.48495867131926196
C19290,C5721,0,24.556477362799342,0.5562975246602492
C19748,C1707,0,58.239831068330204,0.5816290878471034
C754,C17151,0,-115.58899346732642,0.49825532045564996
C2174,C15180,0,-114.77690455365996,0.48376560301363675
C529,C7497,0,-82.21625944623611,0.4667707456296771
C1707,C19717,0,-74.63166251679536,0.47802373758056776
C457,C22571,0,-26.45868843674748,0.4850270145682471
C17693,C13254,0,59.80039171769931,0.5803582123856726
C4343,C467,0,-168.50444110575177,0.5226689181298063
C359,C18091,0,-70.01494625191071,0.5043690451531198
C15729,C529,0,-192.0436831699526,0.4829015234959031
C754,C26039,0,-9.204292109643575e-05,0.5934451197956934
C231,C3684,0,-145.58129296180846,0.47790489454688795
C16712,C24030,0,5.805430579103813,0.607099440490486
C3635,C1308,0,-107.30968890911481,0.48715207696610374
C5720,C21556,0,13.88163103119814,0.5818906982279255
C4174,C12244,0,-56.641735807078476,0.49541924361190315
C7558,C1707,0,-128.8911461670416,0.5311303455570783
C15053,C4174,0,-165.26969122312858,0.4866802859965673
C15235,C1685,0,-96.73481944289256,0.5250430903716015
C1707,C10175,0,-47.59516192766205,0.5201779287803434
C15650,C717,0,-75.8523918297326,0.5080679641846919
C6551,C586,0,-179.29470110327702,0.489851392928847
C16712,C14988,0,-68.9855890374547,0.4662973974032888
C528,C908,0,-22.394296726451103,0.48124943651215457
C26485,C20201,0,3.7994282628033034,0.5464312527671369
C20515,C612,0,-146.21231248003483,0.4802760806275215
C1015,C12707,0,-58.10107520995507,0.4762780106713204
C5794,C1527,0,-107.36801881889323,0.4951883710470403
C3349,C13813,0,-66.5197370418175,0.5132354670205012
C8177,C1139,0,-41.54527922494776,0.46747208514657335
C21428,C467,0,-20.569013903911355,0.5259313763903405
C3444,C1065,0,-184.55574239287716,0.4777565453118839
C22609,C457,0,-129.52339496171567,0.51915400398159
C12879,C1707,0,-123.60952216263058,0.5245437051325481
C706,C18202,0,-15.226803179732542,0.5787605060018649
C16492,C5720,0,-36.73408996028479,0.5036529589744012
C1685,C15464,0,-112.9109887961747,0.48903748572837413
C467,C22961,0,-84.01210337800853,0.5387366690472708
C15244,C22547,0,49.42697722610819,0.6003101004882423
C467,C6551,0,-52.267019423166175,0.4672889526518951
C1707,C22432,0,-52.41225924926994,0.5582661386644545
C231,C16334,0,-102.52535258837156,0.5128583660451379
C1243,C1707,0,31.13014061836475,0.568069247537039
C3832,C7491,0,-47.339322640448245,0.5217965779170793
C612,C21521,0,-69.97926419772102,0.4671975607333869
C11074,C457,0,-115.13772206874273,0.4830914317614734
C706,C8747,0,124.45338773084472,0.5850677758946053
C15244,C26907,0,82.37082785282814,0.6093949786659724
C3028,C3081,0,-95.81290189890024,0.5047764776874164
C1707,C22775,0,-53.10868921065958,0.5429831827676672
C7067,C585,0,-62.03247064740481,0.4730651732831931
C2109,C1467,0,-21.371386912333946,0.4644036547163701
C2109,C22526,0,-40.77011406681754,0.4724274852991462
C12323,C5030,0,-140.58631259358071,0.47779305110757053
C20515,C586,0,-152.32647845643146,0.5010958343914961
C19491,C3574,0,-30.461773132966982,0.4719160119508407
C2588,C14924,0,-68.64635824822176,0.5406805529787326
C14510,C14714,0,-118.31536872162133,0.48716106613876464
C7632,C13034,0,-133.148122973442,0.47737946856560687
C528,C18861,0,-89.46017157476922,0.47667626829570386
C4920,C6231,0,-34.57353924366248,0.4571572617304946
C1654,C5367,0,-55.87880050100148,0.5124787554771975
C14517,C16712,0,-5.978125077221648,0.5749834942318164
C1685,C286,0,-77.43636154078808,0.5231195606496738
C1685,C17546,0,-100.31746197783104,0.5100286014069315
C16528,C585,0,-40.35619871851782,0.4860586572142568
C6705,C16712,0,-42.70940826758169,0.5404087977822071
C4222,C14398,0,-125.3012774632557,0.4728760362684244
C4920,C7225,0,-32.767890749764774,0.4736856158978211
C14049,C4174,0,-174.69905485950517,0.4862283760837517
C18626,C585,0,-84.29479041126615,0.4780478351834068
C23683,C743,0,-27.72898158916655,0.5070121319170512
C1707,C1526,0,-43.61968252269594,0.47336620705268767
C1685,C26105,0,-21.020604335038115,0.4949275915364143
C1357,C4174,0,-170.4672395939042,0.47994031453393105
C5720,C18240,0,-93.05171491703891,0.49919408742147975
C17465,C467,0,-192.77772745171228,0.512618517301313
C3349,C17264,0,-96.56641119698565,0.5005454661067277
C15244,C29,0,-42.51524700680875,0.5164101019915197
C23684,C5736,0,11.848835917777478,0.5223349116872827
C585,C13264,0,-58.83319484212825,0.4944187222903842
C5136,C16578,0,-116.05075706321736,0.4863111714213438
C645,C586,0,-62.058802577776305,0.5060569498737911
C1685,C5632,0,-61.941588266620556,0.5348934448685569
C2109,C13492,0,-114.25063091298898,0.47728422270665366
C15124,C5463,0,-4.638192400911748,0.48191498032748287
C4174,C18773,0,-37.97571883122782,0.49593553859747846
C15244,C18225,0,42.88767163862212,0.5528423632575127
C1364,C585,0,-62.03247064740481,0.4730651732831931
C11470,C585,0,-38.849842185630905,0.5104183286829069
C1883,C22538,0,-53.2390430549126,0.5388408422917698
C706,C18289,0,159.0455213401433,0.5855225232197889
C528,C9780,0,-125.04636943725109,0.47290778896608426
C16137,C3028,0,-63.78265597322729,0.49217619290317
C21224,C1065,0,-173.9134035871482,0.4839607094870186
C10674,C1707,0,-138.23365970608847,0.5046986335781545
C231,C5811,0,-109.65455238674531,0.4834573334625817
C3349,C17066,0,-79.5414566276047,0.5042536094712164
C18975,C5720,0,35.15895395451594,0.5394442471918007
C1483,C706,0,-134.92832417162003,0.5253918288196298
C1707,C11142,0,-64.085241390173,0.4914254561979531
C16712,C13258,0,-49.83764485444567,0.4601513879803334
C4920,C719,0,-84.52262117584928,0.49918637788322057
C22645,C9182,0,-64.9633221788647,0.5284200475225416
C457,C11477,0,-22.44691278560481,0.4657433069990099
C12406,C1685,0,-9.322094524577551e-05,0.544500564061113
C17929,C754,0,-115.68290378223605,0.507324425183895
C1743,C1193,0,-99.98055292653657,0.48791370995351513
C5721,C18906,0,-6.547479618332545,0.5843267987113354
C2131,C457,0,-84.07687328314842,0.4956847034966389
C586,C6249,0,-59.154634855308586,0.47302069170526606
C2270,C18263,0,7.111815121904783,0.5995701852422726
C10521,C368,0,-79.4010956854479,0.49219575211898736
C529,C4581,0,-87.06646888167597,0.4655010545374401
C995,C231,0,-68.987950677159,0.5216611000939165
C1707,C17909,0,-96.95783168053163,0.5141645428802009
C18386,C585,0,-84.29479041126615,0.4780478351834068
C1973,C1286,0,-131.55630816269786,0.4928078078931988
C14529,C5030,0,-159.86709358614303,0.5065940862255628
C5588,C5301,0,-78.23853108947515,0.4842228481141139
C1015,C17196,0,-62.08786458001305,0.5193848343073115
C23388,C717,0,-18.16537323433363,0.5337068196744641
C2109,C16062,0,-50.367067369743154,0.5287791963647698
C586,C1080,0,-64.08638771155324,0.46975849421796806
C5234,C1707,0,-105.66035210198766,0.530968647730002
C17693,C15753,0,-30.475301220930533,0.5421471491419726
C23388,C12100,0,51.285701257231494,0.5639883134096807
C15244,C4200,0,-2.1020600400859166,0.5406035924692358
C5404,C3028,0,-66.73874623182883,0.48754301785015736
C5136,C21585,0,-74.95284261354482,0.4859228541087913
C231,C15303,0,-127.0342287550277,0.4710941986705351
C528,C7535,0,-45.863808170862285,0.5201658317278369
C2109,C19452,0,-152.52596918023892,0.5303851749499736
C3028,C19536,0,-110.39420309791967,0.4938089251479246
C2174,C10931,0,-90.21853607982439,0.49530426056844
C706,C14330,0,5.446842258926608,0.5591415809684488
C5721,C235,0,-135.666724860964,0.481952783653736
C5721,C9252,0,24.1465806520564,0.5771363914646931
C15244,C25146,0,-6.108089995701221,0.5464654913293229
C1569,C5721,0,-69.53906034315855,0.5151340091823454
C17160,C13218,0,71.71936570327466,0.5513512710379314
C2588,C940,0,-105.56392064378497,0.4945218571755026
C23388,C12253,0,89.30524896977954,0.5879125232629518
C1494,C706,0,-160.89055853767968,0.5021548924192241
C9407,C5720,0,-82.64623301036158,0.46504841600275304
C16103,C5030,0,-122.0553257297147,0.528933935753819
C8645,C625,0,-127.59078745687407,0.4635628988619118
C22529,C12735,0,-77.8568236283777,0.5189988731449265
C9937,C529,0,-44.37503552463454,0.5079706994496995
C11338,C529,0,-41.32173346090008,0.511815307397159
C10798,C231,0,-175.79577959816083,0.5277287319026968
C528,C275,0,-6.642177429320327,0.5518530865152038
C23379,C1671,0,-36.850833154634984,0.525952455181975
C23392,C6828,0,-117.88182174244434,0.4836572176136116
C1685,C581,0,-87.62505499148233,0.49272445493980205
C12800,C706,0,-160.89055853767968,0.5021548924192241
C8177,C1685,0,-110.57349726526832,0.5140429657529718
C2109,C21093,0,-72.85130602402091,0.5409018713500849
C2109,C1857,0,-20.721527226020044,0.464282128956871
C1611,C16451,0,-123.29018615124392,0.48882010667017045
C22069,C5736,0,-48.42800873955571,0.48950414394065767
C528,C10751,0,-152.97876808194792,0.5303291293672526
C5802,C15455,0,-58.54402556011496,0.49132504576685365
C15303,C706,0,-145.64256259524063,0.5288957974303441
C3349,C14025,0,-107.01185425051926,0.49398710446521155
C14706,C625,0,-71.09372628429628,0.5405768900467943
C15244,C9103,0,-26.70324778005329,0.5180760036243197
C2174,C257,0,-113.68807303572521,0.48664965048855324
C14521,C2109,0,-115.60868803256722,0.4722124673552557
C17370,C612,0,-23.469153237432465,0.5202424704373126
C1323,C1707,0,-80.2155843984292,0.5395988276561509
C16379,C586,0,-69.22727911550237,0.5057146744693438
C5721,C1923,0,-64.6540860446039,0.4769049461671418
C1685,C13960,0,-36.451577951497256,0.4687076604113024
C14114,C13060,0,-111.98139660296192,0.4978552138066088
C13717,C1685,0,-24.810624554056858,0.537971777087299
C3349,C12441,0,-63.43004909105798,0.5189602017079376
C13709,C754,0,-89.58163106321331,0.46413186891601665
C3349,C19398,0,-59.79931904763134,0.5136930218127094
C1685,C6421,0,-100.79807015042411,0.5720152747033631
C1065,C20722,0,-68.04361052376544,0.49260265567840594
C231,C20944,0,-142.3919600842064,0.4694754633356912
C2039,C17974,0,-110.54093839908296,0.49541794534441214
C1707,C20746,0,-29.93579622362472,0.4822579770466175
C3681,C231,0,-170.73373687702042,0.5000161389923721
C12606,C529,0,-181.64304722341012,0.48445787427774417
C8483,C5030,0,-82.8289038516441,0.491534102868116
C19137,C4174,0,-182.58053642496156,0.47997344971702777
C2174,C8941,0,-91.87945623689075,0.5047340156043968
C4753,C612,0,-141.91156458249293,0.479994914047013
C5458,C13797,0,-126.90734661517013,0.4775645037454773
C612,C7040,0,-29.427145294108414,0.4618047888188413
C706,C15007,0,-67.36078955725338,0.4982204435092838
C529,C20971,0,-39.518302968913304,0.4600055247440955
C4920,C13386,0,-21.418985032582896,0.4779961153365952
C12427,C2109,0,-153.0100878214423,0.5004222633057692
C25536,C2519,0,-53.97940396668628,0.4649539393521127
C17859,C612,0,-157.7131070586654,0.48410655238047545
C6075,C706,0,-155.26472871861552,0.5229545556773281
C743,C4973,0,-60.201972531092,0.4885777544129098
C8454,C2109,0,-115.33552615462463,0.48244492720725074
C154,C457,0,-51.985213539122924,0.5070191339854523
C19881,C743,0,-25.387869624895302,0.5081135823611097
C5720,C10622,0,-135.0476129338308,0.5468684834368749
C529,C6551,0,-39.686839971191375,0.46227374559389467
C1685,C932,0,-83.81614168179658,0.48692489366822383
C13431,C1065,0,-162.0281717719306,0.4848522729873847
C17693,C14724,0,-54.20776410555641,0.49500388627790703
C810,C1065,0,-173.9134035871482,0.4839607094870186
C15244,C6616,0,82.37082785282814,0.6093949786659724
C586,C216,0,-59.96846620802785,0.4757202606930486
C529,C21561,0,-64.76803493496959,0.48125192393933874
C18254,C586,0,-190.67101860841058,0.5039842181100839
C742,C13134,0,-126.83498115489192,0.4854703399075633
C2109,C12399,0,-29.757967768790877,0.46061977716554187
C20214,C10022,0,87.63236935040436,0.5660146974848043
C6635,C1065,0,-53.46166249959197,0.49942401010999793
C14476,C467,0,-177.90681021723208,0.47489684645347613
C1707,C11643,0,-70.91529782025282,0.478171712185113
C906,C7365,0,-15.06144127520679,0.5223566834250863
C15244,C19368,0,-53.181857505567905,0.504652704195399
C16712,C10010,0,-74.66662243180667,0.46783240358410627
C8350,C585,0,-58.4313325523392,0.5261551477893228
C12927,C5720,0,-50.310998337342426,0.4609254507948376
C4125,C457,0,-161.56581799482024,0.5075122770347255
C5720,C21913,0,830.4314684191831,0.6709706568704489
C22529,C1211,0,-68.69352780545455,0.5202018040687822
C5720,C12665,0,-78.16096639670968,0.5095259722719406
C8069,C5721,0,-116.09241945537542,0.5009101575470399
C3832,C21262,0,-77.63916784059006,0.5094334938968086
C4920,C6480,0,-24.503329006491413,0.4598371048486972
C15244,C1859,0,8.71323630772099,0.5457953806008455
C2588,C4593,0,-81.25175315607476,0.5234498319088262
C457,C13617,0,-108.50692631289235,0.4787725306133599
C231,C12697,0,-107.42473701779204,0.4964153618842325
C585,C10101,0,-110.10890587636754,0.48794405521193485
C754,C20345,0,-53.72315949770132,0.5201575392968227
C15593,C5802,0,-50.98713703146814,0.5012608482707372
C2174,C19352,0,15.743629638814355,0.575593624562174
C5358,C1065,0,-157.46179738733622,0.4835201355136673
C5030,C16678,0,-30.727167652679555,0.5138601335806279
C625,C3556,0,-61.39172973930181,0.5276094831204203
C1743,C6398,0,-95.10126981855024,0.500724797158758
C7202,C5720,0,-21.190423077267496,0.5087079706110275
C528,C11525,0,-89.79561928272915,0.5063718723710593
C13316,C1685,0,-59.32942644429522,0.5380023387450795
C1685,C20091,0,-61.82305078166178,0.5288941696810716
C19083,C1065,0,-81.07276369072292,0.49266945447535127
C5721,C22682,0,-6.547479618332545,0.5843267987113354
C625,C19199,0,-16.23067190259303,0.47668088621748866
C22907,C586,0,-186.69375906607274,0.48931678768150827
C16816,C4174,0,-182.1369279625019,0.4820664461294679
C457,C9426,0,-59.08191206519541,0.46817283827100936
C4174,C4792,0,-64.19965758324315,0.4844873852704314
C586,C7237,0,-66.9374318746004,0.5348522244092999
