src,dst
C3349,C17001
C1763,C15408
C5588,C11194
C20602,C4174
C17693,C4622
C3349,C17680
C17786,C10008
C625,C14053
C5136,C18244
C5136,C375
C5720,C18692
C320,C4352
C149,C743
C2174,C8643
C3349,C20278
C5136,C44
C4920,C17464
C5588,C431
C13076,C4920
C15288,C24871
C15244,C19122
C15244,C11139
C1542,C585
C1544,C11977
C15244,C4347
C754,C13771
C17693,C585
C2174,C10686
C1544,C22183
C5136,C3884
C21312,C754
C15244,C21908
C15713,C3028
C22529,C18229
C625,C2852
C5640,C21425
C15244,C20565
C15244,C25250
C18613,C585
C22529,C4979
C15244,C16827
C1743,C1166
C5588,C6487
C12015,C1567
C754,C6607
C754,C7991
C18986,C612
C467,C6765
C16379,C2651
C754,C12841
C15244,C12568
C3349,C13154
C5136,C7573
C9857,C585
C457,C18167
C6736,C585
C15516,C585
C1295,C2109
C4222,C12897
C15244,C25320
C3028,C17406
C20285,C2109
C20395,C3028
C15244,C24374
C10336,C1922
C15244,C26422
C2588,C4907
C5224,C26814
C5136,C18458
C359,C20636
C15244,C9721
C5136,C12496
C16896,C5030
C3349,C10285
C5136,C3666
C20706,C457
C18495,C9276
C4920,C3863
C3349,C12675
C15244,C5633
C5640,C19276
C743,C9159
C9582,C1382
C5640,C13815
C1544,C11585
C15244,C25131
C23726,C7632
C5136,C20434
C13270,C2485
C8615,C5721
C4969,C754
C5136,C21407
C12534,C359
C20404,C612
C15244,C21432
C152,C4920
C15214,C457
C1065,C386
C10477,C3028
C5640,C5508
C5136,C3814
C7952,C1973
C17693,C13888
C5640,C10297
C5136,C13678
C625,C16825
C22529,C20305
C7346,C5720
C4618,C625
C5136,C17918
C18533,C5721
C15244,C22547
C10821,C20206
C5640,C17353
C22920,C15672
C22920,C18460
C15222,C586
C22835,C1707
C1751,C585
C3349,C22548
C906,C6238
C5640,C20804
C13239,C1681
C15244,C25789
C625,C15214
C11743,C4920
C3349,C1060
C14307,C754
C4920,C3001
C5136,C16208
C5136,C14680
C22462,C3349
C3349,C21242
C22529,C8071
C1743,C2462
C15003,C457
C359,C18282
C2588,C5841
C5640,C21999
C15244,C7571
C15244,C18446
C3832,C15139
C18495,C13525
C15244,C1412
C2174,C822
C5588,C22147
C15244,C12093
C20242,C743
C754,C11165
C15244,C5979
C5136,C5234
C5977,C15650
C5720,C17770
C22529,C20320
C2174,C19873
C10564,C1685
C15244,C23625
C6903,C585
C457,C14225
C5136,C18861
C5640,C9916
C585,C18462
C5640,C21455
C1795,C3237
C3349,C5414
C22878,C585
C3832,C1048
C22529,C23189
C15244,C25256
C5136,C15018
C3349,C10229
C5136,C10894
C528,C6442
C4222,C22759
C3455,C6707
C625,C15782
C5136,C19959
C3349,C8978
C4174,C13527
C22529,C418
C625,C23767
C5136,C22647
C3349,C12943
C16004,C585
C3349,C14311
C5736,C12236
C5136,C18211
C22903,C625
C754,C1169
C2109,C14053
C22529,C4067
C3863,C4920
C22529,C3623
C15244,C12023
C19915,C5309
C625,C14527
C3349,C14307
C1922,C584
C22112,C23693
C5136,C13910
C2162,C20524
C14527,C625
C20301,C23392
C4977,C585
C2651,C19867
C457,C1645
C754,C8784
C625,C22729
C4920,C14465
C20473,C3028
C15650,C6763
C5136,C14290
C7298,C12107
C4222,C21247
C5588,C1169
C8359,C1065
C22023,C457
C5736,C22258
C18761,C9700
C754,C4984
C4222,C24192
C12843,C20244
C9595,C3028
C5640,C6487
C5763,C26021
C3028,C19406
C15244,C11716
C7942,C4920
C3349,C7422
C231,C22029
C4222,C1744
C625,C17205
C10634,C4920
C15244,C1433
C19580,C4920
C5588,C11613
C15244,C22445
C5136,C20450
C625,C12038
C15244,C5502
C528,C26778
C1562,C23392
C15244,C17752
C20206,C9423
C3349,C15538
C2174,C2904
C4174,C9498
C2174,C14969
C5136,C13752
C15244,C22753
C22228,C3349
C15244,C5381
C5136,C16389
C1883,C20512
C14136,C457
C18282,C359
C13981,C625
C11613,C13527
C22729,C625
C5588,C8481
C20851,C754
C1973,C20944
C22529,C12412
C2174,C1193
C15244,C26267
C8359,C467
C15244,C23706
C17680,C3349
C2109,C16825
C17693,C433
C15244,C12152
C5588,C10630
C3028,C10870
C17693,C22142
C5136,C9178
C485,C5721
C1593,C3156
C16792,C391
C4920,C11309
C625,C22666
C25830,C586
C19183,C23411
C3349,C14764
C22529,C7296
C14986,C4920
C3832,C18381
C4343,C4920
C15244,C22742
C8681,C754
C5588,C12078
C5136,C22417
C2852,C625
C8359,C529
C15850,C17901
C15244,C24871
C14278,C3349
C3349,C4631
C3349,C4636
C3349,C17083
C231,C17824
C9248,C4174
C14053,C625
C625,C14025
C20730,C2174
C3349,C11301
C15244,C26517
C1743,C17445
C2174,C15568
C231,C21516
C4222,C16154
C1973,C20963
C8972,C6685
C3349,C7300
C529,C5713
C754,C11766
C1795,C15843
C20215,C3028
C1544,C1399
C3349,C20944
C22529,C18104
C14136,C2109
C3349,C17500
C3349,C16498
C18696,C24656
C8180,C5030
C5136,C8393
C15244,C16121
C3349,C2465
C15244,C25188
C22824,C2651
C4222,C17522
C22112,C17232
C3349,C16976
C5763,C24510
C17693,C12236
C22529,C6379
C25415,C16712
C12562,C3028
C5640,C493
C1349,C4920
C14980,C743
C2109,C17082
C3349,C10448
C15244,C15682
C15244,C10767
C625,C12141
C2174,C1519
C23392,C1526
C2651,C13896
C22529,C11973
C3028,C12841
C2174,C7270
C21661,C3349
C15244,C24597
C15244,C16541
C2091,C11096
C5640,C1169
C15244,C24158
C3349,C18595
C2174,C8882
C7632,C11488
C5136,C6671
C3349,C20963
C15244,C13092
C7650,C1922
C15244,C22921
C1795,C6336
C585,C8248
C2174,C888
C5640,C12412
C12038,C625
C2109,C17205
C3349,C3859
C5640,C8784
C20706,C612
C4222,C1074
C9931,C5720
C1544,C6407
C2109,C12038
C1795,C1231
C17217,C585
C15244,C3178
C585,C11936
C3028,C11996
C4222,C8774
C15244,C15718
C3229,C3734
C15244,C24781
C754,C15057
C3028,C4067
C231,C18234
C3363,C11839
C5857,C5030
C3185,C1200
C3349,C22462
C3028,C3322
C5092,C4920
C10245,C754
C18495,C520
C2174,C15120
C16825,C457
C359,C20735
C22529,C13209
C585,C10867
C15244,C22873
C15358,C754
C17693,C14635
C4920,C6566
C11915,C4174
C2109,C22096
C11498,C22394
C22529,C9195
C2535,C754
C4222,C18680
C23380,C984
C3349,C17353
C4222,C3871
C20891,C16712
C5640,C1716
C21193,C586
C528,C20646
C205,C6163
C15244,C20988
C10033,C585
C9477,C15667
C906,C19027
C18495,C10421
C3349,C4941
C3028,C493
C15244,C1177
C3349,C1081
C5136,C19865
C27086,C3028
C3349,C21999
C4920,C1093
C3349,C15158
C2849,C585
C5588,C22419
C2109,C14025
C8968,C585
C625,C21095
C743,C1349
C5136,C1701
C5136,C19470
C529,C15408
C4667,C1503
C737,C754
C21232,C1685
C1743,C19542
C3349,C17231
C15244,C26338
C17614,C3349
C4920,C16373
C10904,C5736
C2588,C9914
C22529,C13871
C13847,C16140
C5136,C5785
C3349,C7328
C21152,C754
C14268,C9883
C3349,C9916
C625,C13303
C5030,C21209
C4920,C2393
C3028,C12412
C23392,C737
C5588,C9182
C4920,C5092
C16825,C2109
C1544,C9070
C5136,C13082
C2109,C14136
C2174,C9655
C3349,C17327
C5136,C18715
C22529,C18739
C1227,C5721
C625,C409
C5720,C18806
C16101,C3028
C714,C754
C2174,C1154
C5136,C7139
C585,C189
C5720,C11856
C3990,C9883
C743,C6551
C3349,C20212
C5588,C20384
C5588,C15314
C754,C14038
C11637,C4174
C14592,C4174
C15244,C18296
C5136,C4020
C5911,C2109
C22529,C12000
C7632,C23726
C15244,C24131
C11142,C3028
C2473,C5721
C22529,C1343
C22443,C10213
C5163,C5721
C743,C10380
C23392,C10564
C15244,C7480
C3349,C15213
C15854,C359
C3832,C4979
C21397,C467
C14296,C457
C1503,C1069
C5721,C16905
C22529,C5424
C5136,C8878
C13311,C2109
C3349,C6487
C3612,C17416
C22396,C1707
C231,C17013
C21364,C585
C22529,C20384
C13685,C978
C15244,C12309
C3028,C18763
C9042,C585
C18925,C4920
C23009,C585
C3349,C24084
C5136,C6322
C5640,C17256
C20744,C1503
C4920,C4144
C20510,C20371
C13424,C585
C3349,C21271
C15244,C22322
C743,C14465
C5136,C22123
C15244,C26304
C5136,C1513
C3433,C754
C585,C7824
C6479,C1089
C2091,C7898
C585,C149
C754,C14785
C15244,C24264
C19454,C1973
C22920,C196
C23379,C1074
C17286,C4920
C4222,C17974
C4222,C7601
C4222,C16831
C14465,C4920
C16258,C743
C3349,C6607
C1618,C3186
C3349,C9679
C1544,C14880
C16967,C2521
C585,C12199
C19873,C754
C3349,C11196
C19538,C3028
C3349,C660
C4174,C11311
C4920,C11639
C11677,C3300
C20345,C17693
C22529,C1211
C3349,C22723
C5136,C15051
C2174,C978
C3028,C21649
C585,C7444
C1743,C20873
C21182,C18266
C3028,C25440
C2174,C15672
C8664,C5721
C231,C21255
C15244,C25393
C2007,C4777
C4920,C21309
C1795,C989
C1535,C2651
C23388,C19141
C5640,C15326
C3028,C16669
C3349,C418
C3245,C13248
C12403,C743
C15244,C17285
C1973,C15228
C5640,C22419
C15244,C23041
C3762,C978
C5588,C19549
C15244,C25506
C14748,C586
C4222,C19603
C5993,C3028
C1544,C7083
C5500,C1200
C3349,C20838
C2174,C20305
C3349,C3322
C16447,C743
C15244,C8816
C2109,C13303
C4222,C5463
C528,C22269
C16915,C1487
C2588,C6939
C2588,C16718
C4920,C6625
C1544,C12897
C902,C2109
C1618,C7904
C5136,C932
C5640,C22870
C3028,C16101
C754,C15546
C3349,C11165
C625,C1243
C18777,C754
C1065,C13527
C2024,C113
C15288,C9116
C625,C20285
C22920,C7590
C457,C17286
C149,C585
C1743,C8723
C9679,C3028
C12716,C1362
C15244,C22037
C23392,C17144
C3349,C493
C17693,C1587
C15244,C23786
C585,C10303
C15244,C27082
C585,C1162
C20696,C14407
C4920,C22608
C4222,C262
C706,C21148
C5136,C3215
C3349,C14905
C21311,C2174
C5136,C15886
C22529,C20719
C1707,C23036
C5136,C10161
C15244,C21247
C15244,C20582
C5136,C17887
C2109,C4412
C585,C22291
C3349,C1169
C5588,C12915
C3349,C10221
C585,C2084
C15244,C21776
C14744,C625
C22112,C16062
C15244,C18215
C5588,C21953
C15244,C26227
C23392,C15682
C15244,C1744
C15244,C24900
C2024,C20263
C585,C10256
C22529,C1593
C5136,C7711
C906,C15806
C23357,C14858
C15244,C9278
C3349,C20811
C10764,C978
C15244,C24596
C3349,C22169
C2109,C3198
C20696,C15300
C3067,C2651
C1544,C15189
C22399,C10118
C22698,C625
C13922,C529
C22529,C22263
C906,C10319
C1743,C20175
C831,C625
C625,C12682
C11206,C754
C5911,C5030
C6600,C743
C10384,C585
C5721,C11856
C17693,C16905
C493,C3028
C3349,C8481
C2424,C23134
C7635,C585
C625,C14122
C5136,C9414
C8829,C1382
C585,C13072
C23392,C9070
C18384,C14858
C1065,C12046
C5480,C3167
C15244,C24139
C3028,C20837
C22920,C17590
C5640,C10105
C4174,C20602
C22112,C2076
C22920,C9910
C1065,C23123
C14229,C457
C754,C1199
C23979,C2109
C15244,C88
C22920,C15546
C16301,C1973
C4222,C12642
C612,C25830
C2174,C18186
C2174,C2576
C9611,C585
C15244,C10323
C15244,C22331
C5136,C7871
C6793,C5721
C2076,C4174
C19166,C743
C22529,C14395
C22529,C5973
C22920,C11178
C5720,C809
C5640,C2023
C3349,C20975
C1743,C23215
C754,C940
C8121,C5721
C5763,C1368
C11086,C585
C4920,C189
C5426,C13060
C5640,C21374
C14842,C7298
C15244,C25187
C3349,C21248
C5909,C5136
C4174,C4112
C20512,C3028
C3349,C12449
C2057,C4682
C22529,C8871
C847,C585
C4222,C3350
C5588,C9673
C1685,C21232
C4222,C721
C2424,C19915
C317,C7046
C15244,C21011
C3028,C9804
C15244,C19638
C5721,C79
C5136,C3942
C17693,C25144
C1795,C888
C2174,C9827
C15244,C23586
C5640,C11080
C8236,C585
C5136,C14647
C15244,C14720
C5136,C7348
C6326,C24656
C18186,C15101
C23412,C3349
C8823,C754
C233,C1200
C14581,C585
C4222,C12162
C14539,C5030
C5588,C10568
C14141,C231
C5640,C17813
C14777,C2109
C21399,C5030
C3349,C1839
C5588,C2870
C3028,C25044
C7328,C23269
C22665,C585
C4174,C7713
C13896,C2651
C1010,C5756
C625,C22897
C12178,C5720
C22920,C8871
C4920,C7824
C22112,C15158
C2174,C12804
C2368,C18206
C906,C4425
C5640,C12915
C15244,C25064
C15244,C18128
C3832,C11766
C12843,C17416
C23188,C585
C231,C22375
C14519,C754
C2971,C1200
C4920,C17168
C7630,C2485
C754,C1554
C22961,C625
C15244,C23487
C3349,C1671
C3349,C22885
C5720,C16424
C4222,C11738
C5136,C13275
C4174,C14592
C13212,C5720
C2451,C3028
C625,C15303
C15650,C1516
C1074,C754
C26405,C706
C585,C7505
C24823,C4174
C3349,C6685
C5640,C552
C5588,C6943
C8709,C1973
C1743,C23246
C15838,C3028
C132,C754
C625,C24084
C5136,C9890
C23392,C16303
C14227,C625
C520,C754
C585,C200
C1200,C2236
C22920,C952
C3349,C24851
C21995,C585
C15244,C15497
C2109,C13492
C16088,C585
C15288,C6777
C3349,C16862
C2109,C14122
C2091,C18578
C5721,C11388
C4508,C3774
C12651,C3028
C20806,C457
C15678,C625
C20696,C11264
C5588,C1236
C3349,C5308
C4920,C4597
C3349,C21006
C2109,C17178
C22920,C10568
C436,C625
C5736,C12036
C15244,C21516
C15244,C24142
C3349,C23049
C754,C1953
C22529,C197
C15244,C23312
C12298,C4920
C5588,C8891
C717,C15408
C19444,C5332
C3349,C4642
C20371,C4920
C15244,C14214
C4222,C11433
C3349,C11336
C5763,C5971
C5136,C22905
C2024,C19959
C3832,C7491
C10867,C585
C5588,C10656
C17755,C754
C2174,C257
C14049,C625
C15244,C27105
C3349,C20860
C1618,C10986
C15244,C20467
C5640,C1199
C12642,C15650
C4222,C5678
C2651,C10150
C11311,C4174
C13287,C625
C16581,C13060
C21446,C8503
C4920,C9020
C612,C9411
C4222,C16508
C14431,C754
C7701,C2651
C3044,C4174
C15244,C25296
C5720,C9931
C529,C5730
C20696,C8736
C2588,C10392
C4920,C3774
C5136,C520
C5640,C8456
C17693,C2901
C3349,C676
C22920,C16553
C23392,C15189
C20681,C4920
C2174,C9211
C457,C13457
C3832,C7046
C15244,C7386
C1450,C5720
C11336,C2109
C12527,C4920
C17693,C25192
C5588,C19915
C1691,C17552
C22668,C743
C15244,C21452
C1707,C9735
C3349,C17202
C15244,C23267
C5030,C20889
C15650,C7601
C18043,C625
C18848,C3028
C17590,C26062
C15244,C20791
C3349,C15314
C585,C247
C5640,C8270
C23392,C3407
C4920,C11915
C15244,C26313
C15244,C12185
C15244,C26657
C3028,C12651
C15244,C15667
C15244,C5577
C4104,C3028
C21792,C24800
C5136,C7286
C5588,C12543
C3349,C354
C625,C18462
C5136,C4639
C5864,C3349
C585,C16173
C15101,C1516
C17693,C26382
C15244,C23975
C3349,C6834
C22920,C11977
C12604,C4174
C3349,C18660
C22700,C585
C231,C21407
C4222,C17991
C5136,C19728
C2024,C1480
C3349,C1211
C1645,C625
C9152,C625
C5640,C12113
C17693,C6492
C14222,C612
C26485,C16072
C15244,C26029
C7505,C585
C5640,C11225
C5136,C17451
C3363,C1078
C5136,C11182
C10523,C585
C529,C13406
C3349,C7590
C22529,C13454
C5588,C782
C5136,C4381
C15244,C25642
C231,C6292
C754,C5633
C15244,C5074
C5720,C2633
C64,C3349
C1544,C8935
C20696,C17901
C467,C16079
C22529,C16518
C359,C16062
C22529,C4384
C5720,C22179
C20500,C1065
C1685,C10813
C743,C17815
C3349,C22265
C3349,C14785
C2174,C8768
C7416,C4920
C23156,C585
C3349,C427
C9949,C7117
C1743,C7523
C13492,C2109
C7869,C585
