edge_index,edge_rarity,src_out_degree,dst_in_degree,src_fan_out,normalized_weight,is_self_loop,is_user_edge,is_ntlm,is_network_logon,auth_success,is_unusual_dst_port,is_ephemeral,protocol_rarity,byte_per_packet_ratio,duration_z_score
46,0.041666666666666664,2014,11,0.5589786289203441,0.006258503401360544,0,0,0,0,0,0,0,0.8762484608017512,0.202719650960391,-0.5357403835603929
47,0.05555555555555555,14,1589,0.5,0.004625850340136055,0,0,0,0,0,0,0,0.8762484608017512,0.202719650960391,-0.5357403835603929
48,0.0006464124111182935,3631,9,0.5000688610384244,0.41768707482993195,0,0,0,0,0,0,0,0.33994618506863683,0.9002439932806835,-0.5357403835603929
49,0.0006406149903907751,3631,9,0.5000688610384244,0.42149659863945577,0,0,0,0,0,0,0,0.33994618506863683,0.3576819878231391,-0.5357403835603929
50,0.041666666666666664,10,1589,0.5,0.006258503401360544,0,0,0,0,0,0,0,0.8762484608017512,0.202719650960391,-0.5357403835603929
51,0.005025125628140704,3620,12,0.49986191659762497,0.053877551020408164,0,0,0,0,0,0,0,0.33994618506863683,0.3450718678027683,-0.5357403835603929
52,0.029411764705882353,3620,15,0.49986191659762497,0.008979591836734694,0,0,0,0,0,0,0,0.33994618506863683,0.34165140125113064,-0.5357403835603929
53,6.976322361903699e-06,473,11,0.9555555555555556,0.9991836734693877,0,0,0,0,0,0,0,0.33994618506863683,0.3176929333161043,-0.5357403835603929
54,0.00022040996253030638,6,11,0.5,0.8772789115646259,0,0,0,0,0,0,0,0.8762484608017512,0.202719650960391,-0.5357403835603929
55,0.041666666666666664,9,1589,0.5,0.006258503401360544,0,0,0,0,0,0,0,0.8762484608017512,0.202719650960391,-0.5357403835603929
56,0.041666666666666664,11,1589,0.5,0.006258503401360544,0,0,0,0,0,0,0,0.8762484608017512,0.202719650960391,-0.5357403835603929
57,0.041666666666666664,16,1589,0.5,0.006258503401360544,0,0,0,0,0,0,0,0.8762484608017512,0.202719650960391,-0.5357403835603929
58,0.00022040996253030638,6,6,0.35294117647058826,0.8772789115646259,0,0,0,0,0,0,0,0.8762484608017512,0.202719650960391,-0.5357403835603929
59,0.0006464124111182935,5,3630,0.35714285714285715,0.41768707482993195,0,0,0,0,0,0,0,0.33994618506863683,0.46471978777905304,-0.5357403835603929
60,1.0,276,12,0.8734177215189873,0.0,0,0,0,0,0,0,0,0.33994618506863683,0.04540099269540365,-0.5357403835603929
61,0.041666666666666664,9,1589,0.5,0.006258503401360544,0,0,0,0,0,0,0,0.8762484608017512,0.202719650960391,-0.5357403835603929
62,0.037037037037037035,2,1589,0.5,0.007074829931972789,0,0,0,0,0,0,0,0.8762484608017512,0.202719650960391,-0.5357403835603929
63,0.038461538461538464,11,1589,0.7857142857142857,0.006802721088435374,0,0,0,0,0,0,0,0.8762484608017512,0.202719650960391,-0.5357403835603929
64,0.0038910505836575876,17,662,0.5,0.06965986394557823,0,0,0,0,0,1,0,0.33994618506863683,0.04540099269540365,-0.5357403835603929
65,0.041666666666666664,13,1589,0.5,0.006258503401360544,0,0,0,0,0,0,0,0.8762484608017512,0.202719650960391,-0.5357403835603929
66,0.041666666666666664,10,1589,0.5,0.006258503401360544,0,0,0,0,0,0,0,0.8762484608017512,0.202719650960391,-0.5357403835603929
67,0.041666666666666664,10,1589,0.5,0.006258503401360544,0,0,0,0,0,0,0,0.8762484608017512,0.202719650960391,-0.5357403835603929
68,0.006666666666666667,19,1753,0.5,0.04054421768707483,0,0,0,0,0,0,0,0.33994618506863683,0.04540099269540365,-0.5357403835603929
69,0.013157894736842105,1875,15,0.49603174603174605,0.02040816326530612,0,0,0,0,0,0,0,0.7838661619616607,0.33508410547198636,-0.5357403835603929
70,0.041666666666666664,11,1589,0.5,0.006258503401360544,0,0,0,0,0,0,0,0.8762484608017512,0.202719650960391,-0.5357403835603929
71,0.0047169811320754715,1754,19,0.5001425719988595,0.057414965986394555,0,0,0,0,0,0,0,0.33994618506863683,0.04540099269540365,-0.5357403835603929
72,0.005050505050505051,5,3622,0.29411764705882354,0.05360544217687075,0,0,0,0,0,0,0,0.33994618506863683,0.4540783362850693,-0.5357403835603929
73,0.01098901098901099,663,16,0.5003773584905661,0.024489795918367346,0,0,0,0,0,0,0,0.33994618506863683,0.04540099269540365,-0.5357403835603929
74,0.0035714285714285713,663,17,0.5003773584905661,0.07591836734693877,0,0,0,0,0,0,0,0.33994618506863683,0.04540099269540365,-0.5357403835603929
75,0.041666666666666664,16,1589,0.5,0.006258503401360544,0,0,0,0,0,0,0,0.8762484608017512,0.202719650960391,-0.5357403835603929
76,0.045454545454545456,10,1589,0.5,0.005714285714285714,0,0,0,0,0,0,0,0.8762484608017512,0.202719650960391,-0.5357403835603929
77,0.029411764705882353,7,3622,0.3181818181818182,0.008979591836734694,0,0,0,0,0,0,0,0.33994618506863683,0.45151678688973174,-0.5357403835603929
78,0.0006406149903907751,5,3630,0.35714285714285715,0.42149659863945577,0,0,0,0,0,0,0,0.33994618506863683,0.427550717917924,-0.5357403835603929
79,0.041666666666666664,11,1589,0.5,0.006258503401360544,0,0,0,0,0,0,0,0.8762484608017512,0.202719650960391,-0.5357403835603929
80,0.041666666666666664,16,1589,0.42105263157894735,0.006258503401360544,0,0,0,0,0,0,0,0.8762484608017512,0.202719650960391,-0.47436375726227253
81,0.041666666666666664,2014,22,0.5589786289203441,0.006258503401360544,0,0,0,0,0,0,0,0.8762484608017512,0.202719650960391,-0.47436375726227253
82,0.015625,2014,13,0.5589786289203441,0.017142857142857144,0,0,0,0,0,0,0,0.8762484608017512,0.202719650960391,-0.47436375726227253
83,0.01,2014,4,0.5589786289203441,0.026938775510204082,0,0,0,0,0,0,0,0.8762484608017512,0.202719650960391,-0.47436375726227253
84,0.011904761904761904,2014,12,0.5589786289203441,0.022585034013605444,0,0,0,0,0,0,0,0.8762484608017512,0.202719650960391,-0.47436375726227253
85,0.011363636363636364,2014,13,0.5589786289203441,0.0236734693877551,0,0,0,0,0,0,0,0.8762484608017512,0.202719650960391,-0.47436375726227253
86,0.008333333333333333,2014,3,0.5589786289203441,0.03238095238095238,0,0,0,0,0,0,0,0.8762484608017512,0.202719650960391,-0.47436375726227253
87,0.011904761904761904,2014,4,0.5589786289203441,0.022585034013605444,0,0,0,0,0,0,0,0.8762484608017512,0.202719650960391,-0.47436375726227253
88,0.011904761904761904,2014,1,0.5589786289203441,0.022585034013605444,0,0,0,0,0,0,0,0.8762484608017512,0.202719650960391,-0.47436375726227253
89,0.008333333333333333,2014,2,0.5589786289203441,0.03238095238095238,0,0,0,0,0,0,0,0.8762484608017512,0.202719650960391,-0.47436375726227253
90,0.008333333333333333,2014,1,0.5589786289203441,0.03238095238095238,0,0,0,0,0,0,0,0.8762484608017512,0.202719650960391,-0.47436375726227253
91,0.008333333333333333,2014,18,0.5589786289203441,0.03238095238095238,0,0,0,0,0,0,0,0.8762484608017512,0.202719650960391,-0.47436375726227253
92,0.009615384615384616,2014,2,0.5589786289203441,0.02802721088435374,0,0,0,0,0,0,0,0.8762484608017512,0.202719650960391,-0.47436375726227253
93,0.008333333333333333,2014,1,0.5589786289203441,0.03238095238095238,0,0,0,0,0,0,0,0.8762484608017512,0.202719650960391,-0.47436375726227253
94,0.008928571428571428,2014,2,0.5589786289203441,0.030204081632653063,0,0,0,0,0,0,0,0.8762484608017512,0.202719650960391,-0.47436375726227253
95,0.0009910802775024777,4,4752,0.8,0.27401360544217684,0,0,0,0,0,1,0,0.33994618506863683,0.6719012473301358,0.2007791320170507
96,0.02040816326530612,16,2000,0.5,0.013061224489795919,0,0,0,0,0,1,0,0.33994618506863683,0.779250689794088,0.26215575831517096
97,0.02040816326530612,1964,16,0.4954591321897074,0.013061224489795919,0,0,0,0,0,0,0,0.33994618506863683,0.47566528074429354,0.26215575831517096
98,0.007462686567164179,17,1927,0.5,0.03619047619047619,0,0,0,0,0,1,0,0.33994618506863683,0.8439963210981978,0.32353238461329126
99,0.007462686567164179,1900,17,0.4964724327149203,0.03619047619047619,0,0,0,0,0,0,0,0.33994618506863683,0.4507338801012458,0.32353238461329126
100,0.0017825311942959,3631,10,0.5000688610384244,0.1523809523809524,0,0,0,0,0,0,0,0.33994618506863683,0.9962298857564171,0.5690388898057724
101,0.0017889087656529517,4,3630,0.2857142857142857,0.15183673469387754,0,0,0,0,0,0,0,0.33994618506863683,0.04544659891609216,0.5690388898057724
102,0.00011563367252543941,2,29,0.5,0.9640816326530612,0,0,0,0,0,0,0,0.33994618506863683,0.05058489978033004,0.691792142402013
103,0.0001156737998843262,17,2,0.3695652173913043,0.9638095238095238,0,0,0,0,0,0,0,0.33994618506863683,0.05058489978033004,0.691792142402013
104,0.00034317089910775565,17,3154,0.5,0.7112925170068027,0,0,0,0,0,1,0,0.33994618506863683,0.6646422572038826,1.4283116579794566
105,0.00034281796366129587,1391,17,0.3060506050605061,0.7118367346938775,0,0,0,0,0,0,0,0.33994618506863683,0.8704099239136218,1.4283116579794566
106,0.00011869436201780416,187,12,0.7957446808510639,0.9624489795918367,0,0,0,0,0,0,0,0.33994618506863683,0.04540099269540365,1.7965714157681785
107,0.0005257623554153522,4,3865,1.0,0.508843537414966,0,0,0,0,0,1,0,0.33994618506863683,0.6255349229634922,3.1468571943268246
108,0.000671591672263264,88,8,0.7787610619469026,0.40217687074829933,0,0,0,0,0,0,0,0.7838661619616607,0.32235996989989435,3.1468571943268246
109,0.00025673940949935817,1977,4,0.33841150290996236,0.830204081632653,0,0,0,0,0,0,0,0.33994618506863683,0.5156695373248911,3.1468571943268246
110,0.00024832381425378696,4,3865,0.5,0.8397278911564626,0,0,0,0,0,1,0,0.33994618506863683,0.6198113422670852,3.1468571943268246
111,0.0008726003490401396,95,14,1.0,0.3110204081632653,0,0,0,0,0,0,0,0.33994618506863683,0.04540099269540365,-0.5357403835603929
112,0.004132231404958678,1902,13,0.49699503527567285,0.06557823129251701,0,0,0,0,0,0,0,0.33994618506863683,0.04540099269540365,-0.5357403835603929
113,0.022727272727272728,11,1753,0.5,0.011700680272108844,0,0,0,0,0,0,0,0.33994618506863683,0.04540099269540365,-0.5357403835603929
114,0.001310615989515072,13,1642,0.5,0.2073469387755102,0,0,0,0,0,1,0,0.33994618506863683,0.07090247109705763,-0.5357403835603929
115,0.0005321979776476849,6,3630,0.5,0.5031292517006802,0,0,0,0,0,0,0,0.33994618506863683,0.40922461823792766,-0.5357403835603929
116,0.004424778761061947,13,1925,0.5,0.061224489795918366,0,0,0,0,0,1,0,0.33994618506863683,0.07090247109705763,-0.5357403835603929
117,0.0005310674455655868,3631,6,0.5000688610384244,0.5039455782312925,0,0,0,0,0,0,0,0.33994618506863683,0.3576819878231391,-0.5357403835603929
118,0.003968253968253968,3631,12,0.5000688610384244,0.06829931972789116,0,0,0,0,0,0,0,0.33994618506863683,0.3465920751590517,-0.5357403835603929
119,0.000564334085778781,26,2000,0.5,0.4751020408163265,0,0,0,0,0,0,0,0.33994618506863683,0.7894512811547495,-0.5357403835603929
120,0.003952569169960474,7,3630,0.3684210526315789,0.06857142857142857,0,0,0,0,0,0,0,0.33994618506863683,0.45643465768730856,-0.5357403835603929
121,0.001310615989515072,1615,13,0.4958550813632177,0.2073469387755102,0,0,0,0,0,0,0,0.33994618506863683,0.04540099269540365,-0.5357403835603929
122,0.05555555555555555,1875,18,0.49603174603174605,0.004625850340136055,0,0,0,0,0,0,0,0.33994618506863683,0.9182356473422975,-0.5357403835603929
123,0.0008326394671107411,15,3219,0.5,0.32571428571428573,0,0,0,0,0,0,0,0.33994618506863683,0.04540099269540365,-0.5357403835603929
124,0.02127659574468085,1754,11,0.5001425719988595,0.012517006802721088,0,0,0,0,0,0,0,0.33994618506863683,0.04540099269540365,-0.5357403835603929
125,0.0015174506828528073,3260,13,0.8434670116429496,0.17904761904761904,0,0,0,0,0,0,0,0.33994618506863683,0.04540099269540365,-0.5357403835603929
126,0.0003832886163280951,7,13,1.0,0.6595918367346939,0,0,0,0,0,0,0,0.33994618506863683,0.04540099269540365,-0.5357403835603929
127,0.0015503875968992248,1964,11,0.4954591321897074,0.17523809523809525,0,0,0,0,0,0,0,0.7838661619616607,0.5533934828710636,-0.5357403835603929
128,0.00047505938242280285,1964,26,0.4954591321897074,0.5605442176870749,0,0,0,0,0,0,0,0.33994618506863683,0.7730710468907959,-0.5357403835603929
129,0.05555555555555555,18,1905,0.5,0.004625850340136055,0,0,0,0,0,0,0,0.33994618506863683,0.7908574729593116,-0.5357403835603929
130,0.0049504950495049506,3221,14,0.5001552795031056,0.054693877551020405,0,0,0,0,0,0,0,0.33994618506863683,0.9259126944915287,-0.5357403835603929
131,0.008849557522123894,3221,10,0.5001552795031056,0.030476190476190476,0,0,0,0,0,0,0,0.33994618506863683,0.38803292769133707,-0.5357403835603929
132,0.0012970168612191958,11,2000,0.5,0.20952380952380953,0,0,0,0,0,0,0,0.7838661619616607,0.5550657109629753,-0.5357403835603929
133,0.003048780487804878,3620,8,0.49986191659762497,0.08897959183673469,0,0,0,0,0,0,0,0.33994618506863683,0.34165140125113064,-0.47436375726227253
134,0.0030581039755351682,4,3622,0.3333333333333333,0.08870748299319728,0,0,0,0,0,0,0,0.33994618506863683,0.45151678688973174,-0.47436375726227253
135,0.001466275659824047,3260,15,0.8434670116429496,0.1853061224489796,0,0,0,0,0,0,0,0.33994618506863683,0.8388200150500529,-0.47436375726227253
136,0.0003894080996884735,8,17,1.0,0.6525170068027211,0,0,0,0,0,0,0,0.33994618506863683,0.06487484892939396,0.07802587942081009
137,0.0003718854592785422,8,16,1.0,0.6726530612244898,0,0,0,0,0,0,0,0.33994618506863683,0.06487484892939396,0.07802587942081009
138,0.0003716090672612412,8,15,1.0,0.6731972789115647,0,0,0,0,0,0,0,0.33994618506863683,0.06487484892939396,0.07802587942081009
139,0.0003717472118959108,8,15,1.0,0.6729251700680272,0,0,0,0,0,0,0,0.33994618506863683,0.06487484892939396,0.07802587942081009
140,0.0003716090672612412,8,18,1.0,0.6731972789115647,0,0,0,0,0,0,0,0.33994618506863683,0.06487484892939396,0.07802587942081009
141,0.0003714710252600297,8,18,1.0,0.673469387755102,0,0,0,0,0,0,0,0.33994618506863683,0.06487484892939396,0.07802587942081009
142,0.0003716090672612412,8,17,1.0,0.6731972789115647,0,0,0,0,0,0,0,0.33994618506863683,0.06487484892939396,0.07802587942081009
143,0.0003718854592785422,8,12,1.0,0.6726530612244898,0,0,0,0,0,0,0,0.33994618506863683,0.06487484892939396,0.07802587942081009
144,0.00030665440049064706,187,13,0.7957446808510639,0.7635374149659864,0,0,0,0,0,0,0,0.33994618506863683,0.04540099269540365,1.7965714157681785
145,0.00031308703819661864,187,26,0.7957446808510639,0.7526530612244898,0,0,0,0,0,0,0,0.33994618506863683,0.04540099269540365,1.7965714157681785
146,0.0009478672985781991,3,26,0.75,0.28625850340136055,0,0,0,0,0,0,0,0.8762484608017512,0.28270536101124194,-0.29023387836791165
147,0.0009505703422053232,26,1,0.5,0.2854421768707483,0,0,0,0,0,0,0,0.8762484608017512,0.28270536101124194,-0.29023387836791165
148,9.475080538184574e-05,187,12,0.7957446808510639,0.9722448979591837,0,0,0,0,0,0,0,0.33994618506863683,0.37248880747333935,3.1468571943268246
149,0.004608294930875576,7,3219,0.3333333333333333,0.05877551020408163,0,0,0,0,0,0,0,0.33994618506863683,0.8620563844908445,3.1468571943268246
150,0.007936507936507936,6,3219,0.375,0.034013605442176874,0,0,0,0,0,0,0,0.33994618506863683,0.822964252324017,3.1468571943268246
151,4.3878894251864855e-05,6,15,1.0,0.9893877551020408,0,0,0,0,0,0,0,0.33994618506863683,0.04540099269540365,3.1468571943268246
152,0.0002399232245681382,3,15,0.5,0.8530612244897959,0,0,0,0,0,0,0,0.7838661619616607,0.3521712361566118,3.1468571943268246
153,0.00043956043956043956,29,15,0.5,0.6019047619047619,0,0,0,0,0,0,0,0.33994618506863683,0.2226875745851734,3.330987073221186
154,0.0004385964912280702,9,29,0.375,0.6029931972789115,0,0,0,0,0,0,0,0.33994618506863683,0.04540099269540365,3.330987073221186
155,8.778089887640449e-05,139,12,0.9652777777777778,0.9755102040816327,0,0,0,0,0,0,0,0.33994618506863683,0.3925175393923731,3.392363699519306
156,0.00023618327822390176,117,55,0.9590163934426229,0.8587755102040816,0,0,0,0,0,0,0,0.33994618506863683,0.26585386246684045,3.392363699519306
157,0.00014766686355581807,70,5,0.56,0.9414965986394558,0,0,0,0,0,0,0,0.33994618506863683,0.8466034767142239,3.392363699519306
158,0.0003447087211306446,3,3154,1.0,0.7091156462585034,0,0,0,0,0,1,0,0.33994618506863683,0.06604540859373219,3.392363699519306
159,0.0004894762604013706,95,11,1.0,0.5447619047619048,0,0,0,0,0,0,0,0.33994618506863683,0.04540099269540365,-0.5357403835603929
160,0.008620689655172414,1902,14,0.49699503527567285,0.031292517006802724,0,0,0,0,0,0,0,0.33994618506863683,0.875571027888204,-0.5357403835603929
161,0.010752688172043012,2,3154,1.0,0.025034013605442176,0,0,0,0,0,1,0,0.33994618506863683,0.693815036370961,-0.5357403835603929
162,0.0005906674542232723,5,45,0.35714285714285715,0.4555102040816327,0,0,0,0,0,1,0,0.33994618506863683,0.07090247109705763,-0.5357403835603929
163,0.0005899705014749262,45,9,0.5,0.4560544217687075,0,0,0,0,0,0,0,0.33994618506863683,0.04540099269540365,-0.5357403835603929
164,0.005847953216374269,15,1905,0.5,0.04625850340136054,0,0,0,0,0,0,0,0.7838661619616607,0.5533934828710636,-0.5357403835603929
165,0.00048661800486618007,25,31,0.5,0.5480272108843537,0,0,0,0,0,0,0,0.33994618506863683,0.04540099269540365,-0.5357403835603929
166,0.0003248862897985705,1615,10,0.4958550813632177,0.7346938775510204,0,0,0,0,0,0,0,0.7838661619616607,0.36967642386421506,-0.5357403835603929
167,0.008620689655172414,15,1925,0.5172413793103449,0.031292517006802724,0,0,0,0,0,0,0,0.33994618506863683,0.6668997651279635,-0.5357403835603929
168,0.005813953488372093,1875,15,0.49603174603174605,0.04653061224489796,0,0,0,0,0,0,0,0.7838661619616607,0.5533934828710636,-0.5357403835603929
169,0.005917159763313609,3260,20,0.8434670116429496,0.045714285714285714,0,0,0,0,0,0,0,0.7838661619616607,0.5533934828710636,-0.5357403835603929
170,0.0003245699448231094,10,1642,0.5,0.7352380952380952,0,0,0,0,0,0,0,0.7838661619616607,0.26376357735195083,-0.5357403835603929
171,0.005,3221,10,0.5001552795031056,0.05414965986394558,0,0,0,0,0,0,0,0.33994618506863683,0.38180007753057515,-0.5357403835603929
172,0.00048638132295719845,15,25,0.32608695652173914,0.5482993197278911,0,0,0,0,0,1,0,0.33994618506863683,0.07090247109705763,-0.5357403835603929
173,0.002785515320334262,5,3219,0.3333333333333333,0.09741496598639456,0,0,0,0,0,0,0,0.33994618506863683,0.8537180471416301,-0.47436375726227253
174,0.0029940119760479044,21,3630,0.5,0.09061224489795919,0,0,0,0,0,0,0,0.33994618506863683,0.606463921678917,0.07802587942081009
175,0.004366812227074236,4,3622,0.3076923076923077,0.062040816326530614,0,0,0,0,0,0,0,0.33994618506863683,0.5998890248629913,0.07802587942081009
176,0.0048543689320388345,4,3622,1.0,0.055782312925170066,0,0,0,0,0,0,0,0.33994618506863683,0.055183527033087314,0.07802587942081009
177,0.005376344086021506,4,3622,0.3076923076923077,0.050340136054421766,0,0,0,0,0,0,0,0.33994618506863683,0.47961781987063035,0.07802587942081009
178,0.0035714285714285713,3260,12,0.8434670116429496,0.07591836734693877,0,0,0,0,0,0,0,0.33994618506863683,0.6830747713988188,0.32353238461329126
179,0.0072992700729927005,10,2000,0.5,0.03700680272108844,0,0,0,0,0,1,0,0.33994618506863683,0.7803148349434863,0.44628563720953185
180,0.0072992700729927005,1964,10,0.4954591321897074,0.03700680272108844,0,0,0,0,0,0,0,0.33994618506863683,0.47566528074429354,0.44628563720953185
181,0.006329113924050633,15,1928,0.5,0.04272108843537415,0,0,0,0,0,0,0,0.7838661619616607,0.262326981400263,0.9986752738926146
182,0.006289308176100629,1937,15,0.5011642949547218,0.042993197278911564,0,0,0,0,0,0,0,0.7838661619616607,0.28915104020188354,0.9986752738926146
183,0.00017596339961288053,3,3865,1.0,0.9170068027210885,0,0,0,0,0,1,0,0.33994618506863683,0.22061249154384657,1.6124415368738176
184,0.0001405678942929435,187,13,0.7957446808510639,0.950204081632653,0,0,0,0,0,0,0,0.33994618506863683,0.04540099269540365,1.7965714157681785
185,0.00018885741265344664,15,1928,0.5,0.9050340136054422,0,0,0,0,0,0,0,0.7838661619616607,0.262326981400263,2.9013506891343437
186,0.00014963339817447254,1937,15,0.5011642949547218,0.9401360544217687,0,0,0,0,0,0,0,0.7838661619616607,0.28270536101124194,2.9013506891343437
187,0.0027624309392265192,3631,21,0.5000688610384244,0.0982312925170068,0,0,0,0,0,0,0,0.33994618506863683,0.933118477360312,-0.16748062577167108
