source_fan_out,dst_in_degree,dst_fan_out_ratio,source_fan_out_weighted,dst_in_degree_weighted,dst_fan_out_ratio_weighted,total_score,label
0.5589786289203441,16.0,0.5,0.34036768581375115,-0.00677949342730606,0.30718349131797446,0.6407716837044195,0.0
0.5589786289203441,4.0,0.5,0.34036768581375115,-0.001694873356826515,0.30718349131797446,0.6458563037748991,0.0
0.5589786289203441,6.0,0.5,0.34036768581375115,-0.0025423100352397724,0.30718349131797446,0.6450088670964859,0.0
0.5589786289203441,11.0,0.5,0.34036768581375115,-0.004660901731272916,0.30718349131797446,0.6428902754004526,0.0
0.5589786289203441,14.0,0.5,0.34036768581375115,-0.005932056748892802,0.30718349131797446,0.6416191203828328,0.0
0.5589786289203441,2.0,0.5,0.34036768581375115,-0.0008474366784132575,0.30718349131797446,0.6467037404533124,0.0
0.5589786289203441,11.0,0.5,0.34036768581375115,-0.004660901731272916,0.30718349131797446,0.6428902754004526,0.0
0.5589786289203441,4.0,0.5,0.34036768581375115,-0.001694873356826515,0.30718349131797446,0.6458563037748991,0.0
0.5589786289203441,14.0,0.5,0.34036768581375115,-0.005932056748892802,0.30718349131797446,0.6416191203828328,0.0
0.5589786289203441,10.0,0.5,0.34036768581375115,-0.004237183392066288,0.30718349131797446,0.6433139937396593,0.0
0.5589786289203441,9.0,0.5,0.34036768581375115,-0.0038134650528596587,0.30718349131797446,0.6437377120788659,0.0
0.5589786289203441,11.0,0.5,0.34036768581375115,-0.004660901731272916,0.30718349131797446,0.6428902754004526,0.0
0.5589786289203441,16.0,0.5,0.34036768581375115,-0.00677949342730606,0.30718349131797446,0.6407716837044195,0.0
0.5589786289203441,9.0,0.5,0.34036768581375115,-0.0038134650528596587,0.30718349131797446,0.6437377120788659,0.0
0.5589786289203441,2.0,0.5,0.34036768581375115,-0.0008474366784132575,0.30718349131797446,0.6467037404533124,0.0
0.5589786289203441,3.0,0.7857142857142857,0.34036768581375115,-0.0012711550176198862,0.4827169149282456,0.8218134457243769,0.0
0.5589786289203441,13.0,0.5,0.34036768581375115,-0.005508338409686174,0.30718349131797446,0.6420428387220394,0.0
0.5589786289203441,10.0,0.5,0.34036768581375115,-0.004237183392066288,0.30718349131797446,0.6433139937396593,0.0
0.5589786289203441,10.0,0.5,0.34036768581375115,-0.004237183392066288,0.30718349131797446,0.6433139937396593,0.0
0.5589786289203441,11.0,0.5,0.34036768581375115,-0.004660901731272916,0.30718349131797446,0.6428902754004526,0.0
0.5589786289203441,16.0,0.5,0.34036768581375115,-0.00677949342730606,0.30718349131797446,0.6407716837044195,0.0
0.5589786289203441,10.0,0.5,0.34036768581375115,-0.004237183392066288,0.30718349131797446,0.6433139937396593,0.0
0.5589786289203441,11.0,0.5,0.34036768581375115,-0.004660901731272916,0.30718349131797446,0.6428902754004526,0.0
0.5,1589.0,0.5589786289203441,0.3044550079411483,-0.673288440999333,0.3434180136077716,-0.025415419450413146,0.0
0.5000688610384244,9.0,0.35714285714285715,0.304496938117149,-0.0038134650528596587,0.2194167795128389,0.5201002525771282,0.0
0.5000688610384244,9.0,0.35714285714285715,0.304496938117149,-0.0038134650528596587,0.2194167795128389,0.5201002525771282,0.0
0.5,1589.0,0.5589786289203441,0.3044550079411483,-0.673288440999333,0.3434180136077716,-0.025415419450413146,0.0
0.49986191659762497,12.0,0.29411764705882354,0.3043709275744151,-0.005084620070479545,0.1806961713635144,0.47998247886744994,0.0
0.49986191659762497,15.0,0.3181818181818182,0.3043709275744151,-0.006355775088099431,0.19548040356598373,0.4934955560522994,0.0
0.9555555555555556,11.0,0.3888888888888889,0.5818473485097502,-0.004660901731272916,0.23892049324731346,0.8161069400257908,0.0
0.5,11.0,0.35294117647058826,0.3044550079411483,-0.004660901731272916,0.21683540563621728,0.5166295118460926,0.0
0.5,1589.0,0.5589786289203441,0.3044550079411483,-0.673288440999333,0.3434180136077716,-0.025415419450413146,0.0
0.5,1589.0,0.5589786289203441,0.3044550079411483,-0.673288440999333,0.3434180136077716,-0.025415419450413146,0.0
0.5,1589.0,0.5589786289203441,0.3044550079411483,-0.673288440999333,0.3434180136077716,-0.025415419450413146,0.0
0.35294117647058826,6.0,0.5,0.21490941737022237,-0.0025423100352397724,0.30718349131797446,0.519550598652957,0.0
0.35714285714285715,3630.0,0.5000688610384244,0.21746786281510594,-1.5380975713200622,0.30722579726637245,-1.013403911238584,0.0
0.8734177215189873,12.0,0.29411764705882354,0.531832798682006,-0.005084620070479545,0.1806961713635144,0.7074443499750409,0.0
0.5,1589.0,0.5589786289203441,0.3044550079411483,-0.673288440999333,0.3434180136077716,-0.025415419450413146,0.0
0.5,1589.0,0.5589786289203441,0.3044550079411483,-0.673288440999333,0.3434180136077716,-0.025415419450413146,0.0
0.7857142857142857,1589.0,0.5589786289203441,0.4784292981932331,-0.673288440999333,0.3434180136077716,0.14855887080167163,0.0
0.5,662.0,0.5003773584905661,0.3044550079411483,-0.2805015405547882,0.3074153279151956,0.3313687953015557,0.0
0.5,1589.0,0.5589786289203441,0.3044550079411483,-0.673288440999333,0.3434180136077716,-0.025415419450413146,0.0
0.5,1589.0,0.5589786289203441,0.3044550079411483,-0.673288440999333,0.3434180136077716,-0.025415419450413146,0.0
0.5,1589.0,0.5589786289203441,0.3044550079411483,-0.673288440999333,0.3434180136077716,-0.025415419450413146,0.0
0.5,1753.0,0.5001425719988595,0.3044550079411483,-0.7427782486292202,0.3072710828467221,-0.13105215784134971,0.0
0.49603174603174605,15.0,0.4827586206896552,0.30203869835431385,-0.006355775088099431,0.29659095713459604,0.5922738804008105,0.0
0.5,1589.0,0.5589786289203441,0.3044550079411483,-0.673288440999333,0.3434180136077716,-0.025415419450413146,0.0
0.5001425719988595,19.0,0.5,0.3045418214592382,-0.008050648444925946,0.30718349131797446,0.6036746643322868,0.0
0.29411764705882354,3622.0,0.49986191659762497,0.17909118114185196,-1.5347078246064092,0.3070986574347052,-1.048517986029852,0.0
0.5003773584905661,16.0,0.5,0.30468478530563226,-0.00677949342730606,0.30718349131797446,0.6050887831963007,0.0
0.5003773584905661,17.0,0.5,0.30468478530563226,-0.0072032117665126886,0.30718349131797446,0.604665064857094,0.0
0.5,1589.0,0.5589786289203441,0.3044550079411483,-0.673288440999333,0.3434180136077716,-0.025415419450413146,0.0
0.5,1589.0,0.5589786289203441,0.3044550079411483,-0.673288440999333,0.3434180136077716,-0.025415419450413146,0.0
0.3181818181818182,3622.0,0.49986191659762497,0.19374409596254893,-1.5347078246064092,0.3070986574347052,-1.033865071209155,0.0
0.35714285714285715,3630.0,0.5000688610384244,0.21746786281510594,-1.5380975713200622,0.30722579726637245,-1.013403911238584,0.0
0.5,1589.0,0.5589786289203441,0.3044550079411483,-0.673288440999333,0.3434180136077716,-0.025415419450413146,0.0
0.42105263157894735,1589.0,0.5589786289203441,0.25638316458201965,-0.673288440999333,0.3434180136077716,-0.07348726280954182,0.0
0.5589786289203441,22.0,0.42105263157894735,0.34036768581375115,-0.009321803462545832,0.2586808347940837,0.589726717145289,0.0
0.5589786289203441,13.0,0.5,0.34036768581375115,-0.005508338409686174,0.30718349131797446,0.6420428387220394,0.0
0.5589786289203441,4.0,0.5,0.34036768581375115,-0.001694873356826515,0.30718349131797446,0.6458563037748991,0.0
0.5589786289203441,12.0,0.5,0.34036768581375115,-0.005084620070479545,0.30718349131797446,0.642466557061246,0.0
0.5589786289203441,13.0,0.5,0.34036768581375115,-0.005508338409686174,0.30718349131797446,0.6420428387220394,0.0
0.5589786289203441,3.0,0.4,0.34036768581375115,-0.0012711550176198862,0.24574679305437958,0.5848433238505109,0.0
0.5589786289203441,4.0,0.75,0.34036768581375115,-0.001694873356826515,0.46077523697696166,0.7994480494338863,0.0
0.5589786289203441,1.0,0.5,0.34036768581375115,-0.0004237183392066287,0.30718349131797446,0.647127458792519,0.0
0.5589786289203441,2.0,0.3333333333333333,0.34036768581375115,-0.0008474366784132575,0.20478899421198296,0.5443092433473209,0.0
0.5589786289203441,1.0,0.0,0.34036768581375115,-0.0004237183392066287,0.0,0.33994396747454453,0.0
0.5589786289203441,18.0,0.4857142857142857,0.34036768581375115,-0.0076269301057193175,0.2984068201374609,0.6311475758454927,0.0
0.5589786289203441,2.0,0.5,0.34036768581375115,-0.0008474366784132575,0.30718349131797446,0.6467037404533124,0.0
0.5589786289203441,1.0,0.0,0.34036768581375115,-0.0004237183392066287,0.0,0.33994396747454453,0.0
0.5589786289203441,2.0,0.5,0.34036768581375115,-0.0008474366784132575,0.30718349131797446,0.6467037404533124,0.0
0.8,4752.0,0.3138896910193474,0.48712801270583733,-2.0135095479098997,0.19284346235208677,-1.3335380728519757,0.0
0.5,2000.0,0.4954591321897074,0.3044550079411483,-0.8474366784132574,0.3043937320628163,-0.23858793840929282,0.0
0.4954591321897074,16.0,0.5,0.30169002805066364,-0.00677949342730606,0.30718349131797446,0.6020940259413321,0.0
0.5,1927.0,0.4964724327149203,0.3044550079411483,-0.8165052396511736,0.30501627044899476,-0.20703396126103052,0.0
0.4964724327149203,17.0,0.5,0.30230703688956456,-0.0072032117665126886,0.30718349131797446,0.6022873164410263,0.0
0.5000688610384244,10.0,0.2857142857142857,0.304496938117149,-0.004237183392066288,0.1755334236102711,0.47579317833535384,0.0
0.2857142857142857,3630.0,0.5000688610384244,0.17397429025208475,-1.5380975713200622,0.30722579726637245,-1.0568974838016052,0.0
0.5,29.0,0.3695652173913043,0.3044550079411483,-0.012287831836992233,0.22704866749589414,0.5192158436000502,0.0
0.3695652173913043,2.0,0.5,0.22503196239128354,-0.0008474366784132575,0.30718349131797446,0.5313680170308448,0.0
0.5,3154.0,0.3060506050605061,0.3044550079411483,-1.336407641857707,0.18802738676492958,-0.8439252471516292,0.0
0.3060506050605061,17.0,0.5,0.18635727878817926,-0.0072032117665126886,0.30718349131797446,0.486337558339641,0.0
0.7957446808510639,12.0,0.29411764705882354,0.4845369062552744,-0.005084620070479545,0.1806961713635144,0.6601484575483092,0.0
1.0,3865.0,0.33841150290996236,0.6089100158822967,-1.63767138103362,0.20790885393209022,-0.8208525112192332,0.0
0.7787610619469026,8.0,0.6,0.4741954105986027,-0.00338974671365303,0.36862018958156934,0.839425853466519,0.0
0.33841150290996236,4.0,0.5,0.20606215361165706,-0.001694873356826515,0.30718349131797446,0.5115507715728049,0.0
0.5,3865.0,0.33841150290996236,0.3044550079411483,-1.63767138103362,0.20790885393209022,-1.1253075191603816,0.0
1.0,14.0,0.2631578947368421,0.6089100158822967,-0.005932056748892802,0.16167552174630234,0.7646534808797061,0.0
0.49699503527567285,13.0,0.5,0.3026252548231325,-0.005508338409686174,0.30718349131797446,0.6043004077314208,0.0
0.5,1753.0,0.5001425719988595,0.3044550079411483,-0.7427782486292202,0.3072710828467221,-0.13105215784134971,0.0
0.5,1642.0,0.4958550813632177,0.3044550079411483,-0.6957455129772844,0.304636990161823,-0.08665351487431305,0.0
0.5,3630.0,0.5000688610384244,0.3044550079411483,-1.5380975713200622,0.30722579726637245,-0.9264167661125414,0.0
0.5,1925.0,0.49699503527567285,0.3044550079411483,-0.8156578029727602,0.30533734020736214,-0.20586545482424978,0.0
0.5000688610384244,6.0,0.5,0.304496938117149,-0.0025423100352397724,0.30718349131797446,0.6091381193998837,0.0
0.5000688610384244,12.0,0.3684210526315789,0.304496938117149,-0.005084620070479545,0.22634573044482326,0.5257580484914928,0.0
0.5,2000.0,0.4954591321897074,0.3044550079411483,-0.8474366784132574,0.3043937320628163,-0.23858793840929282,0.0
0.3684210526315789,3630.0,0.5000688610384244,0.22433526900926717,-1.5380975713200622,0.30722579726637245,-1.0065365050444224,0.0
0.4958550813632177,13.0,0.5,0.3019311254681944,-0.005508338409686174,0.30718349131797446,0.6036062783764826,0.0
0.49603174603174605,18.0,0.5,0.30203869835431385,-0.0076269301057193175,0.30718349131797446,0.601595259566569,0.0
0.5,3219.0,0.5001552795031056,0.3044550079411483,-1.363949333906138,0.30727888991776264,-0.752215436047227,0.0
0.5001425719988595,11.0,0.5,0.3045418214592382,-0.004660901731272916,0.30718349131797446,0.6070644110459398,0.0
0.8434670116429496,13.0,0.3157894736842105,0.5135955114557017,-0.005508338409686174,0.1940106260955628,0.7020977991415784,0.0
1.0,13.0,0.23529411764705882,0.6089100158822967,-0.005508338409686174,0.1445569370908115,0.747958614563422,0.0
0.4954591321897074,11.0,0.5,0.30169002805066364,-0.004660901731272916,0.30718349131797446,0.6042126176373652,0.0
0.4954591321897074,26.0,0.5,0.30169002805066364,-0.011016676819372347,0.30718349131797446,0.5978568425492657,0.0
0.5,1905.0,0.49603174603174605,0.3044550079411483,-0.8071834361886278,0.30474552710116515,-0.19798290114631428,0.0
0.5001552795031056,14.0,0.3333333333333333,0.3045495591858505,-0.005932056748892802,0.20478899421198296,0.5034064966489407,0.0
0.5001552795031056,10.0,0.375,0.3045495591858505,-0.004237183392066288,0.23038761848848083,0.530699994282265,0.0
0.5,2000.0,0.4954591321897074,0.3044550079411483,-0.8474366784132574,0.3043937320628163,-0.23858793840929282,0.0
0.49986191659762497,8.0,0.3333333333333333,0.3043709275744151,-0.00338974671365303,0.20478899421198296,0.505770175072745,0.0
0.3333333333333333,3622.0,0.49986191659762497,0.20297000529409887,-1.5347078246064092,0.3070986574347052,-1.0246391618776052,0.0
0.8434670116429496,15.0,0.375,0.5135955114557017,-0.006355775088099431,0.23038761848848083,0.737627354856083,0.0
1.0,17.0,0.22727272727272727,0.6089100158822967,-0.0072032117665126886,0.1396288596899884,0.7413356638057723,0.0
1.0,16.0,0.2,0.6089100158822967,-0.00677949342730606,0.12287339652718979,0.7250039189821803,0.0
1.0,15.0,0.21052631578947367,0.6089100158822967,-0.006355775088099431,0.12934041739704186,0.731894658191239,0.0
1.0,15.0,0.21052631578947367,0.6089100158822967,-0.006355775088099431,0.12934041739704186,0.731894658191239,0.0
1.0,18.0,0.18181818181818182,0.6089100158822967,-0.0076269301057193175,0.11170308775199071,0.712986173528568,0.0
1.0,18.0,0.21739130434782608,0.6089100158822967,-0.0076269301057193175,0.13355803970346716,0.7348411254800444,0.0
1.0,17.0,0.19047619047619047,0.6089100158822967,-0.0072032117665126886,0.11702228240684741,0.7187290865226313,0.0
1.0,12.0,0.0,0.6089100158822967,-0.005084620070479545,0.0,0.6038253958118172,0.0
0.7957446808510639,13.0,0.2777777777777778,0.4845369062552744,-0.005508338409686174,0.1706574951766525,0.6496860630222407,0.0
0.7957446808510639,26.0,0.35,0.4845369062552744,-0.011016676819372347,0.2150284439225821,0.6885486733584841,0.0
0.75,26.0,0.5,0.4566825119117225,-0.011016676819372347,0.30718349131797446,0.7528493264103246,0.0
0.5,1.0,0.75,0.3044550079411483,-0.0004237183392066287,0.46077523697696166,0.7648065265789034,0.0
0.7957446808510639,12.0,0.3333333333333333,0.4845369062552744,-0.005084620070479545,0.20478899421198296,0.6842412803967778,0.0
0.3333333333333333,3219.0,0.5001552795031056,0.20297000529409887,-1.363949333906138,0.30727888991776264,-0.8537004386942765,0.0
0.375,3219.0,0.5001552795031056,0.22834125595586124,-1.363949333906138,0.30727888991776264,-0.828329188032514,0.0
1.0,15.0,0.3181818181818182,0.6089100158822967,-0.006355775088099431,0.19548040356598373,0.7980346443601809,0.0
0.5,15.0,0.4,0.3044550079411483,-0.006355775088099431,0.24574679305437958,0.5438460259074285,0.0
0.5,15.0,0.375,0.3044550079411483,-0.006355775088099431,0.23038761848848083,0.5284868513415297,0.0
0.375,29.0,0.5,0.22834125595586124,-0.012287831836992233,0.30718349131797446,0.5232369154368435,0.0
0.9652777777777778,12.0,0.3333333333333333,0.5877673069974947,-0.005084620070479545,0.20478899421198296,0.7874716811389981,0.0
0.9590163934426229,55.0,0.56,0.5839546873625304,-0.02330450865636458,0.34404551027613145,0.9046956889822972,0.0
0.56,5.0,0.9590163934426229,0.34098960889408614,-0.002118591696033144,0.5891880079377543,0.9280590251358073,0.0
1.0,3154.0,0.3060506050605061,0.6089100158822967,-1.336407641857707,0.18802738676492958,-0.5394702392104809,0.0
1.0,11.0,0.35294117647058826,0.6089100158822967,-0.004660901731272916,0.21683540563621728,0.8210845197872411,0.0
0.49699503527567285,14.0,0.5172413793103449,0.3026252548231325,-0.005932056748892802,0.3177760255013529,0.6144692235755926,0.0
1.0,3154.0,0.3060506050605061,0.6089100158822967,-1.336407641857707,0.18802738676492958,-0.5394702392104809,0.0
0.35714285714285715,45.0,0.5,0.21746786281510594,-0.01906732526429829,0.30718349131797446,0.5055840288687821,0.0
0.5,9.0,0.35714285714285715,0.3044550079411483,-0.0038134650528596587,0.2194167795128389,0.5200583224011275,0.0
0.5,1905.0,0.49603174603174605,0.3044550079411483,-0.8071834361886278,0.30474552710116515,-0.19798290114631428,0.0
0.5,31.0,0.32608695652173914,0.3044550079411483,-0.013135268515405491,0.20033705955520073,0.4916567989809436,0.0
0.4958550813632177,10.0,0.5,0.3019311254681944,-0.004237183392066288,0.30718349131797446,0.6048774333941025,0.0
0.5172413793103449,1925.0,0.49699503527567285,0.3149534564908431,-0.8156578029727602,0.30533734020736214,-0.19536700627455506,0.0
0.49603174603174605,15.0,0.5,0.30203869835431385,-0.006355775088099431,0.30718349131797446,0.6028664145841889,0.0
0.8434670116429496,20.0,0.2857142857142857,0.5135955114557017,-0.008474366784132575,0.1755334236102711,0.6806545682818402,0.0
0.5,1642.0,0.4958550813632177,0.3044550079411483,-0.6957455129772844,0.304636990161823,-0.08665351487431305,0.0
0.5001552795031056,10.0,0.3333333333333333,0.3045495591858505,-0.004237183392066288,0.20478899421198296,0.5051013700057672,0.0
0.32608695652173914,25.0,0.5,0.19855761387466195,-0.010592958480165717,0.30718349131797446,0.49514814671247065,0.0
0.3333333333333333,3219.0,0.5001552795031056,0.20297000529409887,-1.363949333906138,0.30727888991776264,-0.8537004386942765,0.0
0.5,3630.0,0.5000688610384244,0.3044550079411483,-1.5380975713200622,0.30722579726637245,-0.9264167661125414,0.0
0.3076923076923077,3622.0,0.49986191659762497,0.1873569279637836,-1.5347078246064092,0.3070986574347052,-1.0402522392079203,0.0
1.0,3622.0,0.49986191659762497,0.6089100158822967,-1.5347078246064092,0.3070986574347052,-0.6186991512894073,0.0
0.3076923076923077,3622.0,0.49986191659762497,0.1873569279637836,-1.5347078246064092,0.3070986574347052,-1.0402522392079203,0.0
0.8434670116429496,12.0,0.25,0.5135955114557017,-0.005084620070479545,0.15359174565898723,0.6621026370442095,0.0
0.5,2000.0,0.4954591321897074,0.3044550079411483,-0.8474366784132574,0.3043937320628163,-0.23858793840929282,0.0
0.4954591321897074,10.0,0.5,0.30169002805066364,-0.004237183392066288,0.30718349131797446,0.6046363359765718,0.0
0.5,1928.0,0.5011642949547218,0.3044550079411483,-0.8169289579903802,0.30789879569620515,-0.20457515435302676,0.0
0.5011642949547218,15.0,0.5,0.30516395880051966,-0.006355775088099431,0.30718349131797446,0.6059916750303946,0.0
1.0,3865.0,0.33841150290996236,0.6089100158822967,-1.63767138103362,0.20790885393209022,-0.8208525112192332,0.0
0.7957446808510639,13.0,0.35,0.4845369062552744,-0.005508338409686174,0.2150284439225821,0.6940570117681704,0.0
0.5,1928.0,0.5011642949547218,0.3044550079411483,-0.8169289579903802,0.30789879569620515,-0.20457515435302676,0.0
0.5011642949547218,15.0,0.5,0.30516395880051966,-0.006355775088099431,0.30718349131797446,0.6059916750303946,0.0
0.5000688610384244,21.0,0.5,0.304496938117149,-0.008898085123339203,0.30718349131797446,0.6027823443117842,0.0
0.49986191659762497,9.0,0.3076923076923077,0.3043709275744151,-0.0038134650528596587,0.18903599465721507,0.48959345717877045,0.0
0.49986191659762497,9.0,0.3076923076923077,0.3043709275744151,-0.0038134650528596587,0.18903599465721507,0.48959345717877045,0.0
0.8,3865.0,0.33841150290996236,0.48712801270583733,-1.63767138103362,0.20790885393209022,-0.9426345143956926,0.0
0.25,367.0,0.511968085106383,0.15222750397057416,-0.15550463048883273,0.31453628765271324,0.3112591611344547,0.0
0.2727272727272727,367.0,0.511968085106383,0.1660663679678991,-0.15550463048883273,0.31453628765271324,0.3250980251317796,0.0
0.511968085106383,27.0,0.25,0.3117424948333567,-0.011440395158578975,0.15359174565898723,0.453893845333765,0.0
1.0,3865.0,0.33841150290996236,0.6089100158822967,-1.63767138103362,0.20790885393209022,-0.8208525112192332,0.0
0.5,3865.0,0.33841150290996236,0.3044550079411483,-1.63767138103362,0.20790885393209022,-1.1253075191603816,0.0
0.5,3865.0,0.33841150290996236,0.3044550079411483,-1.63767138103362,0.20790885393209022,-1.1253075191603816,0.0
0.5,3865.0,0.33841150290996236,0.3044550079411483,-1.63767138103362,0.20790885393209022,-1.1253075191603816,0.0
0.5,3865.0,0.33841150290996236,0.3044550079411483,-1.63767138103362,0.20790885393209022,-1.1253075191603816,0.0
1.0,3865.0,0.33841150290996236,0.6089100158822967,-1.63767138103362,0.20790885393209022,-0.8208525112192332,0.0
1.0,3865.0,0.33841150290996236,0.6089100158822967,-1.63767138103362,0.20790885393209022,-0.8208525112192332,0.0
0.5,3865.0,0.33841150290996236,0.3044550079411483,-1.63767138103362,0.20790885393209022,-1.1253075191603816,0.0
1.0,3865.0,0.33841150290996236,0.6089100158822967,-1.63767138103362,0.20790885393209022,-0.8208525112192332,0.0
0.5,3865.0,0.33841150290996236,0.3044550079411483,-1.63767138103362,0.20790885393209022,-1.1253075191603816,0.0
0.5,3865.0,0.33841150290996236,0.3044550079411483,-1.63767138103362,0.20790885393209022,-1.1253075191603816,0.0
0.4838709677419355,3865.0,0.33841150290996236,0.29463387865272417,-1.63767138103362,0.20790885393209022,-1.1351286484488057,0.0
0.5,3865.0,0.33841150290996236,0.3044550079411483,-1.63767138103362,0.20790885393209022,-1.1253075191603816,0.0
0.5,3865.0,0.33841150290996236,0.3044550079411483,-1.63767138103362,0.20790885393209022,-1.1253075191603816,0.0
1.0,3865.0,0.33841150290996236,0.6089100158822967,-1.63767138103362,0.20790885393209022,-0.8208525112192332,0.0
0.5,3865.0,0.33841150290996236,0.3044550079411483,-1.63767138103362,0.20790885393209022,-1.1253075191603816,0.0
1.0,3865.0,0.33841150290996236,0.6089100158822967,-1.63767138103362,0.20790885393209022,-0.8208525112192332,0.0
1.0,3865.0,0.33841150290996236,0.6089100158822967,-1.63767138103362,0.20790885393209022,-0.8208525112192332,0.0
1.0,3865.0,0.33841150290996236,0.6089100158822967,-1.63767138103362,0.20790885393209022,-0.8208525112192332,0.0
0.5,3865.0,0.33841150290996236,0.3044550079411483,-1.63767138103362,0.20790885393209022,-1.1253075191603816,0.0
0.5,3865.0,0.33841150290996236,0.3044550079411483,-1.63767138103362,0.20790885393209022,-1.1253075191603816,0.0
1.0,3865.0,0.33841150290996236,0.6089100158822967,-1.63767138103362,0.20790885393209022,-0.8208525112192332,0.0
0.5,3865.0,0.33841150290996236,0.3044550079411483,-1.63767138103362,0.20790885393209022,-1.1253075191603816,0.0
0.5,3865.0,0.33841150290996236,0.3044550079411483,-1.63767138103362,0.20790885393209022,-1.1253075191603816,0.0
1.0,3865.0,0.33841150290996236,0.6089100158822967,-1.63767138103362,0.20790885393209022,-0.8208525112192332,0.0
0.5,3865.0,0.33841150290996236,0.3044550079411483,-1.63767138103362,0.20790885393209022,-1.1253075191603816,0.0
1.0,3865.0,0.33841150290996236,0.6089100158822967,-1.63767138103362,0.20790885393209022,-0.8208525112192332,0.0
0.8,3865.0,0.33841150290996236,0.48712801270583733,-1.63767138103362,0.20790885393209022,-0.9426345143956926,0.0
0.5,3865.0,0.33841150290996236,0.3044550079411483,-1.63767138103362,0.20790885393209022,-1.1253075191603816,0.0
0.5,3865.0,0.33841150290996236,0.3044550079411483,-1.63767138103362,0.20790885393209022,-1.1253075191603816,0.0
0.5,1753.0,0.5001425719988595,0.3044550079411483,-0.7427782486292202,0.3072710828467221,-0.13105215784134971,0.0
1.0,3865.0,0.33841150290996236,0.6089100158822967,-1.63767138103362,0.20790885393209022,-0.8208525112192332,0.0
1.0,3865.0,0.33841150290996236,0.6089100158822967,-1.63767138103362,0.20790885393209022,-0.8208525112192332,0.0
1.0,3865.0,0.33841150290996236,0.6089100158822967,-1.63767138103362,0.20790885393209022,-0.8208525112192332,0.0
0.5,3865.0,0.33841150290996236,0.3044550079411483,-1.63767138103362,0.20790885393209022,-1.1253075191603816,0.0
0.49699503527567285,16.0,0.5,0.3026252548231325,-0.00677949342730606,0.30718349131797446,0.6030292527138009,0.0
0.49699503527567285,19.0,0.4864864864864865,0.3026252548231325,-0.008050648444925946,0.29888123479586703,0.5934558411740736,0.0
0.5,3865.0,0.33841150290996236,0.3044550079411483,-1.63767138103362,0.20790885393209022,-1.1253075191603816,0.0
0.5,3865.0,0.33841150290996236,0.3044550079411483,-1.63767138103362,0.20790885393209022,-1.1253075191603816,0.0
