node,in_degree,out_degree,total_degree,fan_out_ratio,betweenness_centrality,inter_arrival_mean,inter_arrival_std,burst_score,active_duration
C11886$@DOM1,2,5,7,0.7142857142857143,7.15268925334709e-10,271683.0,434419.8111815344,0.6,1086732.0
C11888,4,31,35,0.8857142857142857,8.152405852606718e-11,36721.833333333336,95995.62167553384,0.8064516129032258,1101655.0
C11888$@DOM1,2,5,7,0.7142857142857143,7.15268925334709e-10,78482.5,102379.18588634118,0.4,313930.0
C12135,8,24,32,0.75,1.5084993800311123e-08,51293.13043478261,132661.3032219577,0.5416666666666666,1179742.0
C12135$@DOM1,3,4,7,0.5714285714285714,8.34480412890494e-10,143051.66666666666,82495.80677963105,0.25,429155.0
C1214,6,13,19,0.6842105263157895,1.3947716808692524e-08,78132.83333333333,111269.18205852067,0.5384615384615384,937594.0
C1214$@DOM1,3,6,9,0.6666666666666666,4.172402064452471e-09,220932.6,220485.6500887076,0.3333333333333333,1104663.0
C123$@DOM1,1,1,2,0.5,0.0,0.0,0.0,0.0,0.0
C527,1,38,39,0.9743589743589745,0.0,29710.486486486487,108776.18612958655,0.6578947368421053,1099288.0
C457,12665,1631,14296,0.1140878567431449,0.0006960207913249,1316.7472392638035,16128.706882314564,0.5610055180870631,2146298.0
C12702$@DOM1,2,5,7,0.7142857142857143,1.4305378506694183e-09,122779.75,179873.37421416072,0.4,491119.0
C13039,5,23,28,0.8214285714285714,1.0433044084970932e-09,41688.818181818184,111801.47834672131,0.8695652173913043,917154.0
C13039$@DOM1,2,5,7,0.7142857142857143,1.0729033880020636e-09,229282.25,361532.8783266987,0.6,917129.0
TGT,12532,0,12532,0.0,0.0,0.0,0.0,0.0,0.0
C13084$@DOM1,1,1,2,0.5,0.0,0.0,0.0,0.0,0.0
C1323$@DOM1,2,3,5,0.6,1.1921148755578486e-10,31382.5,30920.5,0.6666666666666666,62765.0
C13455$@DOM1,2,5,7,0.7142857142857143,3.576344626673545e-10,273529.25,440074.8785487391,0.6,1094117.0
C13701,15,16,31,0.5161290322580645,4.016715502157842e-09,61882.0,110734.49946064684,0.75,928230.0
C13701$@DOM1,2,5,7,0.7142857142857143,1.4305378506694183e-09,271614.0,435525.8556113517,0.6,1086456.0
C13781,1,15,16,0.9375,0.0,73244.5,127457.71447299128,0.6666666666666666,1025423.0
C13781$@DOM1,1,1,2,0.5,0.0,0.0,0.0,0.0,0.0
C13968,19,23,42,0.5476190476190477,1.8215554238025853e-08,108586.13636363635,285295.8820284486,0.5652173913043478,2388895.0
C13968$@DOM1,1,1,2,0.5,0.0,0.0,0.0,0.0,0.0
C1422,4,12,16,0.75,3.8071158734459786e-11,98628.45454545454,206781.41629853912,0.8333333333333334,1084913.0
C1422$@DOM1,1,4,5,0.8,0.0,362087.3333333333,467106.7742464125,0.5,1086262.0
C14354$@DOM1,2,5,7,0.7142857142857143,7.15268925334709e-10,16552.0,26702.86512717315,0.8,66208.0
C801,622,104,726,0.1432506887052341,4.602326415761399e-05,23158.873786407767,70536.59061457223,0.4326923076923077,2385364.0
C14670$@DOM1,2,5,7,0.7142857142857143,1.0729033880020636e-09,271416.25,261778.7903797546,0.4,1085665.0
C14709,12,18,30,0.6,5.110330181688299e-10,59854.76470588235,127621.06523359063,0.6666666666666666,1017531.0
C14709$@DOM1,2,5,7,0.7142857142857143,3.576344626673545e-10,271606.75,219907.1052619435,0.4,1086427.0
C14746,15,23,38,0.6052631578947368,8.830028791539734e-09,42207.13636363636,134644.83983843483,0.6521739130434783,928557.0
C1015,772,337,1109,0.3038773669972948,0.0001636150200644,7181.190476190476,37141.78118468286,0.3887240356083086,2412880.0
C14746$@DOM1,2,5,7,0.7142857142857143,3.576344626673545e-10,80206.0,105139.75934916345,0.4,320824.0
C1475,11,19,30,0.6333333333333333,1.010293659645153e-09,94635.05555555556,264948.37186274456,0.6842105263157895,1703431.0
C1475$@DOM1,2,5,7,0.7142857142857143,1.0729033880020636e-09,426037.5,702229.8088960978,0.6,1704150.0
C14850$@DOM1,1,1,2,0.5,0.0,0.0,0.0,0.0,0.0
C14930,4,24,28,0.8571428571428571,3.8421040513646206e-10,47798.30434782609,89160.26717850364,0.4166666666666667,1099361.0
C14930$@DOM1,2,5,7,0.7142857142857143,5.364516940010319e-09,78443.25,135864.80777481524,0.8,313773.0
C1503,192,230,422,0.5450236966824644,1.1464077042498672e-05,10095.109170305675,47767.05881654967,0.4,2311780.0
C1503$@DOM1,448,474,922,0.5140997830802603,4.616419796623304e-05,5101.993657505285,30753.06948887013,0.3270042194092827,2413243.0
C1519$@DOM1,2,5,7,0.7142857142857143,1.7881723133367725e-09,274521.5,440420.1447223435,0.6,1098086.0
C1519,16,30,46,0.6521739130434783,5.961293203814198e-08,79728.86206896552,247184.4706715076,0.4333333333333333,2312137.0
C1798,0,8038,8038,1.0,0.0,300.25954958317783,7351.729349604381,0.6889773575516298,2413186.0
C2162,832,179,1011,0.1770524233432245,0.0002089843779235,13519.949438202248,50377.74763257236,0.435754189944134,2406551.0
C15602$@DOM1,2,3,5,0.6,5.960574377789243e-10,158530.0,97970.0,0.3333333333333333,317060.0
C15715$@DOM1,2,5,7,0.7142857142857143,3.576344626673545e-10,233227.5,369322.8272267367,0.6,932910.0
C1573$@DOM1,1,3,4,0.75,0.0,167602.5,106317.5,0.3333333333333333,335205.0
C101,23,31,54,0.5740740740740741,4.182832180327828e-06,30611.433333333334,114173.49123203784,0.8709677419354839,918343.0
C1617$@DOM1,1,1,2,0.5,0.0,0.0,0.0,0.0,0.0
C1618,1,205,206,0.9951456310679612,0.0,4501.936274509804,40784.89912381858,0.5121951219512195,918395.0
C553,25,32,57,0.5614035087719298,7.064698542398188e-06,29704.483870967742,112713.44291319697,0.84375,920839.0
C16318$@DOM1,2,5,7,0.7142857142857143,3.576344626673545e-10,234309.5,370464.4422596452,0.6,937238.0
C1634,5,14,19,0.7368421052631579,3.7626055623576884e-08,137128.53846153847,291762.9970698334,0.4285714285714285,1782671.0
C1634$@DOM1,2,3,5,0.6,1.549749338225203e-09,5485.0,5469.0,0.6666666666666666,10970.0
C1640$@DOM1,226,302,528,0.571969696969697,1.779367804979309e-05,8015.993355481727,37976.29926914099,0.2814569536423841,2412814.0
C2109,1598,1645,3243,0.5072463768115942,5.693527341045347e-05,1305.2913625304136,16024.351484564806,0.5477203647416413,2145899.0
C2110,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0
C1677$@DOM1,5,8,13,0.6153846153846154,9.725679127543542e-09,243453.85714285713,226037.8508072288,0.375,1704177.0
C17262$@DOM1,2,5,7,0.7142857142857143,7.15268925334709e-10,402822.75,357735.1777861488,0.4,1611291.0
C17262,8,24,32,0.75,2.1280789487184687e-08,70057.86956521739,207694.099196768,0.4583333333333333,1611331.0
C1727,6,19,25,0.76,2.1494728297437245e-08,128457.61111111112,342331.2854875683,0.7368421052631579,2312237.0
C1881,135,9,144,0.0625,1.3125353612087049e-06,78024.125,107597.83129951726,0.4444444444444444,624193.0
C1727$@DOM1,5,2,7,0.2857142857142857,1.647276775023728e-08,59583.0,0.0,0.5,59583.0
C17422$@DOM1,4,5,9,0.5555555555555556,9.656130492018571e-09,19536.5,26479.67255745433,0.6,78146.0
C17514$@DOM1,2,5,7,0.7142857142857143,5.006882477342964e-09,576.75,993.195191037492,0.8,2307.0
C17631,12,17,29,0.5862068965517241,4.4553744785531216e-08,106622.625,276104.0310009696,0.7058823529411765,1705962.0
C17631$@DOM1,1,1,2,0.5,0.0,0.0,0.0,0.0,0.0
C17707,13,21,34,0.6176470588235294,5.583954306519894e-09,4069.5,16085.6602708748,0.9523809523809524,81390.0
C231,9705,3081,12786,0.2409666823087752,0.0012643903594366,754.5064935064935,12027.40326201922,0.5004868549172347,2323880.0
C17707$@DOM1,1,1,2,0.5,0.0,0.0,0.0,0.0,0.0
C1794$@DOM1,1,1,2,0.5,0.0,0.0,0.0,0.0,0.0
C1795,1,203,204,0.9950980392156864,0.0,4549.767326732674,40999.344971347135,0.5714285714285714,919053.0
C187,5,19,24,0.7916666666666666,3.349464124388476e-09,37989.11111111111,93058.83387877017,0.5789473684210527,683804.0
C187$@DOM1,2,3,5,0.6,7.15268925334709e-10,589395.0,524755.0,0.6666666666666666,1178790.0
C1961,10,17,27,0.6296296296296297,2.3189927690488978e-08,64129.125,109576.09829239392,0.5294117647058824,1026066.0
C1961$@DOM1,6,10,16,0.625,5.4121782107917255e-08,122424.22222222222,211837.13607485127,0.8,1101818.0
C2008,110,22,132,0.1666666666666666,8.190648904132914e-07,81012.33333333333,191015.11269439073,0.5454545454545454,1701259.0
C2008$@DOM1,3,3,6,0.5,2.341679003147291e-09,512466.5,512465.5,0.6666666666666666,1024933.0
U638@DOM1,6,5,11,0.4545454545454545,8.705572154565548e-07,254462.75,206662.9609949192,0.4,1017851.0
C2057,112,157,269,0.5836431226765799,7.286312742972404e-06,13815.314102564103,56920.67770768916,0.3121019108280254,2155189.0
C2057$@DOM1,384,422,806,0.5235732009925558,3.494156760641595e-05,5518.88836104513,32140.005071256768,0.3388625592417061,2323452.0
C2093,1,35,36,0.9722222222222222,0.0,34630.76470588235,114460.11221563267,0.8285714285714286,1177446.0
C2092$@DOM1,1,1,2,0.5,0.0,0.0,0.0,0.0,0.0
C9228,2,28,30,0.9333333333333332,1.2439312572162338e-09,82845.03703703704,241454.50910594157,0.5357142857142857,2236816.0
C2162$@DOM1,5,7,12,0.5833333333333334,2.077112779909377e-08,372699.0,461199.106290331,0.4285714285714285,2236194.0
C2247,1,2,3,0.6666666666666666,0.0,0.0,0.0,0.0,0.0
C2246$@DOM1,1,1,2,0.5,0.0,0.0,0.0,0.0,0.0
C2252,1,2,3,0.6666666666666666,0.0,0.0,0.0,0.0,0.0
C2251$@DOM1,1,1,2,0.5,0.0,0.0,0.0,0.0,0.0
C2337,1,4,5,0.8,0.0,770218.3333333334,575595.4949987786,0.5,2310655.0
C2336$@DOM1,1,1,2,0.5,0.0,0.0,0.0,0.0,0.0
C241$@DOM1,9,14,23,0.6086956521739131,1.449612508867633e-07,178676.38461538462,343369.007914347,0.5,2322793.0
C241,19,25,44,0.5681818181818182,1.1951639569131817e-06,42997.791666666664,77425.62608237832,0.4,1031947.0
C2724,4,24,28,0.8571428571428571,3.1057573126289285e-11,96543.78260869563,251704.0385824031,0.5833333333333334,2220507.0
C2724$@DOM1,2,5,7,0.7142857142857143,7.15268925334709e-10,271631.0,435085.60574270895,0.6,1086524.0
C290$@DOM1,8,11,19,0.5789473684210527,9.11967879801754e-09,94083.6,112323.6567043648,0.3636363636363636,940836.0
C3101,13,22,35,0.6285714285714286,7.982406768772761e-09,76583.61904761905,152367.02669243427,0.5,1608256.0
C3101$@DOM1,1,1,2,0.5,0.0,0.0,0.0,0.0,0.0
C334,4,21,25,0.84,4.1239136028912486e-11,50517.1,105538.69171062336,0.5714285714285714,1010342.0
C334$@DOM1,2,5,7,0.7142857142857143,7.15268925334709e-10,301068.0,306288.7378887771,0.4,1204272.0
C3386$@DOM1,3,1,4,0.25,0.0,0.0,0.0,0.0,0.0
C3430,20,34,54,0.6296296296296297,1.5642495272103067e-07,33236.030303030304,75155.60925596602,0.5294117647058824,1096789.0
C3430$@DOM1,52,8,60,0.1333333333333333,1.1015141450154521e-07,316521.85714285716,376608.7860011571,0.5,2215653.0
C743,6483,677,7160,0.0945530726256983,6.998254765065506e-05,2643.2100591715975,22402.42839238625,0.4815361890694239,1786810.0
C3828$@DOM1,1,1,2,0.5,0.0,0.0,0.0,0.0,0.0
C428,4,20,24,0.8333333333333334,3.1405280897910016e-11,57011.63157894737,129999.9772442128,0.65,1083221.0
C428$@DOM1,2,3,5,0.6,2.3842297511156966e-10,156290.5,95010.5,0.3333333333333333,312581.0
C4429$@DOM1,1,1,2,0.5,0.0,0.0,0.0,0.0,0.0
C4529,10,20,30,0.6666666666666666,4.1899591897873296e-09,126757.63157894736,321756.7806327942,0.55,2408395.0
C4529$@DOM1,1,1,2,0.5,0.0,0.0,0.0,0.0,0.0
C4843$@DOM1,2,1,3,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
C4871,2,16,18,0.8888888888888888,0.0,68920.6,153813.11448802624,0.625,1033809.0
C4871$@DOM1,1,1,2,0.5,0.0,0.0,0.0,0.0,0.0
C4874,16,26,42,0.6190476190476191,6.48709915987555e-08,88747.92,301984.7125126595,0.5769230769230769,2218698.0
C4874$@DOM1,1,1,2,0.5,0.0,0.0,0.0,0.0,0.0
C5255,3,16,19,0.8421052631578947,4.744044051620164e-07,118975.8,254266.24987106197,0.625,1784637.0
C5255$@DOM1,1,1,2,0.5,0.0,0.0,0.0,0.0,0.0
C538$@DOM1,1,1,2,0.5,0.0,0.0,0.0,0.0,0.0
C539,1,38,39,0.9743589743589745,0.0,16105.81081081081,57870.279897808454,0.6578947368421053,595915.0
C567$@DOM1,1,1,2,0.5,0.0,0.0,0.0,0.0,0.0
C599$@DOM1,1,1,2,0.5,0.0,0.0,0.0,0.0,0.0
C1619,1,39,40,0.975,0.0,63169.89473684211,222285.80875232036,0.6410256410256411,2400456.0
C599,26,0,26,0.0,0.0,0.0,0.0,0.0,0.0
C6096$@DOM1,1,1,2,0.5,0.0,0.0,0.0,0.0,0.0
C6151$@DOM1,2,5,7,0.7142857142857143,7.15268925334709e-10,271040.5,425728.28856472526,0.6,1084162.0
C62,12,47,59,0.7966101694915254,5.223647560244444e-07,46764.739130434784,162186.2602308564,0.3829787234042553,2151178.0
C62$@DOM1,7,12,19,0.631578947368421,1.3540725987266753e-07,83984.18181818182,185793.51521456588,0.8333333333333334,923826.0
C649$@DOM1,1,2,3,0.6666666666666666,0.0,60381.0,0.0,0.5,60381.0
C649,15,16,31,0.5161290322580645,1.115504150083903e-08,160081.66666666666,233896.9941726961,0.5,2401225.0
C6909$@DOM1,2,5,7,0.7142857142857143,1.4305378506694183e-09,1478.75,1718.976930473472,0.6,5915.0
C702,17,18,35,0.5142857142857142,9.27090607274161e-09,59697.76470588235,117711.5219571731,0.5,1014862.0
C702$@DOM1,2,5,7,0.7142857142857143,1.0729033880020636e-09,230168.5,209806.81081473496,0.4,920674.0
C7296,22,33,55,0.6,8.862969393082133e-08,55770.15625,135147.61951476184,0.3939393939393939,1784645.0
C7296$@DOM1,3,6,9,0.6666666666666666,7.1421890428912704e-09,221904.6,302410.8942710894,0.5,1109523.0
C7794,4,22,26,0.8461538461538461,3.1787859266842397e-11,49147.57142857143,112616.95867411268,0.6818181818181818,1032099.0
C7794$@DOM1,2,5,7,0.7142857142857143,3.576344626673545e-10,258221.75,412045.4119841495,0.6,1032887.0
C7993$@DOM1,2,5,7,0.7142857142857143,7.15268925334709e-10,77545.5,96960.39992053458,0.4,310182.0
C7993,6,21,27,0.7777777777777778,8.915170640280704e-11,50744.65,158747.37933814057,0.7619047619047619,1014893.0
C804,5,22,27,0.8148148148148148,1.109603980096031e-09,48609.95238095238,113257.25886522415,0.5454545454545454,1020809.0
C804$@DOM1,2,3,5,0.6,3.576344626673545e-10,156733.5,95448.5,0.3333333333333333,313467.0
C8141,5,21,26,0.8076923076923077,3.342009570641649e-07,55130.55,187347.37843841716,0.4285714285714285,1102611.0
C8141$@DOM1,2,5,7,0.7142857142857143,3.576344626673545e-10,229727.5,362222.1779312388,0.6,918910.0
C8293,7,28,35,0.8,7.855778460075891e-09,86017.62962962964,256872.0326434572,0.6785714285714286,2322476.0
C8293$@DOM1,2,5,7,0.7142857142857143,1.0729033880020636e-09,271598.0,433782.3304141145,0.6,1086392.0
C8363,4,18,22,0.8181818181818182,3.710329908894472e-12,20333.17647058823,51956.0510762649,0.4444444444444444,345664.0
C8363$@DOM1,2,5,7,0.7142857142857143,3.576344626673545e-10,86420.5,128349.208748048,0.4,345682.0
C8779$@DOM1,6,9,15,0.6,6.8546605344576305e-09,277613.75,343853.6572169002,0.3333333333333333,2220910.0
C9202$@DOM1,1,1,2,0.5,0.0,0.0,0.0,0.0,0.0
C9475,12,22,34,0.6470588235294118,5.3279872079111326e-08,56096.380952380954,130634.07118741164,0.7727272727272727,1178024.0
C9475$@DOM1,3,6,9,0.6666666666666666,7.510323716014446e-09,235594.8,395132.9916083444,0.5,1177974.0
C9986$@DOM1,2,5,7,0.7142857142857143,1.0729033880020636e-09,236816.25,375619.0447330746,0.6,947265.0
LOCAL SERVICE@C13781,1,1,2,0.5,0.0,0.0,0.0,0.0,0.0
C16162,2,26,28,0.9285714285714286,8.587297221369027e-10,44454.4,80366.87924661502,0.5,1111360.0
LOCAL SERVICE@C16162,1,1,2,0.5,0.0,0.0,0.0,0.0,0.0
NETWORK SERVICE@C13781,1,1,2,0.5,0.0,0.0,0.0,0.0,0.0
U106@DOM1,3,4,7,0.5714285714285714,4.199799844754647e-07,338862.6666666667,369591.7330012792,0.5,1016588.0
U1211@DOM1,5,5,10,0.5,9.695006300932621e-08,277702.25,239966.22291415828,0.6,1110809.0
U133@DOM1,3,3,6,0.5,9.536919004462787e-10,242961.0,71882.0,0.3333333333333333,485922.0
U13@DOM1,13,16,29,0.5517241379310345,1.931611438360006e-06,159224.73333333334,360413.87694287737,0.375,2388371.0
C10632,6,27,33,0.8181818181818182,3.261172664640929e-07,88926.19230769231,267446.1686877767,0.5925925925925926,2312081.0
U1589@DOM1,13,12,25,0.48,3.0873553783651428e-06,210855.63636363635,354216.84639581305,0.5,2319412.0
C419,30,31,61,0.5081967213114754,2.2485467887366066e-06,73962.43333333333,215550.75368022313,0.3225806451612903,2218873.0
U15@DOM1,2,2,4,0.5,0.0,3016.0,0.0,0.5,3016.0
U1729@DOM1,2,2,4,0.5,0.0,312885.0,0.0,0.5,312885.0
C3181,5,21,26,0.8076923076923077,1.6477370880499988e-10,21915.95,55683.82628867649,0.3809523809523809,438319.0
C1173,186,48,234,0.2051282051282051,2.8569484586380737e-06,50797.382978723406,144242.91441789514,0.4166666666666667,2387477.0
U174@DOM1,7,7,14,0.5,1.6411448120179722e-08,201288.83333333337,115019.15012787606,0.2857142857142857,1207733.0
U1951@DOM1,2,2,4,0.5,0.0,2320577.0,0.0,0.5,2320577.0
U1@DOM1,7,7,14,0.5,2.773709943129303e-09,296864.6666666667,231756.32474193428,0.2857142857142857,1781188.0
C6715,6,22,28,0.7857142857142857,1.7025030421277125e-08,44674.666666666664,90424.48781814914,0.7727272727272727,938168.0
U2262@DOM1,2,2,4,0.5,0.0,62535.0,0.0,0.5,62535.0
U22@DOM1,9,10,19,0.5263157894736842,1.3768926812693152e-08,47742.444444444445,133154.95955807873,0.6,429682.0
C506,10,22,32,0.6875,1.6499919735583362e-08,52822.857142857145,136583.31901157508,0.6818181818181818,1109280.0
U2789@DOM1,2,2,4,0.5,0.0,59676.0,0.0,0.5,59676.0
C7997,20,32,52,0.6153846153846154,2.2409723755299545e-08,71543.19354838709,225398.88688413636,0.6875,2217839.0
U2919@DOM1,4,4,8,0.5,1.5553688828686694e-07,716753.6666666666,684193.7429024683,0.5,2150261.0
C5117,1,22,23,0.9565217391304348,0.0,105692.52380952382,263009.66538705636,0.4090909090909091,2219543.0
U299@DOM1,2,2,4,0.5,0.0,60894.0,0.0,0.5,60894.0
U3111@DOM1,4,4,8,0.5,2.4290093138322277e-07,537368.6666666666,190097.8302073844,0.25,1612106.0
U3184@DOM1,4,4,8,0.5,3.993541508683263e-07,741781.6666666666,813862.117108434,0.5,2225345.0
C9195,14,23,37,0.6216216216216216,1.550115779060974e-08,22034.409090909092,59585.40105265191,0.6086956521739131,484757.0
C338,43,21,64,0.328125,4.5131135482775355e-07,51532.2,96371.15622352986,0.5238095238095238,1030644.0
U3455@DOM1,1,1,2,0.5,0.0,0.0,0.0,0.0,0.0
C400,22,20,42,0.4761904761904761,1.7780291228830169e-07,117304.63157894736,273136.32656031725,0.35,2228788.0
U3660@DOM1,5,5,10,0.5,3.241390919936618e-07,559894.75,506975.98276021663,0.4,2239579.0
C3249,293,21,314,0.0668789808917197,5.367284374297077e-06,45964.35,103110.5652686838,0.4285714285714285,919287.0
U3662@DOM1,3,3,6,0.5,5.006882477342964e-09,214611.5,155369.5,0.3333333333333333,429223.0
C9471,14,25,39,0.6410256410256411,8.108739508639357e-08,45993.291666666664,119040.33543071272,0.8,1103839.0
U3677@DOM1,10,9,19,0.4736842105263157,1.738804043578996e-06,114720.875,107851.71035898956,0.3333333333333333,917767.0
U3775@DOM1,1,1,2,0.5,0.0,0.0,0.0,0.0,0.0
U3@DOM1,27,27,54,0.5,2.4882359655423197e-07,82674.30769230769,166244.36132456647,0.7777777777777778,2149532.0
U4060@DOM1,14,16,30,0.5333333333333333,3.477184492902916e-06,159135.06666666668,217280.2393253059,0.25,2387026.0
C10682,8,29,37,0.7837837837837838,6.437076587952574e-09,57455.82142857143,142647.17789408483,0.6551724137931034,1608763.0
U4251@DOM1,9,11,20,0.55,3.981910916660286e-07,231462.5,278061.0075149876,0.2727272727272727,2314625.0
C10823,4,25,29,0.8620689655172413,2.7493081311547892e-11,70733.0,139530.330915898,0.48,1697592.0
U4290@DOM1,4,4,8,0.5,4.029461064881291e-07,104496.33333333331,145720.29907630882,0.5,313489.0
C10988,20,28,48,0.5833333333333334,1.6689489673261824e-08,40690.59259259259,137399.66742971752,0.6428571428571429,1098646.0
C2327,8064,0,8064,0.0,0.0,0.0,0.0,0.0,0.0
U4376@DOM1,3,3,6,0.5,3.105025696836485e-07,550598.5,238073.5,0.3333333333333333,1101197.0
U4425@DOM1,11,12,23,0.5217391304347826,1.2926949127973823e-06,201302.45454545456,272471.6392412124,0.4166666666666667,2214327.0
U4499@DOM1,1,1,2,0.5,0.0,0.0,0.0,0.0,0.0
U453@DOM1,22,21,43,0.4883720930232558,4.00358362518012e-06,120128.95,171657.00674207127,0.3333333333333333,2402579.0
U4591@DOM1,3,3,6,0.5,9.536919004462787e-10,43142.0,26462.0,0.3333333333333333,86284.0
C11839,18,22,40,0.55,2.5661446956564658e-08,113793.90476190476,386194.0001891357,0.8181818181818182,2389672.0
U4896@DOM1,3,3,6,0.5,2.1458067760041272e-09,513452.5,453558.5,0.6666666666666666,1026905.0
C2310,1025,0,1025,0.0,0.0,0.0,0.0,0.0,0.0
U48@DOM1,3,3,6,0.5,0.0,460017.0,170302.0,0.3333333333333333,920034.0
C12129,4,25,29,0.8620689655172413,2.7007307032660983e-11,92346.45833333331,380618.0636284203,0.84,2216315.0
U4999@DOM1,3,3,6,0.5,1.117011638397704e-07,503161.5,502690.5,0.6666666666666666,1006323.0
U5085@DOM1,1,1,2,0.5,0.0,0.0,0.0,0.0,0.0
C12402,3,30,33,0.9090909090909092,2.7738436906545916e-08,38184.8275862069,115541.12891179338,0.5,1107360.0
C3443,117,29,146,0.1986301369863013,7.649984501667316e-07,36358.46428571428,94774.84155222168,0.4137931034482758,1018037.0
U5171@DOM1,2,2,4,0.5,0.0,491148.0,0.0,0.5,491148.0
C12568,21,32,53,0.6037735849056604,2.547350970076741e-07,51985.645161290326,118545.28272775396,0.40625,1611555.0
U5251@DOM1,6,6,12,0.5,4.909157649242979e-07,205159.8,330783.1345261726,0.5,1025799.0
C868,7,24,31,0.7741935483870968,1.3812355755782353e-07,44136.04347826087,105885.48258890388,0.5833333333333334,1015129.0
U52@DOM1,3,2,5,0.4,4.768459502231393e-10,64771.0,0.0,0.5,64771.0
U5410@DOM1,7,7,14,0.5,1.2542422877894149e-08,183141.83333333337,208921.40491056812,0.5714285714285714,1098851.0
U5416@DOM1,2,2,4,0.5,0.0,61178.0,0.0,0.5,61178.0
U548@DOM1,3,3,6,0.5,2.1934913710264413e-08,242925.0,188788.0,0.3333333333333333,485850.0
U5573@DOM1,7,7,14,0.5,5.471941567263031e-07,401727.1666666667,756890.641889438,0.4285714285714285,2410363.0
