src,dst
C2625,C3796
C20106,C2106
C15244,C12885
C1564,C754
C15244,C16336
C15244,C10010
C15244,C21765
C13228,C754
C15244,C13479
C308,C754
C5037,C754
C15244,C1421
C15244,C10833
C15244,C13216
C18091,C1065
C15244,C2137
C15244,C10501
C3134,C754
C15244,C6273
C15244,C7141
C15244,C569
C5400,C3422
C1096,C754
C15244,C19934
C15244,C9359
C15244,C2527
C15244,C1859
C2113,C754
C25023,C6957
C15244,C2679
C17693,C7503
C25121,C754
C1069,C14462
C15244,C8186
C15244,C1008
C9112,C754
C25023,C20085
C15244,C3413
C15244,C4267
C3984,C754
C15244,C285
C15244,C241
C19466,C13670
C15244,C11352
C15244,C19268
C15244,C236
C17693,C801
C13719,C754
C8717,C754
C15244,C1659
C15244,C96
C17693,C2341
C15244,C2915
C20851,C754
C15244,C21714
C7886,C2951
C15244,C15276
C1047,C754
C7649,C423
C1968,C754
C15244,C9827
C24854,C2106
C18654,C754
C15244,C305
C17701,C754
C15244,C6795
C17693,C4610
C12535,C754
C15244,C8705
C15244,C19454
C15244,C9727
C15244,C2786
C15244,C1818
C15244,C680
C15244,C8092
C15244,C976
C15244,C19821
C20048,C5839
C1303,C20738
C22249,C586
C15244,C2447
C15244,C7720
C15244,C3738
C10480,C754
C15244,C15314
C20884,C13508
C14181,C5618
C26732,C754
C15244,C924
C11770,C1124
C1065,C1628
C15244,C16500
C12839,C2825
C19331,C529
C6398,C754
C13178,C2106
C15244,C962
C15244,C1757
C15244,C3741
C15244,C9508
C21670,C754
C3468,C1173
C15244,C860
C17693,C3245
C15244,C3290
C24702,C467
C15244,C11053
C15244,C13080
C5094,C754
C4018,C754
C19757,C754
C12170,C668
C15244,C14975
C15244,C1673
C2869,C754
C7916,C754
C15244,C18690
C5437,C2721
C15244,C330
C10863,C754
C15244,C2085
C15244,C381
C15244,C21653
C4485,C528
C12002,C46
C6600,C754
C15244,C15213
C15244,C249
C16794,C754
C15244,C15141
C15244,C6060
C15244,C7061
C9430,C754
C12100,C754
C15244,C996
C5929,C754
C23797,C529
C9692,C754
C15244,C12909
C2549,C18998
C15244,C1138
C11580,C423
C22724,C1438
C13035,C528
C15244,C14571
C18854,C754
C914,C46
C24159,C423
C15244,C16782
C15244,C10243
C15244,C1405
C21421,C612
C15244,C1579
C13817,C754
C15244,C10199
C2893,C754
C2677,C152
C15244,C4679
C15244,C15196
C15244,C6495
C15244,C9485
C1442,C366
C15244,C10609
C15244,C10662
C15244,C2244
C15244,C1751
C12242,C754
C15244,C10874
C15244,C3073
C15244,C12055
C15244,C845
C15244,C22070
C15244,C1236
C18556,C754
C15244,C10351
C9334,C423
C20248,C754
C15244,C334
C15244,C1928
C15244,C163
C15244,C1061
C15244,C19503
C15244,C8104
C15244,C12812
C17540,C13670
C7067,C754
C15244,C6727
C15244,C4028
C10410,C20080
C5778,C1527
C504,C754
C15244,C14059
C15244,C14377
C15244,C6177
C15244,C2198
C15244,C14486
C2751,C754
C3967,C754
C15244,C1222
C15244,C1703
C15244,C1026
C15244,C1705
C612,C754
C16837,C754
C19932,C46
C12677,C754
C10371,C346
C15244,C12484
C7430,C2721
C9670,C754
C4235,C754
C15244,C7242
C17363,C754
C15244,C1150
C15244,C535
C20215,C1438
C15244,C1788
C15244,C8958
C17359,C467
C11009,C754
C18063,C754
C2677,C3007
C15244,C20340
C15244,C769
C15244,C13899
C5159,C465
C15244,C979
C15244,C2855
C17693,C19038
C17693,C7782
C15244,C12172
C15244,C3388
C15244,C2483
C2582,C754
C7954,C3249
C8501,C10
C15244,C8258
C15244,C4075
C24110,C4442
C15244,C16508
C15244,C2925
C12902,C754
C460,C754
C8681,C754
C15244,C16301
C15244,C13348
C15244,C6526
C15987,C11516
C6184,C754
C23877,C12583
C15244,C15809
C15244,C18460
C4979,C754
C5787,C22728
C15244,C4866
C7332,C586
C14606,C754
C21424,C1681
C23957,C754
C15244,C48
C15244,C14631
C3035,C754
C15244,C1868
C20877,C18720
C15244,C22774
C14599,C754
C15244,C18597
C15244,C100
C15244,C8062
C22937,C1065
C15244,C4668
C15244,C10442
C16578,C754
C20462,C754
C15244,C1848
C3435,C3739
C17693,C2634
C15244,C1566
C15244,C791
C15244,C213
C15244,C5961
C17693,C6513
C23330,C754
C15244,C18678
C2344,C368
C15244,C9091
C15244,C17228
C18961,C754
C15244,C16996
C15244,C9000
C1814,C1003
C15244,C13769
C15244,C5463
C15244,C1685
C15244,C2314
C15244,C15139
C15244,C9900
C3678,C754
C18244,C754
C1503,C13684
C9990,C754
C15244,C18498
C17693,C1
C15244,C11092
C17693,C1484
C15244,C12512
C15244,C10786
C15244,C9847
C15244,C662
C15244,C230
C15244,C727
C8663,C2106
C6427,C936
C15244,C2462
C15244,C23189
C15244,C18544
C15244,C9906
C20638,C754
C15244,C20742
C15244,C20588
C19474,C2106
C15244,C19373
C15244,C1224
C13092,C754
C15244,C3250
C15244,C1666
C3066,C754
C12261,C458
C6196,C46
C15244,C15287
C20664,C754
C17397,C1730
C4059,C754
C1862,C754
C15244,C6600
C15244,C802
C8278,C754
C10331,C754
C402,C1056
C15244,C7115
C15244,C905
C16897,C754
C5839,C754
C17693,C1759
C3921,C754
C15244,C2802
C15244,C13333
C15244,C134
C17693,C7131
C15244,C7618
C15244,C1518
C15244,C7270
C15244,C8444
C15244,C14465
C9072,C754
C5594,C754
C15244,C234
C15244,C1161
C15244,C13883
C15244,C20347
C15244,C873
C13606,C12187
C4936,C754
C15244,C9666
C15244,C1840
C15244,C11078
C15244,C10229
C15244,C10071
C15244,C6953
C18339,C754
C17816,C2106
C17420,C754
C15244,C18846
C15244,C13136
C11049,C23680
C17679,C490
C22664,C3894
C15244,C1214
C17225,C528
C15244,C4615
C15244,C9625
C15244,C395
C3029,C754
C15244,C21802
C11380,C1884
C24032,C754
C22574,C754
C6383,C754
C15244,C9103
C8058,C754
C15244,C18781
C15244,C7740
C15244,C10872
C15964,C457
C9753,C754
C15244,C11251
C24954,C1065
C15244,C1839
C3578,C754
C17693,C20203
C15244,C6051
C17375,C754
C5808,C19808
C1342,C1487
C15244,C20483
C379,C549
C19219,C754
C528,C2918
C20923,C754
C5900,C754
C15244,C11629
C15244,C18619
C15244,C17468
C15244,C1428
C19836,C754
C22873,C754
C15244,C13138
C15244,C14368
C15244,C14421
C342,C1056
C15244,C13082
C15244,C8668
C15244,C11412
C17693,C3007
C22658,C1816
C337,C754
C11229,C3521
C11856,C754
C15244,C10436
C6279,C3468
C15441,C46
C15244,C3412
C15244,C1557
C15244,C12203
C13088,C3287
C15244,C1694
C1089,C12145
C8941,C754
C15244,C6542
C15244,C9353
C12959,C754
C15244,C12968
C15244,C2298
C15244,C11968
C15244,C22931
C9096,C92
C15244,C3031
C15244,C960
C5787,C3610
C14296,C754
C15244,C22337
C10330,C3443
C15244,C7523
C15244,C10953
C15244,C14443
C20791,C754
C15244,C1211
C10964,C2721
C9248,C754
C25023,C22591
C15244,C9148
C589,C754
C1140,C754
C9555,C754
C657,C754
C15244,C6501
C4600,C754
C17693,C143
C15244,C14003
C8213,C754
C15244,C9733
C647,C3468
C15244,C22933
C11242,C1628
C4167,C92
C10161,C754
C15244,C13877
C15244,C9692
C15244,C151
C15244,C8143
C15244,C14152
C24626,C92
C15244,C11188
C15244,C13236
C20505,C754
C15244,C9349
C14764,C92
C1164,C1759
C15244,C18613
C1390,C1173
C15244,C5053
C15244,C12981
C15244,C1644
C15244,C18632
C15244,C2955
C15244,C1909
C833,C504
C11738,C754
C15244,C14796
C15244,C10666
C15244,C9445
C15244,C682
C15244,C6344
C4313,C19156
C15244,C19707
C1436,C18872
C14097,C754
C15244,C341
C15244,C4476
C865,C8433
C15244,C303
C18196,C2159
C15244,C141
C15244,C3760
C17946,C423
C24736,C7298
C15244,C14467
C15244,C10878
C15244,C9643
C18743,C754
C15244,C14514
C6005,C92
C15244,C1394
C15244,C7154
C2347,C549
C15244,C1361
C15244,C9260
C15244,C1146
C15244,C7760
C15244,C8139
C15244,C18101
C15244,C8082
C15244,C3720
C12788,C754
C1084,C754
C9829,C754
C15244,C8577
C15244,C1109
C8804,C754
C15244,C20037
C15244,C15701
C15244,C4216
C2189,C19597
C5808,C18379
C15244,C3343
C15244,C1289
C15244,C1438
C15244,C2593
C15244,C998
C15244,C2077
C15244,C1729
C549,C1003
C16963,C754
C15244,C3827
C15244,C15248
C17693,C2013
C15244,C6287
C1157,C754
C15244,C869
C4249,C754
C22467,C1438
C15244,C1462
C5934,C92
C15244,C16930
C15244,C10972
C13187,C2058
C16316,C754
C17024,C754
C11418,C754
C17693,C19288
C1097,C3468
C19162,C754
C15244,C2772
C12224,C20080
C21407,C754
C21119,C1065
C15244,C6251
C21714,C754
C15244,C15487
C15244,C14362
C23665,C12663
C17693,C16625
C15244,C11585
C15244,C1325
C15244,C2700
C23169,C545
C16612,C754
C8177,C625
C17693,C2609
C1313,C4872
C21065,C754
C15244,C13382
C15244,C15857
C15244,C17111
C15244,C989
C15244,C1575
C20503,C754
C10632,C366
C15244,C6885
C17698,C5012
C2993,C754
C15244,C23169
C1443,C754
C23276,C754
C22847,C14421
C17693,C1046
C15244,C1067
C15244,C721
C15244,C3761
C1741,C754
C15244,C13696
C15244,C1137
C7564,C754
C8526,C21138
C15244,C2056
C15244,C3086
C15244,C2084
C15244,C6779
C13874,C549
C1411,C754
C15244,C6433
C18420,C528
C15244,C11
C15244,C1284
C4555,C1003
C1432,C2651
C15288,C754
C15244,C13576
C15244,C11679
C13197,C754
C15244,C2303
C15244,C16654
C9635,C754
C15244,C1399
C18139,C2058
C754,C1003
C7014,C1681
C15244,C11870
C17693,C17806
C15244,C863
C15244,C14334
C15244,C705
C15244,C8661
C15244,C15875
C15244,C7277
C15244,C665
C17693,C7117
C15244,C21686
C8044,C1697
C7991,C14431
C1059,C754
C15244,C21493
C15244,C18953
C15244,C17148
C10684,C754
C11954,C754
C15244,C3728
C15244,C1496
C15244,C18821
C15244,C19436
C15244,C112
C12403,C754
C17924,C754
C10116,C754
C15244,C456
C15244,C17043
C17581,C754
C560,C754
C15244,C9845
C15244,C18020
C2150,C754
C7050,C46
C12892,C754
C17693,C1978
C15244,C1713
C15244,C1152
C15244,C8060
C15244,C12195
C15244,C20919
C2804,C2058
C15244,C952
C15244,C8406
C15244,C2945
C9806,C754
C15244,C22865
C2470,C754
C15244,C14858
C15244,C3572
C15244,C11388
C15244,C11198
C15244,C10561
C19294,C3640
C17969,C754
C15244,C1247
C15244,C1153
C20561,C754
C15244,C11535
C15244,C8402
C3318,C8509
C15244,C1131
C15244,C11578
C15244,C17117
C22410,C754
C23089,C754
C15244,C10403
C8763,C754
C2029,C754
C15244,C9469
C15244,C8736
C3468,C1056
C714,C754
C16009,C754
C15244,C18988
C15244,C8228
C15244,C1730
C15244,C12562
C15244,C9475
C15244,C8446
C19375,C528
C15244,C2480
C10829,C92
C15244,C12242
C15244,C14030
C15244,C2369
C15244,C19585
C7284,C754
C20987,C1624
C15244,C8782
C1723,C2137
C15244,C6338
C15244,C2586
C17693,C5746
C17605,C1003
C15244,C2954
C9855,C754
C21798,C625
C15244,C17781
C15244,C6409
C1173,C3468
C15244,C12537
C15244,C1392
C15244,C11539
C11557,C754
C1470,C754
C15244,C15993
C15244,C257
C15244,C19481
C17849,C754
C2727,C545
C15244,C11125
C15244,C7798
C15244,C3664
C15244,C6186
C11688,C754
C15244,C12051
C16030,C754
C15244,C1976
C18497,C92
C21334,C754
C15244,C7024
C15244,C14731
C15244,C3037
C21785,C346
C15244,C10946
C15244,C19426
C15244,C17626
C15244,C14163
C15244,C400
C15244,C9015
C24816,C586
C4580,C754
C15244,C10022
C15244,C8141
C15244,C6053
C15244,C5305
C758,C754
C15244,C1081
C15244,C15987
C15244,C21464
C15244,C17254
C7707,C423
C15244,C11219
C15906,C754
C4313,C21614
C6253,C754
C21717,C5183
C1608,C2681
C15244,C9095
C15262,C754
C15244,C1495
C17098,C754
C15244,C13546
C15244,C22513
C15244,C2150
C15244,C1871
C1106,C754
C15244,C8992
C15244,C102
C13542,C1124
C15244,C13701
C15244,C62
C18222,C528
C20856,C13684
C15244,C2166
C480,C3468
C23605,C754
C11794,C10
C419,C754
C15244,C1512
C15244,C10831
C15244,C19156
C15244,C12118
C15244,C9046
C15244,C7689
C17377,C528
C15244,C6453
C15244,C18318
C15244,C7030
C15244,C14779
C15244,C18306
C16677,C2106
C17693,C1760
C22598,C586
C15244,C11305
C2720,C754
C15244,C18992
C15244,C11944
C15244,C7109
C15244,C106
C14199,C754
C8270,C754
C273,C1173
C19995,C586
C19356,C46
C23735,C754
C15418,C754
C18196,C3796
C15244,C306
C15244,C399
C15244,C12376
C15244,C12178
C15244,C16596
C546,C754
C15244,C18155
C5862,C2106
C15244,C10410
C22402,C754
C15244,C9631
C1385,C2058
C4407,C6953
C15244,C19302
C14447,C754
C15244,C8651
C9537,C754
C12373,C754
C15244,C828
C17645,C1823
C13181,C92
C15244,C11378
C15244,C1475
C18420,C400
C15244,C9272
C4239,C754
C19080,C2058
C15244,C1505
C15244,C1486
C17693,C849
C15244,C9545
C1179,C11940
C15244,C3601
C15244,C7192
C15244,C14977
C23556,C754
C20135,C529
C22643,C17978
C15244,C19071
C15244,C10886
C15244,C1568
C11107,C15659
C15244,C8350
C15244,C12628
C15244,C12693
C27192,C240
C15244,C78
C16915,C449
C12859,C754
C15244,C8301
C9266,C18998
C15244,C2159
C17693,C46
C3597,C754
C15244,C63
C15244,C7758
C15244,C1560
C15244,C2008
C17693,C824
C17553,C529
C6351,C754
C15244,C19787
C17693,C3058
C952,C754
C15244,C16420
C11864,C754
C20496,C754
C1097,C504
C9091,C1730
C15244,C1627
C15244,C5919
C18416,C754
C21612,C754
C15244,C9101
C15244,C10684
C15244,C1304
C15244,C10269
C15244,C1368
C24306,C46
C15244,C675
C11147,C754
C15244,C7404
C15244,C8009
C15244,C1987
C14996,C1065
C15244,C16480
C15244,C6242
C15244,C7952
C494,C1759
C15244,C1297
C18720,C1884
C15244,C6667
C15244,C12298
C15244,C242
C17693,C3888
C15244,C7946
C23953,C754
C15244,C677
C15244,C16524
C22031,C612
C1716,C754
C15244,C12657
C15244,C11844
C15244,C1319
C15244,C150
C11992,C754
C15244,C11253
C1015,C754
C21926,C3249
C23757,C754
C17693,C1901
C15244,C16758
C18551,C754
C15244,C502
C15244,C1750
C15244,C15640
C15244,C21756
