src,dst,label,one_class_svm_score,svc_score,isolation_forest_score
C129,C1640,0,-61.83888882638553,1.0000000994736041e-07,0.46462715348895595
C7764,C529,0,7.907507629791326,1.0000000994736041e-07,0.6211676472912729
C2964,C625,0,-114.93708511029422,1.0000000994736041e-07,0.4433630900590304
C20369,C625,0,-119.91698873399605,1.0000000994736041e-07,0.4620187358652785
C7583,C706,0,-118.91366934645202,1.0000000994736041e-07,0.4873919751090009
C17135,C19793,0,-171.6358416208884,1.787670653449369e-05,0.6245846242373883
C21970,C3953,0,-37.29067575776935,1.0000000994736041e-07,0.4402194940467015
C17610,C1640,0,-64.89014995965454,1.0000000994736041e-07,0.470016672640164
C5802,C8151,0,-3.7720944134298406,0.0010379546492119897,0.6204379687666646
C12693,C1877,0,-140.42584353150733,1.0000000994736041e-07,0.4618866612815821
C20336,C1065,0,15.527954885156305,1.0000000994736041e-07,0.6370683195974381
C1429,TGT,0,-71.12422019041242,1.0000000994736041e-07,0.4423244375811492
C13160,C2106,0,-101.25707705565492,1.0000000994736041e-07,0.46260138549359875
C4308,C586,0,-74.72828199659648,4.849832877415864e-06,0.47720988847049284
C8506,C529,0,-95.47625848576035,0.0029947311650700154,0.48391842114181705
C12055,TGT,0,-38.90061576978064,1.0000000994736041e-07,0.44988182689578277
C4608,C231,0,-125.32421611703899,1.0000000994736041e-07,0.5012019252920612
C19063,C625,0,-127.59393779733387,0.001728400027156113,0.4529658960683189
C6867,C2327,0,-116.42089033648585,1.0000000994736041e-07,0.4376395829953012
C9753,C3398,0,-137.37902171092378,1.0000000994736041e-07,0.46210571024400404
C19208,C528,0,-102.50784719403214,0.011386232258080083,0.47941683442868827
C20900,C585,0,-18.79751123722258,1.0000000994736041e-07,0.44478331436047996
C12659,C457,0,-132.07359471700943,1.0000000994736041e-07,0.5984025432247202
C1798,C1728,0,0.30224561872864797,1.0000000994736041e-07,0.5200178216807216
C6058,C2553,0,-136.5207455446905,1.0000000994736041e-07,0.46132236795979586
C1521,C6393,0,-41.68242764705724,1.0000000994736041e-07,0.5517466012136827
C2359,C612,0,-47.337151885482626,1.0000000994736041e-07,0.5214756968048694
C1521,C181,0,-42.99046165852701,1.0000000994736041e-07,0.5012316342257479
C12546,C457,0,-21.088852327284485,1.0000000994736041e-07,0.6063996967192513
C23900,TGT,0,-141.45490680420994,1.0000000994736041e-07,0.4577817551645041
C5517,C529,0,-32.66723346646722,1.0000000994736041e-07,0.6165746345280606
C14742,C2327,0,-99.67020497959106,1.0000000994736041e-07,0.47835531248525326
C18328,C529,0,-27.034448003540547,0.004627242363625816,0.5276728089079277
C19673,C467,0,-56.213733664641495,1.0000000994736041e-07,0.48881870125280186
C2671,C586,0,-51.615078247034944,1.0000000994736041e-07,0.511118080614822
C7560,C231,0,-75.38407668991636,5.381193606097976e-05,0.4480699977887183
C1521,C2530,0,-42.99046165852701,1.0000000994736041e-07,0.5012316342257479
C2128,C14206,0,-154.3494619728665,4.0787828720446085e-06,0.475093017700704
C357,C612,0,-17.935214152532126,1.0000000994736041e-07,0.5335310043803527
C14222,C625,0,-29.929862723290853,1.0000000994736041e-07,0.6323602810429678
C10285,C625,0,-50.16247879875914,1.0000000994736041e-07,0.5064709914514662
C24482,C529,0,-120.93425241747059,1.0000000994736041e-07,0.4557577199173976
C5653,TGT,0,-45.7152423246896,1.0000000994736041e-07,0.5282471129400405
C19402,C383,0,-157.35532824153552,1.0000000994736041e-07,0.4906031508432031
C10003,C5769,0,-49.22857662656202,1.0000000994736041e-07,0.45998835048251957
C24582,C586,0,-32.71233586113226,1.0000000994736041e-07,0.5810922886278466
C995,C467,0,-95.293257164034,1.0000000994736041e-07,0.4790139758898524
C586,C3173,0,-135.83048962576413,1.0000000994736041e-07,0.5108478928686597
C16373,C467,0,-113.22929413021711,1.0000000994736041e-07,0.4317466443135999
C12500,C612,0,-12.856094559532266,1.0000000994736041e-07,0.4469294360539339
C8388,C743,0,-144.074842186355,0.0018163433233612622,0.44733890839680707
C12242,C625,0,-150.17381809162475,0.0018414649574474051,0.45036336695192936
C1138,C457,0,-55.74219786055369,1.0000000994736041e-07,0.5041162367520772
C20625,C2553,0,-86.34972976607332,1.0000000994736041e-07,0.4688770099902889
C16243,C2553,0,-139.87918134291272,1.0000000994736041e-07,0.46098144369601024
C7462,C586,0,-99.8822809532744,1.0000000994736041e-07,0.4605744985851672
C6261,C231,0,-98.61715138325553,1.0000000994736041e-07,0.4898011802991804
C754,C15744,0,-103.35842885481838,1.0000000994736041e-07,0.5159408712215016
C16693,C612,0,-54.38487604570241,1.0000000994736041e-07,0.561322934057233
C9283,C2106,0,-59.59829070423484,1.0000000994736041e-07,0.4336576425691354
C10978,C467,0,-113.13085780336019,0.015522401854375228,0.4652939401824342
C2288,C706,0,-158.43482378753356,1.0000000994736041e-07,0.4955277667722545
C2805,C612,0,-25.31274267155777,1.0000000994736041e-07,0.5237813982161355
C15230,C231,0,-90.57786388558475,1.0000000994736041e-07,0.48134209672760636
C1511,TGT,0,-73.83859942296954,1.0000000994736041e-07,0.44329396101547613
C23646,C2106,0,-62.59650985355847,1.0000000994736041e-07,0.4618587329396804
C20044,C625,0,-108.27265703121293,1.0000000994736041e-07,0.4466942815522243
C23143,C2173,0,-94.98287844967786,1.0000000994736041e-07,0.5430325482376064
C15477,C2327,0,-26.048257502398883,1.0000000994736041e-07,0.4554664820503237
C22823,C612,0,-107.80721214691607,8.313649513645951e-05,0.44353154824366353
C16345,C625,0,-84.47775667382462,0.0014299360512297892,0.4752919003284282
C12668,C3058,0,-79.40183246972015,1.0000000994736041e-07,0.552434213337976
C4215,C10,0,-69.86855629333627,1.0000000994736041e-07,0.6208906566241568
C19852,C528,0,-120.364679514013,0.013343963634390997,0.4763991755087195
C22741,C2106,0,-8.10701333543716,1.0000000994736041e-07,0.4403172252680413
C17867,C231,0,-90.57786388558475,1.0000000994736041e-07,0.48134209672760636
C3824,C467,0,-46.57728674426198,1.0000000994736041e-07,0.4387460788927987
C11143,C586,0,-87.64501587991708,1.0000000994736041e-07,0.47051659383835864
C20677,TGT,0,-50.99242657004379,1.0000000994736041e-07,0.5005687142885888
C20811,C2525,0,-138.281929697828,1.0000000994736041e-07,0.507885459327484
C740,C1065,0,-52.33366470281726,1.0000000994736041e-07,0.49362964684271776
C11938,C528,0,-115.61062715223147,1.0000000994736041e-07,0.4398043533698388
C958,C467,0,-115.4734997658752,1.0000000994736041e-07,0.43832070175660554
C16896,C612,0,-68.6096508509504,1.0000000994736041e-07,0.4968395193462797
C15570,TGT,0,-44.2925265705519,1.0000000994736041e-07,0.45536285300846535
C15565,C2389,0,305.4008373359741,1.0000000994736041e-07,0.7043555358265416
C1521,C6497,0,-40.04098437752941,1.0000000994736041e-07,0.520371767394268
C853,C10,0,-43.7439557446869,1.0000000994736041e-07,0.45099895565084885
C7850,C10,0,-91.61257497485462,1.0000000994736041e-07,0.4377882953744591
C19630,C754,0,49.41182261499148,1.0000000994736041e-07,0.64278966005908
C14074,C743,0,-87.2220523139872,0.00031770951458771283,0.4423075661057643
C17755,TGT,0,-51.29473754115543,1.0000000994736041e-07,0.4466553567236447
C7258,C528,0,-116.09916867824609,1.0000000994736041e-07,0.4506522306464942
C21061,C457,0,-92.88154718718306,1.0000000994736041e-07,0.4626753180990408
C13515,C529,0,-35.4885521499732,1.0000000994736041e-07,0.5240275725285697
C9853,C1877,0,-131.87931447111123,1.0000000994736041e-07,0.4725807295011376
C21516,TGT,0,-69.99761039699479,1.0000000994736041e-07,0.5155092316816774
C16522,C423,0,-51.93738997739183,1.0000000994736041e-07,0.4550651968453443
C660,C586,0,-146.19183812745837,0.001825741577274162,0.4447082643848928
C18906,C529,0,-147.42966655032615,0.0017386201625386574,0.4337654632367828
C3137,TGT,0,-92.62390128755897,1.0000000994736041e-07,0.4735528795771452
C2162,C8601,0,-116.8536336341217,1.0000000994736041e-07,0.5178048605707352
C1521,C2090,0,-43.134564672576516,1.0000000994736041e-07,0.5032235084148843
C11412,C586,0,-47.06108303415817,5.143231864356744e-06,0.5015517157306884
C12731,TGT,0,-102.67661739110667,1.0000000994736041e-07,0.4531353725738221
C575,C586,0,-105.10694357288321,1.0000000994736041e-07,0.4621096908015849
C20252,C457,0,-77.81494675474005,1.0000000994736041e-07,0.47256391757246646
C18144,C743,0,-9.416606734981315,1.0000000994736041e-07,0.4455347906256213
C15244,C585,0,-0.000310017505853466,0.004063993849412008,0.5723987751902464
C23062,C467,0,-73.68996585753393,1.0000000994736041e-07,0.49293416210243324
C15575,C2162,0,-45.323600473673196,4.4377147865439513e-07,0.45175072366465957
C2196,C586,0,-59.486189291966184,1.0000000994736041e-07,0.4837172455868111
C13948,C457,0,4.118543522472919,1.0000000994736041e-07,0.6424446094478664
C9698,C2553,0,-55.656683891346574,1.0000000994736041e-07,0.4609519722967311
C20403,C625,0,34.13652438001304,1.0000000994736041e-07,0.64593139121799
C96,C231,0,-89.49447954160041,1.0000000994736041e-07,0.48075280616373445
C9727,C457,0,-52.0377171088046,2.738349542996489e-06,0.528162166737421
C24816,C529,0,376.97255365181695,1.0000000994736041e-07,0.7110308546103266
C18491,C528,0,-30.46825956004409,1.018850300355076e-05,0.5224830310241289
C12024,C449,0,-62.22268660198415,1.0000000994736041e-07,0.4415800109567562
C22273,C625,0,-122.32748642052434,1.0000000994736041e-07,0.4547880919178838
C437,C1065,0,-47.34636798180418,1.0000000994736041e-07,0.5087430833536474
C11013,C2327,0,-169.69270853677745,0.010344020081518369,0.4620927963266993
C15600,C586,0,-120.91185047406339,1.0000000994736041e-07,0.45593796234298284
C12651,C1065,0,-90.61447856620339,1.0000000994736041e-07,0.5245925705697017
C23953,C2106,0,-65.12437425197345,1.0000000994736041e-07,0.45051165250766156
C13663,C3398,0,-104.36944154274397,9.48315021638109e-06,0.4440812671386907
C17065,C2106,0,-1.399162437764062,1.0000000994736041e-07,0.640977365845752
C5362,C586,0,-120.84047202809302,1.0000000994736041e-07,0.44862590457590523
C10566,C1640,0,-7.929035958557051,1.0000000994736041e-07,0.4469849426618083
C16867,C529,0,-12.966542798777255,0.0038102781924658283,0.5414574747078006
C6458,C231,0,-27.646212725609985,1.0000000994736041e-07,0.44686186761618313
C18890,C2327,0,-107.18284173204461,8.056927441300818e-06,0.43749114606398204
C15244,C11149,0,-0.000310017505853466,0.004063993849412008,0.5723987751902464
C8464,C2553,0,-112.16199489788391,1.0000000994736041e-07,0.4691929267972239
C21432,C2173,0,-100.53221857444464,1.0000000994736041e-07,0.5084723762926653
C6141,C467,0,158.73842428295188,1.0000000994736041e-07,0.6277030153361742
C12929,C492,0,-11.977546793237025,1.0000000994736041e-07,0.44823878305802844
C16612,C2106,0,-49.379371293912754,1.0000000994736041e-07,0.4486667156142697
C8990,C1640,0,-32.51091684233188,1.0000000994736041e-07,0.43888452812304324
C22805,C2327,0,-47.90569930722472,1.0000000994736041e-07,0.5417712492825425
C15244,C21045,0,-0.000310017505853466,0.004063993849412008,0.5723987751902464
C17448,C17378,0,2.2914859376926415,1.0000000994736041e-07,0.584655255747509
C13303,C528,0,-118.42753065267834,1.0000000994736041e-07,0.6107217558301643
C1183,U20,0,-103.59590943110106,0.0006261673495979535,0.49264152033663083
C3698,C457,0,9.330672653964712,1.0000000994736041e-07,0.6345510567632541
C12236,C324,0,-129.26252433583204,1.0000000994736041e-07,0.5083665590433898
C5515,C585,0,-155.05153434161753,1.764408430546747e-05,0.46451931302094146
C5493,C10,0,-11.510165370465074,1.0000000994736041e-07,0.4434815676206484
C16088,C16090,0,-28.714521745667753,1.0000000994736041e-07,0.45144793436481856
C895,C585,0,-123.40543209279122,6.005704938514949e-06,0.4353225499859987
C9211,C1065,0,-28.267629667017218,1.0000000994736041e-07,0.453515675493617
C23015,C586,0,184.25335138869173,1.0000000994736041e-07,0.6375475166684553
C24475,C585,0,-88.6930403088968,1.0000000994736041e-07,0.5330019630699372
C9883,C2106,0,148.77385478179713,1.0000000994736041e-07,0.6256657355030368
C11731,C528,0,-66.22667375144829,1.0000000994736041e-07,0.4563830553339173
C20797,C467,0,-14.595298104891071,1.0000000994736041e-07,0.44337308517699975
C1900,C625,0,17.859537555124234,1.0000000994736041e-07,0.6087733246240957
C22854,C529,0,-111.13738936152959,1.0000000994736041e-07,0.4385606104032273
C1798,C19699,0,-2.989007034078668,1.0000000994736041e-07,0.5134298841730925
C9366,C528,0,-104.95020996928201,1.0000000994736041e-07,0.43552044461745154
C14407,C612,0,-14.301811398416476,1.0000000994736041e-07,0.6258801586999793
C20746,C2173,0,-0.000530411348108828,1.0000000994736041e-07,0.5873456830892353
C5402,C5733,0,-154.83338911773103,1.0000000994736041e-07,0.49688083433438157
C9727,C17927,0,55.77368132992615,1.0000000994736041e-07,0.5896967448092623
C13185,C467,0,-79.13115290610267,1.0000000994736041e-07,0.5978447244573191
C15525,C15524,0,-48.24725244471006,1.0000000994736041e-07,0.5039168974859772
C13448,C467,0,-150.85177479125286,0.00685052311505517,0.45289703315039975
C18637,C1877,0,-132.0547226170604,1.0000000994736041e-07,0.46254853252429146
C1221,C457,0,-86.02351098622808,1.0000000994736041e-07,0.4312521504734207
C16583,C706,0,-49.054788480670595,1.0000000994736041e-07,0.4984496516275424
C7904,C586,0,-98.35354233699536,1.0000000994736041e-07,0.6081259233059199
C1798,C4013,0,-1.3837078376218415,1.0000000994736041e-07,0.5129032145861656
C20958,C1640,0,-81.2853321511659,1.0000000994736041e-07,0.47025780770170394
C20775,C612,0,-102.32529796096696,0.0007329392173598105,0.4443210340783527
C1798,C8238,0,-4.771892936536005,1.0000000994736041e-07,0.5270133788982356
C20446,C528,0,-68.6096508509504,1.0000000994736041e-07,0.4968395193462797
C2529,C1640,0,-60.76120004024392,1.0000000994736041e-07,0.48734174161827504
C18009,C231,0,-98.50224807350037,1.0000000994736041e-07,0.4818780344617667
C23314,C585,0,-76.10397253638894,1.0000000994736041e-07,0.5630127743709522
C1521,C12168,0,-43.6167856521306,1.0000000994736041e-07,0.5135532171733483
C15922,C586,0,-160.54455984934884,0.00037873286406339354,0.4724701156640189
C13041,C1640,0,-149.79952957921023,1.5637637420086678e-06,0.46930409576295373
C1521,C262,0,-23.10025427054461,1.0000000994736041e-07,0.5462343493518376
C13746,C467,0,-154.72911420118612,0.0018368151131522143,0.4380082557643344
C12798,C457,0,-119.36928525042799,0.0011933396277374498,0.4418229346952405
C18979,C2327,0,-13.38289266959282,1.0000000994736041e-07,0.44376733882692215
C23174,C612,0,-2.5658252336436362,1.0000000994736041e-07,0.43970950002559206
C16345,C706,0,-76.31920886776584,3.013509624845317e-06,0.4511165669849527
C13209,C529,0,-107.777088929088,1.0000000994736041e-07,0.6011110160024481
C492,C4515,0,-145.0531136537993,1.0000000994736041e-07,0.49502366959002475
C18180,C457,0,-75.62470091519776,1.0000000994736041e-07,0.4676058112697439
C13981,C743,0,-147.51885254755575,1.0000000994736041e-07,0.4836888762751861
C1798,C11049,0,-1.3837078376218415,1.0000000994736041e-07,0.5129032145861656
C22490,C754,0,-18.131973568407375,0.004865583062291928,0.6058027204204101
C2057,C10817,0,-122.37907032289013,1.0000000994736041e-07,0.5105199095641733
C10990,C457,0,-110.63170381251894,1.0000000994736041e-07,0.44056065962406443
C7460,C1691,0,-149.92650875120557,1.0142659860844674e-06,0.4750177800795146
C18988,C2327,0,-75.85958978245844,1.0000000994736041e-07,0.4400688747620784
C18074,C2173,0,-118.51631252857806,1.0000000994736041e-07,0.5016958488072996
C7523,C1877,0,18.679768506956634,1.0000000994736041e-07,0.5863416903142211
C1698,C2173,0,-6.078414305261731,1.0000000994736041e-07,0.5870474364029403
C8958,C612,0,-31.707801191742874,1.0000000994736041e-07,0.5105193216006181
C14508,C528,0,-143.35518842639635,0.0016791466894976114,0.4362124629022524
C1521,C21884,0,-29.842438367244085,1.0000000994736041e-07,0.5681324637856086
C3454,C1527,0,141.54272393008523,1.0000000994736041e-07,0.6567267154492406
C251,C457,0,-66.9604467334866,1.0000000994736041e-07,0.43663301579935526
C3112,C467,0,-78.47992723592256,1.0000000994736041e-07,0.6033492054936929
C188,C625,0,-109.95667309431883,1.0000000994736041e-07,0.4744646520080196
C2667,C625,0,-74.92721554846275,1.0000000994736041e-07,0.4903858042270909
C15244,C7381,0,-0.000310017505853466,0.004063993849412008,0.5723987751902464
C18147,C5571,0,-74.49660568910735,7.959806955961748e-06,0.447970306328358
C24344,C231,0,217.86795072075574,1.0000000994736041e-07,0.6467488303308002
C15244,C9404,0,-0.000310017505853466,0.004063993849412008,0.5723987751902464
C24476,C3173,0,-68.62381140608409,1.0000000994736041e-07,0.4430200092674629
C11686,C231,0,-106.93739670244895,1.0000000994736041e-07,0.5069297090387577
C21356,C706,0,-11.384009929595777,1.0000000994736041e-07,0.4438932354464856
C1521,C6879,0,-43.82410424131331,1.0000000994736041e-07,0.5251965532284262
C7105,C706,0,-137.24139864117933,1.0000000994736041e-07,0.489935912635787
C15848,C12304,0,-74.03685299184326,1.0000000994736041e-07,0.4701831161776899
C23479,C2173,0,-122.25457288452662,1.0000000994736041e-07,0.527919675623263
C8155,C586,0,-68.94419177563123,1.0000000994736041e-07,0.47390912640444366
C26,C528,0,-60.15379622328669,1.0000000994736041e-07,0.48866113858539756
C1521,C19335,0,-38.961239816953594,1.0000000994736041e-07,0.5257401275837553
C20456,C529,0,-97.7959635665095,1.0000000994736041e-07,0.6046148681714735
C11044,C2106,0,24.119371187305205,1.0000000994736041e-07,0.650965295310801
C16318,C529,0,-54.137469202906914,1.0000000994736041e-07,0.49032103432420104
C11686,C1640,0,-26.83350086426867,1.0000000994736041e-07,0.44868584285250246
C21081,TGT,0,-75.22518832077049,5.013003018461855e-06,0.4442033859991817
C1462,C16512,0,-141.95044757062692,1.0000000994736041e-07,0.5124709701006885
C12189,C706,0,-138.44428702754794,1.0000000994736041e-07,0.46104394795540504
C1521,C6213,0,-42.61976557963908,1.0000000994736041e-07,0.49777595065974506
C4991,C457,0,-28.808634292458237,1.0000000994736041e-07,0.5236695677797781
C16138,C743,0,-94.53463912582902,1.0000000994736041e-07,0.5566427690629911
C11047,C612,0,-3.8750096315675364,1.0000000994736041e-07,0.6104523062843007
C19760,TGT,0,-78.1666844886231,1.0000000994736041e-07,0.43977946630677694
C1556,TGT,0,-71.3943806877246,1.0000000994736041e-07,0.4866112067823845
C23572,C585,0,-104.40828747806881,1.0000000994736041e-07,0.5074358221164803
C14816,C754,0,-37.8554168062019,1.0000000994736041e-07,0.6238719959402848
C12704,C706,0,-95.49791444977336,1.0000000994736041e-07,0.42749784896893595
C13566,C706,0,-125.32421611703899,1.0000000994736041e-07,0.5012019252920612
C4200,C528,0,-164.78164867160717,0.01842187643047439,0.4522449160854274
C9864,C423,0,-145.3419710034575,1.0000000994736041e-07,0.5107831331360044
C17273,C625,0,-15.567041905881979,1.0000000994736041e-07,0.5273756559281106
C1849,C2327,0,-152.95637299272335,0.0013597267291103013,0.4628132491060772
C9112,C467,0,-120.39030658703427,1.0000000994736041e-07,0.4514526767209868
C21919,C625,0,-117.64027542258418,1.9615507797221726e-05,0.5005119777002689
C13968,C706,0,-119.50216811527139,1.0000000994736041e-07,0.511374029114606
C11142,C586,0,-121.21389037883273,1.0000000994736041e-07,0.4487338957316517
C14242,C585,0,-80.39903154192984,1.0000000994736041e-07,0.4669792350730245
C14564,C1640,0,-77.15733527770499,8.854329613317699e-05,0.4434883112370128
C13294,C1640,0,-66.95761430959101,1.0000000994736041e-07,0.4432753592570768
C11851,C467,0,-120.97725903457217,1.0000000994736041e-07,0.46213322124029
C10309,C612,0,-67.80027964603823,0.0013025516015333389,0.484075653130925
C8086,C612,0,-133.3937267973131,0.01460549625116273,0.4693489721624816
C15244,C592,0,-0.000310017505853466,0.004063993849412008,0.5723987751902464
C1521,C16806,0,-43.48559296759936,1.0000000994736041e-07,0.5331300222033506
C729,C529,0,-112.06475951458833,0.0016291682021676,0.4563876235951831
C6458,C586,0,-47.48848079041318,1.0000000994736041e-07,0.44815642097066954
C1064,C625,0,-84.4537979275633,1.0000000994736041e-07,0.48700750239685753
C22262,C612,0,-46.21575640053811,1.0000000994736041e-07,0.4616333897762663
C15244,C15875,0,-0.000310017505853466,0.004063993849412008,0.5723987751902464
C20813,C2173,0,-86.87349726653156,1.0000000994736041e-07,0.5282736458805734
C18261,C529,0,98.1636391627867,1.0000000994736041e-07,0.6129738009839709
C1075,C5716,0,-66.50131560897512,1.0000000994736041e-07,0.46560140180290477
C14977,C231,0,-66.50131560897512,1.0000000994736041e-07,0.46560140180290477
C11621,C625,0,-114.60232019281602,1.0000000994736041e-07,0.4316025222116671
C17231,C529,0,-161.02334598445236,0.014804348013694874,0.46788138587678607
C12697,C585,0,-113.51695303040242,1.0000000994736041e-07,0.48466946975626746
C19151,C586,0,-23.630090167836897,0.0009697875537169336,0.522359461831566
C18337,C10,0,-0.2806520836386426,1.0000000994736041e-07,0.4377640182495056
C22540,C457,0,-37.7962748698485,1.0000000994736041e-07,0.45113753377279375
C12498,C585,0,-9.234966393227523,1.0000000994736041e-07,0.44605825510567854
C14005,C706,0,-125.32421611703899,1.0000000994736041e-07,0.5012019252920612
C10919,C612,0,-65.4754907865181,1.0000000994736041e-07,0.5012924993478187
C15244,C16841,0,-0.000310017505853466,0.004063993849412008,0.5723987751902464
C179,C586,0,-111.05226366232,1.0000000994736041e-07,0.4629851232311178
C12154,C467,0,-50.47265445176845,1.0000000994736041e-07,0.4950846897144148
C1573,C612,0,-5.329937978429371,1.0000000994736041e-07,0.5340275777786178
C11870,C5818,0,-170.32240034697975,0.00021048191422655063,0.6267011292615629
C829,C625,0,-107.09652463415205,1.0000000994736041e-07,0.45629829979296505
C23997,C457,0,0.0001541962396913732,1.0000000994736041e-07,0.5753243374055026
C18462,C743,0,-77.32182021983385,1.0000000994736041e-07,0.46965040699002925
C16543,C586,0,-95.64895497096336,1.0000000994736041e-07,0.4600821640021166
C22609,TGT,0,-118.9003579178061,1.0000000994736041e-07,0.49181793105691385
C602,TGT,0,-128.56067634635792,5.413392098444024e-06,0.43774171944010454
C2191,C612,0,112.36803482130381,1.0000000994736041e-07,0.5912903220607577
C11472,C529,0,-69.34812723781351,0.0013144528920551596,0.4847991561237102
C12078,U7,0,-124.07858210663107,3.52125599769852e-07,0.4501501840293056
C1343,C2327,0,-118.12842384932924,1.0000000994736041e-07,0.44490803500574266
C20756,C1640,0,-100.02308159393283,1.0000000994736041e-07,0.5394637060215304
C2077,C528,0,-30.616642157941897,1.0000000994736041e-07,0.5117337102330434
C12111,C586,0,-158.87222270529924,0.0004268634193195746,0.4744864261751172
C2695,C457,0,-59.55865788234769,1.0000000994736041e-07,0.508515048828775
C20944,C1640,0,-51.93738997739183,1.0000000994736041e-07,0.4550651968453443
C20225,C529,0,-26.596324840090347,1.0000000994736041e-07,0.6438660007605889
C18736,C1139,0,31.99350402718096,1.0000000994736041e-07,0.6003757286984417
C23429,TGT,0,-105.8887514977896,1.0000000994736041e-07,0.5474603066807616
C10684,C1065,0,-87.37475347818008,1.0000000994736041e-07,0.4734179632678607
C9860,C586,0,-89.63012884060117,1.0000000994736041e-07,0.4687181735385687
C6477,C2106,0,-70.41412953927784,1.0000000994736041e-07,0.4982234696601145
C25038,C2519,0,-105.17569282007162,1.0000000994736041e-07,0.6235681529826005
