src,dst
C15244,C19871
C5802,C24734
C5808,C22990
C17716,C1747
C15244,C2844
C15244,C3602
C15244,C1067
C5787,C23502
C15244,C135
C15244,C15242
C15244,C565
C15244,C1263
C15244,C1493
C5787,C22519
C15244,C519
C15244,C3629
C5802,C303
C5787,C14997
C17693,C1720
C5808,C10197
C5808,C7995
C15244,C557
C15244,C8649
C15244,C9968
C15244,C7041
C15244,C4036
C15244,C2361
C15244,C14268
C15244,C1946
C15244,C3760
C15244,C1899
C15244,C17057
C15244,C15438
C15244,C129
C15244,C844
C23877,C12600
C15244,C401
C15244,C4392
C5808,C11200
C15244,C17192
C17693,C4431
C909,C24840
C5400,C1891
C15244,C14501
C15244,C1648
C1619,C2508
C754,C3580
C15244,C17220
C15244,C65
C15244,C7038
C15244,C14251
C15244,C7804
C15244,C3988
C5808,C6433
C15244,C13884
C3435,C1597
C15244,C4476
C5802,C24643
C15244,C4248
C15244,C1498
C15244,C15429
C15244,C959
C17693,C1028
C15244,C968
C15244,C16766
C5787,C20252
C15244,C1653
C15244,C1214
C15244,C10405
C17693,C3170
C5802,C24599
C15244,C632
C5802,C22119
C15244,C116
C15244,C987
C15244,C2706
C15244,C678
C15244,C2786
C15244,C3492
C15244,C839
C15244,C10368
C17693,C1482
C15244,C17538
C17693,C3147
C15244,C12925
C15244,C1406
C5802,C883
C15244,C14997
C15244,C22
C17693,C881
C15244,C20948
C15244,C922
C15244,C2164
C15244,C917
C15244,C3461
C15244,C21859
C5802,C11023
C15244,C2604
C5787,C14482
C15244,C68
C5787,C24555
C15244,C798
C4027,C5783
C17693,C4208
C15244,C691
C15244,C266
C5802,C3625
C15244,C2245
C15244,C12535
C15244,C507
C15244,C5360
C15244,C16762
C5787,C23848
C15244,C741
C15244,C2234
C15244,C1870
C5787,C12195
C2253,C3019
C15244,C21504
C15244,C14460
C15244,C6519
C15244,C1390
C15244,C658
C15244,C12436
C15244,C1339
C15244,C1388
C151,C1298
C15244,C2809
C5802,C13793
C15244,C18727
C5808,C24769
C15244,C1374
C15244,C7024
C15244,C1994
C15244,C8045
C15244,C16467
C15244,C15480
C15244,C3657
C15244,C622
C16414,C6977
C15244,C2090
C15244,C1238
C15244,C19776
C5802,C24901
C15244,C181
C15244,C10642
C5802,C24804
C15244,C1865
C15244,C14794
C15244,C2644
C15244,C15607
C15244,C22174
C15244,C2579
C15244,C546
C15244,C6429
C15244,C6477
C15244,C4120
C15244,C21778
C15244,C1395
C17693,C4851
C15244,C6423
C15244,C21106
C15244,C1314
C15244,C3522
C5802,C16799
C5787,C1287
C15244,C2064
C15244,C18219
C15244,C8373
C15244,C14685
C15244,C99
C15244,C1678
C15244,C11690
C15244,C10825
C15244,C1223
C15244,C4449
C15244,C1405
C17693,C2481
C15244,C15756
C15244,C1134
C15244,C17087
C15244,C20684
C17693,C1302
C15244,C7683
C15244,C1303
C15244,C2607
C3435,C2196
C15244,C5877
C15244,C1452
C15244,C3665
C15244,C14572
C15244,C1143
C15244,C7141
C15244,C8113
C15244,C1306
C5802,C20344
C15244,C918
C15244,C17300
C15244,C643
C15244,C1840
C15244,C1529
C21717,C5183
C15244,C20624
C15244,C1525
C15244,C10723
C5787,C24654
C15244,C975
C17693,C828
C15244,C16463
C15244,C9136
C15244,C397
C5787,C23172
C15244,C1893
C15244,C11975
C15244,C3761
C15244,C19754
C4267,C3017
C15244,C1647
C5787,C3580
C5787,C16854
C15244,C1334
C15244,C1589
C15244,C17556
C15244,C3130
C15244,C2792
C15244,C15296
C15244,C5333
C15244,C21499
C17693,C42
C15244,C9884
C5802,C11236
C15244,C16216
C17693,C3997
C15244,C438
C15244,C2283
C5808,C1536
C15244,C16028
C15244,C2746
C15244,C1891
C15244,C540
C15244,C19400
C15244,C2211
C15244,C17283
C15244,C1545
C15244,C806
C1823,C2463
C15244,C20756
C5802,C9363
C17693,C3938
C25023,C884
C15244,C2913
C15244,C20686
C19727,C3276
C15244,C3038
C15244,C769
C15244,C1742
C15244,C17610
C15244,C13589
C15244,C15149
C15244,C16594
C15244,C971
C15244,C607
C15244,C14210
C5787,C5167
C15244,C5183
C1541,C6489
C15244,C183
C17693,C15648
C5802,C19646
C15244,C2760
C754,C24597
C15244,C2151
C15244,C7055
C15244,C1380
C22764,C2606
C15244,C10745
C5808,C24521
C5787,C167
C15244,C22016
C15244,C14426
C15244,C7932
C15244,C1109
C15244,C1951
C15244,C5845
C5802,C10851
C17693,C3419
C17693,C3015
C15244,C2221
C15244,C2013
C15244,C1965
C5802,C22018
C15244,C3188
C17693,C302
C15244,C5031
C5808,C5933
C15244,C5748
C15244,C4245
C18920,C5183
C15244,C22649
C18745,C2356
C15244,C440
C15244,C11078
C5808,C23526
C15244,C19954
C15244,C3818
C15244,C2055
C15244,C3356
C15244,C1717
C15244,C8876
C15244,C1782
C15244,C18493
C15244,C12376
C15244,C7718
C15244,C18564
C15244,C1728
C15244,C19359
C15244,C2504
C15244,C11250
C15244,C17694
C17693,C5252
C15244,C3868
C15244,C9434
C15244,C22926
C15244,C20653
C15244,C1297
C15244,C1138
C5808,C3760
C15244,C1724
C15244,C5016
C15244,C12017
C17693,C1978
C5808,C23459
C15244,C4828
C15244,C833
C15244,C425
C15244,C1767
C15244,C2761
C15244,C23
C15244,C9593
C15244,C795
C15244,C13881
C15244,C21457
C5808,C15916
C17693,C9485
C5802,C30
C15244,C2198
C15244,C1414
C17693,C3755
C5802,C9428
C17693,C2508
C15244,C1413
C15244,C3264
C15244,C4219
C15244,C14326
C15244,C2813
C15244,C5323
C15244,C22077
C15244,C11851
C15244,C18412
C15244,C1328
C15244,C1704
C15244,C1391
C5787,C560
C15244,C213
C15244,C514
C3070,C15287
C5782,C24711
C5808,C22580
C15244,C3072
C15244,C17468
C17693,C4280
C15244,C2507
C15244,C8088
C15244,C14085
C15244,C14942
C15244,C15172
C17693,C1966
C17693,C2762
C15244,C287
C15244,C664
C15244,C3386
C19678,C23423
C15244,C4794
C15244,C1488
C15244,C34
C15244,C8721
C15244,C17170
C2480,C11042
C1015,C1281
C15244,C610
C15244,C12008
C15244,C905
C15244,C114
C15244,C3548
C5802,C22440
C15244,C3664
C15244,C1379
C15244,C176
C15244,C1436
C15244,C1656
C5808,C17538
C15244,C1928
C15244,C6060
C5787,C3482
C4818,C633
C15244,C20677
C5787,C16884
C15244,C1718
C15244,C5152
C5802,C2308
C5808,C5343
C15244,C3728
C15244,C785
C15244,C752
C15244,C16017
C5808,C17176
C15244,C3442
C17693,C2298
C15244,C7681
C15244,C17148
C15244,C5568
C15244,C179
C21713,C2606
C15244,C15308
C15244,C21568
C15244,C8808
C15244,C864
C15244,C5379
C15244,C18628
C15244,C21690
C15244,C7769
C17693,C2927
C16565,C12796
C15244,C1846
C15244,C2609
C17693,C78
C15244,C1126
C15244,C21728
C15244,C1757
C15244,C862
C15244,C6760
C15244,C1582
C5787,C24657
C5808,C15848
C15244,C1298
C15244,C11740
C15244,C12949
C15244,C22621
C5808,C21504
C15244,C901
C5787,C23982
C15244,C5944
C15244,C2603
C15244,C2729
C15244,C303
C17693,C633
C15244,C1128
C15244,C19450
C15244,C900
C5802,C18388
C15244,C437
C5787,C23270
C5808,C17710
C5782,C21753
C15244,C19624
C15244,C20600
C5787,C7109
C15244,C8135
C15244,C10295
C15244,C2081
C15244,C21813
C15244,C2766
C15244,C3226
C15244,C168
C15244,C387
C15244,C18318
C15244,C11966
C5787,C826
C15244,C15765
C17645,C5183
C5787,C24597
C15244,C16865
C15244,C18306
C15244,C1826
C17693,C3019
C15244,C23249
C15244,C1682
C15244,C249
C15244,C12187
C15244,C4683
C15244,C451
C21717,C5131
C15244,C224
C15244,C12964
C15244,C583
C15244,C15260
C21283,C3276
C15244,C3575
C15244,C18863
C5802,C22728
C5802,C14302
C15244,C1076
C15244,C5574
C3435,C3755
C17693,C17776
C15244,C3421
C543,C4403
C15244,C1309
C15244,C407
C15244,C18363
C15244,C210
C15244,C1579
C15244,C7495
C15244,C6604
C17693,C21664
C15244,C2864
C5808,C17052
C15244,C19612
C12083,C12151
C15244,C20123
C13704,C3276
C15244,C2447
C13719,C1493
C5808,C15654
C15244,C20605
C15244,C1073
C15244,C764
C10486,C2090
C15244,C9174
C15244,C14305
C5802,C24937
C15244,C2440
C17693,C430
C15244,C3057
C15244,C18955
C5802,C21033
C15244,C7154
C15244,C682
C15244,C21857
C15244,C4216
C15244,C16050
C15244,C5055
C15244,C3739
C5808,C13296
C15244,C1424
C15244,C1733
C15244,C784
C17693,C2743
C15244,C11262
C15244,C5131
C5808,C3130
C15244,C1944
C11280,C23249
C15244,C899
C5802,C13064
C15244,C19568
C5787,C24645
C15244,C80
C15244,C1972
C15244,C517
C15244,C71
C15244,C23212
C15244,C9947
C15244,C1451
C17693,C3017
C15244,C3475
C15244,C8488
C15244,C2796
C5787,C9400
C5808,C21897
C15244,C16933
C15244,C3402
C15244,C950
C15244,C2067
C15244,C17581
C6419,C23859
C15244,C10792
C15244,C20829
C17693,C3244
C15244,C2863
C5802,C24372
C15244,C21076
C17693,C155
C15244,C2622
C15244,C21767
C17693,C3305
C15244,C3625
C15244,C1882
C15244,C7301
C14249,C14254
C15244,C3052
C15244,C1692
C15244,C9443
C15244,C877
C15244,C16221
C17693,C3601
C5802,C20183
C15244,C4431
C5400,C1599
C15244,C892
C15244,C11981
C15244,C14147
C15244,C2352
C15244,C22176
C15244,C13793
C15244,C2667
C15244,C14072
C15244,C3720
C15244,C7016
C15244,C596
C15244,C1121
C25023,C20085
C15244,C33
C15244,C6872
C15244,C613
C15244,C3037
C15244,C9491
C15244,C10258
C15244,C1560
C5802,C17839
C15244,C16445
C15244,C10401
C15244,C1271
C15244,C3429
C15244,C13428
C15244,C14796
C15244,C20
C15244,C15577
C15244,C16021
C15244,C93
C15244,C14762
C18872,C1747
C15244,C11578
C15244,C4204
C14194,C1206
C15244,C1711
C15244,C2925
C15244,C6773
C15244,C3627
C15244,C15804
C15244,C8825
C15244,C4998
C17693,C52
C15244,C19446
C15244,C4370
C5787,C17560
C15244,C5557
C15244,C1625
C5787,C24882
C15244,C522
C17693,C2143
C15244,C22745
C5802,C24917
C17693,C2634
C15244,C1667
C15244,C7672
C15244,C13
C15244,C19885
C5802,C14973
C15244,C3147
C15244,C8219
C15244,C21205
C4313,C8380
C5787,C12143
C15244,C20762
C5808,C1272
C15244,C525
C15244,C1535
C15244,C1747
C15244,C2749
C15244,C16772
C15244,C11959
C5802,C23535
C15244,C17809
C15244,C10648
C15244,C15240
C15244,C10277
C5787,C17176
C5787,C20640
C15244,C11675
C17693,C2196
C17693,C398
C15244,C11531
C15244,C336
C15244,C2010
C15244,C18605
C23594,C24631
C15244,C435
C15244,C2463
C5802,C155
C23285,C15200
C15244,C11906
C15244,C1975
C15244,C21104
C15244,C1102
C5400,C2508
C15244,C5961
C17693,C2594
C5802,C22449
C5808,C15172
C15244,C199
C17693,C429
C15244,C6561
C15244,C428
C15244,C20933
C15244,C9562
C15244,C5336
C15244,C3654
C15244,C7
C15244,C4195
C15244,C16074
C15244,C726
C15244,C518
C15244,C19667
C5787,C24685
C15244,C8414
C5787,C9428
C5787,C17710
C5782,C5877
C17693,C1509
C9412,C3017
C15244,C1603
C5787,C341
C15244,C22519
C5808,C13160
C17693,C2844
C15244,C16702
C15244,C3046
C15244,C4788
C15244,C5799
C15244,C20322
C15244,C5572
C15244,C10784
C15244,C18694
C15244,C335
C728,C2589
C15244,C12397
C15244,C3561
C5787,C23094
C5802,C12265
C15244,C6785
C5787,C14362
C5808,C179
C15244,C9786
C15244,C2597
C15244,C8719
C15244,C1394
C15244,C4851
C12636,C6977
C15244,C2558
C15244,C478
C15244,C8452
C15244,C3480
C15244,C21068
C15244,C21490
C15244,C3260
C15244,C22018
C15244,C6087
C15244,C627
C5808,C16009
C15244,C2732
C5808,C1126
C17693,C2578
C15244,C982
C15244,C1302
C17645,C5131
C15244,C2890
C15244,C2085
C15244,C2161
C15244,C2804
C15244,C907
C15244,C43
C15244,C162
C15244,C1237
C15244,C1768
C15244,C15287
C15244,C1984
C15244,C259
C15244,C884
C5802,C17380
C5787,C302
C15244,C20733
C15244,C14806
C15244,C6139
C5787,C24506
C15244,C765
C17693,C4476
C15244,C14139
C15244,C1755
C15244,C1741
C15244,C211
C15244,C13894
C15244,C1163
C15244,C77
C15244,C19655
C15244,C4401
C15244,C15518
C15244,C847
C15244,C30
C15244,C7326
C151,C3226
C15244,C8563
C17693,C116
C15244,C10782
C15244,C2014
C15244,C2482
C15244,C763
C15244,C8607
C15244,C15693
C15244,C1658
C15244,C8715
C15244,C9912
C15244,C1599
C15244,C1153
C5787,C24133
C5802,C508
C15244,C1551
C15244,C7264
C22664,C3149
C15244,C7172
C25023,C16526
C15244,C353
C15244,C6035
C15244,C969
C17693,C5343
C4724,C2356
C15244,C1861
C15244,C23169
C15244,C7566
C17693,C5264
C15244,C2754
C15244,C694
C15244,C524
C15244,C1819
C15244,C15648
C15244,C20742
C15244,C22160
C15244,C533
C15244,C10662
C15244,C389
C15244,C17228
C15244,C14
C15594,C1999
C15244,C1455
C1477,C1891
C15244,C16911
C15244,C848
C17811,C1634
C15244,C6563
C15244,C22195
C15244,C17117
C15244,C4627
C15244,C12195
C15244,C3286
C15244,C9659
C17693,C507
C17693,C1732
C15244,C3419
C15244,C3015
C15244,C9140
C5787,C7656
C15244,C14108
C15244,C19176
C15244,C41
C15244,C16081
C1477,C5183
C15244,C563
C15244,C8228
C15244,C16801
C15244,C760
C15244,C3520
C15244,C1634
C15244,C2083
C15244,C1713
C15244,C2358
C15244,C698
C15244,C1847
C15244,C12034
C5787,C22964
C15244,C510
C15244,C8791
C15244,C5252
C15244,C2011
C15244,C212
C15244,C18646
C15244,C2115
C17693,C22174
C15244,C18434
C15244,C1664
C15244,C3973
C5802,C15749
C15244,C2826
C1456,C839
C5787,C23128
C17290,C2606
C15244,C15421
C15244,C1976
C15244,C5143
C17693,C2653
C15244,C1287
C15244,C669
C15244,C1422
C15244,C1491
C15244,C16280
C15244,C3073
C5802,C17560
C5400,C155
C15244,C11825
C15244,C1419
C15244,C1190
C15244,C22206
C15244,C7784
C15244,C2955
C15244,C364
C15244,C981
C15244,C662
C15244,C4129
C15244,C146
C15244,C14775
C15244,C990
C15244,C202
C17693,C17052
C15244,C778
C17693,C22766
C15244,C20295
C15244,C13228
C15244,C11112
C15244,C10317
C15244,C14238
C15244,C16090
C15244,C124
C15244,C1018
C15244,C318
C15244,C1160
C15244,C1281
C18821,C656
C15244,C1137
C17693,C20624
C15244,C2762
C15244,C1227
C15244,C10129
C15244,C566
C15244,C3572
C15244,C1149
C15244,C15687
C15244,C22728
C15244,C14302
C15244,C2332
C15244,C16981
C15244,C10878
C15244,C6353
C15244,C1031
C5802,C19948
C15244,C3580
C15244,C10545
C15244,C1022
C15244,C12576
C17693,C3130
C17693,C17556
C5787,C1088
C15244,C1623
C15244,C18438
C25023,C6563
C15244,C860
C15244,C8930
C15244,C2643
C17693,C2746
C15244,C3746
C5802,C2790
C16099,C2729
C15244,C1729
C15244,C2484
C15244,C1333
C15244,C19213
C15244,C11217
C15244,C21033
C5787,C18896
C15244,C781
C15244,C836
C15244,C2448
C2128,C1123
C5808,C11675
C15244,C1806
C15244,C4378
C15244,C531
C5787,C19394
C17396,C565
C15244,C15032
C5802,C5176
C17693,C779
C15244,C1909
C15244,C3075
C15244,C1499
C15244,C78
C15244,C2077
C15244,C1274
C15244,C13064
C15244,C10587
C15244,C5337
C15244,C859
C5400,C2196
C15244,C501
C15244,C8906
C15244,C942
C15244,C633
C15244,C8280
C19755,C3419
C15244,C675
C15244,C16138
C15244,C130
C5802,C21965
C15244,C647
C5808,C24708
C15244,C2820
C15244,C1257
C15244,C9893
C15244,C226
C15244,C1641
C15244,C654
C5787,C23627
C15244,C19532
C5808,C24995
C15244,C1359
C2573,C3149
C15244,C9236
C17693,C4245
C15244,C19957
C15244,C1278
C15244,C534
C15244,C4509
C15244,C14649
C15244,C10321
C15244,C3614
C15244,C1862
C15244,C15884
C15244,C2984
C15244,C12824
C15244,C3019
C15244,C2315
C15244,C9698
C15244,C4552
C15244,C1106
C15244,C16030
C17693,C3868
C5802,C22603
C5802,C10723
C2991,C14951
C15244,C1312
C15244,C6349
C15244,C19605
C15244,C11920
C15244,C7478
C17693,C17860
C15244,C16583
C15244,C12125
C15244,C1558
C15244,C7333
C15244,C22792
C15244,C17776
C15244,C6464
C15244,C13050
C1015,C25103
C15244,C611
C15244,C897
C15244,C17244
C15244,C22064
C15244,C10788
C15244,C15875
C20724,C24657
C17693,C7503
C15244,C1801
C15244,C1170
C15244,C1127
C15244,C756
C15244,C951
C15244,C4066
C15244,C14571
C15244,C560
C15244,C16486
C5808,C2788
C15244,C1597
C15244,C430
C15244,C17254
C5787,C20055
C17308,C39
C15244,C9338
C17693,C21579
C15244,C5111
C15244,C1751
C15244,C14676
C15244,C558
C15244,C21522
C15244,C4849
C15244,C7742
C15244,C1146
C15244,C13927
C15244,C2743
C15244,C280
C15244,C15699
C5787,C25030
C15244,C6135
C15244,C192
C15244,C20085
C15244,C3061
C1823,C3755
C15244,C885
C15244,C7946
C15244,C19526
C15244,C12378
C15244,C7487
C15244,C17472
C15244,C6244
C15244,C3813
C15244,C383
C5802,C22016
C15244,C12937
C17693,C1340
C15244,C11223
C15244,C3482
C15244,C1626
C2991,C13884
C5808,C1551
C15244,C16884
C15244,C155
C15244,C14404
C17693,C2737
C11971,C2760
C17693,C20677
C15244,C13401
C15244,C2711
C15244,C17819
C15244,C3321
C15244,C3305
C15244,C1896
C15244,C3074
C15244,C17197
C15244,C13148
C15244,C8092
C5808,C17087
C15244,C1674
C15244,C4053
C15244,C4027
C22300,C15287
C2991,C15685
C5802,C6583
C15244,C18020
C15244,C21319
C15244,C3517
C15244,C6609
C15244,C4605
C18042,C2653
C2230,C210
C15244,C19211
C15244,C3006
C15244,C11785
C17693,C2489
C15244,C4382
C5802,C1138
C5802,C15680
C15244,C2940
C15244,C23131
C15244,C1504
C15244,C23142
C15244,C19562
C15244,C8739
C15244,C20351
C15244,C6209
C15244,C883
C15244,C12790
C15244,C1492
C15244,C329
C5787,C424
C15244,C1244
C15244,C3483
C15244,C6186
C15244,C21491
C15244,C2941
C15244,C7826
C15244,C7059
C15244,C2686
C17693,C2313
C15244,C10154
C15244,C826
C15244,C23149
C15244,C1720
C15244,C10650
C15244,C1111
C15244,C52
C5787,C22469
C15244,C1331
C15244,C1694
C15244,C21637
