src,dst
C18986,C46
C19630,C3468
C6587,C10
C15244,C3993
C17693,C9694
C21204,C529
C15244,C940
C198,C754
C574,C754
C15244,C11669
C15832,C529
C23164,C529
C20345,C1527
C5808,C1119
C5787,C22524
C9080,C754
C5808,C2012
C5808,C12240
C15244,C19852
C745,C2106
C15244,C18634
C15244,C10568
C15244,C12705
C15692,C1616
C15244,C10163
C22042,C754
C12124,C467
C22930,C754
C20187,C528
C23953,C457
C8200,C1487
C5787,C9117
C20048,C529
C5787,C20246
C20738,C15001
C15244,C84
C5787,C6701
C15244,C14030
C5802,C8935
C5808,C8843
C5808,C23055
C13193,C586
C584,C5818
C1186,C754
C5787,C23842
C4726,C754
C2058,C754
C13426,C754
C14044,C467
C15613,C1065
C5455,C482
C15244,C19151
C15244,C12113
C17693,C8410
C15244,C20976
C16894,C528
C14878,C1065
C10399,C1003
C1611,C3438
C9784,C1884
C15244,C1588
C4398,C754
C7352,C549
C15244,C74
C24525,C92
C374,C284
C17781,C754
C19676,C754
C5802,C22157
C5808,C24680
C11055,C586
C9201,C457
C12728,C1065
C2866,C308
C5808,C9208
C19014,C12731
C6555,C2106
C12877,C467
C13870,C449
C5808,C22933
C24027,C1065
C15538,C754
C5808,C5933
C15244,C10626
C17693,C294
C5787,C19008
C15244,C8287
C5502,C1065
C17978,C754
C15244,C19750
C5787,C17283
C15244,C3388
C5167,C586
C15244,C998
C12366,C1065
C19685,C9725
C15244,C7622
C1979,C754
C18211,C612
C23917,C625
C17116,C529
C3011,C754
C15244,C11246
C17693,C246
C15244,C13371
C15244,C1953
C14947,C754
C15244,C1849
C5808,C22543
C5802,C2
C15244,C3370
C16435,C586
C588,C1056
C4720,C467
C23264,C706
C25023,C20758
C381,C754
C4018,C754
C15244,C23105
C15244,C8980
C15244,C735
C15244,C9611
C4750,C92
C12164,C754
C15244,C19915
C89,C754
C19477,C1065
C16341,C423
C5780,C754
C18121,C1173
C15244,C16537
C9389,C754
C13709,C754
C4365,C754
C10311,C754
C11268,C754
C2162,C8968
C5802,C2934
C5202,C1065
C18583,C586
C15244,C21568
C15244,C15857
C4706,C754
C21726,C528
C5782,C14529
C18984,C754
C15244,C19047
C22005,C754
C22496,C467
C17693,C243
C1552,C1173
C4521,C754
C15244,C14827
C15244,C7242
C3311,C1173
C17693,C2143
C22262,C754
C5654,C612
C17280,C467
C8182,C467
C15244,C6123
C15452,C2106
C22921,C528
C13907,C457
C14655,C754
C15244,C7989
C6445,C754
C17693,C585
C3493,C528
C224,C3468
C25072,C457
C15244,C18844
C5787,C10964
C7170,C1681
C6754,C346
C15244,C2754
C15244,C2410
C14663,C1015
C18988,C754
C15244,C381
C15244,C19213
C3171,C423
C12659,C1015
C17792,C346
C2143,C2106
C6117,C754
C12598,C1527
C3389,C754
C15244,C12222
C20647,C754
C5808,C22662
C398,C2106
C15244,C8289
C23674,C1065
C2568,C457
C5808,C322
C21424,C1681
C15244,C2655
C10772,C5618
C5787,C20069
C10390,C754
C5808,C9601
C11280,C23249
C20225,C1065
C5802,C24372
C9906,C9836
C15244,C16981
C15244,C100
C23907,C457
C20913,C1065
C5782,C22269
C24171,C4313
C22381,C754
C8373,C754
C21445,C2106
C17656,C612
C6438,C754
C10455,C754
C15244,C1426
C205,C3455
C9721,C754
C1518,C46
C8513,C754
C25023,C22591
C15244,C10071
C138,C1003
C23224,C20707
C15244,C12663
C15244,C17595
C14181,C134
C15244,C9479
C17652,C3455
C16278,C754
C5782,C13026
C15244,C9293
C15244,C2743
C20894,C1065
C17693,C458
C5787,C19394
C13142,C2106
C23058,C457
C8377,C2106
C15244,C15884
C5787,C22337
C24692,C467
C12556,C586
C15244,C1788
C17693,C8117
C15244,C17459
C13535,C2106
C15244,C19823
C15244,C9391
C2533,C754
C10380,C482
C16391,C754
C3524,C754
C17693,C845
C20342,C754
C5808,C22938
C15244,C334
C6826,C1015
C15244,C16993
C5787,C12490
C7190,C612
C14711,C754
C22738,C754
C5396,C1487
C2430,C1003
C5787,C20393
C9201,C612
C12195,C625
C6874,C1884
C15244,C7764
C17968,C2106
C15244,C13062
C596,C504
C14429,C528
C3653,C612
C9004,C625
C15244,C1399
C15913,C457
C13367,C528
C15244,C19713
C12442,C467
C15244,C16816
C8266,C1884
C13136,C18998
C15244,C19412
C3840,C2106
C15244,C555
C18596,C92
C1425,C754
C5808,C7200
C15244,C6010
C7632,C457
C19375,C528
C21573,C754
C5808,C7995
C13981,C625
C15244,C175
C15244,C866
C13774,C3149
C5802,C18485
C4543,C754
C22480,C2106
C14441,C467
C2253,C1936
C6022,C16572
C15244,C10792
C13320,C586
C9412,C754
C15244,C8464
C21953,C754
C15244,C16572
C10204,C467
C759,C528
C8526,C22594
C5808,C19083
C332,C549
C15089,C754
C15386,C754
C1579,C754
C15244,C8470
C22538,C457
C15244,C5429
C6415,C2106
C8847,C1065
C5808,C13256
C5802,C5678
C5808,C20703
C24178,C1065
C2607,C754
C15244,C7180
C5802,C6941
C20069,C457
C8086,C46
C5802,C22389
C5808,C10415
C4823,C591
C3522,C549
C2627,C754
C16752,C754
C15244,C3761
C22996,C449
C10370,C467
C3183,C2106
C1516,C754
C16293,C754
C12053,C612
C15244,C18821
C12506,C1124
C13656,C1065
C15244,C8064
C15101,C625
C20550,C2106
C17985,C754
C1424,C1759
C15244,C21076
C15244,C2347
C18739,C423
C14334,C457
C4212,C754
C17196,C586
C5808,C8086
C15244,C16941
C1341,C504
C15244,C13553
C15244,C7597
C21902,C754
C8547,C754
C21033,C529
C22582,C529
C8663,C528
C20193,C754
C2943,C13684
C15244,C11459
C20048,C457
C19446,C13455
C15244,C8169
C9653,C1065
C3570,C754
C8668,C1681
C15244,C13974
C7298,C6435
C405,C1056
C17693,C1022
C15244,C7495
C5787,C15371
C15244,C15024
C2317,C467
C15244,C10543
C15358,C754
C5802,C19448
C1249,C1003
C23749,C625
C15244,C5536
C5808,C20367
C1257,C1056
C15244,C13851
C15244,C18813
C455,C482
C10134,C1124
C15244,C228
C18859,C754
C15244,C1177
C5802,C1233
C2897,C529
C1444,C3026
C21236,C612
C3114,C467
C5802,C1562
C17813,C754
C10494,C92
C19080,C2058
C15244,C7958
C10801,C1527
C24020,C754
C18596,C529
C11944,C754
C24011,C754
C15244,C7208
C15244,C22042
C15244,C13298
C14488,C651
C11187,C754
C754,C21138
C19472,C457
C1275,C1759
C18393,C1065
C3169,C586
C16307,C92
C25023,C14069
C15244,C9516
C3812,C11514
C16686,C1884
C5808,C24708
C5808,C20647
C21183,C5618
C15244,C2527
C17693,C2846
C15244,C11116
C15244,C20220
C18961,C92
C15244,C147
C5782,C2669
C3089,C457
C15244,C2508
C5787,C12710
C17277,C586
C23912,C1065
C3389,C549
C2464,C457
C15244,C9764
C9359,C754
C24981,C457
C15141,C754
C13557,C1065
C16060,C529
C7418,C2106
C15244,C12618
C1200,C754
C18325,C586
C6497,C3521
C17693,C1172
C15244,C13211
C15244,C18533
C21268,C625
C17693,C685
C135,C549
C15913,C612
C5787,C6330
C15244,C10779
C24875,C529
C15244,C16303
C18551,C754
C11966,C1173
C5782,C13937
C22147,C1216
C5802,C17759
C14210,C625
C1385,C549
C15244,C12897
C14273,C457
C17597,C549
C5787,C1004
C7632,C612
C5787,C23208
C15244,C10123
C522,C754
C15244,C413
C24750,C1065
C22166,C754
C10289,C754
C22569,C1065
C1311,C1056
C15244,C21655
C2536,C2058
C9762,C2106
C23178,C529
C5181,C1065
C2482,C1003
C16352,C6941
C11439,C625
C21202,C20091
C20813,C92
C5808,C24564
C23097,C449
C15244,C6633
C15244,C7127
C15244,C699
C11893,C2106
C5808,C993
C23060,C754
C22538,C612
C18222,C2106
C2035,C754
C7674,C4845
C5808,C17264
C11398,C754
C17619,C754
C1555,C754
C7986,C3468
C2893,C2106
C8565,C2106
C15244,C1755
C4123,C449
C1821,C10882
C716,C754
C6200,C612
C15244,C3407
C5808,C8255
C24722,C612
C20239,C528
C19918,C754
C8663,C467
C18152,C1065
C2591,C754
C5808,C12505
C15244,C15763
C2645,C1065
C15244,C1229
C22826,C3610
C24375,C5865
C19932,C46
C11000,C612
C10597,C366
C16531,C529
C15244,C20123
C15244,C19168
C17843,C3108
C12356,C351
C14268,C754
C20561,C754
C18998,C2058
C15244,C6253
C16150,C12684
C13043,C423
C19985,C529
C16115,C2106
C24863,C457
C3399,C586
C18650,C457
C16786,C2106
C15244,C4975
C2538,C2106
C1124,C754
C3354,C2106
C13754,C528
C15453,C612
C5787,C112
C17789,C1681
C9264,C2106
C24980,C467
C21043,C625
C15244,C18365
C17607,C754
C6406,C625
C22733,C754
C24330,C625
C2261,C449
C15244,C1282
C22646,C754
C17974,C754
C15244,C17931
C3953,C268
C13966,C754
C24273,C449
C6645,C754
C15244,C1333
C5808,C21993
C15244,C11912
C9074,C8406
C2888,C529
C15244,C17538
C15244,C176
C15244,C510
C2480,C17353
C5802,C11021
C19940,C1065
C15244,C912
C24009,C2106
C5063,C586
C1282,C754
C15244,C4417
C15244,C9260
C5802,C263
C15244,C1043
C17994,C2106
C15244,C120
C8778,C92
C19014,C2106
C15244,C12824
C15244,C380
C8444,C754
C16967,C2106
C15244,C10399
C18981,C2106
C7470,C528
C15244,C12432
C17693,C1966
C17736,C457
C12652,C586
C15244,C366
C15244,C3277
C15244,C8178
C13475,C754
C17264,C754
C7560,C754
C171,C2106
C15244,C18341
C163,C1003
C1950,C308
C18610,C545
C15244,C1120
C18479,C754
C21574,C2106
C5157,C1015
C21486,C625
C5303,C754
C15244,C384
C43,C2106
C15081,C586
C15244,C2095
C15244,C3629
C2738,C754
C15244,C3868
C20527,C467
C4233,C457
C20226,C549
C22522,C457
C5802,C19721
C579,C549
C23131,C467
C2462,C1056
C5802,C13508
C5787,C16820
C13801,C449
C8342,C2106
C26,C549
C22558,C754
C25023,C24564
C11987,C2106
C7762,C586
C17903,C754
C18046,C457
C18702,C10
C15244,C14749
C5802,C20314
C15574,C467
C15244,C7041
C5802,C20203
C15244,C20741
C15727,C754
C20009,C529
C5787,C18756
C15244,C14134
C21714,C10888
C7206,C423
C18148,C1065
C17693,C3413
C15244,C8019
C14825,C1628
C20940,C586
C4313,C3674
C3150,C625
C16001,C754
C24809,C922
C1531,C467
C15244,C796
C15244,C6304
C209,C528
C17693,C3437
C13188,C2058
C93,C1003
C3176,C2825
C13469,C528
C795,C754
C21661,C467
C23740,C528
C5787,C20976
C18328,C586
C15244,C1135
C2237,C1003
C14055,C754
C22428,C529
C22958,C754
C18806,C1884
C15244,C164
C1709,C754
C24689,C625
C23275,C467
C20498,C612
C24724,C586
C12055,C529
C20104,C754
C13675,C754
C15244,C10442
C17693,C13410
C3202,C754
C15244,C21734
C7960,C467
C13754,C467
C23147,C754
C20403,C2106
C15244,C15102
C19031,C2106
C1084,C2106
C17693,C2388
C14393,C2626
C23486,C457
C25023,C18632
C1056,C1003
C6339,C308
C11673,C3287
C20434,C754
C15244,C18777
C17213,C467
C14343,C625
C15244,C21910
C5808,C15196
C15244,C16865
C25891,C754
C18040,C92
C15244,C2278
C13973,C586
C8778,C529
C16637,C2106
C8329,C528
C15244,C21010
C15244,C363
C13389,C754
C24863,C612
C14698,C13684
C5782,C15423
C15244,C23048
C15244,C2670
C12987,C467
C15244,C994
C24625,C2390
C15565,C2389
C15244,C730
C22612,C457
C12554,C4313
C9063,C529
C20817,C528
C3052,C754
C5802,C394
C15244,C8032
C21958,C467
C15244,C8258
C15831,C1065
C15018,C754
C21883,C529
C13362,C586
C17811,C96
C10331,C754
C5808,C17378
C10552,C754
C19825,C754
C15244,C16831
C15782,C457
C7298,C10136
C15244,C3526
C21476,C625
C22764,C2606
C17701,C467
C5802,C9929
C15244,C3514
C22155,C17978
C22479,C528
C23479,C625
C8167,C754
C15244,C11578
C3134,C2106
C2902,C612
C11044,C529
C15244,C5450
C10331,C957
C17899,C1929
C15244,C9475
C15244,C19562
C5808,C13610
C5787,C18844
C9264,C529
C5808,C789
C16107,C586
C5787,C1092
C15244,C18578
C14397,C612
C24875,C457
C20102,C754
C14104,C612
C14862,C5012
C11227,C3245
C12802,C449
C11388,C754
C10273,C529
C9317,C754
C1786,C2127
C2767,C3468
C14578,C449
C13535,C457
C19312,C1015
C22097,C754
C16441,C754
C21932,C754
C20403,C92
C5787,C1035
C11525,C754
C15425,C612
C17217,C529
C22492,C754
C5398,C457
C15244,C20470
C13323,C2106
C15244,C16871
C12382,C754
C15244,C5463
C15244,C12451
C15244,C19528
C15244,C13225
C10173,C625
C8205,C754
C15244,C5152
C23178,C457
C4005,C10
C13956,C46
C15244,C10634
C15244,C804
C22008,C1065
C15244,C6485
C5787,C12149
C5540,C92
C15244,C8161
C5787,C10614
C3116,C13090
C16957,C529
C6449,C423
C1611,C15865
C15244,C702
C8236,C2106
C9601,C754
C15922,C754
C23164,C754
C11445,C457
C15244,C7794
C5787,C24121
C5020,C5618
C15244,C16301
C15244,C6697
C19136,C957
C23586,C754
C19893,C457
C17607,C549
C11416,C457
C17791,C541
C2440,C2106
C1611,C5618
C15244,C5311
C2341,C549
C23957,C5618
C15244,C19715
C4448,C482
C23739,C754
C15244,C10974
C16440,C529
C7895,C625
C5808,C23459
C21545,C1065
C15405,C10
C22486,C1
C15244,C8291
C20714,C754
C1554,C754
C15244,C10628
C22964,C528
C24772,C612
C14381,C754
C18718,C5618
C5787,C15884
C13682,C754
C15244,C7011
C5808,C7873
C948,C6236
C22480,C457
C1325,C4318
C22914,C754
C2087,C754
C5808,C13646
C5808,C4969
C25023,C8782
C15244,C19889
C15244,C11286
C1098,C482
C5802,C16465
C15244,C5936
C15244,C10185
C13414,C467
C12122,C449
C15244,C19208
C9278,C1065
C17693,C1611
C15244,C10817
C16531,C457
C15244,C17710
C9364,C92
C18871,C449
C234,C1456
C15244,C540
C15244,C10482
C24701,C449
C5802,C22440
C23077,C754
C2549,C754
C1096,C754
C5808,C8320
C15244,C22473
C5802,C20933
C11124,C529
C22957,C612
C9679,C423
C2519,C15888
C21399,C2106
C15244,C15272
C11661,C754
C5513,C612
C10904,C586
C3778,C2106
C5808,C5628
C15244,C9617
C15244,C11210
C19316,C423
C11319,C529
C13672,C754
C15244,C13236
C19404,C754
C15452,C612
C3476,C529
C5787,C20099
C2790,C754
C3535,C1003
C15244,C2863
C15244,C3561
C17609,C1056
C9076,C529
C12884,C586
C2549,C957
C17693,C8209
C11491,C1065
C10576,C754
C1610,C1065
C4866,C754
C20329,C467
C25343,C2519
C15093,C754
C2737,C754
C17942,C586
C11334,C423
C3827,C1173
C17276,C423
C21713,C115
C5808,C4262
C15244,C15242
C2143,C612
C3181,C1173
C2051,C1056
C21407,C754
C14047,C529
C3982,C457
C5808,C15654
C628,C528
C15244,C15168
C18977,C754
C14909,C467
C8537,C541
C8910,C754
C15244,C8005
C15244,C18418
C24801,C586
C21718,C528
C21191,C1669
C22425,C528
C15244,C1279
C13356,C754
C22641,C528
C16348,C754
C5782,C22027
C10622,C754
C15244,C19711
C15244,C378
C19297,C754
C754,C24597
C384,C3468
C5802,C719
C15244,C19068
C21706,C528
C3692,C92
C15244,C2890
C20560,C5580
C15244,C10010
C5784,C612
C15244,C21052
C3465,C457
C14366,C92
C19647,C2106
C12749,C754
C19438,C1681
C10497,C467
C22667,C4089
C15244,C300
C7898,C1065
C15244,C10807
C22692,C706
C8363,C1056
C20379,C612
C20021,C754
C15244,C4036
C3013,C754
C12885,C1065
C15244,C11581
C494,C1759
C21081,C754
C5329,C754
C12642,C457
C19542,C754
C23470,C529
C15244,C19430
C15244,C545
C17599,C3468
C4042,C651
C309,C3468
C38,C549
C10906,C457
C514,C754
C23575,C1065
C23254,C467
C15244,C19215
C15244,C14884
C24875,C612
C7650,C754
C3812,C7521
C1439,C12731
C15244,C20827
C10388,C754
C6169,C15902
C15107,C612
C16416,C1124
C22123,C3300
C23239,C528
C4801,C529
C5802,C8410
C22194,C754
C5398,C612
C16308,C754
C24898,C467
C758,C754
C20944,C754
C5504,C586
C15244,C21478
C20363,C529
C15244,C16508
C10355,C754
C15244,C21298
C15769,C529
C8443,C529
C16714,C754
C16729,C1208
C5802,C17125
C22880,C92
C10384,C529
C16377,C754
C15244,C4280
C14116,C586
C6027,C46
C21424,C585
C24749,C457
C18458,C457
C17713,C754
C5782,C21746
C15244,C430
C5808,C8842
C15244,C10169
C1284,C482
C6326,C754
C21159,C2106
C3219,C754
C5802,C246
C15244,C6846
C15244,C20263
C5808,C10929
C143,C754
C15244,C1326
C15244,C8698
C20958,C586
C15244,C8607
C15244,C15468
C3173,C6010
C1291,C16189
C13519,C15001
C1326,C549
C18646,C754
C8441,C2106
C22480,C612
C15244,C455
C15131,C528
C4265,C92
C5787,C2526
C17693,C2472
C15244,C5431
C5808,C21331
C15244,C2290
C20771,C2257
C11896,C467
C225,C528
C15244,C450
C1156,C754
C23177,C2519
C16604,C92
C5787,C10978
C15244,C1415
C14097,C3521
C14928,C467
C22052,C612
C1330,C1173
C15244,C19961
C10636,C7262
C12168,C549
C15244,C12753
C15244,C16875
C4025,C529
C5802,C22018
C24140,C457
C1443,C308
C25056,C2106
C151,C647
C15244,C963
C15244,C7456
C15244,C9204
C24147,C586
C1915,C5571
C15244,C2796
C5828,C2106
C3042,C1763
C1333,C549
C12806,C529
C24166,C1065
C13853,C13855
C15244,C3739
C23213,C3433
C19078,C2106
C22780,C529
C5808,C753
C20151,C6236
C20265,C15715
C5787,C15562
C15244,C6631
C5802,C1341
C15244,C2813
C20235,C467
C294,C1003
C5802,C16798
C23542,C467
C15244,C7211
C17693,C3635
C5802,C17620
C15244,C996
C13978,C2038
C15244,C10620
C15244,C19354
C18471,C612
C22259,C528
C5864,C529
C21190,C1065
C5808,C12570
C15244,C275
C9585,C754
C23200,C754
C6189,C2106
C15244,C909
C1010,C754
C754,C17052
C6837,C1015
C11346,C754
C18558,C754
C15244,C1790
C14298,C612
C17167,C754
C22588,C586
C3812,C2536
C15244,C19356
C15244,C18005
C17933,C754
C1988,C936
C10630,C2127
C10477,C92
C961,C3468
C4995,C1056
C15244,C8810
C15244,C9988
C12016,C467
C5190,C754
C5808,C21963
C5808,C1313
C24595,C2106
C15244,C12564
C15244,C11663
C3650,C586
C14194,C1206
C15244,C20356
C15244,C1032
C2564,C754
C1265,C3468
C5808,C16379
C15244,C16770
C11198,C1124
C26225,C1672
C21980,C467
C24329,C612
C16897,C754
C17119,C754
C15244,C17747
C5802,C13397
C1574,C467
C10495,C2106
C15244,C698
C18192,C529
C5808,C14638
C15244,C7221
C958,C754
C15244,C4771
C5808,C16828
C5787,C20875
C15244,C793
C20237,C13684
C5802,C10
C22168,C754
C23560,C754
C6057,C2106
C5802,C19263
C2266,C3108
C6935,C9776
C2082,C754
C6550,C449
C3189,C586
C13536,C625
C17693,C16088
C17210,C1669
C15244,C6189
C5802,C14302
C10900,C754
C16440,C457
C7918,C612
C9564,C2106
C17862,C1065
C2809,C549
C22120,C467
C15244,C9136
C15016,C529
C21017,C528
C15244,C8823
C24640,C467
C12554,C2106
C17693,C1382
C2159,C754
C5802,C9246
C13150,C586
C15244,C981
C18506,C457
C5802,C20237
C7426,C467
C15244,C1627
C15244,C12537
C13408,C754
C5782,C14229
C9888,C423
C5802,C1193
C15244,C2372
C5808,C7379
C15244,C16822
C15244,C10022
C17447,C586
C20395,C1065
C15244,C10401
C4468,C1065
C15244,C12457
C21279,C754
C934,C2106
C15244,C590
C15244,C2567
C17174,C457
C15244,C795
C15244,C8825
C2236,C754
C15244,C9990
C5808,C3130
C6693,C754
C271,C754
C15244,C7174
C9114,C87
C7185,C754
C15244,C10045
C17693,C3443
C25042,C586
C18531,C457
C22414,C2651
C15606,C754
C1523,C754
C15244,C2720
C12849,C457
C23420,C754
C2413,C586
C13454,C754
C15996,C1730
C15244,C5693
C15244,C7966
C13799,C457
C8730,C1015
C548,C754
C16162,C1527
C17400,C1527
C5802,C3061
C26203,C457
C15815,C625
C6008,C2106
C18444,C21138
C15244,C15950
C14973,C754
C2240,C13684
C22707,C467
C15244,C15513
C15244,C19332
C15244,C2761
C5808,C21593
C5802,C818
C10378,C754
C13023,C612
C19840,C754
C15934,C625
C21497,C754
C18222,C612
C5802,C8399
C15880,C457
C17524,C754
C9479,C2106
C15936,C586
C17693,C798
C22471,C754
C16060,C754
C310,C754
C18242,C2106
C977,C754
C15244,C5489
C10477,C529
C15244,C7176
C12358,C1065
C15244,C749
C5787,C12
C15244,C18139
C22895,C1065
C5787,C20011
C15244,C99
C15244,C142
C24513,C1065
C15244,C20642
C801,C1282
C14174,C754
C13187,C528
C20403,C457
C5808,C22540
C17654,C529
C13998,C528
C1069,C423
C3953,C1132
C721,C1003
C6802,C612
C17693,C507
C15244,C19614
C23178,C754
C5808,C1272
C818,C3468
C754,C1173
C8567,C3455
C20353,C467
C2655,C754
C15244,C14845
C17185,C529
C15648,C754
C17598,C504
C25032,C2721
C2377,C1973
C15218,C754
C9101,C1124
C15707,C754
C5693,C1173
C20214,C467
C1298,C1056
C23067,C2106
C11229,C1124
C15687,C754
C1763,C754
C15244,C6349
C23220,C1065
C15244,C5969
C13805,C449
C15244,C298
C25023,C18846
C15244,C18863
C17693,C8751
C10876,C586
C15244,C21469
C21072,C1681
C15244,C34
C15244,C7316
C24759,C2519
C24995,C625
C5802,C10269
C17735,C13508
C17481,C92
C15244,C11112
C5802,C13715
C1164,C3468
C5787,C20418
C5174,C529
C15244,C557
C23005,C1065
C19358,C1608
C11519,C754
C15244,C19865
C17290,C2606
C15244,C3888
C5802,C11464
C17180,C2757
C2079,C754
C16531,C754
C777,C1003
C15244,C5609
C10505,C1065
C19111,C2106
C18793,C591
C706,C754
C5808,C1543
