node,in_degree,out_degree,total_degree,fan_out_ratio,betweenness_centrality,inter_arrival_mean,inter_arrival_std,burst_score,active_duration
C1508,9,9,18,0.5,0.001791548124467281,42.0,51.173723726146804,0.3333333333333333,336.0
C10833,3,3,6,0.5,5.162570528380048e-05,73.0,73.0,0.6666666666666666,146.0
C12133,6,6,12,0.5,0.00032531069763620097,42.8,53.04865691042517,0.5,214.0
C457,119,119,238,0.5,0.015137156808205618,3.1864406779661016,3.8859790393076645,0.16806722689075632,376.0
C13337,1,1,2,0.5,0.0,0.0,0.0,0.0,0.0
C1906,2,2,4,0.5,0.00011530096050837535,207.0,0.0,0.5,207.0
C17552,4,4,8,0.5,0.0021432705147137235,76.66666666666667,68.39265717571993,0.5,230.0
C6001,6,6,12,0.5,0.0019627342882940365,47.0,70.48404074682438,0.3333333333333333,235.0
C4858,4,5,9,0.5555555555555556,0.0008451320954528532,79.75,125.63314650202788,0.6,319.0
C706,393,378,771,0.490272373540856,0.10414265007153564,1.0344827586206897,1.188530202732006,0.13227513227513227,390.0
C528,63,306,369,0.8292682926829268,0.05550484925282425,1.2688524590163934,1.3597903627731278,0.14705882352941177,387.0
C4067,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
C545,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0
C1294,3,1,4,0.25,0.0003814554397626378,0.0,0.0,0.0,0.0
C8308,1,1,2,0.5,0.0,0.0,0.0,0.0,0.0
C1216,2,2,4,0.5,0.00011530096050837535,58.0,0.0,0.5,58.0
C38,2,2,4,0.5,0.00011530096050837535,37.0,0.0,0.5,37.0
C5061,3,2,5,0.4,0.0001301041887564796,239.0,0.0,0.5,239.0
C7139,3,2,5,0.4,0.0002794365692318764,8.0,0.0,0.5,8.0
C5089,0,8,8,1.0,0.0,0.0,0.0,0.0,0.0
C3371,8,0,8,0.0,0.0,0.0,0.0,0.0,0.0
C4116,9,1,10,0.1,0.0004010266973724595,0.0,0.0,0.0,0.0
C4847,8,0,8,0.0,0.0,0.0,0.0,0.0,0.0
C3935,9,1,10,0.1,0.0004010266973724595,0.0,0.0,0.0,0.0
C3971,8,0,8,0.0,0.0,0.0,0.0,0.0,0.0
C3469,8,0,8,0.0,0.0,0.0,0.0,0.0,0.0
C128,9,1,10,0.1,0.0007227595565310485,0.0,0.0,0.0,0.0
C24735,8,0,8,0.0,0.0,0.0,0.0,0.0,0.0
C732,2,1,3,0.3333333333333333,3.5122525653029972e-06,0.0,0.0,0.0,0.0
C788,4,3,7,0.42857142857142855,0.0004089472467398554,37.0,10.0,0.3333333333333333,74.0
C1592,1,1,2,0.5,0.0,0.0,0.0,0.0,0.0
C23679,15,22,37,0.5945945945945946,2.206767006891292e-05,13.857142857142858,23.020251362422517,0.4090909090909091,291.0
C13340,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0
C5053,0,2,2,1.0,0.0,39.0,0.0,0.5,39.0
C10865,3,2,5,0.4,0.0004754097838164235,136.0,0.0,0.5,136.0
C5571,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0
C12166,2,1,3,0.3333333333333333,0.00019072771988131885,0.0,0.0,0.0,0.0
C3065,5,5,10,0.5,0.011423565171007904,85.75,72.5099131153803,0.2,343.0
C505,3,2,5,0.4,0.004825251331748286,72.0,0.0,0.5,72.0
C3173,0,9,9,1.0,0.0,45.75,71.63579761543805,0.4444444444444444,366.0
C9178,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
C5782,2,2,4,0.5,1.2610097182235954e-07,12.0,0.0,0.5,12.0
C5787,1,1,2,0.5,0.0,0.0,0.0,0.0,0.0
C6157,0,2,2,1.0,0.0,27.0,0.0,0.5,27.0
C2993,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
C4576,2,2,4,0.5,1.8643324734332873e-05,39.0,0.0,0.5,39.0
C13680,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0
C2519,4,4,8,0.5,0.00011978106967431024,19.666666666666668,8.73053390247253,0.25,59.0
C2784,4,4,8,0.5,0.0008645655338858399,6.666666666666667,8.73053390247253,0.5,20.0
C3468,4,4,8,0.5,4.6957126409802355e-05,28.0,24.91318258807306,0.5,84.0
C721,5,5,10,0.5,0.0004452702975016839,55.0,54.80419691957907,0.4,220.0
C5760,2,2,4,0.5,0.0027904518866553817,43.0,0.0,0.5,43.0
C8810,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
C3186,2,2,4,0.5,0.00010917685553252826,117.0,0.0,0.5,117.0
C1205,3,3,6,0.5,0.0005653738790342946,114.5,113.5,0.6666666666666666,229.0
C15072,1,1,2,0.5,0.0,0.0,0.0,0.0,0.0
C24449,0,4,4,1.0,0.0,61.0,41.817061908587824,0.25,183.0
C2976,1,1,2,0.5,0.0,0.0,0.0,0.0,0.0
C7363,3,1,4,0.25,4.396948752433253e-05,0.0,0.0,0.0,0.0
C3210,1,1,2,0.5,0.0,0.0,0.0,0.0,0.0
C4174,255,249,504,0.49404761904761907,0.03910357796380312,1.5685483870967742,1.8303387195554408,0.14457831325301204,389.0
C9096,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0
C13791,2,1,3,0.3333333333333333,1.0712970995083446e-05,0.0,0.0,0.0,0.0
C194,3,3,6,0.5,0.0006731606299203244,29.5,7.5,0.3333333333333333,59.0
C14858,4,4,8,0.5,0.018946650541889033,123.66666666666667,36.261396675926434,0.25,371.0
C2588,156,155,311,0.4983922829581994,0.036023895462605204,1.396103896103896,11.562039787215474,0.5483870967741935,215.0
C15300,2,2,4,0.5,4.8063837303285365e-05,24.0,0.0,0.5,24.0
C3503,0,2,2,1.0,0.0,101.0,0.0,0.5,101.0
C100,2,2,4,0.5,0.00017998215608984718,100.0,0.0,0.5,100.0
C1000,3,3,6,0.5,0.00034223652520086353,149.0,149.0,0.6666666666666666,298.0
C1001,1,1,2,0.5,0.0,0.0,0.0,0.0,0.0
C10020,2,2,4,0.5,2.428519295051853e-05,89.0,0.0,0.5,89.0
C10024,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0
C10033,0,3,3,1.0,0.0,50.0,38.0,0.3333333333333333,100.0
C10047,1,1,2,0.5,0.0,0.0,0.0,0.0,0.0
C10061,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0
C10136,2,2,4,0.5,2.428519295051853e-05,298.0,0.0,0.5,298.0
C10150,1,1,2,0.5,0.0,0.0,0.0,0.0,0.0
C10167,4,4,8,0.5,0.0005685925938473914,27.666666666666668,39.12657522565563,0.75,83.0
C1019,2,2,4,0.5,0.00017998215608984718,100.0,0.0,0.5,100.0
C1020,1,1,2,0.5,0.0,0.0,0.0,0.0,0.0
C10251,0,2,2,1.0,0.0,160.0,0.0,0.5,160.0
C1027,1,1,2,0.5,0.0,0.0,0.0,0.0,0.0
C10299,0,2,2,1.0,0.0,160.0,0.0,0.5,160.0
C1032,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0
C10362,0,2,2,1.0,0.0,100.0,0.0,0.5,100.0
C1037,1,1,2,0.5,0.0,0.0,0.0,0.0,0.0
C1040,1,1,2,0.5,0.0,0.0,0.0,0.0,0.0
C10412,0,3,3,1.0,0.0,37.5,12.5,0.3333333333333333,75.0
C1044,2,2,4,0.5,0.00017998215608984718,100.0,0.0,0.5,100.0
C10451,1,1,2,0.5,0.0,0.0,0.0,0.0,0.0
C10460,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0
C10480,1,1,2,0.5,0.0,0.0,0.0,0.0,0.0
C10488,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0
C1051,0,2,2,1.0,0.0,100.0,0.0,0.5,100.0
C10510,5,5,10,0.5,0.002293847573806114,37.5,30.866648668101305,0.4,150.0
C10559,1,1,2,0.5,0.0,0.0,0.0,0.0,0.0
C10593,2,2,4,0.5,2.645882755733001e-05,181.0,0.0,0.5,181.0
C10609,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0
C10612,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0
C1062,0,2,2,1.0,0.0,100.0,0.0,0.5,100.0
C10632,1,1,2,0.5,0.0,0.0,0.0,0.0,0.0
C1389,5,5,10,0.5,0.00018432761630814905,0.25,0.4330127018922193,0.6,1.0
C14540,4,4,8,0.5,0.00014040836182425503,0.0,0.0,0.0,0.0
C1070,1,1,2,0.5,0.0,0.0,0.0,0.0,0.0
C10719,1,1,2,0.5,0.0,0.0,0.0,0.0,0.0
C10764,7,7,14,0.5,0.0023241679607947287,62.333333333333336,96.36331713307138,0.5714285714285714,374.0
C10786,3,3,6,0.5,0.00034223652520086353,7.5,4.5,0.3333333333333333,15.0
C10846,1,1,2,0.5,0.0,0.0,0.0,0.0,0.0
C10909,2,2,4,0.5,2.428519295051853e-05,273.0,0.0,0.5,273.0
C10955,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0
C10962,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0
C10966,5,5,10,0.5,0.0008564956856881185,79.0,121.69018037623249,0.6,316.0
C10974,1,1,2,0.5,0.0,0.0,0.0,0.0,0.0
C10988,1,1,2,0.5,0.0,0.0,0.0,0.0,0.0
C11001,4,4,8,0.5,0.000610831602902834,113.66666666666667,93.08180392655818,0.5,341.0
C1101,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0
C11035,0,2,2,1.0,0.0,61.0,0.0,0.5,61.0
C1104,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0
C11049,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0
C11065,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0
C11088,1,1,2,0.5,0.0,0.0,0.0,0.0,0.0
C11116,1,1,2,0.5,0.0,0.0,0.0,0.0,0.0
C1116,0,2,2,1.0,0.0,100.0,0.0,0.5,100.0
C112,1,1,2,0.5,0.0,0.0,0.0,0.0,0.0
C11208,0,2,2,1.0,0.0,100.0,0.0,0.5,100.0
C11246,2,2,4,0.5,0.00020705070019674877,64.0,0.0,0.5,64.0
C11290,1,1,2,0.5,0.0,0.0,0.0,0.0,0.0
C1136,1,1,2,0.5,0.0,0.0,0.0,0.0,0.0
C11392,2,2,4,0.5,0.00017998215608984718,100.0,0.0,0.5,100.0
C11398,3,3,6,0.5,0.00034223652520086353,126.0,32.0,0.3333333333333333,252.0
C11421,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0
C11424,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0
C11449,1,1,2,0.5,0.0,0.0,0.0,0.0,0.0
C11459,1,1,2,0.5,0.0,0.0,0.0,0.0,0.0
C11472,5,5,10,0.5,0.001108862484966637,55.5,55.73374202401988,0.4,222.0
C11481,1,1,2,0.5,0.0,0.0,0.0,0.0,0.0
C11501,2,2,4,0.5,0.00017998215608984718,100.0,0.0,0.5,100.0
C11609,3,3,6,0.5,0.0007945322898383252,180.0,12.0,0.3333333333333333,360.0
C11625,1,1,2,0.5,0.0,0.0,0.0,0.0,0.0
C11679,1,1,2,0.5,0.0,0.0,0.0,0.0,0.0
C117,7,7,14,0.5,0.00133919831078656,50.5,52.04725417028901,0.42857142857142855,303.0
C11719,2,2,4,0.5,0.00017998215608984718,100.0,0.0,0.5,100.0
C11741,0,2,2,1.0,0.0,86.0,0.0,0.5,86.0
C11755,1,1,2,0.5,0.0,0.0,0.0,0.0,0.0
C11770,2,2,4,0.5,0.00017998215608984718,100.0,0.0,0.5,100.0
C1178,0,2,2,1.0,0.0,100.0,0.0,0.5,100.0
C11858,4,5,9,0.5555555555555556,0.001942612952254458,97.25,54.71916940159088,0.4,389.0
C11870,1,1,2,0.5,0.0,0.0,0.0,0.0,0.0
C11881,1,1,2,0.5,0.0,0.0,0.0,0.0,0.0
C11893,5,5,10,0.5,0.000822401705425703,30.0,32.77193921634788,0.4,120.0
C11948,6,5,11,0.45454545454545453,0.001020140518413592,79.0,86.55056325639943,0.6,316.0
C11998,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0
C12,5,5,10,0.5,0.0012045221217858737,17.0,15.247950681976906,0.4,68.0
C12002,1,1,2,0.5,0.0,0.0,0.0,0.0,0.0
C1202,6,6,12,0.5,0.0020481390068127713,46.6,66.49090163323099,0.6666666666666666,233.0
C1207,2,2,4,0.5,0.0002048355350138651,219.0,0.0,0.5,219.0
C1209,1,1,2,0.5,0.0,0.0,0.0,0.0,0.0
C12116,2,2,4,0.5,0.00017998215608984718,160.0,0.0,0.5,160.0
C12149,1,1,2,0.5,0.0,0.0,0.0,0.0,0.0
C12170,2,2,4,0.5,0.00017998215608984718,100.0,0.0,0.5,100.0
C1228,1,1,2,0.5,0.0,0.0,0.0,0.0,0.0
C12371,2,2,4,0.5,0.00017998215608984718,100.0,0.0,0.5,100.0
C12373,2,2,4,0.5,0.00017998215608984718,100.0,0.0,0.5,100.0
C12430,0,2,2,1.0,0.0,100.0,0.0,0.5,100.0
C12451,0,2,2,1.0,0.0,223.0,0.0,0.5,223.0
C12453,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0
C12455,1,1,2,0.5,0.0,0.0,0.0,0.0,0.0
C1246,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0
C1248,1,1,2,0.5,0.0,0.0,0.0,0.0,0.0
C12484,3,2,5,0.4,0.0005614375958524767,100.0,0.0,0.5,100.0
C12486,1,1,2,0.5,0.0,0.0,0.0,0.0,0.0
C12500,1,1,2,0.5,0.0,0.0,0.0,0.0,0.0
C12506,1,1,2,0.5,0.0,0.0,0.0,0.0,0.0
C12531,2,2,4,0.5,0.00017998215608984718,100.0,0.0,0.5,100.0
C12552,2,2,4,0.5,0.00017998215608984718,100.0,0.0,0.5,100.0
C1256,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0
C12564,1,1,2,0.5,0.0,0.0,0.0,0.0,0.0
C12590,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0
C12606,1,1,2,0.5,0.0,0.0,0.0,0.0,0.0
C12620,2,2,4,0.5,0.00017998215608984718,100.0,0.0,0.5,100.0
C12705,0,3,3,1.0,0.0,50.0,31.0,0.3333333333333333,100.0
C12753,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0
C12808,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0
C12852,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0
C12857,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0
C12864,0,4,4,1.0,0.0,47.666666666666664,46.62140662351959,0.5,143.0
C12920,2,2,4,0.5,0.00017998215608984718,100.0,0.0,0.5,100.0
C12927,0,2,2,1.0,0.0,160.0,0.0,0.5,160.0
C12945,1,1,2,0.5,0.0,0.0,0.0,0.0,0.0
C12960,6,6,12,0.5,0.001495455451652237,39.4,21.47184202624451,0.3333333333333333,197.0
C13010,2,2,4,0.5,2.428519295051853e-05,16.0,0.0,0.5,16.0
C1304,1,1,2,0.5,0.0,0.0,0.0,0.0,0.0
C13048,0,2,2,1.0,0.0,100.0,0.0,0.5,100.0
C13053,2,2,4,0.5,0.00013690655144138562,0.0,0.0,0.0,0.0
C13090,0,2,2,1.0,0.0,160.0,0.0,0.5,160.0
C1310,1,1,2,0.5,0.0,0.0,0.0,0.0,0.0
C13107,4,4,8,0.5,0.0008229738680957805,110.66666666666667,20.805982045769646,0.25,332.0
C13119,0,2,2,1.0,0.0,160.0,0.0,0.5,160.0
C1315,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0
C13188,1,1,2,0.5,0.0,0.0,0.0,0.0,0.0
C13191,1,1,2,0.5,0.0,0.0,0.0,0.0,0.0
C13199,2,2,4,0.5,0.00017998215608984718,100.0,0.0,0.5,100.0
C13266,0,2,2,1.0,0.0,100.0,0.0,0.5,100.0
C13268,0,2,2,1.0,0.0,100.0,0.0,0.5,100.0
C13298,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0
C13309,0,2,2,1.0,0.0,194.0,0.0,0.5,194.0
C13312,1,1,2,0.5,0.0,0.0,0.0,0.0,0.0
C13318,1,1,2,0.5,0.0,0.0,0.0,0.0,0.0
C13333,1,1,2,0.5,0.0,0.0,0.0,0.0,0.0
C13358,0,2,2,1.0,0.0,141.0,0.0,0.5,141.0
C13391,0,4,4,1.0,0.0,46.666666666666664,9.428090415820632,0.25,140.0
C13418,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0
C13436,1,1,2,0.5,0.0,0.0,0.0,0.0,0.0
C13521,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0
C13553,8,8,16,0.5,0.0014738056768774563,44.285714285714285,35.65995868002688,0.25,310.0
C13585,1,1,2,0.5,0.0,0.0,0.0,0.0,0.0
C13621,2,2,4,0.5,0.00017998215608984718,100.0,0.0,0.5,100.0
C1364,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0
C13659,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0
C1368,1,1,2,0.5,0.0,0.0,0.0,0.0,0.0
C13687,0,2,2,1.0,0.0,295.0,0.0,0.5,295.0
C137,0,2,2,1.0,0.0,208.0,0.0,0.5,208.0
C13715,2,2,4,0.5,0.00017998215608984718,100.0,0.0,0.5,100.0
C13746,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0
C1375,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0
C13819,2,2,4,0.5,0.00017998215608984718,160.0,0.0,0.5,160.0
C13825,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0
C13901,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0
C13903,1,1,2,0.5,0.0,0.0,0.0,0.0,0.0
C13940,0,2,2,1.0,0.0,293.0,0.0,0.5,293.0
C13983,1,1,2,0.5,0.0,0.0,0.0,0.0,0.0
C13990,0,2,2,1.0,0.0,100.0,0.0,0.5,100.0
C1403,2,2,4,0.5,0.00017998215608984718,100.0,0.0,0.5,100.0
C14176,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0
C14206,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0
C14309,1,1,2,0.5,0.0,0.0,0.0,0.0,0.0
C14317,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0
C14328,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0
C14447,4,4,8,0.5,0.00041872303604655026,66.66666666666667,79.14683962245253,0.5,200.0
C14449,2,2,4,0.5,0.00017998215608984718,84.0,0.0,0.5,84.0
C14474,1,1,2,0.5,0.0,0.0,0.0,0.0,0.0
C145,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0
C14606,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0
C14619,4,4,8,0.5,0.0021406205276909168,75.66666666666667,70.6462234580794,0.5,227.0
C14621,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0
C1467,5,4,9,0.4444444444444444,0.0006056904269807415,35.333333333333336,22.573337271116017,0.25,106.0
C14670,2,2,4,0.5,0.0004204836905416581,99.0,0.0,0.5,99.0
C14687,4,4,8,0.5,0.00010538174163456519,62.333333333333336,51.03158063613376,0.5,187.0
C2109,109,109,218,0.5,0.011644279655831253,3.5185185185185186,4.162178652886724,0.21100917431192662,380.0
C14775,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0
C14781,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0
C14818,5,5,10,0.5,0.0032606132458336255,37.75,33.41687447981932,0.6,151.0
C14833,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0
C14862,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0
C14988,4,4,8,0.5,0.000610831602902834,128.0,124.66755792907793,0.5,384.0
C15,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0
C150,7,7,14,0.5,0.0014399112569626743,35.333333333333336,52.17172499437687,0.7142857142857143,212.0
C15032,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0
C15038,0,4,4,1.0,0.0,36.333333333333336,39.46587837050578,0.5,109.0
C15156,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0
C15163,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0
C15378,1,1,2,0.5,0.0,0.0,0.0,0.0,0.0
C15384,1,1,2,0.5,0.0,0.0,0.0,0.0,0.0
C1539,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0
C1544,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0
C15441,3,3,6,0.5,0.0006660715531652873,50.0,33.0,0.3333333333333333,100.0
C15475,2,2,4,0.5,0.00017998215608984718,100.0,0.0,0.5,100.0
C15518,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0
C1553,2,2,4,0.5,0.00017998215608984718,6.0,0.0,0.5,6.0
