edge_index,edge_rarity,src_out_degree,dst_in_degree,src_fan_out,normalized_weight,is_self_loop,is_user_edge,is_ntlm,is_network_logon,auth_success,is_unusual_dst_port,is_ephemeral,protocol_rarity,byte_per_packet_ratio,duration_z_score
28,1.0,256,2,0.6052009456264775,0.0,0,0,0,0,0,0,0,0.9114916091660278,0.3464815130345885,-0.490328886088019
29,1.0,256,1,0.6052009456264775,0.0,0,0,0,0,0,0,0,0.9114916091660278,0.3464815130345885,-0.490328886088019
30,1.0,256,2,0.6052009456264775,0.0,0,0,0,0,0,0,0,0.9114916091660278,0.3464815130345885,-0.490328886088019
31,1.0,256,2,0.6052009456264775,0.0,0,0,0,0,0,0,0,0.9114916091660278,0.3464815130345885,-0.490328886088019
32,1.0,256,2,0.6052009456264775,0.0,0,0,0,0,0,0,0,0.9114916091660278,0.3464815130345885,-0.490328886088019
33,1.0,256,1,0.6052009456264775,0.0,0,0,0,0,0,0,0,0.9114916091660278,0.3464815130345885,-0.490328886088019
34,1.0,256,9,0.6052009456264775,0.0,0,0,0,0,0,0,0,0.9114916091660278,0.3464815130345885,-0.490328886088019
35,1.0,256,2,0.6052009456264775,0.0,0,0,0,0,0,0,0,0.9114916091660278,0.3464815130345885,-0.490328886088019
36,1.0,256,2,0.6052009456264775,0.0,0,0,0,0,0,0,0,0.9114916091660278,0.3464815130345885,-0.490328886088019
37,1.0,256,1,0.6052009456264775,0.0,0,0,0,0,0,0,0,0.9114916091660278,0.3464815130345885,-0.490328886088019
38,1.0,256,2,0.6052009456264775,0.0,0,0,0,0,0,0,0,0.9114916091660278,0.3464815130345885,-0.490328886088019
39,1.0,256,2,0.6052009456264775,0.0,0,0,0,0,0,0,0,0.9114916091660278,0.3464815130345885,-0.490328886088019
40,1.0,256,1,0.6052009456264775,0.0,0,0,0,0,0,0,0,0.9114916091660278,0.3464815130345885,-0.490328886088019
41,1.0,256,1,0.6052009456264775,0.0,0,0,0,0,0,0,0,0.9114916091660278,0.3464815130345885,-0.490328886088019
42,1.0,256,2,0.6052009456264775,0.0,0,0,0,0,0,0,0,0.9114916091660278,0.3464815130345885,-0.490328886088019
43,1.0,256,2,0.6052009456264775,0.0,0,0,0,0,0,0,0,0.9114916091660278,0.3464815130345885,-0.490328886088019
44,1.0,256,1,0.6052009456264775,0.0,0,0,0,0,0,0,0,0.9114916091660278,0.3464815130345885,-0.490328886088019
45,1.0,256,3,0.6052009456264775,0.0,0,0,0,0,0,0,0,0.9114916091660278,0.3464815130345885,-0.490328886088019
46,1.0,256,1,0.6052009456264775,0.0,0,0,0,0,0,0,0,0.9114916091660278,0.3464815130345885,-0.490328886088019
47,1.0,2,167,0.5,0.0,0,0,0,0,0,0,0,0.9114916091660278,0.3464815130345885,-0.490328886088019
48,0.5,559,2,0.5,0.02127659574468085,0,0,0,0,0,0,0,0.24065082204617083,0.9377236326461067,-0.490328886088019
49,1.0,559,1,0.5,0.0,0,0,0,0,0,0,0,0.24065082204617083,0.5293065258135968,-0.490328886088019
50,1.0,1,167,0.5,0.0,0,0,0,0,0,0,0,0.9114916091660278,0.3464815130345885,-0.490328886088019
51,0.5,565,3,0.4995579133510168,0.02127659574468085,0,0,0,0,0,0,0,0.24065082204617083,0.5146532629067985,-0.490328886088019
52,0.5,565,3,0.4995579133510168,0.02127659574468085,0,0,0,0,0,0,0,0.24065082204617083,0.505622763673539,-0.490328886088019
53,0.012658227848101266,1,1,1.0,0.8936170212765957,0,0,0,0,0,0,0,0.24065082204617083,0.4771681717498722,-0.490328886088019
54,0.14285714285714285,6,1,0.5,0.1276595744680851,0,0,0,0,0,0,0,0.9114916091660278,0.3464815130345885,-0.490328886088019
55,1.0,9,167,0.5,0.0,0,0,0,0,0,0,0,0.9114916091660278,0.3464815130345885,-0.490328886088019
56,1.0,2,167,0.5,0.0,0,0,0,0,0,0,0,0.9114916091660278,0.3464815130345885,-0.490328886088019
57,1.0,2,167,0.5,0.0,0,0,0,0,0,0,0,0.9114916091660278,0.3464815130345885,-0.490328886088019
58,0.14285714285714285,1,6,0.5,0.1276595744680851,0,0,0,0,0,0,0,0.9114916091660278,0.3464815130345885,-0.490328886088019
59,0.5,2,559,0.5,0.02127659574468085,0,0,0,0,0,0,0,0.24065082204617083,0.6074288635201909,-0.490328886088019
60,1.0,1,2,1.0,0.0,0,0,0,0,0,0,0,0.24065082204617083,0.22448457999659227,-0.490328886088019
61,1.0,1,167,0.5,0.0,0,0,0,0,0,0,0,0.9114916091660278,0.3464815130345885,-0.490328886088019
62,1.0,2,167,0.5,0.0,0,0,0,0,0,0,0,0.9114916091660278,0.3464815130345885,-0.490328886088019
63,1.0,2,167,0.5,0.0,0,0,0,0,0,0,0,0.9114916091660278,0.3464815130345885,-0.490328886088019
64,0.25,5,33,0.5,0.06382978723404255,0,0,0,0,0,1,0,0.24065082204617083,0.22448457999659227,-0.490328886088019
65,1.0,1,167,0.5,0.0,0,0,0,0,0,0,0,0.9114916091660278,0.3464815130345885,-0.490328886088019
66,1.0,1,167,0.5,0.0,0,0,0,0,0,0,0,0.9114916091660278,0.3464815130345885,-0.490328886088019
67,1.0,2,167,0.5,0.0,0,0,0,0,0,0,0,0.9114916091660278,0.3464815130345885,-0.490328886088019
68,1.0,3,145,0.5,0.0,0,0,0,0,0,0,0,0.24065082204617083,0.22448457999659227,-0.490328886088019
69,0.5,239,4,0.5,0.02127659574468085,0,0,0,0,0,0,0,0.8478575687878014,0.499914806611007,-0.490328886088019
70,1.0,2,167,0.5,0.0,0,0,0,0,0,0,0,0.9114916091660278,0.3464815130345885,-0.490328886088019
71,1.0,151,3,0.5101351351351351,0.0,0,0,0,0,0,0,0,0.24065082204617083,0.22448457999659227,-0.490328886088019
72,0.5,3,566,0.5,0.02127659574468085,0,0,0,0,0,0,0,0.24065082204617083,0.5986539444539104,-0.490328886088019
73,0.25,36,1,0.5217391304347826,0.06382978723404255,0,0,0,0,0,0,0,0.24065082204617083,0.22448457999659227,-0.490328886088019
74,0.25,36,5,0.5217391304347826,0.06382978723404255,0,0,0,0,0,0,0,0.24065082204617083,0.22448457999659227,-0.490328886088019
75,1.0,1,167,0.5,0.0,0,0,0,0,0,0,0,0.9114916091660278,0.3464815130345885,-0.490328886088019
76,1.0,3,167,0.5,0.0,0,0,0,0,0,0,0,0.9114916091660278,0.3464815130345885,-0.490328886088019
77,0.5,3,566,0.5,0.02127659574468085,0,0,0,0,0,0,0,0.24065082204617083,0.5932015675583575,-0.490328886088019
78,1.0,1,559,0.5,0.0,0,0,0,0,0,0,0,0.24065082204617083,0.5742886352019083,-0.490328886088019
79,1.0,1,167,0.5,0.0,0,0,0,0,0,0,0,0.9114916091660278,0.3464815130345885,-0.490328886088019
80,1.0,1,167,0.5,0.0,0,0,0,0,0,0,0,0.9114916091660278,0.3464815130345885,-0.43181362391892514
81,1.0,256,1,0.6052009456264775,0.0,0,0,0,0,0,0,0,0.9114916091660278,0.3464815130345885,-0.43181362391892514
82,0.2,256,1,0.6052009456264775,0.0851063829787234,0,0,0,0,0,0,0,0.9114916091660278,0.3464815130345885,-0.43181362391892514
83,0.2,256,1,0.6052009456264775,0.0851063829787234,0,0,0,0,0,0,0,0.9114916091660278,0.3464815130345885,-0.43181362391892514
84,0.2,256,1,0.6052009456264775,0.0851063829787234,0,0,0,0,0,0,0,0.9114916091660278,0.3464815130345885,-0.43181362391892514
85,0.2,256,1,0.6052009456264775,0.0851063829787234,0,0,0,0,0,0,0,0.9114916091660278,0.3464815130345885,-0.43181362391892514
86,0.2,256,1,0.6052009456264775,0.0851063829787234,0,0,0,0,0,0,0,0.9114916091660278,0.3464815130345885,-0.43181362391892514
87,0.2,256,1,0.6052009456264775,0.0851063829787234,0,0,0,0,0,0,0,0.9114916091660278,0.3464815130345885,-0.43181362391892514
88,0.2,256,1,0.6052009456264775,0.0851063829787234,0,0,0,0,0,0,0,0.9114916091660278,0.3464815130345885,-0.43181362391892514
89,0.2,256,1,0.6052009456264775,0.0851063829787234,0,0,0,0,0,0,0,0.9114916091660278,0.3464815130345885,-0.43181362391892514
90,0.2,256,1,0.6052009456264775,0.0851063829787234,0,0,0,0,0,0,0,0.9114916091660278,0.3464815130345885,-0.43181362391892514
91,0.2,256,1,0.6052009456264775,0.0851063829787234,0,0,0,0,0,0,0,0.9114916091660278,0.3464815130345885,-0.43181362391892514
92,0.2,256,1,0.6052009456264775,0.0851063829787234,0,0,0,0,0,0,0,0.9114916091660278,0.3464815130345885,-0.43181362391892514
93,0.2,256,1,0.6052009456264775,0.0851063829787234,0,0,0,0,0,0,0,0.9114916091660278,0.3464815130345885,-0.43181362391892514
94,0.2,256,1,0.6052009456264775,0.0851063829787234,0,0,0,0,0,0,0,0.9114916091660278,0.3464815130345885,-0.43181362391892514
95,0.2,2,207,1.0,0.0851063829787234,0,0,0,0,0,1,0,0.24065082204617083,0.7656329868802181,0.21185425994110724
96,1.0,1,342,0.5,0.0,0,0,0,0,0,1,0,0.24065082204617083,0.8275685806781394,0.2703695221102011
97,1.0,340,1,0.49853372434017595,0.0,0,0,0,0,0,0,0,0.24065082204617083,0.6288975975464304,0.2703695221102011
98,0.08333333333333333,9,156,0.5,0.23404255319148937,0,0,0,0,0,1,0,0.24065082204617083,0.8823479298006475,0.32888478427929496
99,0.08333333333333333,156,9,0.5,0.23404255319148937,0,0,0,0,0,0,0,0.24065082204617083,0.5906457658885671,0.32888478427929496
100,0.16666666666666666,559,1,0.5,0.10638297872340426,0,0,0,0,0,0,0,0.24065082204617083,0.999914806611007,0.5629458329556704
101,0.16666666666666666,1,559,0.5,0.10638297872340426,0,0,0,0,0,0,0,0.24065082204617083,0.2246549667745783,0.5629458329556704
102,0.16666666666666666,1,2,0.5,0.10638297872340426,0,0,0,0,0,0,0,0.24065082204617083,0.22848866927926392,0.6799763572938581
103,0.16666666666666666,1,1,0.3333333333333333,0.10638297872340426,0,0,0,0,0,0,0,0.24065082204617083,0.22848866927926392,0.6799763572938581
104,0.16666666666666666,9,735,0.5,0.10638297872340426,0,0,0,0,0,1,0,0.24065082204617083,0.7629919918214346,1.3821595033229843
105,0.16666666666666666,286,9,0.2801175318315377,0.10638297872340426,0,0,0,0,0,0,0,0.24065082204617083,0.909013460555461,1.3821595033229843
106,0.16666666666666666,63,3,0.9402985074626866,0.10638297872340426,0,0,0,0,0,0,0,0.24065082204617083,0.22448457999659227,1.7332510763375473
107,0.16666666666666666,3,858,1.0,0.10638297872340426,0,0,0,0,0,1,0,0.24065082204617083,0.7399897767933208,3.020586844057612
108,0.2,6,1,0.5,0.0851063829787234,0,0,0,0,0,0,0,0.8478575687878014,0.4892656329868802,3.020586844057612
109,0.14285714285714285,447,1,0.3425287356321839,0.1276595744680851,0,0,0,0,0,0,0,0.24065082204617083,0.6467030158459703,3.020586844057612
110,0.14285714285714285,1,858,0.5,0.1276595744680851,0,0,0,0,0,1,0,0.24065082204617083,0.7373487817345374,3.020586844057612
111,0.14285714285714285,9,1,1.0,0.1276595744680851,0,0,0,0,0,0,0,0.24065082204617083,0.22448457999659227,-0.490328886088019
112,0.5,169,9,0.5,0.02127659574468085,0,0,0,0,0,0,0,0.24065082204617083,0.22448457999659227,-0.490328886088019
113,1.0,3,145,0.5,0.0,0,0,0,0,0,0,0,0.24065082204617083,0.22448457999659227,-0.490328886088019
114,0.25,6,119,0.5,0.06382978723404255,0,0,0,0,0,1,0,0.24065082204617083,0.25575055375702843,-0.490328886088019
115,0.5,1,559,0.5,0.02127659574468085,0,0,0,0,0,0,0,0.24065082204617083,0.5647469756346908,-0.490328886088019
116,1.0,9,169,0.5,0.0,0,0,0,0,0,1,0,0.24065082204617083,0.25575055375702843,-0.490328886088019
117,0.5,559,1,0.5,0.02127659574468085,0,0,0,0,0,0,0,0.24065082204617083,0.5293065258135968,-0.490328886088019
118,0.3333333333333333,559,2,0.5,0.0425531914893617,0,0,0,0,0,0,0,0.24065082204617083,0.5197648662463793,-0.490328886088019
119,0.037037037037037035,4,342,0.5,0.5531914893617021,0,0,0,0,0,0,0,0.24065082204617083,0.8425626171409099,-0.490328886088019
120,0.3333333333333333,2,559,0.5,0.0425531914893617,0,0,0,0,0,0,0,0.24065082204617083,0.6033395808485261,-0.490328886088019
121,0.25,119,6,0.5,0.06382978723404255,0,0,0,0,0,0,0,0.24065082204617083,0.22448457999659227,-0.490328886088019
122,1.0,239,6,0.5,0.0,0,0,0,0,0,0,0,0.24065082204617083,0.9543363434997444,-0.490328886088019
123,1.0,5,393,0.5555555555555556,0.0,0,0,0,0,0,0,0,0.24065082204617083,0.22448457999659227,-0.490328886088019
124,1.0,151,3,0.5101351351351351,0.0,0,0,0,0,0,0,0,0.24065082204617083,0.22448457999659227,-0.490328886088019
125,0.25,306,1,0.8292682926829268,0.06382978723404255,0,0,0,0,0,0,0,0.24065082204617083,0.22448457999659227,-0.490328886088019
126,0.25,1,3,1.0,0.06382978723404255,0,0,0,0,0,0,0,0.24065082204617083,0.22448457999659227,-0.490328886088019
127,0.25,340,1,0.49853372434017595,0.06382978723404255,0,0,0,0,0,0,0,0.8478575687878014,0.68060998466519,-0.490328886088019
128,0.03125,340,4,0.49853372434017595,0.6170212765957447,0,0,0,0,0,0,0,0.24065082204617083,0.8176861475549497,-0.490328886088019
129,1.0,6,239,0.5,0.0,0,0,0,0,0,0,0,0.24065082204617083,0.8438405179758051,-0.490328886088019
130,1.0,378,2,0.490272373540856,0.0,0,0,0,0,0,0,0,0.24065082204617083,0.957914465837451,-0.490328886088019
131,1.0,378,2,0.490272373540856,0.0,0,0,0,0,0,0,0,0.24065082204617083,0.5580166979042426,-0.490328886088019
132,0.25,1,342,0.5,0.06382978723404255,0,0,0,0,0,0,0,0.8478575687878014,0.681206338388141,-0.490328886088019
133,0.3333333333333333,565,3,0.4995579133510168,0.0425531914893617,0,0,0,0,0,0,0,0.24065082204617083,0.505622763673539,-0.43181362391892514
134,0.3333333333333333,2,566,0.4,0.0425531914893617,0,0,0,0,0,0,0,0.24065082204617083,0.5932015675583575,-0.43181362391892514
135,0.5,306,3,0.8292682926829268,0.02127659574468085,0,0,0,0,0,0,0,0.24065082204617083,0.879366161185892,-0.43181362391892514
136,0.25,8,8,1.0,0.06382978723404255,0,0,0,0,0,0,0,0.24065082204617083,0.2372635883455444,0.09482373560291954
137,0.25,8,9,1.0,0.06382978723404255,0,0,0,0,0,0,0,0.24065082204617083,0.2372635883455444,0.09482373560291954
138,0.25,8,8,1.0,0.06382978723404255,0,0,0,0,0,0,0,0.24065082204617083,0.2372635883455444,0.09482373560291954
139,0.25,8,9,1.0,0.06382978723404255,0,0,0,0,0,0,0,0.24065082204617083,0.2372635883455444,0.09482373560291954
140,0.25,8,8,1.0,0.06382978723404255,0,0,0,0,0,0,0,0.24065082204617083,0.2372635883455444,0.09482373560291954
141,0.25,8,8,1.0,0.06382978723404255,0,0,0,0,0,0,0,0.24065082204617083,0.2372635883455444,0.09482373560291954
142,0.25,8,9,1.0,0.06382978723404255,0,0,0,0,0,0,0,0.24065082204617083,0.2372635883455444,0.09482373560291954
143,0.25,8,8,1.0,0.06382978723404255,0,0,0,0,0,0,0,0.24065082204617083,0.2372635883455444,0.09482373560291954
144,0.16666666666666666,63,2,0.9402985074626866,0.10638297872340426,0,0,0,0,0,0,0,0.24065082204617083,0.22448457999659227,1.7332510763375473
145,0.16666666666666666,63,4,0.9402985074626866,0.10638297872340426,0,0,0,0,0,0,0,0.24065082204617083,0.22448457999659227,1.7332510763375473
146,0.5,1,15,0.5,0.02127659574468085,0,0,0,0,0,0,0,0.9114916091660278,0.4294598739137843,-0.2562678374116436
147,0.5,22,1,0.5945945945945946,0.02127659574468085,0,0,0,0,0,0,0,0.9114916091660278,0.4294598739137843,-0.2562678374116436
148,0.0625,63,2,0.9402985074626866,0.3191489361702128,0,0,0,0,0,0,0,0.24065082204617083,0.5366331572669961,3.020586844057612
149,1.0,2,393,0.5,0.0,0,0,0,0,0,0,0,0.24065082204617083,0.9016016357130686,3.020586844057612
150,1.0,2,393,0.5,0.0,0,0,0,0,0,0,0,0.24065082204617083,0.8643721247231215,3.020586844057612
151,0.016666666666666666,2,3,1.0,0.8297872340425532,0,0,0,0,0,0,0,0.24065082204617083,0.22448457999659227,3.020586844057612
152,0.2,1,2,1.0,0.0851063829787234,0,0,0,0,0,0,0,0.8478575687878014,0.5260691770318623,3.020586844057612
153,0.14285714285714285,5,3,0.5,0.1276595744680851,0,0,0,0,0,0,0,0.24065082204617083,0.3679502470608281,3.1961326305648936
154,0.14285714285714285,2,5,0.4,0.1276595744680851,0,0,0,0,0,0,0,0.24065082204617083,0.22448457999659227,3.1961326305648936
155,0.05555555555555555,9,1,1.0,0.3617021276595745,0,0,0,0,0,0,0,0.24065082204617083,0.5608280797410121,3.2546478927339875
156,0.14285714285714285,2,1,0.5,0.1276595744680851,0,0,0,0,0,0,0,0.24065082204617083,0.4177031862327483,3.2546478927339875
157,0.1,1,2,0.5,0.19148936170212766,0,0,0,0,0,0,0,0.24065082204617083,0.8842221843584938,3.2546478927339875
158,0.16666666666666666,2,735,1.0,0.10638297872340426,0,0,0,0,0,1,0,0.24065082204617083,0.2373487817345374,3.2546478927339875
159,0.25,9,1,1.0,0.06382978723404255,0,0,0,0,0,0,0,0.24065082204617083,0.22448457999659227,-0.490328886088019
160,0.3333333333333333,169,2,0.5,0.0425531914893617,0,0,0,0,0,0,0,0.24065082204617083,0.9133583233941046,-0.490328886088019
161,1.0,1,735,1.0,0.0,0,0,0,0,0,1,0,0.24065082204617083,0.7780712216731982,-0.490328886088019
162,0.125,2,4,0.5,0.14893617021276595,0,0,0,0,0,1,0,0.24065082204617083,0.25575055375702843,-0.490328886088019
163,0.125,4,2,0.5,0.14893617021276595,0,0,0,0,0,0,0,0.24065082204617083,0.22448457999659227,-0.490328886088019
164,0.14285714285714285,4,239,0.5,0.1276595744680851,0,0,0,0,0,0,0,0.8478575687878014,0.68060998466519,-0.490328886088019
165,0.25,4,5,0.5,0.06382978723404255,0,0,0,0,0,0,0,0.24065082204617083,0.22448457999659227,-0.490328886088019
166,0.07142857142857142,119,2,0.5,0.2765957446808511,0,0,0,0,0,0,0,0.8478575687878014,0.5351848696541148,-0.490328886088019
167,0.3333333333333333,2,169,0.5,0.0425531914893617,0,0,0,0,0,0,0,0.24065082204617083,0.7638439257113648,-0.490328886088019
168,0.14285714285714285,239,4,0.5,0.1276595744680851,0,0,0,0,0,0,0,0.8478575687878014,0.68060998466519,-0.490328886088019
169,0.05555555555555555,306,1,0.8292682926829268,0.3617021276595745,0,0,0,0,0,0,0,0.8478575687878014,0.68060998466519,-0.490328886088019
170,0.07142857142857142,2,119,0.5,0.2765957446808511,0,0,0,0,0,0,0,0.8478575687878014,0.4170216391208042,-0.490328886088019
171,1.0,378,2,0.490272373540856,0.0,0,0,0,0,0,0,0,0.24065082204617083,0.548219458170046,-0.490328886088019
172,0.25,5,4,0.5,0.06382978723404255,0,0,0,0,0,1,0,0.24065082204617083,0.25575055375702843,-0.490328886088019
173,0.5,2,393,0.5,0.02127659574468085,0,0,0,0,0,0,0,0.24065082204617083,0.8911228488669279,-0.43181362391892514
174,1.0,3,559,0.5,0.0,0,0,0,0,0,0,0,0.24065082204617083,0.7152836939853467,0.09482373560291954
175,1.0,1,566,0.5,0.0,0,0,0,0,0,0,0,0.24065082204617083,0.7035270063043108,0.09482373560291954
176,1.0,4,566,1.0,0.0,0,0,0,0,0,0,0,0.24065082204617083,0.23283353211790764,0.09482373560291954
177,1.0,1,566,0.5,0.0,0,0,0,0,0,0,0,0.24065082204617083,0.6305162719372976,0.09482373560291954
178,1.0,306,3,0.8292682926829268,0.0,0,0,0,0,0,0,0,0.24065082204617083,0.770829783608792,0.32888478427929496
179,1.0,1,342,0.5,0.0,0,0,0,0,0,1,0,0.24065082204617083,0.8302947691259158,0.44591530861748263
180,1.0,340,1,0.49853372434017595,0.0,0,0,0,0,0,0,0,0.24065082204617083,0.6288975975464304,0.44591530861748263
181,1.0,4,255,0.5,0.0,0,0,0,0,0,0,0,0.8478575687878014,0.4148918043959789,0.9725526681393273
182,1.0,249,4,0.49404761904761907,0.0,0,0,0,0,0,0,0,0.8478575687878014,0.43354915658544896,0.9725526681393273
183,0.16666666666666666,1,858,1.0,0.10638297872340426,0,0,0,0,0,1,0,0.24065082204617083,0.3619867098313171,1.5577052898302657
184,0.09090909090909091,63,2,0.9402985074626866,0.2127659574468085,0,0,0,0,0,0,0,0.24065082204617083,0.22448457999659227,1.7332510763375473
185,0.16666666666666666,3,255,0.5,0.10638297872340426,0,0,0,0,0,0,0,0.8478575687878014,0.4148918043959789,2.7865257953812366
186,0.14285714285714285,249,3,0.49404761904761907,0.1276595744680851,0,0,0,0,0,0,0,0.8478575687878014,0.4294598739137843,2.7865257953812366
187,1.0,559,3,0.5,0.0,0,0,0,0,0,0,0,0.24065082204617083,0.9725677287442495,-0.13923731307345588
188,1.0,565,1,0.4995579133510168,0.0,0,0,0,0,0,0,0,0.24065082204617083,0.9884988924859431,-0.13923731307345588
189,1.0,565,1,0.4995579133510168,0.0,0,0,0,0,0,0,0,0.24065082204617083,0.9743567899131027,-0.13923731307345588
190,0.08333333333333333,2,858,1.0,0.23404255319148937,0,0,0,0,0,1,0,0.24065082204617083,0.8750212983472483,3.020586844057612
191,0.2,4,156,0.5,0.0851063829787234,0,0,0,0,0,0,0,0.24065082204617083,0.22448457999659227,3.020586844057612
192,0.2,2,156,0.5,0.0851063829787234,0,0,0,0,0,0,0,0.24065082204617083,0.22448457999659227,3.020586844057612
193,0.2,155,4,0.4983922829581994,0.0851063829787234,0,0,0,0,0,0,0,0.24065082204617083,0.22448457999659227,3.020586844057612
194,0.16666666666666666,2,858,1.0,0.10638297872340426,0,0,0,0,0,1,0,0.24065082204617083,0.3837962174135287,3.020586844057612
195,0.25,2,858,0.5,0.06382978723404255,0,0,0,0,0,1,0,0.24065082204617083,0.22448457999659227,-0.490328886088019
196,0.25,3,858,0.5,0.06382978723404255,0,0,0,0,0,1,0,0.24065082204617083,0.22448457999659227,-0.490328886088019
197,0.125,1,858,0.5,0.14893617021276595,0,0,0,0,0,1,0,0.24065082204617083,0.22448457999659227,-0.490328886088019
198,0.25,2,858,0.5,0.06382978723404255,0,0,0,0,0,1,0,0.24065082204617083,0.22448457999659227,-0.490328886088019
199,0.25,1,858,1.0,0.06382978723404255,0,0,0,0,0,1,0,0.24065082204617083,0.22448457999659227,-0.490328886088019
200,0.25,3,858,1.0,0.06382978723404255,0,0,0,0,0,1,0,0.24065082204617083,0.22448457999659227,-0.490328886088019
201,0.25,1,858,0.5,0.06382978723404255,0,0,0,0,0,1,0,0.24065082204617083,0.22448457999659227,-0.490328886088019
202,0.25,1,858,1.0,0.06382978723404255,0,0,0,0,0,1,0,0.24065082204617083,0.22448457999659227,-0.490328886088019
203,0.16666666666666666,2,858,0.5,0.10638297872340426,0,0,0,0,0,1,0,0.24065082204617083,0.22448457999659227,-0.490328886088019
204,0.25,1,858,0.5,0.06382978723404255,0,0,0,0,0,1,0,0.24065082204617083,0.22448457999659227,-0.490328886088019
205,0.14285714285714285,4,858,0.5,0.1276595744680851,0,0,0,0,0,1,0,0.24065082204617083,0.22448457999659227,-0.490328886088019
206,0.25,2,858,0.5,0.06382978723404255,0,0,0,0,0,1,0,0.24065082204617083,0.22448457999659227,-0.490328886088019
207,0.25,1,858,0.5,0.06382978723404255,0,0,0,0,0,1,0,0.24065082204617083,0.22448457999659227,-0.490328886088019
208,0.25,2,858,1.0,0.06382978723404255,0,0,0,0,0,1,0,0.24065082204617083,0.22448457999659227,-0.490328886088019
209,0.25,1,858,0.5,0.06382978723404255,0,0,0,0,0,1,0,0.24065082204617083,0.22448457999659227,-0.490328886088019
210,0.25,2,858,1.0,0.06382978723404255,0,0,0,0,0,1,0,0.24065082204617083,0.22448457999659227,-0.490328886088019
211,0.25,1,858,1.0,0.06382978723404255,0,0,0,0,0,1,0,0.24065082204617083,0.22448457999659227,-0.490328886088019
