src,dst
C6194,C586
C2018,C1065
C5115,C529
C3117,C586
C4812,C754
C19174,C586
C22603,C754
C3875,C529
C395,C1173
C683,C1478
C8104,C528
C5802,C22449
C793,C754
C5802,C20742
C960,C457
C19402,C528
C5377,C612
C1495,C3827
C5802,C50
C9873,C1065
C1284,C467
C8935,C346
C6537,C457
C13193,C586
C16867,C1884
C11410,C754
C11006,C754
C2934,C467
C19818,C612
C7225,C3455
C4818,C633
C17611,C1065
C3173,C16164
C12189,C754
C22468,C625
C2850,C754
C6261,C1065
C5802,C13508
C7050,C754
C20746,C1065
C7699,C586
C17151,C754
C17359,C1065
C18526,C754
C4059,C529
C21708,C1065
C23582,C586
C5787,C10978
C2159,C754
C833,C549
C12386,C467
C5802,C19628
C7968,C529
C5787,C19215
C6367,C528
C5782,C17286
C6696,C754
C1247,C529
C5808,C17264
C1441,C586
C12405,C586
C5808,C584
C21525,C754
C4319,C529
C1942,C1065
C16545,C1065
C998,C529
C9804,C529
C23118,C528
C14578,C1065
C21573,C467
C4883,C586
C7284,C449
C8681,C754
C17098,C586
C7089,C1065
C15944,C529
C749,C625
C12104,C457
C11309,C754
C15753,C586
C4243,C529
C5817,C1015
C2018,C457
C8601,C586
C16099,C2106
C3697,C549
C1392,C1784
C13371,C612
C6793,C529
C3151,C1015
C10167,C346
C21469,C754
C6296,C457
C22016,C1628
C405,C1056
C5802,C12566
C7411,C1065
C9076,C467
C5787,C7148
C5787,C17899
C746,C586
C5224,C754
C5802,C18656
C12395,C625
C12432,C754
C9122,C1065
C4448,C482
C4042,C457
C10634,C586
C11598,C1065
C21550,C115
C19719,C754
C12129,C457
C3350,C529
C17392,C457
C10204,C528
C5802,C19029
C4109,C2106
C3812,C580
C19733,C467
C1576,C754
C17217,C529
C14880,C528
C7160,C10
C24480,C625
C402,C1003
C12069,C1065
C5802,C8266
C18498,C2058
C13553,C586
C26,C1759
C8524,C528
C6330,C528
C12238,C625
C11966,C1173
C3584,C528
C19136,C528
C5802,C8316
C7485,C467
C9338,C612
C18087,C1065
C9325,C612
C14738,C1786
C19624,C457
C13376,C625
C7922,C1065
C11067,C586
C3236,C467
C1418,C754
C5808,C22863
C11506,C586
C20829,C22594
C17605,C549
C17964,C457
C14655,C528
C16724,C92
C5802,C13625
C5808,C21761
C23178,C754
C18874,C1173
C20444,C467
C1321,C612
C2385,C20422
C16284,C586
C225,C586
C19653,C2106
C16574,C1015
C3953,C268
C9895,C625
C22598,C612
C1900,C423
C10603,C586
C15455,C2106
C6578,C529
C9322,C467
C16805,C625
C8428,C529
C12486,C754
C23545,C1065
C5420,C586
C12091,C1065
C1268,C2106
C14492,C754
C4674,C754
C13976,C612
C5808,C19737
C5808,C496
C10378,C12313
C16869,C3287
C532,C457
C11174,C529
C5808,C20301
C5141,C92
C13497,C1786
C16459,C754
C17584,C754
C2253,C1936
C19769,C457
C6179,C10
C23484,C612
C3970,C754
C5808,C8741
C15554,C612
C19955,C754
C5577,C1065
C5459,C612
C6495,C423
C2720,C754
C14728,C586
C22649,C449
C20498,C612
C500,C754
C5787,C17710
C22246,C2106
C7537,C457
C19757,C754
C15996,C2106
C5787,C14842
C4497,C754
C1899,C1065
C10843,C3287
C2527,C2106
C13709,C754
C13179,C586
C1312,C504
C23484,C529
C5787,C6959
C9566,C457
C12120,C3108
C5459,C529
C909,C1015
C12261,C458
C2855,C11051
C16277,C482
C5255,C528
C22996,C449
C3274,C2106
C5802,C832
C5808,C23293
C21101,C96
C10959,C1065
C15153,C1191
C1268,C612
C14431,C754
C16201,C1065
C22647,C13684
C14074,C467
C20059,C754
C589,C754
C24453,C586
C958,C586
C2007,C529
C2506,C612
C4189,C1015
C19547,C754
C15953,C457
C16360,C467
C1862,C9469
C5782,C12406
C5987,C754
C5026,C2106
C18211,C612
C5802,C10776
C22005,C457
C5808,C15326
C12737,C754
C25445,C457
C1015,C14090
C16391,C467
C5802,C15987
C14296,C529
C7290,C528
C7810,C1065
C10974,C46
C11134,C586
C495,C612
C15293,C457
C5802,C18676
C1077,C1003
C17860,C625
C7586,C586
C18239,C612
C9919,C12687
C10533,C467
C5802,C12554
C8255,C529
C17225,C586
C14169,C1015
C18450,C457
C18857,C528
C7288,C529
C18411,C754
C22246,C612
C8264,C754
C11157,C449
C10909,C46
C6769,C586
C24902,C20193
C12720,C457
C10650,C612
C18071,C586
C21748,C754
C5808,C87
C16811,C586
C11044,C1065
C3407,C457
C5787,C20340
C5802,C22220
C495,C529
C7214,C529
C10801,C467
C2056,C754
C22987,C2519
C7652,C612
C802,C2106
C6981,C529
C9156,C467
C3435,C3740
C8741,C529
C19210,C467
C14893,C754
C17693,C17860
C2817,C612
C10921,C586
C22246,C529
C15859,C586
C16127,C612
C12269,C586
C6102,C586
C5808,C84
C4365,C754
C583,C1065
C5802,C15701
C18306,C528
C5401,C754
C8547,C754
C13581,C92
C22780,C586
C18522,C754
C5026,C612
C7043,C1065
C18215,C754
C8236,C2106
C17475,C754
C8730,C612
C23306,C529
C5802,C3061
C13209,C754
C17798,C2106
C5787,C185
C3274,C529
C18082,C457
C17673,C467
C7850,C467
C13539,C612
C8038,C467
C8082,C457
C11688,C754
C16299,C423
C4269,C467
C14760,C457
C3269,C612
C520,C1336
C21726,C528
C12401,C12289
C21374,C754
C5802,C1460
C8806,C586
C22765,C1065
C5808,C13395
C16264,C529
C10537,C586
C4359,C586
C4682,C10388
C13539,C529
C5802,C164
C18973,C529
C11445,C457
C13929,C612
C23016,C612
C17693,C126
C5404,C586
C11714,C529
C2253,C115
C12183,C467
C8970,C467
C3578,C2106
C6037,C1065
C12071,C754
C13154,C467
C3068,C1065
C6240,C586
C1861,C754
C15990,C467
C3401,C1173
C1446,C6236
C7029,C449
C11011,C586
C81,C457
C6617,C467
C5808,C15902
C15087,C529
C5808,C19118
C24215,C2519
C7285,C625
C12804,C754
C16405,C625
C2486,C2106
C2968,C1884
C19129,C612
C19587,C754
C13939,C586
C12232,C457
C14057,C1065
C1371,C467
C22577,C612
C8575,C457
C770,C467
C1391,C2106
C9295,C463
C5808,C10185
C2344,C366
C12543,C529
C5808,C14919
C2427,C1681
C13958,C529
C26203,C754
C1320,C586
C11246,C754
C10283,C625
C17693,C3303
C5802,C23468
C7026,C1065
C15626,C586
C5802,C1341
C4396,C449
C15141,C2106
C23957,C457
C20331,C936
C13614,C1065
C335,C586
C4313,C19280
C19727,C92
C5787,C886
C4574,C528
C5787,C806
C15423,C754
C331,C1003
C3284,C754
C9471,C2106
C15544,C586
C2396,C754
C1725,C457
C11192,C1015
C5802,C15335
C3931,C457
C24965,C586
C5787,C3575
C8595,C612
C5900,C754
C10016,C2106
C5808,C1328
C18275,C529
C3736,C1681
C5787,C18186
C465,C457
C13933,C467
C19967,C754
C1588,C754
C6558,C754
C19789,C612
C26914,C1065
C19978,C612
C25,C612
C8324,C754
C5787,C17731
C21190,C612
C4310,C754
C19533,C13684
C17733,C528
C5787,C19468
C2082,C754
C13321,C1065
C5808,C22984
C1671,C612
C21431,C5839
C9409,C467
C12951,C1681
C1275,C23293
C8698,C754
C2859,C528
C3642,C1065
C6737,C529
C5787,C14069
C11268,C754
C24492,C18720
C15618,C528
C23666,C457
C13088,C1124
C2804,C1003
C1679,C1681
C9361,C467
C4704,C529
C9397,C457
C1477,C1891
C17693,C15244
C4792,C612
C11233,C754
C3532,C586
C16320,C346
C19004,C754
C4459,C467
C16890,C586
C579,C1056
C8926,C528
C5311,C754
C411,C612
C524,C586
C8910,C2106
C17600,C1056
C14665,C586
C13656,C1065
C163,C549
C22037,C528
C11313,C1015
C2162,C754
C18554,C1065
C20203,C754
C20053,C612
C5802,C385
C7568,C467
C22094,C467
C4792,C529
C20837,C457
C15693,C612
C13455,C586
C142,C586
C4971,C2058
C21963,C1884
C13321,C457
C447,C586
C352,C586
C18769,C2106
C15886,C586
C9935,C528
C15713,C936
C17060,C612
C3642,C457
C8297,C612
C23026,C754
C1664,C754
C12453,C16744
C6953,C1065
C18660,C467
C5802,C7558
C14694,C528
C7298,C16202
C616,C754
C16510,C457
C6336,C1065
C4716,C529
C13640,C754
C1211,C549
C1589,C528
C3108,C586
C23425,C529
C8791,C612
C3392,C1065
C8268,C2106
C5802,C13715
C3785,C754
C18652,C467
C17568,C2951
C1737,C754
C13675,C754
C12968,C754
C11118,C5618
C2915,C487
C1823,C1597
C15091,C586
C21877,C457
C19466,C13670
C18580,C529
C9806,C754
C7944,C3455
C4230,C528
C9687,C625
C10997,C754
C14462,C754
C15102,C586
C21939,C1065
C19320,C625
C14014,C2825
C7826,C529
C17879,C529
C24162,C1065
C11348,C529
C27159,C457
C15666,C457
C16704,C2106
C14149,C528
C11934,C457
C5904,C754
C4313,C16028
C3681,C625
C5365,C457
C18068,C586
C24918,C457
C1292,C754
C23058,C754
C1609,C1065
C10805,C467
C8133,C754
C18769,C612
C12513,C467
C4314,C2106
C5787,C749
C24631,C2519
C17825,C754
C19805,C1065
C5808,C17153
C14647,C2106
C14922,C1065
C10158,C1681
C3343,C549
C641,C586
C454,C586
C12175,C754
C3469,C625
C325,C754
C4917,C457
C12249,C457
C8855,C10
C6524,C625
C19703,C1015
C11491,C2106
C6236,C586
C26306,C586
C21450,C754
C5787,C24685
C12761,C754
C17477,C2106
C13755,C586
C3392,C457
C21718,C754
C8668,C754
C19022,C528
C8690,C1124
C7744,C457
C12419,C467
C7782,C1124
C15064,C612
C1560,C467
C5802,C11039
C22563,C457
C5802,C17235
C6316,C21138
C7595,C586
C16650,C754
C11080,C2106
C16764,C754
C1500,C457
C24176,C467
C15741,C625
C9960,C2106
C11155,C1124
C21262,C612
C5802,C21069
C19566,C529
C718,C21138
C5787,C9341
C14496,C92
C24840,C467
C5787,C3174
C6665,C754
C10982,C586
C11772,C2106
C22132,C449
C22010,C754
C13652,C1065
C3435,C3287
C13542,C423
C21493,C529
C17188,C2106
C23552,C2951
C2430,C1173
C2225,C1971
C4314,C612
C14647,C612
C17693,C2341
C12913,C13684
C3408,C528
C312,C467
C20658,C92
C15606,C457
C5808,C19513
C8912,C457
C3155,C467
C11491,C612
C20046,C457
C16083,C586
C5808,C24432
C5802,C24372
C1218,C308
C23172,C754
C1263,C2106
C4235,C2106
C10886,C467
C7740,C7052
C5808,C17244
C4889,C612
C4767,C467
C5802,C18869
C22195,C754
C14647,C529
C19580,C625
C7844,C1065
C5929,C754
C388,C9941
C11336,C586
C898,C457
C14190,C612
C22961,C754
C19748,C529
C11992,C586
C14578,C10
C7938,C754
C7907,C457
C12693,C625
C24346,C586
C12365,C467
C507,C2721
C3916,C1065
C7599,C586
C1520,C586
C6761,C346
C8143,C612
C4587,C612
C2540,C612
C18696,C754
C1618,C523
C9101,C1065
C1821,C846
C17154,C2106
C11639,C529
C5857,C457
C15800,C11290
C16941,C528
C23341,C467
C10450,C528
C5802,C18339
C11772,C612
C6452,C423
C8966,C586
C2424,C586
C17693,C1124
C224,C1173
C5802,C11578
C4720,C529
C11721,C625
C2153,C754
C23297,C754
C20748,C457
C13834,C529
C24273,C612
C4587,C529
C21906,C457
C22001,C754
C9960,C529
C8406,C754
C16875,C10888
C8625,C449
C5802,C11743
C427,C754
C17766,C529
C14282,C1065
C5787,C395
C8295,C457
C10156,C529
C1279,C754
C494,C3468
C16967,C529
C17895,C5453
C21283,C1065
C7103,C23293
C17303,C586
C4942,C467
C21087,C754
C5808,C22914
C1840,C625
C22201,C529
C15405,C529
C21170,C754
C11423,C467
C12046,C612
C20486,C586
C20395,C586
C1198,C754
C4077,C457
C12488,C529
C16308,C457
C948,C6236
C18139,C2058
C18912,C754
C5802,C10916
C13166,C1065
C1220,C1056
C7878,C2106
C118,C7262
C10018,C457
C20226,C549
C22636,C754
C7446,C22594
C342,C1003
C15453,C529
C23805,C586
C9692,C754
C395,C1056
C2480,C11042
C7442,C754
C3587,C529
C7676,C1065
C12873,C754
C4381,C754
C5290,C467
C18637,C6236
C8976,C467
C5808,C13508
C7089,C3455
C8161,C1015
C8538,C1065
C12606,C586
C5839,C754
C20595,C528
C18101,C586
C22269,C612
C10022,C754
C22575,C449
C22853,C2106
C5802,C18498
C10770,C467
C991,C20080
C5808,C18142
C13983,C529
C8069,C457
C47,C1015
C14928,C2106
C13960,C467
C5123,C467
C22867,C529
C17066,C586
C8579,C529
C14417,C467
C5802,C7277
C13833,C625
C3060,C457
C5225,C528
C6253,C467
C3173,C7760
C18861,C423
C11114,C529
C12403,C4869
C5248,C1065
C1173,C754
C18727,C625
C6010,C612
C23572,C423
C266,C1173
C3959,C586
C6957,C612
C7558,C586
C5808,C19682
C9013,C754
C19147,C625
C16602,C612
C13519,C20285
C17065,C586
C22881,C754
C8306,C754
C5787,C19238
C1247,C625
C1495,C480
C14754,C457
C23692,C529
C817,C586
C11107,C1065
C3261,C457
C20696,C754
C7516,C2106
C18869,C457
C4009,C529
C17609,C1173
C4254,C457
C7011,C2106
C3760,C529
C13241,C1065
C9182,C14421
C17693,C1046
C10061,C2106
C22569,C457
C23082,C1065
C22439,C541
C14311,C586
C14878,C1065
C5802,C4257
C19898,C92
C5808,C18656
C21293,C586
C7676,C457
C289,C612
C1006,C2106
C19080,C457
C14508,C754
C15049,C528
C18334,C754
C14692,C754
C16201,C10
C15441,C754
C14938,C528
C6440,C1065
C16953,C529
C19295,C529
C16574,C2106
C5787,C16042
C7022,C528
C20500,C457
C2325,C809
C15276,C586
C1404,C612
C1438,C754
C13103,C457
C15584,C612
C8728,C529
C1411,C754
C1816,C754
C1244,C467
C20125,C754
C1823,C306
C8393,C457
C10225,C1065
C8661,C46
C24870,C2519
C3782,C467
C14400,C11321
C22689,C754
C19551,C449
C5329,C612
C5808,C20031
C11564,C612
C1231,C612
C22384,C529
C20424,C528
C12512,C754
C4183,C529
C20025,C467
C23546,C754
C8098,C625
C22008,C467
C10829,C754
C480,C1173
C11142,C467
C3151,C529
C15615,C457
C18548,C612
C21989,C1173
C17610,C754
C12884,C528
C9036,C586
C13281,C1065
C11124,C467
C16614,C457
C8225,C586
C20692,C1909
C18874,C1056
C19137,C467
C5329,C529
C19375,C528
C6687,C1891
C21883,C457
C5787,C22778
C21063,C612
C20494,C529
C5924,C2106
C12638,C586
C17890,C586
C9560,C586
C13107,C423
C2803,C754
C5787,C341
C9613,C467
C5802,C11292
C16718,C467
C20903,C754
C1447,C754
C4227,C467
C20707,C754
C13715,C1065
C3912,C586
C19681,C612
C3462,C1
C8365,C586
C1196,C2918
C5808,C14421
C17693,C332
C14540,C754
C7043,C10
C10045,C586
C10555,C754
C17117,C754
C20084,C625
C14833,C754
C17693,C553
C5143,C754
C1453,C529
C13158,C1681
C4543,C529
C11391,C586
C5808,C9631
C10291,C22594
C21152,C754
C17028,C1065
C22749,C457
C8765,C467
C16574,C529
C1485,C2626
C5787,C18632
C1722,C754
C1063,C754
C6429,C586
C18722,C5618
C17135,C612
C22796,C612
C12469,C586
C16023,C612
C5787,C8625
C10271,C467
C19474,C586
C1495,C529
C17341,C529
C20353,C529
C5808,C7756
C9024,C2106
C7339,C92
C14514,C586
C13136,C457
C2198,C3434
C11677,C4313
C1362,C625
C11777,C625
C1893,C754
C19019,C457
C16318,C586
C312,C1015
C11549,C586
C13827,C528
C2568,C457
C17433,C2106
C5787,C24657
C18662,C467
C19526,C586
C10576,C754
C5802,C19528
C21863,C1065
C10249,C586
C7227,C754
C5787,C9319
C5808,C15987
C5808,C22988
C10920,C528
C10739,C586
C56,C586
C13726,C754
C295,C1065
C18556,C754
C18395,C625
C5128,C586
C21428,C1065
C15922,C754
C8242,C2106
C12300,C529
C9855,C754
C16604,C92
C17693,C1952
C2242,C754
C19384,C529
C10821,C1065
C5787,C20246
C18039,C529
C20266,C586
C20880,C754
C5802,C15685
C595,C529
C1516,C586
C6018,C754
C24027,C528
C24044,C754
C1424,C1003
C5782,C5875
C21386,C529
C5808,C22220
C2060,C457
C17290,C541
C21537,C586
C5787,C2844
C17783,C529
C5220,C467
C4313,C8304
C20209,C528
C7215,C4845
C12768,C612
C6926,C529
C732,C467
C217,C529
C10152,C754
C13581,C423
C6351,C467
C10682,C46
C14988,C528
C6417,C3287
C17139,C457
C2440,C467
C14233,C586
C8808,C754
C11155,C586
C1555,C754
C2981,C625
C5059,C1065
C14530,C612
C14897,C754
C13111,C754
C22066,C467
C138,C1003
C9375,C1628
C17433,C612
C9714,C529
C17644,C21374
C16598,C612
C17412,C754
C9745,C528
C2189,C3427
C22246,C625
C8984,C3521
C7880,C529
C6223,C586
C2347,C3468
C4942,C1015
C7571,C754
C502,C457
C11257,C2733
C7081,C612
C10239,C2438
C21290,C467
C7188,C1065
C13496,C529
C17238,C467
C9159,C586
C13497,C1971
C5787,C18984
C5808,C164
C5808,C19107
C13312,C457
C23085,C528
C13698,C754
C19997,C457
C624,C1065
C22930,C529
C5787,C19037
C11562,C625
C19687,C449
C10425,C467
C1716,C754
C21331,C528
C20938,C529
C1830,C754
C579,C549
C5808,C11583
C5991,C10
C17600,C549
C17942,C586
C12724,C92
C21561,C529
C3595,C529
C934,C754
C17956,C612
C19694,C1056
C15895,C457
C19912,C2106
C2714,C612
C476,C754
C16625,C467
C2209,C1065
C5802,C19400
C10087,C529
C22434,C457
C9076,C2106
C13960,C1015
C15591,C1065
C9842,C586
C9717,C18720
C3401,C1056
C6489,C528
C14200,C625
C13325,C612
C11681,C529
C7298,C9527
C16686,C529
C17693,C586
C3226,C586
C9136,C754
C5277,C457
C16756,C457
C21823,C612
C9095,C754
C16132,C1065
C3878,C529
C7654,C2106
C17925,C754
C24857,C467
C7672,C457
C1513,C586
C9057,C467
C21159,C2106
C12131,C754
C1515,C529
C23949,C467
C10622,C2106
C22717,C1065
C16270,C2106
C6381,C1065
C16482,C754
C5808,C7200
C2480,C18560
C1009,C3468
C16312,C1065
C16435,C625
C49,C612
C621,C754
C5061,C529
C16137,C529
C13345,C467
C5802,C5927
C18574,C754
C110,C11290
C4856,C457
C9234,C1092
C17019,C467
C9844,C2106
C7332,C528
C5552,C754
C5455,C467
C6589,C586
C10295,C1015
C6443,C625
C5782,C20097
C10442,C4996
C19687,C1065
C5808,C13899
C12923,C457
C9895,C467
C9589,C1065
C5787,C21599
C16422,C528
C6016,C457
C12937,C586
C205,C529
C536,C754
C21056,C586
C17090,C754
C4743,C1065
C8131,C586
C16243,C457
C9434,C625
C2752,C1065
C2189,C8468
C3365,C1065
C17094,C423
C3091,C612
C5802,C6917
C15392,C754
C14212,C625
C12448,C754
C2367,C586
C1660,C529
C11327,C612
C462,C754
C3011,C754
C1058,C467
C9076,C529
C11151,C467
C9782,C457
C16939,C2106
C17693,C20819
C710,C586
C8299,C612
C5787,C9132
C5802,C19570
C6737,C625
C5971,C586
C19707,C586
C17576,C2106
C18390,C528
C23280,C754
C5808,C1126
C6480,C346
C7859,C754
C5787,C725
C4434,C528
C6878,C528
C13204,C467
C14347,C457
C987,C529
C5953,C457
C881,C754
C16256,C1065
C23431,C612
C2486,C625
C10434,C2106
C9017,C423
C10841,C586
C4704,C625
C19626,C2106
C11863,C754
C14025,C754
C21462,C754
C6419,C23859
C11374,C586
C7113,C586
C18823,C457
C151,C3007
C24198,C467
C22268,C15200
C4057,C467
C3377,C754
C20239,C467
C8023,C457
C13923,C529
C17751,C467
C14809,C467
C3518,C2106
C15971,C1909
C12735,C625
C12418,C586
C5802,C408
C12634,C586
C10014,C2106
C16414,C754
C22369,C586
C5808,C18650
C5808,C19083
C13663,C1065
C7464,C3287
C294,C1003
C9322,C529
C12739,C457
C11998,C467
C961,C3468
C22895,C1065
C20077,C754
C14418,C529
C5802,C18888
C13985,C2626
C525,C2106
C11305,C754
C15485,C754
C2533,C754
C5787,C20416
C10533,C2106
C11762,C528
C9827,C529
C324,C467
C11414,C10888
C9096,C1015
C17576,C612
C11049,C23680
C12345,C528
C5076,C457
C20693,C529
C14517,C457
C17593,C754
C15252,C754
C4414,C1065
C13973,C528
C5808,C16245
C20797,C2106
C3916,C10
C13221,C467
C2879,C2106
C14676,C528
C15300,C754
C7904,C1065
C14049,C528
C6123,C457
C6146,C612
C19925,C457
C7552,C529
C23972,C754
C20771,C2257
C24192,C529
C22208,C754
C659,C586
C23656,C625
C17576,C529
C5782,C22258
C23914,C1487
C199,C625
C12966,C2127
C12254,C457
C8369,C2106
C9064,C529
C19021,C467
C20104,C754
C10410,C457
C5802,C13793
C16433,C754
C16360,C612
C15831,C754
C13416,C528
C2378,C754
C13358,C586
C10503,C754
C14151,C586
C7952,C612
C16436,C754
C3491,C754
C19497,C4313
C23630,C586
C22120,C528
C7850,C2106
C18710,C1065
C15183,C92
C17283,C457
C17070,C754
C11178,C625
C5407,C467
C13845,C467
C20997,C467
C12145,C1173
C5911,C457
C3518,C529
C20869,C754
C13998,C1065
C16291,C528
C732,C1015
C5802,C7737
C9464,C1065
C5802,C19225
C938,C754
C21621,C528
C17723,C586
C14506,C754
C9870,C467
C4907,C467
C7244,C529
C9201,C1065
C20622,C1065
C8474,C528
C5802,C19725
C5802,C19859
C1854,C457
C5787,C21081
C19233,C612
C5787,C10907
C15516,C754
C631,C625
C19178,C467
C14394,C457
C1180,C528
C10799,C1065
C15687,C754
C12183,C2106
C4185,C1065
C15408,C1065
C5190,C2106
C2748,C754
C24880,C529
C5787,C844
C412,C754
C16806,C586
C21507,C586
C20002,C423
C366,C368
C19915,C1487
C395,C549
C16407,C529
C17595,C1003
C19233,C529
C96,C586
C6613,C528
C11492,C586
C6855,C449
C2879,C529
C4369,C467
C13574,C754
C8538,C10
C10801,C529
C8151,C457
C1714,C625
C5808,C20119
C7533,C10
C23898,C1681
C1226,C754
C7194,C754
C18383,C467
C5787,C11987
C17875,C528
C10457,C586
C331,C504
C13099,C1065
C18817,C1065
C7533,C46
C6371,C586
C15617,C457
C864,C1065
C17001,C457
C6153,C528
C5808,C16947
C17656,C612
C19922,C586
C106,C457
C16389,C529
C16001,C754
C24019,C754
C23605,C449
C24039,C625
C5808,C17057
C5787,C11636
C13985,C586
C5843,C612
C4979,C1065
C9407,C754
C875,C1056
C17470,C612
C5866,C612
C5787,C9560
C8738,C754
C16140,C529
C5939,C529
C10373,C625
C8916,C529
C9814,C457
C12183,C612
C3290,C3468
C13576,C586
C16288,C5012
C5808,C19197
C17363,C17370
C22480,C528
C14884,C754
C9479,C586
C3978,C2106
C15990,C612
C5808,C17897
C8327,C754
C17693,C9006
C5802,C11637
C4889,C625
C224,C1056
C16645,C457
C6440,C10
C1015,C16385
C9105,C1015
C16828,C467
C7420,C586
C2542,C754
C5288,C467
C2480,C10894
C15089,C457
C16109,C612
C8416,C423
C586,C754
C10,C586
C15805,C1065
C12395,C3108
C4367,C467
C13834,C625
C6440,C46
C4071,C467
C25343,C2519
C12508,C9836
C13053,C528
C6495,C457
C4869,C586
C9270,C1124
C18359,C467
C5802,C17598
C15205,C2106
C10225,C10
C7369,C586
C1491,C3468
C22392,C528
C5808,C14945
C8450,C467
C17548,C1065
C14823,C754
C1273,C457
C4867,C1065
C5125,C529
C6679,C754
C17693,C3997
C1545,C586
C21474,C529
C617,C457
C17881,C586
C13452,C528
C13364,C1786
C16967,C625
C18196,C3295
C15101,C528
C685,C528
C5782,C13610
C3196,C612
C18874,C549
C8833,C1929
C24553,C625
C18637,C586
C24449,C625
C1208,C586
C13933,C612
C2433,C754
C17416,C586
C5808,C1100
C5782,C12318
C3336,C1065
C15535,C754
C23935,C449
C12106,C1065
C11461,C612
C11099,C46
C784,C586
C7303,C754
C7606,C20384
C12135,C754
C1415,C754
C5808,C7117
C19996,C754
C5787,C2604
C19454,C1065
C20948,C586
C12442,C467
C18971,C9941
C15613,C754
C6402,C467
C12046,C625
